Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 24.5368 nA	 -17.3409 nA	 2.453680000 nA/um	 -1.734090000 nA/um	 -463.0000000 pS	 -46.30000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 24.5016 nA	 -17.3643 nA	 2.450160000 nA/um	 -1.736430000 nA/um	 -170.0000000 pS	 -17.00000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 24.5198 nA	 -17.3256 nA	 2.451980000 nA/um	 -1.732560000 nA/um	 430.0000000 pS	 43.00000000 pS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 24.5446 nA	 -17.3756 nA	 2.454460000 nA/um	 -1.737560000 nA/um	 -212.0000000 pS	 -21.20000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 24.4986 nA	 -17.3253 nA	 2.449860000 nA/um	 -1.732530000 nA/um	 -562.0000000 pS	 -56.20000000 pS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 24.4884 nA	 -17.3360 nA	 2.448840000 nA/um	 -1.733600000 nA/um	 -26.00000000 pS	 -2.600000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 24.4960 nA	 -17.3234 nA	 2.449600000 nA/um	 -1.732340000 nA/um	 -9.000000000 pS	 -900.0000000 fS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 24.4875 nA	 -17.3432 nA	 2.448750000 nA/um	 -1.734320000 nA/um	 95.00000000 pS	 9.500000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 24.5055 nA	 -17.3905 nA	 2.450550000 nA/um	 -1.739050000 nA/um	 212.0000000 pS	 21.20000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 24.5087 nA	 -17.3467 nA	 2.450870000 nA/um	 -1.734670000 nA/um	 -315.0000000 pS	 -31.50000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 24.4740 nA	 -17.3546 nA	 2.447400000 nA/um	 -1.735460000 nA/um	 -395.0000000 pS	 -39.50000000 pS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 24.4692 nA	 -17.4139 nA	 2.446920000 nA/um	 -1.741390000 nA/um	 668.0000000 pS	 66.80000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 24.5408 nA	 -17.4025 nA	 2.454080000 nA/um	 -1.740250000 nA/um	 569.0000000 pS	 56.90000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 24.5261 nA	 -17.4006 nA	 2.452610000 nA/um	 -1.740060000 nA/um	 -185.0000000 pS	 -18.50000000 pS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 24.5223 nA	 -17.3629 nA	 2.452230000 nA/um	 -1.736290000 nA/um	 -16.00000000 pS	 -1.600000000 pS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 24.5245 nA	 -17.3678 nA	 2.452450000 nA/um	 -1.736780000 nA/um	 -99.00000000 pS	 -9.900000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 24.5124 nA	 -17.3717 nA	 2.451240000 nA/um	 -1.737170000 nA/um	 237.0000000 pS	 23.70000000 pS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 24.5482 nA	 -17.3664 nA	 2.454820000 nA/um	 -1.736640000 nA/um	 -23.00000000 pS	 -2.300000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 24.5101 nA	 -17.3889 nA	 2.451010000 nA/um	 -1.738890000 nA/um	 -399.0000000 pS	 -39.90000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 24.5083 nA	 -17.3535 nA	 2.450830000 nA/um	 -1.735350000 nA/um	 -156.0000000 pS	 -15.60000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 24.4945 nA	 -17.3486 nA	 2.449450000 nA/um	 -1.734860000 nA/um	 -84.00000000 pS	 -8.400000000 pS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 24.4999 nA	 -17.3054 nA	 2.449990000 nA/um	 -1.730540000 nA/um	 245.0000000 pS	 24.50000000 pS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 24.5190 nA	 -17.1440 nA	 2.451900000 nA/um	 -1.714400000 nA/um	 596.0000000 pS	 59.60000000 pS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 24.5595 nA	 -17.0534 nA	 2.455950000 nA/um	 -1.705340000 nA/um	 500.0000000 pS	 50.00000000 pS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 24.5690 nA	 -16.9401 nA	 2.456900000 nA/um	 -1.694010000 nA/um	 2.542000000 nS	 254.2000000 pS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 24.8137 nA	 -16.8442 nA	 2.481370000 nA/um	 -1.684420000 nA/um	 7.918000000 nS	 791.8000000 pS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 25.3608 nA	 -16.7409 nA	 2.536080000 nA/um	 -1.674090000 nA/um	 18.09200000 nS	 1.809200000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 26.6229 nA	 -16.5874 nA	 2.662290000 nA/um	 -1.658740000 nA/um	 41.79200000 nS	 4.179200000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 29.5400 nA	 -16.4644 nA	 2.954000000 nA/um	 -1.646440000 nA/um	 95.66100000 nS	 9.566100000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 36.1890 nA	 -16.3307 nA	 3.618900000 nA/um	 -1.633070000 nA/um	 208.5770000 nS	 20.85770000 nS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 50.3977 nA	 -16.2043 nA	 5.039770000 nA/um	 -1.620430000 nA/um	 425.7540000 nS	 42.57540000 nS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 78.7644 nA	 -16.1494 nA	 7.876440000 nA/um	 -1.614940000 nA/um	 802.2830000 nS	 80.22830000 nS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 130.626 nA	 -16.0883 nA	 13.06260000 nA/um	 -1.608830000 nA/um	 1.399136000 uS	 139.9136000 nS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 218.678 nA	 -15.9674 nA	 21.86780000 nA/um	 -1.596740000 nA/um	 2.246120000 uS	 224.6120000 nS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 355.238 nA	 -15.9193 nA	 35.52380000 nA/um	 -1.591930000 nA/um	 3.333510000 uS	 333.3510000 nS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 552.029 nA	 -15.8023 nA	 55.20290000 nA/um	 -1.580230000 nA/um	 4.664180000 uS	 466.4180000 nS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 821.656 nA	 -15.7645 nA	 82.16560000 nA/um	 -1.576450000 nA/um	 6.194610000 uS	 619.4610000 nS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 1.17149 uA	 -15.7853 nA	 117.1490000 nA/um	 -1.578530000 nA/um	 7.937740000 uS	 793.7740000 nS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 1.61543 uA	 -15.7910 nA	 161.5430000 nA/um	 -1.579100000 nA/um	 9.806100000 uS	 980.6100000 nS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 2.15210 uA	 -15.8339 nA	 215.2100000 nA/um	 -1.583390000 nA/um	 11.73810000 uS	 1.173810000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 2.78924 uA	 -15.8370 nA	 278.9240000 nA/um	 -1.583700000 nA/um	 13.91660000 uS	 1.391660000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 3.54376 uA	 -15.8886 nA	 354.3760000 nA/um	 -1.588860000 nA/um	 16.03890000 uS	 1.603890000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 4.39313 uA	 -16.2025 nA	 439.3130000 nA/um	 -1.620250000 nA/um	 18.28750000 uS	 1.828750000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 5.37251 uA	 -16.2395 nA	 537.2510000 nA/um	 -1.623950000 nA/um	 20.66320000 uS	 2.066320000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 6.45945 uA	 -16.2008 nA	 645.9450000 nA/um	 -1.620080000 nA/um	 22.77410000 uS	 2.277410000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 7.64992 uA	 -16.1030 nA	 764.9920000 nA/um	 -1.610300000 nA/um	 24.90100000 uS	 2.490100000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 8.94955 uA	 -16.0099 nA	 894.9550000 nA/um	 -1.600990000 nA/um	 27.24720000 uS	 2.724720000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 10.37464 uA	 -16.0967 nA	 1.037464000 uA/um	 -1.609670000 nA/um	 29.82050000 uS	 2.982050000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 11.9316 uA	 -15.9879 nA	 1.193160000 uA/um	 -1.598790000 nA/um	 32.16360000 uS	 3.216360000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 13.5910 uA	 -16.2066 nA	 1.359100000 uA/um	 -1.620660000 nA/um	 34.43700000 uS	 3.443700000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 15.3753 uA	 -16.0899 nA	 1.537530000 uA/um	 -1.608990000 nA/um	 36.97200000 uS	 3.697200000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 17.2882 uA	 -16.2641 nA	 1.728820000 uA/um	 -1.626410000 nA/um	 39.33200000 uS	 3.933200000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 19.3085 uA	 -16.2658 nA	 1.930850000 uA/um	 -1.626580000 nA/um	 41.62400000 uS	 4.162400000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 21.4506 uA	 -16.2595 nA	 2.145060000 uA/um	 -1.625950000 nA/um	 44.09100000 uS	 4.409100000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 23.7176 uA	 -16.4215 nA	 2.371760000 uA/um	 -1.642150000 nA/um	 46.65500000 uS	 4.665500000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 26.1161 uA	 -16.3891 nA	 2.611610000 uA/um	 -1.638910000 nA/um	 49.12700000 uS	 4.912700000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 28.6303 uA	 -16.4535 nA	 2.863030000 uA/um	 -1.645350000 nA/um	 51.68500000 uS	 5.168500000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 31.2846 uA	 -16.4535 nA	 3.128460000 uA/um	 -1.645350000 nA/um	 53.94800000 uS	 5.394800000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 34.0251 uA	 -16.4697 nA	 3.402510000 uA/um	 -1.646970000 nA/um	 56.11600000 uS	 5.611600000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 36.8962 uA	 -16.6782 nA	 3.689620000 uA/um	 -1.667820000 nA/um	 58.53400000 uS	 5.853400000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 39.8785 uA	 -16.7889 nA	 3.987850000 uA/um	 -1.678890000 nA/um	 61.23700000 uS	 6.123700000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 43.0199 uA	 -16.7345 nA	 4.301990000 uA/um	 -1.673450000 nA/um	 63.52900000 uS	 6.352900000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 46.2314 uA	 -16.7092 nA	 4.623140000 uA/um	 -1.670920000 nA/um	 65.79200000 uS	 6.579200000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 49.5991 uA	 -17.0257 nA	 4.959910000 uA/um	 -1.702570000 nA/um	 68.78700000 uS	 6.878700000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 53.1101 uA	 -17.0078 nA	 5.311010000 uA/um	 -1.700780000 nA/um	 70.93300000 uS	 7.093300000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 56.6924 uA	 -17.2291 nA	 5.669240000 uA/um	 -1.722910000 nA/um	 72.77500000 uS	 7.277500000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 60.3876 uA	 -17.2801 nA	 6.038760000 uA/um	 -1.728010000 nA/um	 75.42400000 uS	 7.542400000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 64.2348 uA	 -17.4987 nA	 6.423480000 uA/um	 -1.749870000 nA/um	 78.17500000 uS	 7.817500000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 68.2051 uA	 -17.6000 nA	 6.820510000 uA/um	 -1.760000000 nA/um	 80.35800000 uS	 8.035800000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 72.2706 uA	 -17.7056 nA	 7.227060000 uA/um	 -1.770560000 nA/um	 82.52900000 uS	 8.252900000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 76.4580 uA	 -17.7116 nA	 7.645800000 uA/um	 -1.771160000 nA/um	 84.69200000 uS	 8.469200000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 80.7398 uA	 -17.8367 nA	 8.073980000 uA/um	 -1.783670000 nA/um	 87.08900000 uS	 8.708900000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 85.1669 uA	 -17.9077 nA	 8.516690000 uA/um	 -1.790770000 nA/um	 89.21300000 uS	 8.921300000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 89.6611 uA	 -18.0484 nA	 8.966110000 uA/um	 -1.804840000 nA/um	 91.29100000 uS	 9.129100000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 94.2960 uA	 -17.9279 nA	 9.429600000 uA/um	 -1.792790000 nA/um	 93.66400000 uS	 9.366400000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 99.0275 uA	 -18.0132 nA	 9.902750000 uA/um	 -1.801320000 nA/um	 95.75400000 uS	 9.575400000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 103.8714 uA	 -18.1872 nA	 10.38714000 uA/um	 -1.818720000 nA/um	 97.17400000 uS	 9.717400000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 108.7449 uA	 -18.0703 nA	 10.87449000 uA/um	 -1.807030000 nA/um	 99.37000000 uS	 9.937000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 113.8084 uA	 -18.1306 nA	 11.38084000 uA/um	 -1.813060000 nA/um	 101.2510000 uS	 10.12510000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 118.870 uA	 -18.1306 nA	 11.88700000 uA/um	 -1.813060000 nA/um	 103.7660000 uS	 10.37660000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 124.185 uA	 -18.0784 nA	 12.41850000 uA/um	 -1.807840000 nA/um	 107.0000000 uS	 10.70000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 129.570 uA	 -18.3452 nA	 12.95700000 uA/um	 -1.834520000 nA/um	 108.8200000 uS	 10.88200000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 135.067 uA	 -18.3067 nA	 13.50670000 uA/um	 -1.830670000 nA/um	 110.1800000 uS	 11.01800000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 140.588 uA	 -18.5172 nA	 14.05880000 uA/um	 -1.851720000 nA/um	 111.6600000 uS	 11.16600000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 146.233 uA	 -18.6000 nA	 14.62330000 uA/um	 -1.860000000 nA/um	 114.7600000 uS	 11.47600000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 152.064 uA	 -18.7696 nA	 15.20640000 uA/um	 -1.876960000 nA/um	 117.2100000 uS	 11.72100000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 157.954 uA	 -18.7377 nA	 15.79540000 uA/um	 -1.873770000 nA/um	 118.5400000 uS	 11.85400000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 163.918 uA	 -18.9842 nA	 16.39180000 uA/um	 -1.898420000 nA/um	 120.4200000 uS	 12.04200000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 169.996 uA	 -18.9397 nA	 16.99960000 uA/um	 -1.893970000 nA/um	 123.3300000 uS	 12.33300000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 176.251 uA	 -19.5169 nA	 17.62510000 uA/um	 -1.951690000 nA/um	 125.1800000 uS	 12.51800000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 182.514 uA	 -19.9064 nA	 18.25140000 uA/um	 -1.990640000 nA/um	 125.6100000 uS	 12.56100000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 188.812 uA	 -19.6667 nA	 18.88120000 uA/um	 -1.966670000 nA/um	 127.7700000 uS	 12.77700000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 195.291 uA	 -19.9101 nA	 19.52910000 uA/um	 -1.991010000 nA/um	 129.7700000 uS	 12.97700000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 201.789 uA	 -19.9902 nA	 20.17890000 uA/um	 -1.999020000 nA/um	 130.6700000 uS	 13.06700000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 208.358 uA	 -20.1259 nA	 20.83580000 uA/um	 -2.012590000 nA/um	 132.7200000 uS	 13.27200000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 215.061 uA	 -20.1521 nA	 21.50610000 uA/um	 -2.015210000 nA/um	 134.4100000 uS	 13.44100000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 221.799 uA	 -20.3330 nA	 22.17990000 uA/um	 -2.033300000 nA/um	 136.0000000 uS	 13.60000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 228.661 uA	 -20.5900 nA	 22.86610000 uA/um	 -2.059000000 nA/um	 136.9900000 uS	 13.69900000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 235.498 uA	 -20.7312 nA	 23.54980000 uA/um	 -2.073120000 nA/um	 138.0100000 uS	 13.80100000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 242.462 uA	 -21.2723 nA	 24.24620000 uA/um	 -2.127230000 nA/um	 139.4900000 uS	 13.94900000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 249.447 uA	 -21.1909 nA	 24.94470000 uA/um	 -2.119090000 nA/um	 139.2500000 uS	 13.92500000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 256.387 uA	 -21.2263 nA	 25.63870000 uA/um	 -2.122630000 nA/um	 138.7300000 uS	 13.87300000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 263.320 uA	 -21.3996 nA	 26.33200000 uA/um	 -2.139960000 nA/um	 138.0300000 uS	 13.80300000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 270.190 uA	 -21.5757 nA	 27.01900000 uA/um	 -2.157570000 nA/um	 137.3000000 uS	 13.73000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 277.050 uA	 -22.0424 nA	 27.70500000 uA/um	 -2.204240000 nA/um	 137.1300000 uS	 13.71300000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 283.903 uA	 -21.9762 nA	 28.39030000 uA/um	 -2.197620000 nA/um	 135.9000000 uS	 13.59000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 290.640 uA	 -22.0900 nA	 29.06400000 uA/um	 -2.209000000 nA/um	 134.9100000 uS	 13.49100000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 297.394 uA	 -22.0935 nA	 29.73940000 uA/um	 -2.209350000 nA/um	 135.0800000 uS	 13.50800000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 69.2553 nA	 -69.3129 nA	 6.925530000 nA/um	 -6.931290000 nA/um	 -298.0000000 pS	 -29.80000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 69.2404 nA	 -69.2656 nA	 6.924040000 nA/um	 -6.926560000 nA/um	 -254.0000000 pS	 -25.40000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 69.2299 nA	 -69.2757 nA	 6.922990000 nA/um	 -6.927570000 nA/um	 93.00000000 pS	 9.300000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 69.2497 nA	 -69.3056 nA	 6.924970000 nA/um	 -6.930560000 nA/um	 -170.0000000 pS	 -17.00000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 69.2129 nA	 -69.3968 nA	 6.921290000 nA/um	 -6.939680000 nA/um	 288.0000000 pS	 28.80000000 pS/um
