Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 31.7280 uA	 3.172800000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 31.8880 uA	 3.188800000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 31.9360 uA	 3.193600000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 31.9320 uA	 3.193200000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 32.0060 uA	 3.200600000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 32.1940 uA	 3.219400000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 32.2370 uA	 3.223700000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 32.2390 uA	 3.223900000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 32.3680 uA	 3.236800000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 32.4750 uA	 3.247500000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 32.4450 uA	 3.244500000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 32.5490 uA	 3.254900000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 32.6820 uA	 3.268200000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 32.6770 uA	 3.267700000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 32.7490 uA	 3.274900000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 32.8720 uA	 3.287200000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 32.9200 uA	 3.292000000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 32.9400 uA	 3.294000000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 33.0280 uA	 3.302800000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 33.1570 uA	 3.315700000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 33.2080 uA	 3.320800000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 33.2190 uA	 3.321900000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 33.3140 uA	 3.331400000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 33.4080 uA	 3.340800000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 33.4780 uA	 3.347800000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 33.4810 uA	 3.348100000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 33.5630 uA	 3.356300000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 33.6940 uA	 3.369400000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 33.7860 uA	 3.378600000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 33.7840 uA	 3.378400000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 33.8660 uA	 3.386600000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 33.9710 uA	 3.397100000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 34.0250 uA	 3.402500000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 34.0440 uA	 3.404400000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 34.1410 uA	 3.414100000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 34.2640 uA	 3.426400000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 34.2840 uA	 3.428400000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 34.3510 uA	 3.435100000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 34.4550 uA	 3.445500000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 34.5440 uA	 3.454400000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 34.5610 uA	 3.456100000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 34.6470 uA	 3.464700000 uA/um
567	 2.0000 V	 0 V	 2.8300 V	 0 V	 34.7400 uA	 3.474000000 uA/um
568	 2.0000 V	 0 V	 2.8350 V	 0 V	 34.8080 uA	 3.480800000 uA/um
569	 2.0000 V	 0 V	 2.8400 V	 0 V	 34.8340 uA	 3.483400000 uA/um
570	 2.0000 V	 0 V	 2.8450 V	 0 V	 34.9210 uA	 3.492100000 uA/um
571	 2.0000 V	 0 V	 2.8500 V	 0 V	 35.0240 uA	 3.502400000 uA/um
572	 2.0000 V	 0 V	 2.8550 V	 0 V	 35.0860 uA	 3.508600000 uA/um
573	 2.0000 V	 0 V	 2.8600 V	 0 V	 35.1340 uA	 3.513400000 uA/um
574	 2.0000 V	 0 V	 2.8650 V	 0 V	 35.2010 uA	 3.520100000 uA/um
575	 2.0000 V	 0 V	 2.8700 V	 0 V	 35.3200 uA	 3.532000000 uA/um
576	 2.0000 V	 0 V	 2.8750 V	 0 V	 35.3650 uA	 3.536500000 uA/um
577	 2.0000 V	 0 V	 2.8800 V	 0 V	 35.4180 uA	 3.541800000 uA/um
578	 2.0000 V	 0 V	 2.8850 V	 0 V	 35.5240 uA	 3.552400000 uA/um
579	 2.0000 V	 0 V	 2.8900 V	 0 V	 35.5840 uA	 3.558400000 uA/um
580	 2.0000 V	 0 V	 2.8950 V	 0 V	 35.6220 uA	 3.562200000 uA/um
581	 2.0000 V	 0 V	 2.9000 V	 0 V	 35.6950 uA	 3.569500000 uA/um
582	 2.0000 V	 0 V	 2.9050 V	 0 V	 35.8040 uA	 3.580400000 uA/um
583	 2.0000 V	 0 V	 2.9100 V	 0 V	 35.8790 uA	 3.587900000 uA/um
584	 2.0000 V	 0 V	 2.9150 V	 0 V	 35.9200 uA	 3.592000000 uA/um
585	 2.0000 V	 0 V	 2.9200 V	 0 V	 36.0010 uA	 3.600100000 uA/um
586	 2.0000 V	 0 V	 2.9250 V	 0 V	 36.0970 uA	 3.609700000 uA/um
587	 2.0000 V	 0 V	 2.9300 V	 0 V	 36.1640 uA	 3.616400000 uA/um
588	 2.0000 V	 0 V	 2.9350 V	 0 V	 36.2000 uA	 3.620000000 uA/um
589	 2.0000 V	 0 V	 2.9400 V	 0 V	 36.2860 uA	 3.628600000 uA/um
590	 2.0000 V	 0 V	 2.9450 V	 0 V	 36.3790 uA	 3.637900000 uA/um
591	 2.0000 V	 0 V	 2.9500 V	 0 V	 36.4490 uA	 3.644900000 uA/um
592	 2.0000 V	 0 V	 2.9550 V	 0 V	 36.4970 uA	 3.649700000 uA/um
593	 2.0000 V	 0 V	 2.9600 V	 0 V	 36.5750 uA	 3.657500000 uA/um
594	 2.0000 V	 0 V	 2.9650 V	 0 V	 36.6690 uA	 3.666900000 uA/um
595	 2.0000 V	 0 V	 2.9700 V	 0 V	 36.7180 uA	 3.671800000 uA/um
596	 2.0000 V	 0 V	 2.9750 V	 0 V	 36.7930 uA	 3.679300000 uA/um
597	 2.0000 V	 0 V	 2.9800 V	 0 V	 36.8780 uA	 3.687800000 uA/um
598	 2.0000 V	 0 V	 2.9850 V	 0 V	 36.9570 uA	 3.695700000 uA/um
599	 2.0000 V	 0 V	 2.9900 V	 0 V	 37.0090 uA	 3.700900000 uA/um
600	 2.0000 V	 0 V	 2.9950 V	 0 V	 37.0580 uA	 3.705800000 uA/um
601	 2.0000 V	 0 V	 3.0000 V	 0 V	 37.1390 uA	 3.713900000 uA/um
602	 2.0000 V	 0 V	 3.0050 V	 0 V	 37.1880 uA	 3.718800000 uA/um
603	 2.0000 V	 0 V	 3.0100 V	 0 V	 37.2110 uA	 3.721100000 uA/um
604	 2.0000 V	 0 V	 3.0150 V	 0 V	 37.3300 uA	 3.733000000 uA/um
605	 2.0000 V	 0 V	 3.0200 V	 0 V	 37.4160 uA	 3.741600000 uA/um
606	 2.0000 V	 0 V	 3.0250 V	 0 V	 37.4760 uA	 3.747600000 uA/um
607	 2.0000 V	 0 V	 3.0300 V	 0 V	 37.5480 uA	 3.754800000 uA/um
608	 2.0000 V	 0 V	 3.0350 V	 0 V	 37.6340 uA	 3.763400000 uA/um
609	 2.0000 V	 0 V	 3.0400 V	 0 V	 37.7110 uA	 3.771100000 uA/um
610	 2.0000 V	 0 V	 3.0450 V	 0 V	 37.7690 uA	 3.776900000 uA/um
611	 2.0000 V	 0 V	 3.0500 V	 0 V	 37.8230 uA	 3.782300000 uA/um
612	 2.0000 V	 0 V	 3.0550 V	 0 V	 37.9360 uA	 3.793600000 uA/um
613	 2.0000 V	 0 V	 3.0600 V	 0 V	 37.9850 uA	 3.798500000 uA/um
614	 2.0000 V	 0 V	 3.0650 V	 0 V	 38.0320 uA	 3.803200000 uA/um
615	 2.0000 V	 0 V	 3.0700 V	 0 V	 38.1500 uA	 3.815000000 uA/um
616	 2.0000 V	 0 V	 3.0750 V	 0 V	 38.2200 uA	 3.822000000 uA/um
617	 2.0000 V	 0 V	 3.0800 V	 0 V	 38.2780 uA	 3.827800000 uA/um
618	 2.0000 V	 0 V	 3.0850 V	 0 V	 38.3700 uA	 3.837000000 uA/um
619	 2.0000 V	 0 V	 3.0900 V	 0 V	 38.4450 uA	 3.844500000 uA/um
620	 2.0000 V	 0 V	 3.0950 V	 0 V	 38.5050 uA	 3.850500000 uA/um
621	 2.0000 V	 0 V	 3.1000 V	 0 V	 38.5910 uA	 3.859100000 uA/um
622	 2.0000 V	 0 V	 3.1050 V	 0 V	 38.6750 uA	 3.867500000 uA/um
623	 2.0000 V	 0 V	 3.1100 V	 0 V	 38.7320 uA	 3.873200000 uA/um
624	 2.0000 V	 0 V	 3.1150 V	 0 V	 38.7970 uA	 3.879700000 uA/um
625	 2.0000 V	 0 V	 3.1200 V	 0 V	 38.8740 uA	 3.887400000 uA/um
626	 2.0000 V	 0 V	 3.1250 V	 0 V	 38.9720 uA	 3.897200000 uA/um
627	 2.0000 V	 0 V	 3.1300 V	 0 V	 39.0800 uA	 3.908000000 uA/um
628	 2.0000 V	 0 V	 3.1350 V	 0 V	 39.1130 uA	 3.911300000 uA/um
629	 2.0000 V	 0 V	 3.1400 V	 0 V	 39.2230 uA	 3.922300000 uA/um
630	 2.0000 V	 0 V	 3.1450 V	 0 V	 39.3230 uA	 3.932300000 uA/um
631	 2.0000 V	 0 V	 3.1500 V	 0 V	 39.3530 uA	 3.935300000 uA/um
632	 2.0000 V	 0 V	 3.1550 V	 0 V	 39.4210 uA	 3.942100000 uA/um
633	 2.0000 V	 0 V	 3.1600 V	 0 V	 39.5130 uA	 3.951300000 uA/um
634	 2.0000 V	 0 V	 3.1650 V	 0 V	 39.5880 uA	 3.958800000 uA/um
635	 2.0000 V	 0 V	 3.1700 V	 0 V	 39.6550 uA	 3.965500000 uA/um
636	 2.0000 V	 0 V	 3.1750 V	 0 V	 39.7400 uA	 3.974000000 uA/um
637	 2.0000 V	 0 V	 3.1800 V	 0 V	 39.8200 uA	 3.982000000 uA/um
638	 2.0000 V	 0 V	 3.1850 V	 0 V	 39.8880 uA	 3.988800000 uA/um
639	 2.0000 V	 0 V	 3.1900 V	 0 V	 39.9560 uA	 3.995600000 uA/um
640	 2.0000 V	 0 V	 3.1950 V	 0 V	 40.0430 uA	 4.004300000 uA/um
641	 2.0000 V	 0 V	 3.2000 V	 0 V	 40.1080 uA	 4.010800000 uA/um
642	 2.0000 V	 0 V	 3.2050 V	 0 V	 40.1790 uA	 4.017900000 uA/um
643	 2.0000 V	 0 V	 3.2100 V	 0 V	 40.2620 uA	 4.026200000 uA/um
644	 2.0000 V	 0 V	 3.2150 V	 0 V	 40.3480 uA	 4.034800000 uA/um
645	 2.0000 V	 0 V	 3.2200 V	 0 V	 40.4170 uA	 4.041700000 uA/um
646	 2.0000 V	 0 V	 3.2250 V	 0 V	 40.4840 uA	 4.048400000 uA/um
647	 2.0000 V	 0 V	 3.2300 V	 0 V	 40.5760 uA	 4.057600000 uA/um
648	 2.0000 V	 0 V	 3.2350 V	 0 V	 40.6540 uA	 4.065400000 uA/um
649	 2.0000 V	 0 V	 3.2400 V	 0 V	 40.6990 uA	 4.069900000 uA/um
650	 2.0000 V	 0 V	 3.2450 V	 0 V	 40.7880 uA	 4.078800000 uA/um
651	 2.0000 V	 0 V	 3.2500 V	 0 V	 40.8780 uA	 4.087800000 uA/um
652	 2.0000 V	 0 V	 3.2550 V	 0 V	 40.9450 uA	 4.094500000 uA/um
653	 2.0000 V	 0 V	 3.2600 V	 0 V	 41.0210 uA	 4.102100000 uA/um
654	 2.0000 V	 0 V	 3.2650 V	 0 V	 41.1140 uA	 4.111400000 uA/um
655	 2.0000 V	 0 V	 3.2700 V	 0 V	 41.1680 uA	 4.116800000 uA/um
656	 2.0000 V	 0 V	 3.2750 V	 0 V	 41.2550 uA	 4.125500000 uA/um
657	 2.0000 V	 0 V	 3.2800 V	 0 V	 41.3360 uA	 4.133600000 uA/um
658	 2.0000 V	 0 V	 3.2850 V	 0 V	 41.4030 uA	 4.140300000 uA/um
659	 2.0000 V	 0 V	 3.2900 V	 0 V	 41.4830 uA	 4.148300000 uA/um
660	 2.0000 V	 0 V	 3.2950 V	 0 V	 41.5590 uA	 4.155900000 uA/um
661	 2.0000 V	 0 V	 3.3000 V	 0 V	 41.6280 uA	 4.162800000 uA/um
662	 2.0000 V	 0 V	 3.3050 V	 0 V	 41.6970 uA	 4.169700000 uA/um
663	 2.0000 V	 0 V	 3.3100 V	 0 V	 41.7640 uA	 4.176400000 uA/um
664	 2.0000 V	 0 V	 3.3150 V	 0 V	 41.8650 uA	 4.186500000 uA/um
665	 2.0000 V	 0 V	 3.3200 V	 0 V	 41.9430 uA	 4.194300000 uA/um
666	 2.0000 V	 0 V	 3.3250 V	 0 V	 42.0000 uA	 4.200000000 uA/um
667	 2.0000 V	 0 V	 3.3300 V	 0 V	 42.0770 uA	 4.207700000 uA/um
668	 2.0000 V	 0 V	 3.3350 V	 0 V	 42.1620 uA	 4.216200000 uA/um
669	 2.0000 V	 0 V	 3.3400 V	 0 V	 42.2400 uA	 4.224000000 uA/um
670	 2.0000 V	 0 V	 3.3450 V	 0 V	 42.3210 uA	 4.232100000 uA/um
671	 2.0000 V	 0 V	 3.3500 V	 0 V	 42.3970 uA	 4.239700000 uA/um
672	 2.0000 V	 0 V	 3.3550 V	 0 V	 42.4840 uA	 4.248400000 uA/um
673	 2.0000 V	 0 V	 3.3600 V	 0 V	 42.5540 uA	 4.255400000 uA/um
674	 2.0000 V	 0 V	 3.3650 V	 0 V	 42.6280 uA	 4.262800000 uA/um
675	 2.0000 V	 0 V	 3.3700 V	 0 V	 42.7070 uA	 4.270700000 uA/um
676	 2.0000 V	 0 V	 3.3750 V	 0 V	 42.7810 uA	 4.278100000 uA/um
677	 2.0000 V	 0 V	 3.3800 V	 0 V	 42.8530 uA	 4.285300000 uA/um
678	 2.0000 V	 0 V	 3.3850 V	 0 V	 42.9510 uA	 4.295100000 uA/um
679	 2.0000 V	 0 V	 3.3900 V	 0 V	 43.0130 uA	 4.301300000 uA/um
680	 2.0000 V	 0 V	 3.3950 V	 0 V	 43.0920 uA	 4.309200000 uA/um
681	 2.0000 V	 0 V	 3.4000 V	 0 V	 43.1660 uA	 4.316600000 uA/um
682	 2.0000 V	 0 V	 3.4050 V	 0 V	 43.2550 uA	 4.325500000 uA/um
683	 2.0000 V	 0 V	 3.4100 V	 0 V	 43.3420 uA	 4.334200000 uA/um
684	 2.0000 V	 0 V	 3.4150 V	 0 V	 43.4110 uA	 4.341100000 uA/um
685	 2.0000 V	 0 V	 3.4200 V	 0 V	 43.4890 uA	 4.348900000 uA/um
686	 2.0000 V	 0 V	 3.4250 V	 0 V	 43.5830 uA	 4.358300000 uA/um
687	 2.0000 V	 0 V	 3.4300 V	 0 V	 43.6450 uA	 4.364500000 uA/um
688	 2.0000 V	 0 V	 3.4350 V	 0 V	 43.7260 uA	 4.372600000 uA/um
689	 2.0000 V	 0 V	 3.4400 V	 0 V	 43.8070 uA	 4.380700000 uA/um
690	 2.0000 V	 0 V	 3.4450 V	 0 V	 43.8770 uA	 4.387700000 uA/um
691	 2.0000 V	 0 V	 3.4500 V	 0 V	 43.9560 uA	 4.395600000 uA/um
692	 2.0000 V	 0 V	 3.4550 V	 0 V	 44.0320 uA	 4.403200000 uA/um
693	 2.0000 V	 0 V	 3.4600 V	 0 V	 44.1000 uA	 4.410000000 uA/um
694	 2.0000 V	 0 V	 3.4650 V	 0 V	 44.1890 uA	 4.418900000 uA/um
695	 2.0000 V	 0 V	 3.4700 V	 0 V	 44.2570 uA	 4.425700000 uA/um
696	 2.0000 V	 0 V	 3.4750 V	 0 V	 44.3520 uA	 4.435200000 uA/um
697	 2.0000 V	 0 V	 3.4800 V	 0 V	 44.4270 uA	 4.442700000 uA/um
698	 2.0000 V	 0 V	 3.4850 V	 0 V	 44.5070 uA	 4.450700000 uA/um
699	 2.0000 V	 0 V	 3.4900 V	 0 V	 44.5890 uA	 4.458900000 uA/um
700	 2.0000 V	 0 V	 3.4950 V	 0 V	 44.6710 uA	 4.467100000 uA/um
701	 2.0000 V	 0 V	 3.5000 V	 0 V	 44.7570 uA	 4.475700000 uA/um
702	 2.0000 V	 0 V	 3.5050 V	 0 V	 44.8260 uA	 4.482600000 uA/um
703	 2.0000 V	 0 V	 3.5100 V	 0 V	 44.9020 uA	 4.490200000 uA/um
704	 2.0000 V	 0 V	 3.5150 V	 0 V	 44.9830 uA	 4.498300000 uA/um
705	 2.0000 V	 0 V	 3.5200 V	 0 V	 45.0670 uA	 4.506700000 uA/um
706	 2.0000 V	 0 V	 3.5250 V	 0 V	 45.1360 uA	 4.513600000 uA/um
707	 2.0000 V	 0 V	 3.5300 V	 0 V	 45.2260 uA	 4.522600000 uA/um
708	 2.0000 V	 0 V	 3.5350 V	 0 V	 45.3010 uA	 4.530100000 uA/um
709	 2.0000 V	 0 V	 3.5400 V	 0 V	 45.3820 uA	 4.538200000 uA/um
710	 2.0000 V	 0 V	 3.5450 V	 0 V	 45.4640 uA	 4.546400000 uA/um
711	 2.0000 V	 0 V	 3.5500 V	 0 V	 45.5480 uA	 4.554800000 uA/um
712	 2.0000 V	 0 V	 3.5550 V	 0 V	 45.6290 uA	 4.562900000 uA/um
713	 2.0000 V	 0 V	 3.5600 V	 0 V	 45.7020 uA	 4.570200000 uA/um
714	 2.0000 V	 0 V	 3.5650 V	 0 V	 45.7700 uA	 4.577000000 uA/um
715	 2.0000 V	 0 V	 3.5700 V	 0 V	 45.8620 uA	 4.586200000 uA/um
716	 2.0000 V	 0 V	 3.5750 V	 0 V	 45.9410 uA	 4.594100000 uA/um
717	 2.0000 V	 0 V	 3.5800 V	 0 V	 46.0220 uA	 4.602200000 uA/um
718	 2.0000 V	 0 V	 3.5850 V	 0 V	 46.1050 uA	 4.610500000 uA/um
719	 2.0000 V	 0 V	 3.5900 V	 0 V	 46.1920 uA	 4.619200000 uA/um
720	 2.0000 V	 0 V	 3.5950 V	 0 V	 46.2680 uA	 4.626800000 uA/um
721	 2.0000 V	 0 V	 3.6000 V	 0 V	 46.3370 uA	 4.633700000 uA/um
722	 2.0000 V	 0 V	 3.6050 V	 0 V	 46.4310 uA	 4.643100000 uA/um
723	 2.0000 V	 0 V	 3.6100 V	 0 V	 46.5150 uA	 4.651500000 uA/um
724	 2.0000 V	 0 V	 3.6150 V	 0 V	 46.5720 uA	 4.657200000 uA/um
725	 2.0000 V	 0 V	 3.6200 V	 0 V	 46.6570 uA	 4.665700000 uA/um
726	 2.0000 V	 0 V	 3.6250 V	 0 V	 46.7400 uA	 4.674000000 uA/um
727	 2.0000 V	 0 V	 3.6300 V	 0 V	 46.8190 uA	 4.681900000 uA/um
728	 2.0000 V	 0 V	 3.6350 V	 0 V	 46.9050 uA	 4.690500000 uA/um
729	 2.0000 V	 0 V	 3.6400 V	 0 V	 46.9740 uA	 4.697400000 uA/um
730	 2.0000 V	 0 V	 3.6450 V	 0 V	 47.0750 uA	 4.707500000 uA/um
731	 2.0000 V	 0 V	 3.6500 V	 0 V	 47.1550 uA	 4.715500000 uA/um
732	 2.0000 V	 0 V	 3.6550 V	 0 V	 47.2460 uA	 4.724600000 uA/um
733	 2.0000 V	 0 V	 3.6600 V	 0 V	 47.3220 uA	 4.732200000 uA/um
734	 2.0000 V	 0 V	 3.6650 V	 0 V	 47.4060 uA	 4.740600000 uA/um
735	 2.0000 V	 0 V	 3.6700 V	 0 V	 47.4870 uA	 4.748700000 uA/um
736	 2.0000 V	 0 V	 3.6750 V	 0 V	 47.5600 uA	 4.756000000 uA/um
737	 2.0000 V	 0 V	 3.6800 V	 0 V	 47.6530 uA	 4.765300000 uA/um
738	 2.0000 V	 0 V	 3.6850 V	 0 V	 47.7270 uA	 4.772700000 uA/um
739	 2.0000 V	 0 V	 3.6900 V	 0 V	 47.8030 uA	 4.780300000 uA/um
740	 2.0000 V	 0 V	 3.6950 V	 0 V	 47.8800 uA	 4.788000000 uA/um
741	 2.0000 V	 0 V	 3.7000 V	 0 V	 47.9630 uA	 4.796300000 uA/um
742	 2.0000 V	 0 V	 3.7050 V	 0 V	 48.0580 uA	 4.805800000 uA/um
743	 2.0000 V	 0 V	 3.7100 V	 0 V	 48.1290 uA	 4.812900000 uA/um
744	 2.0000 V	 0 V	 3.7150 V	 0 V	 48.2290 uA	 4.822900000 uA/um
745	 2.0000 V	 0 V	 3.7200 V	 0 V	 48.3010 uA	 4.830100000 uA/um
746	 2.0000 V	 0 V	 3.7250 V	 0 V	 48.3980 uA	 4.839800000 uA/um
747	 2.0000 V	 0 V	 3.7300 V	 0 V	 48.4910 uA	 4.849100000 uA/um
748	 2.0000 V	 0 V	 3.7350 V	 0 V	 48.5700 uA	 4.857000000 uA/um
749	 2.0000 V	 0 V	 3.7400 V	 0 V	 48.6530 uA	 4.865300000 uA/um
750	 2.0000 V	 0 V	 3.7450 V	 0 V	 48.7430 uA	 4.874300000 uA/um
751	 2.0000 V	 0 V	 3.7500 V	 0 V	 48.8240 uA	 4.882400000 uA/um
752	 2.0000 V	 0 V	 3.7550 V	 0 V	 48.9090 uA	 4.890900000 uA/um
753	 2.0000 V	 0 V	 3.7600 V	 0 V	 49.0010 uA	 4.900100000 uA/um
754	 2.0000 V	 0 V	 3.7650 V	 0 V	 49.0860 uA	 4.908600000 uA/um
755	 2.0000 V	 0 V	 3.7700 V	 0 V	 49.1700 uA	 4.917000000 uA/um
756	 2.0000 V	 0 V	 3.7750 V	 0 V	 49.2440 uA	 4.924400000 uA/um
757	 2.0000 V	 0 V	 3.7800 V	 0 V	 49.3270 uA	 4.932700000 uA/um
758	 2.0000 V	 0 V	 3.7850 V	 0 V	 49.4240 uA	 4.942400000 uA/um
759	 2.0000 V	 0 V	 3.7900 V	 0 V	 49.5140 uA	 4.951400000 uA/um
760	 2.0000 V	 0 V	 3.7950 V	 0 V	 49.5970 uA	 4.959700000 uA/um
761	 2.0000 V	 0 V	 3.8000 V	 0 V	 49.6870 uA	 4.968700000 uA/um
762	 2.0000 V	 0 V	 3.8050 V	 0 V	 49.7690 uA	 4.976900000 uA/um
763	 2.0000 V	 0 V	 3.8100 V	 0 V	 49.8560 uA	 4.985600000 uA/um
764	 2.0000 V	 0 V	 3.8150 V	 0 V	 49.9440 uA	 4.994400000 uA/um
765	 2.0000 V	 0 V	 3.8200 V	 0 V	 50.0350 uA	 5.003500000 uA/um
766	 2.0000 V	 0 V	 3.8250 V	 0 V	 50.1130 uA	 5.011300000 uA/um
767	 2.0000 V	 0 V	 3.8300 V	 0 V	 50.2060 uA	 5.020600000 uA/um
768	 2.0000 V	 0 V	 3.8350 V	 0 V	 50.2990 uA	 5.029900000 uA/um
769	 2.0000 V	 0 V	 3.8400 V	 0 V	 50.3610 uA	 5.036100000 uA/um
770	 2.0000 V	 0 V	 3.8450 V	 0 V	 50.4750 uA	 5.047500000 uA/um
771	 2.0000 V	 0 V	 3.8500 V	 0 V	 50.5550 uA	 5.055500000 uA/um
772	 2.0000 V	 0 V	 3.8550 V	 0 V	 50.6480 uA	 5.064800000 uA/um
773	 2.0000 V	 0 V	 3.8600 V	 0 V	 50.7290 uA	 5.072900000 uA/um
774	 2.0000 V	 0 V	 3.8650 V	 0 V	 50.8200 uA	 5.082000000 uA/um
775	 2.0000 V	 0 V	 3.8700 V	 0 V	 50.9160 uA	 5.091600000 uA/um
776	 2.0000 V	 0 V	 3.8750 V	 0 V	 51.0100 uA	 5.101000000 uA/um
777	 2.0000 V	 0 V	 3.8800 V	 0 V	 51.0800 uA	 5.108000000 uA/um
778	 2.0000 V	 0 V	 3.8850 V	 0 V	 51.1850 uA	 5.118500000 uA/um
779	 2.0000 V	 0 V	 3.8900 V	 0 V	 51.2800 uA	 5.128000000 uA/um
780	 2.0000 V	 0 V	 3.8950 V	 0 V	 51.3720 uA	 5.137200000 uA/um
781	 2.0000 V	 0 V	 3.9000 V	 0 V	 51.4570 uA	 5.145700000 uA/um
782	 2.0000 V	 0 V	 3.9050 V	 0 V	 51.5510 uA	 5.155100000 uA/um
783	 2.0000 V	 0 V	 3.9100 V	 0 V	 51.6450 uA	 5.164500000 uA/um
784	 2.0000 V	 0 V	 3.9150 V	 0 V	 51.7270 uA	 5.172700000 uA/um
785	 2.0000 V	 0 V	 3.9200 V	 0 V	 51.8110 uA	 5.181100000 uA/um
786	 2.0000 V	 0 V	 3.9250 V	 0 V	 51.9190 uA	 5.191900000 uA/um
787	 2.0000 V	 0 V	 3.9300 V	 0 V	 52.0020 uA	 5.200200000 uA/um
788	 2.0000 V	 0 V	 3.9350 V	 0 V	 52.0940 uA	 5.209400000 uA/um
789	 2.0000 V	 0 V	 3.9400 V	 0 V	 52.1700 uA	 5.217000000 uA/um
790	 2.0000 V	 0 V	 3.9450 V	 0 V	 52.2700 uA	 5.227000000 uA/um
791	 2.0000 V	 0 V	 3.9500 V	 0 V	 52.3610 uA	 5.236100000 uA/um
792	 2.0000 V	 0 V	 3.9550 V	 0 V	 52.4610 uA	 5.246100000 uA/um
793	 2.0000 V	 0 V	 3.9600 V	 0 V	 52.5540 uA	 5.255400000 uA/um
794	 2.0000 V	 0 V	 3.9650 V	 0 V	 52.6440 uA	 5.264400000 uA/um
795	 2.0000 V	 0 V	 3.9700 V	 0 V	 52.7380 uA	 5.273800000 uA/um
796	 2.0000 V	 0 V	 3.9750 V	 0 V	 52.8350 uA	 5.283500000 uA/um
797	 2.0000 V	 0 V	 3.9800 V	 0 V	 52.9420 uA	 5.294200000 uA/um
798	 2.0000 V	 0 V	 3.9850 V	 0 V	 53.0200 uA	 5.302000000 uA/um
799	 2.0000 V	 0 V	 3.9900 V	 0 V	 53.1260 uA	 5.312600000 uA/um
800	 2.0000 V	 0 V	 3.9950 V	 0 V	 53.2060 uA	 5.320600000 uA/um
801	 2.0000 V	 0 V	 4.0000 V	 0 V	 53.3170 uA	 5.331700000 uA/um
802	 2.0000 V	 0 V	 4.0050 V	 0 V	 53.3970 uA	 5.339700000 uA/um
803	 2.0000 V	 0 V	 4.0100 V	 0 V	 53.5040 uA	 5.350400000 uA/um
804	 2.0000 V	 0 V	 4.0150 V	 0 V	 53.6050 uA	 5.360500000 uA/um
805	 2.0000 V	 0 V	 4.0200 V	 0 V	 53.7040 uA	 5.370400000 uA/um
806	 2.0000 V	 0 V	 4.0250 V	 0 V	 53.7960 uA	 5.379600000 uA/um
807	 2.0000 V	 0 V	 4.0300 V	 0 V	 53.8910 uA	 5.389100000 uA/um
808	 2.0000 V	 0 V	 4.0350 V	 0 V	 53.9900 uA	 5.399000000 uA/um
