Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 57.5220 uA	 5.752200000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 36.2260 uA	 3.622600000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 17.9070 uA	 1.790700000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 33.3150 uA	 3.331500000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 58.1130 uA	 5.811300000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 21.0780 uA	 2.107800000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 30.4960 uA	 3.049600000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 56.0530 uA	 5.605300000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 28.2460 uA	 2.824600000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 21.7320 uA	 2.173200000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 57.9880 uA	 5.798800000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 41.1630 uA	 4.116300000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 18.4890 uA	 1.848900000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 44.6160 uA	 4.461600000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 47.8990 uA	 4.789900000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 23.3470 uA	 2.334700000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 22.9490 uA	 2.294900000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 59.2120 uA	 5.921200000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 40.7270 uA	 4.072700000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 19.1530 uA	 1.915300000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 50.6090 uA	 5.060900000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 51.4800 uA	 5.148000000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 26.4850 uA	 2.648500000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 21.6780 uA	 2.167800000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 58.6660 uA	 5.866600000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 40.2110 uA	 4.021100000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 20.2780 uA	 2.027800000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 54.0590 uA	 5.405900000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 49.3070 uA	 4.930700000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 21.9290 uA	 2.192900000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 34.8010 uA	 3.480100000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 57.4770 uA	 5.747700000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 39.8800 uA	 3.988000000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 20.1430 uA	 2.014300000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 52.4920 uA	 5.249200000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 55.2760 uA	 5.527600000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 35.4760 uA	 3.547600000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 29.0130 uA	 2.901300000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 58.6370 uA	 5.863700000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 33.8580 uA	 3.385800000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 24.1320 uA	 2.413200000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 59.8000 uA	 5.980000000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 45.8510 uA	 4.585100000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 23.6410 uA	 2.364100000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 30.4030 uA	 3.040300000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 60.2000 uA	 6.020000000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 49.7170 uA	 4.971700000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 21.4040 uA	 2.140400000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 51.9390 uA	 5.193900000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 52.9350 uA	 5.293500000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 26.1110 uA	 2.611100000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 28.4490 uA	 2.844900000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 59.9830 uA	 5.998300000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 51.7850 uA	 5.178500000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 22.4760 uA	 2.247600000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 47.8100 uA	 4.781000000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 54.1470 uA	 5.414700000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 27.4010 uA	 2.740100000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 34.3300 uA	 3.433000000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 60.9440 uA	 6.094400000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 49.1970 uA	 4.919700000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 27.3170 uA	 2.731700000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 30.5190 uA	 3.051900000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 60.8760 uA	 6.087600000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 49.0650 uA	 4.906500000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 27.4380 uA	 2.743800000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 32.2940 uA	 3.229400000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 61.2840 uA	 6.128400000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 45.2000 uA	 4.520000000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 27.5960 uA	 2.759600000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 61.3830 uA	 6.138300000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 48.0970 uA	 4.809700000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 25.6590 uA	 2.565900000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 51.2510 uA	 5.125100000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 55.9480 uA	 5.594800000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 30.3000 uA	 3.030000000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 39.7010 uA	 3.970100000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 61.0340 uA	 6.103400000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 42.2200 uA	 4.222000000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 29.9920 uA	 2.999200000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 61.8710 uA	 6.187100000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 48.3250 uA	 4.832500000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 27.3620 uA	 2.736200000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 53.8010 uA	 5.380100000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 56.6720 uA	 5.667200000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 40.3740 uA	 4.037400000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 31.1130 uA	 3.111300000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 62.5010 uA	 6.250100000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 55.0950 uA	 5.509500000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 34.5850 uA	 3.458500000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 41.5590 uA	 4.155900000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 62.0300 uA	 6.203000000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 52.7300 uA	 5.273000000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 32.2010 uA	 3.220100000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 58.3410 uA	 5.834100000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 55.5580 uA	 5.555800000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 32.4420 uA	 3.244200000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 48.8050 uA	 4.880500000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 61.4870 uA	 6.148700000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 44.5450 uA	 4.454500000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 35.4650 uA	 3.546500000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 61.7160 uA	 6.171600000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 57.3190 uA	 5.731900000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 32.7700 uA	 3.277000000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 56.2450 uA	 5.624500000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 58.2160 uA	 5.821600000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 36.4780 uA	 3.647800000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 45.6120 uA	 4.561200000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 61.2460 uA	 6.124600000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 47.4930 uA	 4.749300000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 35.2720 uA	 3.527200000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 58.9310 uA	 5.893100000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 59.8120 uA	 5.981200000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 36.9690 uA	 3.696900000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 42.0730 uA	 4.207300000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 64.5110 uA	 6.451100000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 57.4420 uA	 5.744200000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 41.2410 uA	 4.124100000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 39.9210 uA	 3.992100000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 61.8720 uA	 6.187200000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 56.4640 uA	 5.646400000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 36.9390 uA	 3.693900000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 59.3620 uA	 5.936200000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 59.1230 uA	 5.912300000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 40.1470 uA	 4.014700000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 48.7250 uA	 4.872500000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 61.7030 uA	 6.170300000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 51.5410 uA	 5.154100000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 38.7810 uA	 3.878100000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 58.1460 uA	 5.814600000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 58.3710 uA	 5.837100000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 40.0430 uA	 4.004300000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 56.8210 uA	 5.682100000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 62.4170 uA	 6.241700000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 50.0450 uA	 5.004500000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 45.1930 uA	 4.519300000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 63.7680 uA	 6.376800000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 57.1410 uA	 5.714100000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 42.0550 uA	 4.205500000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 58.8880 uA	 5.888800000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 61.7660 uA	 6.176600000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 49.2670 uA	 4.926700000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 51.2700 uA	 5.127000000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 63.9680 uA	 6.396800000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 57.2300 uA	 5.723000000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 43.0430 uA	 4.304300000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 60.9600 uA	 6.096000000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 62.8480 uA	 6.284800000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 53.7040 uA	 5.370400000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 47.5960 uA	 4.759600000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 62.1340 uA	 6.213400000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 62.6480 uA	 6.264800000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 52.8730 uA	 5.287300000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 45.3200 uA	 4.532000000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 61.6970 uA	 6.169700000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 63.5600 uA	 6.356000000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 54.5890 uA	 5.458900000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 46.5410 uA	 4.654100000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 61.5170 uA	 6.151700000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 64.0990 uA	 6.409900000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 50.7040 uA	 5.070400000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 57.5510 uA	 5.755100000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 64.5660 uA	 6.456600000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 55.3860 uA	 5.538600000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 49.2310 uA	 4.923100000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 63.4590 uA	 6.345900000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 61.3100 uA	 6.131000000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 47.5210 uA	 4.752100000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 58.4750 uA	 5.847500000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 66.3090 uA	 6.630900000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 60.9160 uA	 6.091600000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 49.8260 uA	 4.982600000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 56.3190 uA	 5.631900000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 65.2560 uA	 6.525600000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 60.3940 uA	 6.039400000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 48.9710 uA	 4.897100000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 58.4500 uA	 5.845000000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 67.3310 uA	 6.733100000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 58.4410 uA	 5.844100000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 50.4340 uA	 5.043400000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 61.4960 uA	 6.149600000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 65.0410 uA	 6.504100000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 55.9230 uA	 5.592300000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 60.2440 uA	 6.024400000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 65.7450 uA	 6.574500000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 58.0850 uA	 5.808500000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 54.1000 uA	 5.410000000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 65.0890 uA	 6.508900000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 61.9760 uA	 6.197600000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 52.4170 uA	 5.241700000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 62.7790 uA	 6.277900000 uA/um
