Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 367.181 uA	 -1.34735 nA	 36.71810000 uA/um	 -134.7350000 pA/um	 250.0000000 nS	 25.00000000 nS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 367.193 uA	 -1.34454 nA	 36.71930000 uA/um	 -134.4540000 pA/um	 200.0000000 nS	 20.00000000 nS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 367.201 uA	 -1.34581 nA	 36.72010000 uA/um	 -134.5810000 pA/um	 260.0000000 nS	 26.00000000 nS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 367.219 uA	 -1.34546 nA	 36.72190000 uA/um	 -134.5460000 pA/um	 180.0000000 nS	 18.00000000 nS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 367.219 uA	 -1.34573 nA	 36.72190000 uA/um	 -134.5730000 pA/um	 230.0000000 nS	 23.00000000 nS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 367.242 uA	 -1.34617 nA	 36.72420000 uA/um	 -134.6170000 pA/um	 360.0000000 nS	 36.00000000 nS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 367.255 uA	 -1.34603 nA	 36.72550000 uA/um	 -134.6030000 pA/um	 230.0000000 nS	 23.00000000 nS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 367.265 uA	 -1.34556 nA	 36.72650000 uA/um	 -134.5560000 pA/um	 260.0000000 nS	 26.00000000 nS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 367.281 uA	 -1.34504 nA	 36.72810000 uA/um	 -134.5040000 pA/um	 390.0000000 nS	 39.00000000 nS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 367.304 uA	 -1.34587 nA	 36.73040000 uA/um	 -134.5870000 pA/um	 280.0000000 nS	 28.00000000 nS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 367.309 uA	 -1.34529 nA	 36.73090000 uA/um	 -134.5290000 pA/um	 220.0000000 nS	 22.00000000 nS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 367.326 uA	 -1.34573 nA	 36.73260000 uA/um	 -134.5730000 pA/um	 320.0000000 nS	 32.00000000 nS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 367.341 uA	 -1.34616 nA	 36.73410000 uA/um	 -134.6160000 pA/um	 390.0000000 nS	 39.00000000 nS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 367.365 uA	 -1.34557 nA	 36.73650000 uA/um	 -134.5570000 pA/um	 370.0000000 nS	 37.00000000 nS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 367.378 uA	 -1.34507 nA	 36.73780000 uA/um	 -134.5070000 pA/um	 260.0000000 nS	 26.00000000 nS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 367.391 uA	 -1.34367 nA	 36.73910000 uA/um	 -134.3670000 pA/um	 350.0000000 nS	 35.00000000 nS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 367.413 uA	 -1.34570 nA	 36.74130000 uA/um	 -134.5700000 pA/um	 340.0000000 nS	 34.00000000 nS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 367.425 uA	 -1.34648 nA	 36.74250000 uA/um	 -134.6480000 pA/um	 290.0000000 nS	 29.00000000 nS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 367.442 uA	 -1.34609 nA	 36.74420000 uA/um	 -134.6090000 pA/um	 310.0000000 nS	 31.00000000 nS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 367.456 uA	 -1.34527 nA	 36.74560000 uA/um	 -134.5270000 pA/um	 350.0000000 nS	 35.00000000 nS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 367.477 uA	 -1.34499 nA	 36.74770000 uA/um	 -134.4990000 pA/um	 360.0000000 nS	 36.00000000 nS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 367.492 uA	 -1.34521 nA	 36.74920000 uA/um	 -134.5210000 pA/um	 350.0000000 nS	 35.00000000 nS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 367.512 uA	 -1.34493 nA	 36.75120000 uA/um	 -134.4930000 pA/um	 300.0000000 nS	 30.00000000 nS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 367.522 uA	 -1.34521 nA	 36.75220000 uA/um	 -134.5210000 pA/um	 300.0000000 nS	 30.00000000 nS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 367.542 uA	 -1.34527 nA	 36.75420000 uA/um	 -134.5270000 pA/um	 490.0000000 nS	 49.00000000 nS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 367.571 uA	 -1.34615 nA	 36.75710000 uA/um	 -134.6150000 pA/um	 500.0000000 nS	 50.00000000 nS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 367.592 uA	 -1.34536 nA	 36.75920000 uA/um	 -134.5360000 pA/um	 420.0000000 nS	 42.00000000 nS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 367.613 uA	 -1.34568 nA	 36.76130000 uA/um	 -134.5680000 pA/um	 380.0000000 nS	 38.00000000 nS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 367.630 uA	 -1.34671 nA	 36.76300000 uA/um	 -134.6710000 pA/um	 320.0000000 nS	 32.00000000 nS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 367.645 uA	 -1.34626 nA	 36.76450000 uA/um	 -134.6260000 pA/um	 410.0000000 nS	 41.00000000 nS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 367.671 uA	 -1.34798 nA	 36.76710000 uA/um	 -134.7980000 pA/um	 470.0000000 nS	 47.00000000 nS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 367.692 uA	 -1.34764 nA	 36.76920000 uA/um	 -134.7640000 pA/um	 430.0000000 nS	 43.00000000 nS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 367.714 uA	 -1.34802 nA	 36.77140000 uA/um	 -134.8020000 pA/um	 490.0000000 nS	 49.00000000 nS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 367.741 uA	 -1.34880 nA	 36.77410000 uA/um	 -134.8800000 pA/um	 580.0000000 nS	 58.00000000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 367.772 uA	 -1.34742 nA	 36.77720000 uA/um	 -134.7420000 pA/um	 640.0000000 nS	 64.00000000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 367.805 uA	 -1.34944 nA	 36.78050000 uA/um	 -134.9440000 pA/um	 820.0000000 nS	 82.00000000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 367.854 uA	 -1.35540 nA	 36.78540000 uA/um	 -135.5400000 pA/um	 1.280000000 uS	 128.0000000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 367.933 uA	 -1.36535 nA	 36.79330000 uA/um	 -136.5350000 pA/um	 2.160000000 uS	 216.0000000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 368.070 uA	 -1.38296 nA	 36.80700000 uA/um	 -138.2960000 pA/um	 3.630000000 uS	 363.0000000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 368.296 uA	 -1.40844 nA	 36.82960000 uA/um	 -140.8440000 pA/um	 6.010000000 uS	 601.0000000 nS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 368.671 uA	 -1.44165 nA	 36.86710000 uA/um	 -144.1650000 pA/um	 9.730000000 uS	 973.0000000 nS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 369.269 uA	 -1.49389 nA	 36.92690000 uA/um	 -149.3890000 pA/um	 15.42000000 uS	 1.542000000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 370.213 uA	 -1.55689 nA	 37.02130000 uA/um	 -155.6890000 pA/um	 22.92000000 uS	 2.292000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 371.561 uA	 -1.62981 nA	 37.15610000 uA/um	 -162.9810000 pA/um	 31.73000000 uS	 3.173000000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 373.386 uA	 -1.70400 nA	 37.33860000 uA/um	 -170.4000000 pA/um	 41.61000000 uS	 4.161000000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 375.722 uA	 -1.77735 nA	 37.57220000 uA/um	 -177.7350000 pA/um	 52.18000000 uS	 5.218000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 378.604 uA	 -1.84130 nA	 37.86040000 uA/um	 -184.1300000 pA/um	 62.68000000 uS	 6.268000000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 381.990 uA	 -1.89032 nA	 38.19900000 uA/um	 -189.0320000 pA/um	 73.20000000 uS	 7.320000000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 385.924 uA	 -1.92976 nA	 38.59240000 uA/um	 -192.9760000 pA/um	 83.62000000 uS	 8.362000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 390.352 uA	 -1.95197 nA	 39.03520000 uA/um	 -195.1970000 pA/um	 93.56000000 uS	 9.356000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 395.280 uA	 -1.96422 nA	 39.52800000 uA/um	 -196.4220000 pA/um	 103.5000000 uS	 10.35000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 400.702 uA	 -1.96339 nA	 40.07020000 uA/um	 -196.3390000 pA/um	 112.6400000 uS	 11.26400000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 406.544 uA	 -1.95581 nA	 40.65440000 uA/um	 -195.5810000 pA/um	 121.6600000 uS	 12.16600000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 412.868 uA	 -1.94072 nA	 41.28680000 uA/um	 -194.0720000 pA/um	 130.5000000 uS	 13.05000000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 419.594 uA	 -1.91952 nA	 41.95940000 uA/um	 -191.9520000 pA/um	 138.9100000 uS	 13.89100000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 426.759 uA	 -1.89502 nA	 42.67590000 uA/um	 -189.5020000 pA/um	 147.4500000 uS	 14.74500000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 434.339 uA	 -1.86925 nA	 43.43390000 uA/um	 -186.9250000 pA/um	 155.4700000 uS	 15.54700000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 442.306 uA	 -1.84100 nA	 44.23060000 uA/um	 -184.1000000 pA/um	 162.4200000 uS	 16.24200000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 450.581 uA	 -1.81092 nA	 45.05810000 uA/um	 -181.0920000 pA/um	 169.5400000 uS	 16.95400000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 459.260 uA	 -1.78208 nA	 45.92600000 uA/um	 -178.2080000 pA/um	 176.7900000 uS	 17.67900000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 468.260 uA	 -1.75229 nA	 46.82600000 uA/um	 -175.2290000 pA/um	 183.5100000 uS	 18.35100000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 477.611 uA	 -1.72041 nA	 47.76110000 uA/um	 -172.0410000 pA/um	 189.7900000 uS	 18.97900000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 487.239 uA	 -1.69396 nA	 48.72390000 uA/um	 -169.3960000 pA/um	 195.4700000 uS	 19.54700000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 497.158 uA	 -1.66647 nA	 49.71580000 uA/um	 -166.6470000 pA/um	 201.2600000 uS	 20.12600000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 507.365 uA	 -1.64092 nA	 50.73650000 uA/um	 -164.0920000 pA/um	 206.6800000 uS	 20.66800000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 517.826 uA	 -1.61614 nA	 51.78260000 uA/um	 -161.6140000 pA/um	 211.6700000 uS	 21.16700000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 528.532 uA	 -1.59335 nA	 52.85320000 uA/um	 -159.3350000 pA/um	 216.2400000 uS	 21.62400000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 539.450 uA	 -1.57191 nA	 53.94500000 uA/um	 -157.1910000 pA/um	 220.1300000 uS	 22.01300000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 550.545 uA	 -1.55223 nA	 55.05450000 uA/um	 -155.2230000 pA/um	 224.9800000 uS	 22.49800000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 561.948 uA	 -1.53358 nA	 56.19480000 uA/um	 -153.3580000 pA/um	 229.1200000 uS	 22.91200000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 573.457 uA	 -1.51932 nA	 57.34570000 uA/um	 -151.9320000 pA/um	 231.9500000 uS	 23.19500000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 585.143 uA	 -1.50395 nA	 58.51430000 uA/um	 -150.3950000 pA/um	 235.9700000 uS	 23.59700000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 597.054 uA	 -1.49130 nA	 59.70540000 uA/um	 -149.1300000 pA/um	 239.8000000 uS	 23.98000000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 609.123 uA	 -1.48002 nA	 60.91230000 uA/um	 -148.0020000 pA/um	 242.3400000 uS	 24.23400000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 621.288 uA	 -1.47074 nA	 62.12880000 uA/um	 -147.0740000 pA/um	 245.1400000 uS	 24.51400000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 633.637 uA	 -1.46260 nA	 63.36370000 uA/um	 -146.2600000 pA/um	 248.2200000 uS	 24.82200000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 646.110 uA	 -1.45508 nA	 64.61100000 uA/um	 -145.5080000 pA/um	 250.7600000 uS	 25.07600000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 658.713 uA	 -1.44944 nA	 65.87130000 uA/um	 -144.9440000 pA/um	 253.4100000 uS	 25.34100000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 671.451 uA	 -1.44462 nA	 67.14510000 uA/um	 -144.4620000 pA/um	 255.0900000 uS	 25.50900000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 684.222 uA	 -1.44002 nA	 68.42220000 uA/um	 -144.0020000 pA/um	 256.8400000 uS	 25.68400000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 697.135 uA	 -1.43632 nA	 69.71350000 uA/um	 -143.6320000 pA/um	 259.0900000 uS	 25.90900000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 710.131 uA	 -1.43366 nA	 71.01310000 uA/um	 -143.3660000 pA/um	 260.7800000 uS	 26.07800000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 723.213 uA	 -1.43159 nA	 72.32130000 uA/um	 -143.1590000 pA/um	 262.4600000 uS	 26.24600000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 736.377 uA	 -1.43019 nA	 73.63770000 uA/um	 -143.0190000 pA/um	 264.2000000 uS	 26.42000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 749.633 uA	 -1.42847 nA	 74.96330000 uA/um	 -142.8470000 pA/um	 265.4600000 uS	 26.54600000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 762.923 uA	 -1.42794 nA	 76.29230000 uA/um	 -142.7940000 pA/um	 266.6500000 uS	 26.66500000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 776.298 uA	 -1.42734 nA	 77.62980000 uA/um	 -142.7340000 pA/um	 267.8500000 uS	 26.78500000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 789.708 uA	 -1.42738 nA	 78.97080000 uA/um	 -142.7380000 pA/um	 269.0200000 uS	 26.90200000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 803.200 uA	 -1.42702 nA	 80.32000000 uA/um	 -142.7020000 pA/um	 269.8100000 uS	 26.98100000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 816.689 uA	 -1.42729 nA	 81.66890000 uA/um	 -142.7290000 pA/um	 270.4700000 uS	 27.04700000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 830.247 uA	 -1.42812 nA	 83.02470000 uA/um	 -142.8120000 pA/um	 271.8000000 uS	 27.18000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 843.869 uA	 -1.42813 nA	 84.38690000 uA/um	 -142.8130000 pA/um	 271.7600000 uS	 27.17600000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 857.423 uA	 -1.43006 nA	 85.74230000 uA/um	 -143.0060000 pA/um	 271.9800000 uS	 27.19800000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 871.067 uA	 -1.43223 nA	 87.10670000 uA/um	 -143.2230000 pA/um	 272.9600000 uS	 27.29600000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 884.719 uA	 -1.43147 nA	 88.47190000 uA/um	 -143.1470000 pA/um	 274.0700000 uS	 27.40700000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 898.474 uA	 -1.43375 nA	 89.84740000 uA/um	 -143.3750000 pA/um	 274.7500000 uS	 27.47500000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 912.194 uA	 -1.43672 nA	 91.21940000 uA/um	 -143.6720000 pA/um	 274.5200000 uS	 27.45200000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 925.926 uA	 -1.43817 nA	 92.59260000 uA/um	 -143.8170000 pA/um	 275.4600000 uS	 27.54600000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 939.740 uA	 -1.43934 nA	 93.97400000 uA/um	 -143.9340000 pA/um	 274.8300000 uS	 27.48300000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 953.409 uA	 -1.44114 nA	 95.34090000 uA/um	 -144.1140000 pA/um	 273.4700000 uS	 27.34700000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 967.087 uA	 -1.44165 nA	 96.70870000 uA/um	 -144.1650000 pA/um	 274.6400000 uS	 27.46400000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 980.873 uA	 -1.44466 nA	 98.08730000 uA/um	 -144.4660000 pA/um	 275.7400000 uS	 27.57400000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 994.661 uA	 -1.44627 nA	 99.46610000 uA/um	 -144.6270000 pA/um	 275.5400000 uS	 27.55400000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 1.008427 mA	 -1.44887 nA	 100.8427000 uA/um	 -144.8870000 pA/um	 275.6500000 uS	 27.56500000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 1.022226 mA	 -1.44954 nA	 102.2226000 uA/um	 -144.9540000 pA/um	 276.0500000 uS	 27.60500000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 1.036032 mA	 -1.45056 nA	 103.6032000 uA/um	 -145.0560000 pA/um	 275.4600000 uS	 27.54600000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 1.049772 mA	 -1.45271 nA	 104.9772000 uA/um	 -145.2710000 pA/um	 275.2800000 uS	 27.52800000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 1.063560 mA	 -1.45379 nA	 106.3560000 uA/um	 -145.3790000 pA/um	 275.6200000 uS	 27.56200000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 1.077334 mA	 -1.45540 nA	 107.7334000 uA/um	 -145.5400000 pA/um	 274.5500000 uS	 27.45500000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 1.091015 mA	 -1.45646 nA	 109.1015000 uA/um	 -145.6460000 pA/um	 273.8300000 uS	 27.38300000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 1.104717 mA	 -1.45684 nA	 110.4717000 uA/um	 -145.6840000 pA/um	 274.3600000 uS	 27.43600000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 1.118451 mA	 -1.45801 nA	 111.8451000 uA/um	 -145.8010000 pA/um	 273.5600000 uS	 27.35600000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 1.132073 mA	 -1.45997 nA	 113.2073000 uA/um	 -145.9970000 pA/um	 276.2900000 uS	 27.62900000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 1.14608 mA	 -1.46154 nA	 114.6080000 uA/um	 -146.1540000 pA/um	 276.3700000 uS	 27.63700000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 1.15971 mA	 -1.46072 nA	 115.9710000 uA/um	 -146.0720000 pA/um	 272.4000000 uS	 27.24000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 1.17332 mA	 -1.46163 nA	 117.3320000 uA/um	 -146.1630000 pA/um	 271.8000000 uS	 27.18000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 1.18689 mA	 -1.46490 nA	 118.6890000 uA/um	 -146.4900000 pA/um	 270.6000000 uS	 27.06000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 1.20038 mA	 -1.46557 nA	 120.0380000 uA/um	 -146.5570000 pA/um	 269.8000000 uS	 26.98000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 350.973 uA	 -4.91329 nA	 35.09730000 uA/um	 -491.3290000 pA/um	 400.0000000 nS	 40.00000000 nS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 350.993 uA	 -4.91379 nA	 35.09930000 uA/um	 -491.3790000 pA/um	 320.0000000 nS	 32.00000000 nS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 351.005 uA	 -4.91206 nA	 35.10050000 uA/um	 -491.2060000 pA/um	 200.0000000 nS	 20.00000000 nS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 351.013 uA	 -4.91272 nA	 35.10130000 uA/um	 -491.2720000 pA/um	 230.0000000 nS	 23.00000000 nS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 351.028 uA	 -4.91056 nA	 35.10280000 uA/um	 -491.0560000 pA/um	 300.0000000 nS	 30.00000000 nS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 351.043 uA	 -4.91222 nA	 35.10430000 uA/um	 -491.2220000 pA/um	 270.0000000 nS	 27.00000000 nS/um
148	 -1.7000 V	 0 V	 2.0000 V	 -500.00 mV	 351.055 uA	 -4.91312 nA	 35.10550000 uA/um	 -491.3120000 pA/um	 300.0000000 nS	 30.00000000 nS/um
