Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
32	 2.0000 V	 0 V	 155.0 mV	 0 V	 132.120 uA	 13.21200000 uA/um
33	 2.0000 V	 0 V	 160.0 mV	 0 V	 137.830 uA	 13.78300000 uA/um
34	 2.0000 V	 0 V	 165.0 mV	 0 V	 78.280 uA	 7.828000000 uA/um
35	 2.0000 V	 0 V	 170.0 mV	 0 V	 143.690 uA	 14.36900000 uA/um
36	 2.0000 V	 0 V	 175.0 mV	 0 V	 145.200 uA	 14.52000000 uA/um
37	 2.0000 V	 0 V	 180.0 mV	 0 V	 82.120 uA	 8.212000000 uA/um
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 149.110 uA	 14.91100000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 156.100 uA	 15.61000000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 104.610 uA	 10.46100000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 115.960 uA	 11.59600000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 178.160 uA	 17.81600000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 130.170 uA	 13.01700000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 101.400 uA	 10.14000000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 184.630 uA	 18.46300000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 152.170 uA	 15.21700000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 91.660 uA	 9.166000000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 176.120 uA	 17.61200000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 174.900 uA	 17.49000000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 101.640 uA	 10.16400000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 129.660 uA	 12.96600000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 201.720 uA	 20.17200000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 160.070 uA	 16.00700000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 96.190 uA	 9.619000000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 151.350 uA	 15.13500000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 208.100 uA	 20.81000000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 156.200 uA	 15.62000000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 108.750 uA	 10.87500000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 199.170 uA	 19.91700000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 180.410 uA	 18.04100000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 105.050 uA	 10.50500000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 155.820 uA	 15.58200000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 208.920 uA	 20.89200000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 111.930 uA	 11.19300000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 123.480 uA	 12.34800000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 217.390 uA	 21.73900000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 197.470 uA	 19.74700000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 102.890 uA	 10.28900000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 176.190 uA	 17.61900000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 208.630 uA	 20.86300000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 123.690 uA	 12.36900000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 131.390 uA	 13.13900000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 225.300 uA	 22.53000000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 174.730 uA	 17.47300000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 111.540 uA	 11.15400000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 151.270 uA	 15.12700000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 227.200 uA	 22.72000000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 169.820 uA	 16.98200000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 109.440 uA	 10.94400000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 179.090 uA	 17.90900000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 228.740 uA	 22.87400000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 167.960 uA	 16.79600000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 116.380 uA	 11.63800000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 227.710 uA	 22.77100000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 216.310 uA	 21.63100000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 147.500 uA	 14.75000000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 132.400 uA	 13.24000000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 234.110 uA	 23.41100000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 184.340 uA	 18.43400000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 115.730 uA	 11.57300000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 184.930 uA	 18.49300000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 218.690 uA	 21.86900000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 137.270 uA	 13.72700000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 151.430 uA	 15.14300000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 231.940 uA	 23.19400000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 180.080 uA	 18.00800000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 122.290 uA	 12.22900000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 183.740 uA	 18.37400000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 232.200 uA	 23.22000000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 189.930 uA	 18.99300000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 128.340 uA	 12.83400000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 184.770 uA	 18.47700000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 233.630 uA	 23.36300000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 193.610 uA	 19.36100000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 130.940 uA	 13.09400000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 239.760 uA	 23.97600000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 198.500 uA	 19.85000000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 132.770 uA	 13.27700000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 207.690 uA	 20.76900000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 224.690 uA	 22.46900000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 155.410 uA	 15.54100000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 145.510 uA	 14.55100000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 232.740 uA	 23.27400000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 225.710 uA	 22.57100000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 170.070 uA	 17.00700000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 167.630 uA	 16.76300000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 238.030 uA	 23.80300000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 191.890 uA	 19.18900000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 137.260 uA	 13.72600000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 216.950 uA	 21.69500000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 237.880 uA	 23.78800000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 154.520 uA	 15.45200000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 179.930 uA	 17.99300000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 238.740 uA	 23.87400000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 178.740 uA	 17.87400000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 150.190 uA	 15.01900000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 225.840 uA	 22.58400000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 234.680 uA	 23.46800000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 157.000 uA	 15.70000000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 191.800 uA	 19.18000000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 237.820 uA	 23.78200000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 195.570 uA	 19.55700000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 153.060 uA	 15.30600000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 226.560 uA	 22.65600000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 219.880 uA	 21.98800000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 163.750 uA	 16.37500000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 173.960 uA	 17.39600000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 245.670 uA	 24.56700000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 215.600 uA	 21.56000000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 159.220 uA	 15.92200000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 224.850 uA	 22.48500000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 239.740 uA	 23.97400000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 193.630 uA	 19.36300000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 187.190 uA	 18.71900000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 245.480 uA	 24.54800000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 222.870 uA	 22.28700000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 167.970 uA	 16.79700000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 219.870 uA	 21.98700000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 240.140 uA	 24.01400000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 201.500 uA	 20.15000000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 181.360 uA	 18.13600000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 249.550 uA	 24.95500000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 231.710 uA	 23.17100000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 199.220 uA	 19.92200000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 187.080 uA	 18.70800000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 253.010 uA	 25.30100000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 232.380 uA	 23.23800000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 198.330 uA	 19.83300000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 218.890 uA	 21.88900000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 248.860 uA	 24.88600000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 228.090 uA	 22.80900000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 181.520 uA	 18.15200000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 237.160 uA	 23.71600000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 244.570 uA	 24.45700000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 216.430 uA	 21.64300000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 186.330 uA	 18.63300000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 239.460 uA	 23.94600000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 241.810 uA	 24.18100000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 195.520 uA	 19.55200000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 221.630 uA	 22.16300000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 248.820 uA	 24.88200000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 217.210 uA	 21.72100000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 192.740 uA	 19.27400000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 244.180 uA	 24.41800000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 236.180 uA	 23.61800000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 190.700 uA	 19.07000000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 236.520 uA	 23.65200000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 247.690 uA	 24.76900000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 219.090 uA	 21.90900000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 208.130 uA	 20.81300000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 254.570 uA	 25.45700000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 221.260 uA	 22.12600000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 204.870 uA	 20.48700000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 247.310 uA	 24.73100000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 234.820 uA	 23.48200000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 197.580 uA	 19.75800000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 227.190 uA	 22.71900000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 256.750 uA	 25.67500000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 235.470 uA	 23.54700000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 200.530 uA	 20.05300000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 229.930 uA	 22.99300000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 257.440 uA	 25.74400000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 242.170 uA	 24.21700000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 223.000 uA	 22.30000000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 234.420 uA	 23.44200000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 253.660 uA	 25.36600000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 228.890 uA	 22.88900000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 215.800 uA	 21.58000000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 250.460 uA	 25.04600000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 252.400 uA	 25.24000000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 229.030 uA	 22.90300000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 219.770 uA	 21.97700000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 249.540 uA	 24.95400000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 252.960 uA	 25.29600000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 233.010 uA	 23.30100000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 217.210 uA	 21.72100000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 250.930 uA	 25.09300000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 249.780 uA	 24.97800000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 219.070 uA	 21.90700000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 243.750 uA	 24.37500000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 257.520 uA	 25.75200000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 242.830 uA	 24.28300000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 217.360 uA	 21.73600000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 252.610 uA	 25.26100000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 258.370 uA	 25.83700000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 243.020 uA	 24.30200000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 223.730 uA	 22.37300000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 247.920 uA	 24.79200000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 262.590 uA	 26.25900000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 249.320 uA	 24.93200000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 223.100 uA	 22.31000000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 255.370 uA	 25.53700000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 254.070 uA	 25.40700000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 228.020 uA	 22.80200000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 250.990 uA	 25.09900000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 260.830 uA	 26.08300000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 242.280 uA	 24.22800000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 248.270 uA	 24.82700000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 263.390 uA	 26.33900000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 251.710 uA	 25.17100000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 235.910 uA	 23.59100000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 257.910 uA	 25.79100000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 260.120 uA	 26.01200000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 242.590 uA	 24.25900000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 248.670 uA	 24.86700000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 260.790 uA	 26.07900000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 258.140 uA	 25.81400000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 231.410 uA	 23.14100000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 252.100 uA	 25.21000000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 264.340 uA	 26.43400000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 249.440 uA	 24.94400000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 242.880 uA	 24.28800000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 263.030 uA	 26.30300000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 257.760 uA	 25.77600000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 238.390 uA	 23.83900000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 261.620 uA	 26.16200000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 266.580 uA	 26.65800000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 251.620 uA	 25.16200000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 249.200 uA	 24.92000000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 263.780 uA	 26.37800000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 266.860 uA	 26.68600000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 253.650 uA	 25.36500000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 247.560 uA	 24.75600000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 263.360 uA	 26.33600000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 263.130 uA	 26.31300000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 241.840 uA	 24.18400000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 263.570 uA	 26.35700000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 269.210 uA	 26.92100000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 257.200 uA	 25.72000000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 251.130 uA	 25.11300000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 266.440 uA	 26.64400000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 268.820 uA	 26.88200000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 252.930 uA	 25.29300000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 263.270 uA	 26.32700000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 271.280 uA	 27.12800000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 258.550 uA	 25.85500000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 255.550 uA	 25.55500000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 270.040 uA	 27.00400000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 272.690 uA	 27.26900000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 260.660 uA	 26.06600000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 264.110 uA	 26.41100000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 273.450 uA	 27.34500000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 261.620 uA	 26.16200000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 260.500 uA	 26.05000000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 271.520 uA	 27.15200000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 273.990 uA	 27.39900000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 263.480 uA	 26.34800000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 262.160 uA	 26.21600000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 272.480 uA	 27.24800000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 274.750 uA	 27.47500000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 264.980 uA	 26.49800000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 268.200 uA	 26.82000000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 278.880 uA	 27.88800000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 267.810 uA	 26.78100000 uA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 263.100 uA	 26.31000000 uA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 274.820 uA	 27.48200000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 277.610 uA	 27.76100000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 267.820 uA	 26.78200000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 270.870 uA	 27.08700000 uA/um
