Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 10.506 pA	 -5.687 pA	 1.050600000 pA/um	 -568.7000000 fA/um	 163.9800000 pS	 16.39800000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 20.771 pA	 -5.832 pA	 2.077100000 pA/um	 -583.2000000 fA/um	 413.0300000 pS	 41.30300000 pS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 51.809 pA	 -5.925 pA	 5.180900000 pA/um	 -592.5000000 fA/um	 1.031300000 nS	 103.1300000 pS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 123.901 pA	 -6.044 pA	 12.39010000 pA/um	 -604.4000000 fA/um	 2.540470000 nS	 254.0470000 pS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 305.856 pA	 -6.248 pA	 30.58560000 pA/um	 -624.8000000 fA/um	 5.545190000 nS	 554.5190000 pS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 678.42 pA	 -5.752 pA	 67.84200000 pA/um	 -575.2000000 fA/um	 14.38574000 nS	 1.438574000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 1.74443 nA	 -6.356 pA	 174.4430000 pA/um	 -635.6000000 fA/um	 32.58730000 nS	 3.258730000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 3.93715 nA	 -6.233 pA	 393.7150000 pA/um	 -623.3000000 fA/um	 59.84370000 nS	 5.984370000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 7.7288 nA	 -6.453 pA	 772.8800000 pA/um	 -645.3000000 fA/um	 114.9885000 nS	 11.49885000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 15.4360 nA	 -6.789 pA	 1.543600000 nA/um	 -678.9000000 fA/um	 194.4530000 nS	 19.44530000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 27.1741 nA	 -7.396 pA	 2.717410000 nA/um	 -739.6000000 fA/um	 276.0690000 nS	 27.60690000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 43.0429 nA	 -7.951 pA	 4.304290000 nA/um	 -795.1000000 fA/um	 369.9850000 nS	 36.99850000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 64.1726 nA	 -7.786 pA	 6.417260000 nA/um	 -778.6000000 fA/um	 461.2630000 nS	 46.12630000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 89.1692 nA	 -8.300 pA	 8.916920000 nA/um	 -830.0000000 fA/um	 531.7740000 nS	 53.17740000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 117.350 nA	 -8.583 pA	 11.73500000 nA/um	 -858.3000000 fA/um	 608.5080000 nS	 60.85080000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 150.020 nA	 -8.530 pA	 15.00200000 nA/um	 -853.0000000 fA/um	 675.8000000 nS	 67.58000000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 184.930 nA	 -8.989 pA	 18.49300000 nA/um	 -898.9000000 fA/um	 705.7200000 nS	 70.57200000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 220.592 nA	 -9.708 pA	 22.05920000 nA/um	 -970.8000000 fA/um	 742.5300000 nS	 74.25300000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 259.183 nA	 -8.600 pA	 25.91830000 nA/um	 -860.0000000 fA/um	 772.7600000 nS	 77.27600000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 297.868 nA	 -9.517 pA	 29.78680000 nA/um	 -951.7000000 fA/um	 787.4100000 nS	 78.74100000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 337.924 nA	 -9.853 pA	 33.79240000 nA/um	 -985.3000000 fA/um	 814.0300000 nS	 81.40300000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 379.271 nA	 -10.571 pA	 37.92710000 nA/um	 -1.057100000 pA/um	 823.5300000 nS	 82.35300000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 420.277 nA	 -10.917 pA	 42.02770000 nA/um	 -1.091700000 pA/um	 834.8200000 nS	 83.48200000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 462.753 nA	 -11.418 pA	 46.27530000 nA/um	 -1.141800000 pA/um	 844.1300000 nS	 84.41300000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 504.690 nA	 -11.908 pA	 50.46900000 nA/um	 -1.190800000 pA/um	 842.3500000 nS	 84.23500000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 546.988 nA	 -11.767 pA	 54.69880000 nA/um	 -1.176700000 pA/um	 851.0400000 nS	 85.10400000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 589.794 nA	 -11.967 pA	 58.97940000 nA/um	 -1.196700000 pA/um	 853.6100000 nS	 85.36100000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 632.349 nA	 -11.718 pA	 63.23490000 nA/um	 -1.171800000 pA/um	 853.4600000 nS	 85.34600000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 675.140 nA	 -11.792 pA	 67.51400000 nA/um	 -1.179200000 pA/um	 862.0200000 nS	 86.20200000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 718.551 nA	 -11.764 pA	 71.85510000 nA/um	 -1.176400000 pA/um	 857.1000000 nS	 85.71000000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 760.850 nA	 -11.744 pA	 76.08500000 nA/um	 -1.174400000 pA/um	 854.1000000 nS	 85.41000000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 803.961 nA	 -12.303 pA	 80.39610000 nA/um	 -1.230300000 pA/um	 856.4100000 nS	 85.64100000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 846.491 nA	 -11.719 pA	 84.64910000 nA/um	 -1.171900000 pA/um	 853.4000000 nS	 85.34000000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 889.301 nA	 -11.657 pA	 88.93010000 nA/um	 -1.165700000 pA/um	 854.6000000 nS	 85.46000000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 931.951 nA	 -11.562 pA	 93.19510000 nA/um	 -1.156200000 pA/um	 850.0400000 nS	 85.00400000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 974.305 nA	 -12.353 pA	 97.43050000 nA/um	 -1.235300000 pA/um	 848.7300000 nS	 84.87300000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 1.016824 uA	 -13.000 pA	 101.6824000 nA/um	 -1.300000000 pA/um	 847.8900000 nS	 84.78900000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 1.059094 uA	 -13.083 pA	 105.9094000 nA/um	 -1.308300000 pA/um	 839.8900000 nS	 83.98900000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 1.100813 uA	 -13.353 pA	 110.0813000 nA/um	 -1.335300000 pA/um	 819.1600000 nS	 81.91600000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 1.14101 uA	 -13.529 pA	 114.1010000 nA/um	 -1.352900000 pA/um	 815.6700000 nS	 81.56700000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 1.18238 uA	 -13.513 pA	 118.2380000 nA/um	 -1.351300000 pA/um	 824.0000000 nS	 82.40000000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 1.22341 uA	 -13.561 pA	 122.3410000 nA/um	 -1.356100000 pA/um	 813.0000000 nS	 81.30000000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 1.26368 uA	 -13.181 pA	 126.3680000 nA/um	 -1.318100000 pA/um	 809.5000000 nS	 80.95000000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 1.30436 uA	 -12.473 pA	 130.4360000 nA/um	 -1.247300000 pA/um	 806.7000000 nS	 80.67000000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 1.34435 uA	 -12.341 pA	 134.4350000 nA/um	 -1.234100000 pA/um	 798.2000000 nS	 79.82000000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 1.38418 uA	 -12.229 pA	 138.4180000 nA/um	 -1.222900000 pA/um	 793.7000000 nS	 79.37000000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 1.42372 uA	 -11.623 pA	 142.3720000 nA/um	 -1.162300000 pA/um	 788.8000000 nS	 78.88000000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 1.46306 uA	 -11.819 pA	 146.3060000 nA/um	 -1.181900000 pA/um	 782.2000000 nS	 78.22000000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 1.50194 uA	 -11.291 pA	 150.1940000 nA/um	 -1.129100000 pA/um	 772.7000000 nS	 77.27000000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 1.54033 uA	 -11.690 pA	 154.0330000 nA/um	 -1.169000000 pA/um	 765.6000000 nS	 76.56000000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 1.57850 uA	 -11.489 pA	 157.8500000 nA/um	 -1.148900000 pA/um	 761.3000000 nS	 76.13000000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 1.61646 uA	 -11.126 pA	 161.6460000 nA/um	 -1.112600000 pA/um	 753.2000000 nS	 75.32000000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 1.65382 uA	 -11.091 pA	 165.3820000 nA/um	 -1.109100000 pA/um	 742.8000000 nS	 74.28000000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 1.69074 uA	 -11.371 pA	 169.0740000 nA/um	 -1.137100000 pA/um	 735.8000000 nS	 73.58000000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 1.72740 uA	 -11.015 pA	 172.7400000 nA/um	 -1.101500000 pA/um	 732.8000000 nS	 73.28000000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 1.76402 uA	 -11.109 pA	 176.4020000 nA/um	 -1.110900000 pA/um	 724.8000000 nS	 72.48000000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 1.79988 uA	 -10.863 pA	 179.9880000 nA/um	 -1.086300000 pA/um	 713.7000000 nS	 71.37000000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 1.83539 uA	 -10.648 pA	 183.5390000 nA/um	 -1.064800000 pA/um	 710.5000000 nS	 71.05000000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 1.87093 uA	 -11.059 pA	 187.0930000 nA/um	 -1.105900000 pA/um	 701.3000000 nS	 70.13000000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 1.90552 uA	 -11.440 pA	 190.5520000 nA/um	 -1.144000000 pA/um	 692.3000000 nS	 69.23000000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 1.94016 uA	 -10.978 pA	 194.0160000 nA/um	 -1.097800000 pA/um	 680.9000000 nS	 68.09000000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 1.97361 uA	 -10.978 pA	 197.3610000 nA/um	 -1.097800000 pA/um	 671.4000000 nS	 67.14000000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 2.00730 uA	 -10.829 pA	 200.7300000 nA/um	 -1.082900000 pA/um	 667.4000000 nS	 66.74000000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 2.04035 uA	 -10.944 pA	 204.0350000 nA/um	 -1.094400000 pA/um	 659.9000000 nS	 65.99000000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 2.07329 uA	 -11.095 pA	 207.3290000 nA/um	 -1.109500000 pA/um	 645.2000000 nS	 64.52000000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 2.10487 uA	 -10.900 pA	 210.4870000 nA/um	 -1.090000000 pA/um	 641.5000000 nS	 64.15000000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 2.13744 uA	 -11.126 pA	 213.7440000 nA/um	 -1.112600000 pA/um	 631.9000000 nS	 63.19000000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 2.16806 uA	 -10.968 pA	 216.8060000 nA/um	 -1.096800000 pA/um	 627.8000000 nS	 62.78000000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 2.20022 uA	 -10.982 pA	 220.0220000 nA/um	 -1.098200000 pA/um	 621.1000000 nS	 62.11000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 2.23017 uA	 -10.960 pA	 223.0170000 nA/um	 -1.096000000 pA/um	 605.6000000 nS	 60.56000000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 2.26078 uA	 -10.867 pA	 226.0780000 nA/um	 -1.086700000 pA/um	 596.4000000 nS	 59.64000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 2.28981 uA	 -10.952 pA	 228.9810000 nA/um	 -1.095200000 pA/um	 584.2000000 nS	 58.42000000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 2.31920 uA	 -10.596 pA	 231.9200000 nA/um	 -1.059600000 pA/um	 580.0000000 nS	 58.00000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 2.34781 uA	 -10.907 pA	 234.7810000 nA/um	 -1.090700000 pA/um	 579.0000000 nS	 57.90000000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 2.37710 uA	 -10.712 pA	 237.7100000 nA/um	 -1.071200000 pA/um	 574.4000000 nS	 57.44000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 2.40525 uA	 -10.608 pA	 240.5250000 nA/um	 -1.060800000 pA/um	 566.9000000 nS	 56.69000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 2.43379 uA	 -11.020 pA	 243.3790000 nA/um	 -1.102000000 pA/um	 552.3000000 nS	 55.23000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 2.46048 uA	 -10.909 pA	 246.0480000 nA/um	 -1.090900000 pA/um	 545.3000000 nS	 54.53000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 2.48832 uA	 -10.586 pA	 248.8320000 nA/um	 -1.058600000 pA/um	 543.9000000 nS	 54.39000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 2.51487 uA	 -10.798 pA	 251.4870000 nA/um	 -1.079800000 pA/um	 535.6000000 nS	 53.56000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 2.54188 uA	 -10.803 pA	 254.1880000 nA/um	 -1.080300000 pA/um	 540.2000000 nS	 54.02000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 346.078 pA	 -462.11 pA	 34.60780000 pA/um	 -46.21100000 pA/um	 -64.30000000 pS	 -6.430000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 342.863 pA	 -466.07 pA	 34.28630000 pA/um	 -46.60700000 pA/um	 36.39000000 pS	 3.639000000 pS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 349.717 pA	 -467.082 pA	 34.97170000 pA/um	 -46.70820000 pA/um	 83.85000000 pS	 8.385000000 pS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 351.248 pA	 -465.633 pA	 35.12480000 pA/um	 -46.56330000 pA/um	 -11.19000000 pS	 -1.119000000 pS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 348.598 pA	 -466.793 pA	 34.85980000 pA/um	 -46.67930000 pA/um	 -50.15000000 pS	 -5.015000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 346.233 pA	 -467.198 pA	 34.62330000 pA/um	 -46.71980000 pA/um	 -43.36000000 pS	 -4.336000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 344.262 pA	 -466.377 pA	 34.42620000 pA/um	 -46.63770000 pA/um	 39.48000000 pS	 3.948000000 pS/um
