Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
1	 0 V	 0 V	 0 V	 0 V	 -112.940 pA	 -11.29400000 pA/um
2	 0 V	 0 V	 5.0 mV	 0 V	 38.030 pA	 3.803000000 pA/um
3	 0 V	 0 V	 10.0 mV	 0 V	 138.170 pA	 13.81700000 pA/um
4	 0 V	 0 V	 15.0 mV	 0 V	 -78.950 pA	 -7.895000000 pA/um
5	 0 V	 0 V	 20.0 mV	 0 V	 -2.660 pA	 -266.0000000 fA/um
6	 0 V	 0 V	 25.0 mV	 0 V	 102.670 pA	 10.26700000 pA/um
7	 0 V	 0 V	 30.0 mV	 0 V	 31.680 pA	 3.168000000 pA/um
8	 0 V	 0 V	 35.0 mV	 0 V	 -90.320 pA	 -9.032000000 pA/um
9	 0 V	 0 V	 40.0 mV	 0 V	 73.860 pA	 7.386000000 pA/um
10	 0 V	 0 V	 45.0 mV	 0 V	 77.250 pA	 7.725000000 pA/um
11	 0 V	 0 V	 50.0 mV	 0 V	 -56.730 pA	 -5.673000000 pA/um
12	 0 V	 0 V	 55.0 mV	 0 V	 18.260 pA	 1.826000000 pA/um
13	 0 V	 0 V	 60.0 mV	 0 V	 126.190 pA	 12.61900000 pA/um
14	 0 V	 0 V	 65.0 mV	 0 V	 23.270 pA	 2.327000000 pA/um
15	 0 V	 0 V	 70.0 mV	 0 V	 -24.680 pA	 -2.468000000 pA/um
16	 0 V	 0 V	 75.0 mV	 0 V	 144.610 pA	 14.46100000 pA/um
17	 0 V	 0 V	 80.0 mV	 0 V	 75.600 pA	 7.560000000 pA/um
18	 0 V	 0 V	 85.0 mV	 0 V	 -22.970 pA	 -2.297000000 pA/um
19	 0 V	 0 V	 90.0 mV	 0 V	 78.840 pA	 7.884000000 pA/um
20	 0 V	 0 V	 95.0 mV	 0 V	 169.700 pA	 16.97000000 pA/um
21	 0 V	 0 V	 100.0 mV	 0 V	 19.250 pA	 1.925000000 pA/um
22	 0 V	 0 V	 105.0 mV	 0 V	 37.480 pA	 3.748000000 pA/um
23	 0 V	 0 V	 110.0 mV	 0 V	 152.180 pA	 15.21800000 pA/um
24	 0 V	 0 V	 115.0 mV	 0 V	 92.690 pA	 9.269000000 pA/um
25	 0 V	 0 V	 120.0 mV	 0 V	 -5.740 pA	 -574.0000000 fA/um
26	 0 V	 0 V	 125.0 mV	 0 V	 98.800 pA	 9.880000000 pA/um
27	 0 V	 0 V	 130.0 mV	 0 V	 192.880 pA	 19.28800000 pA/um
28	 0 V	 0 V	 135.0 mV	 0 V	 43.430 pA	 4.343000000 pA/um
29	 0 V	 0 V	 140.0 mV	 0 V	 54.230 pA	 5.423000000 pA/um
30	 0 V	 0 V	 145.0 mV	 0 V	 170.880 pA	 17.08800000 pA/um
31	 0 V	 0 V	 150.0 mV	 0 V	 102.440 pA	 10.24400000 pA/um
32	 0 V	 0 V	 155.0 mV	 0 V	 -23.660 pA	 -2.366000000 pA/um
33	 0 V	 0 V	 160.0 mV	 0 V	 148.550 pA	 14.85500000 pA/um
34	 0 V	 0 V	 165.0 mV	 0 V	 132.010 pA	 13.20100000 pA/um
35	 0 V	 0 V	 170.0 mV	 0 V	 22.440 pA	 2.244000000 pA/um
36	 0 V	 0 V	 175.0 mV	 0 V	 84.600 pA	 8.460000000 pA/um
37	 0 V	 0 V	 180.0 mV	 0 V	 199.460 pA	 19.94600000 pA/um
38	 0 V	 0 V	 185.0 mV	 0 V	 85.740 pA	 8.574000000 pA/um
39	 0 V	 0 V	 190.0 mV	 0 V	 40.690 pA	 4.069000000 pA/um
40	 0 V	 0 V	 195.0 mV	 0 V	 234.810 pA	 23.48100000 pA/um
41	 0 V	 0 V	 200.0 mV	 0 V	 134.030 pA	 13.40300000 pA/um
42	 0 V	 0 V	 205.0 mV	 0 V	 31.720 pA	 3.172000000 pA/um
43	 0 V	 0 V	 210.0 mV	 0 V	 167.790 pA	 16.77900000 pA/um
44	 0 V	 0 V	 215.0 mV	 0 V	 253.790 pA	 25.37900000 pA/um
45	 0 V	 0 V	 220.0 mV	 0 V	 94.540 pA	 9.454000000 pA/um
46	 0 V	 0 V	 225.0 mV	 0 V	 108.050 pA	 10.80500000 pA/um
47	 0 V	 0 V	 230.0 mV	 0 V	 245.320 pA	 24.53200000 pA/um
48	 0 V	 0 V	 235.0 mV	 0 V	 134.080 pA	 13.40800000 pA/um
49	 0 V	 0 V	 240.0 mV	 0 V	 89.480 pA	 8.948000000 pA/um
50	 0 V	 0 V	 245.0 mV	 0 V	 282.850 pA	 28.28500000 pA/um
51	 0 V	 0 V	 250.0 mV	 0 V	 165.890 pA	 16.58900000 pA/um
52	 0 V	 0 V	 255.0 mV	 0 V	 61.550 pA	 6.155000000 pA/um
53	 0 V	 0 V	 260.0 mV	 0 V	 225.440 pA	 22.54400000 pA/um
54	 0 V	 0 V	 265.0 mV	 0 V	 229.790 pA	 22.97900000 pA/um
55	 0 V	 0 V	 270.0 mV	 0 V	 90.320 pA	 9.032000000 pA/um
56	 0 V	 0 V	 275.0 mV	 0 V	 158.590 pA	 15.85900000 pA/um
57	 0 V	 0 V	 280.0 mV	 0 V	 294.770 pA	 29.47700000 pA/um
58	 0 V	 0 V	 285.0 mV	 0 V	 168.400 pA	 16.84000000 pA/um
59	 0 V	 0 V	 290.0 mV	 0 V	 35.450 pA	 3.545000000 pA/um
60	 0 V	 0 V	 295.0 mV	 0 V	 285.750 pA	 28.57500000 pA/um
61	 0 V	 0 V	 300.0 mV	 0 V	 215.700 pA	 21.57000000 pA/um
62	 0 V	 0 V	 305.0 mV	 0 V	 117.090 pA	 11.70900000 pA/um
63	 0 V	 0 V	 310.0 mV	 0 V	 208.950 pA	 20.89500000 pA/um
64	 0 V	 0 V	 315.0 mV	 0 V	 325.720 pA	 32.57200000 pA/um
65	 0 V	 0 V	 320.0 mV	 0 V	 170.110 pA	 17.01100000 pA/um
66	 0 V	 0 V	 325.0 mV	 0 V	 157.260 pA	 15.72600000 pA/um
67	 0 V	 0 V	 330.0 mV	 0 V	 373.530 pA	 37.35300000 pA/um
68	 0 V	 0 V	 335.0 mV	 0 V	 231.660 pA	 23.16600000 pA/um
69	 0 V	 0 V	 340.0 mV	 0 V	 126.320 pA	 12.63200000 pA/um
70	 0 V	 0 V	 345.0 mV	 0 V	 316.100 pA	 31.61000000 pA/um
71	 0 V	 0 V	 350.0 mV	 0 V	 310.130 pA	 31.01300000 pA/um
72	 0 V	 0 V	 355.0 mV	 0 V	 154.860 pA	 15.48600000 pA/um
73	 0 V	 0 V	 360.0 mV	 0 V	 229.060 pA	 22.90600000 pA/um
74	 0 V	 0 V	 365.0 mV	 0 V	 393.460 pA	 39.34600000 pA/um
75	 0 V	 0 V	 370.0 mV	 0 V	 238.910 pA	 23.89100000 pA/um
76	 0 V	 0 V	 375.0 mV	 0 V	 108.510 pA	 10.85100000 pA/um
77	 0 V	 0 V	 380.0 mV	 0 V	 385.230 pA	 38.52300000 pA/um
78	 0 V	 0 V	 385.0 mV	 0 V	 298.220 pA	 29.82200000 pA/um
79	 0 V	 0 V	 390.0 mV	 0 V	 193.240 pA	 19.32400000 pA/um
80	 0 V	 0 V	 395.0 mV	 0 V	 299.220 pA	 29.92200000 pA/um
81	 0 V	 0 V	 400.0 mV	 0 V	 433.150 pA	 43.31500000 pA/um
82	 0 V	 0 V	 405.0 mV	 0 V	 241.420 pA	 24.14200000 pA/um
83	 0 V	 0 V	 410.0 mV	 0 V	 236.590 pA	 23.65900000 pA/um
84	 0 V	 0 V	 415.0 mV	 0 V	 486.370 pA	 48.63700000 pA/um
85	 0 V	 0 V	 420.0 mV	 0 V	 322.460 pA	 32.24600000 pA/um
86	 0 V	 0 V	 425.0 mV	 0 V	 210.470 pA	 21.04700000 pA/um
87	 0 V	 0 V	 430.0 mV	 0 V	 400.770 pA	 40.07700000 pA/um
88	 0 V	 0 V	 435.0 mV	 0 V	 476.150 pA	 47.61500000 pA/um
89	 0 V	 0 V	 440.0 mV	 0 V	 270.190 pA	 27.01900000 pA/um
90	 0 V	 0 V	 445.0 mV	 0 V	 303.050 pA	 30.30500000 pA/um
91	 0 V	 0 V	 450.0 mV	 0 V	 507.660 pA	 50.76600000 pA/um
92	 0 V	 0 V	 455.0 mV	 0 V	 350.610 pA	 35.06100000 pA/um
93	 0 V	 0 V	 460.0 mV	 0 V	 224.250 pA	 22.42500000 pA/um
94	 0 V	 0 V	 465.0 mV	 0 V	 495.290 pA	 49.52900000 pA/um
95	 0 V	 0 V	 470.0 mV	 0 V	 416.970 pA	 41.69700000 pA/um
96	 0 V	 0 V	 475.0 mV	 0 V	 276.990 pA	 27.69900000 pA/um
97	 0 V	 0 V	 480.0 mV	 0 V	 382.810 pA	 38.28100000 pA/um
98	 0 V	 0 V	 485.0 mV	 0 V	 556.540 pA	 55.65400000 pA/um
99	 0 V	 0 V	 490.0 mV	 0 V	 352.000 pA	 35.20000000 pA/um
100	 0 V	 0 V	 495.0 mV	 0 V	 312.180 pA	 31.21800000 pA/um
101	 0 V	 0 V	 500.0 mV	 0 V	 614.520 pA	 61.45200000 pA/um
102	 0 V	 0 V	 505.0 mV	 0 V	 441.020 pA	 44.10200000 pA/um
103	 0 V	 0 V	 510.0 mV	 0 V	 321.170 pA	 32.11700000 pA/um
104	 0 V	 0 V	 515.0 mV	 0 V	 506.790 pA	 50.67900000 pA/um
105	 0 V	 0 V	 520.0 mV	 0 V	 622.070 pA	 62.20700000 pA/um
106	 0 V	 0 V	 525.0 mV	 0 V	 388.910 pA	 38.89100000 pA/um
107	 0 V	 0 V	 530.0 mV	 0 V	 404.790 pA	 40.47900000 pA/um
108	 0 V	 0 V	 535.0 mV	 0 V	 650.610 pA	 65.06100000 pA/um
109	 0 V	 0 V	 540.0 mV	 0 V	 473.130 pA	 47.31300000 pA/um
110	 0 V	 0 V	 545.0 mV	 0 V	 343.450 pA	 34.34500000 pA/um
111	 0 V	 0 V	 550.0 mV	 0 V	 624.170 pA	 62.41700000 pA/um
112	 0 V	 0 V	 555.0 mV	 0 V	 557.710 pA	 55.77100000 pA/um
113	 0 V	 0 V	 560.0 mV	 0 V	 397.880 pA	 39.78800000 pA/um
114	 0 V	 0 V	 565.0 mV	 0 V	 500.500 pA	 50.05000000 pA/um
115	 0 V	 0 V	 570.0 mV	 0 V	 710.640 pA	 71.06400000 pA/um
116	 0 V	 0 V	 575.0 mV	 0 V	 482.780 pA	 48.27800000 pA/um
117	 0 V	 0 V	 580.0 mV	 0 V	 448.190 pA	 44.81900000 pA/um
118	 0 V	 0 V	 585.0 mV	 0 V	 773.720 pA	 77.37200000 pA/um
119	 0 V	 0 V	 590.0 mV	 0 V	 585.400 pA	 58.54000000 pA/um
120	 0 V	 0 V	 595.0 mV	 0 V	 455.940 pA	 45.59400000 pA/um
121	 0 V	 0 V	 600.0 mV	 0 V	 650.940 pA	 65.09400000 pA/um
122	 0 V	 0 V	 605.0 mV	 0 V	 763.780 pA	 76.37800000 pA/um
123	 0 V	 0 V	 610.0 mV	 0 V	 518.250 pA	 51.82500000 pA/um
124	 0 V	 0 V	 615.0 mV	 0 V	 548.540 pA	 54.85400000 pA/um
125	 0 V	 0 V	 620.0 mV	 0 V	 832.870 pA	 83.28700000 pA/um
126	 0 V	 0 V	 625.0 mV	 0 V	 619.400 pA	 61.94000000 pA/um
127	 0 V	 0 V	 630.0 mV	 0 V	 490.830 pA	 49.08300000 pA/um
128	 0 V	 0 V	 635.0 mV	 0 V	 785.390 pA	 78.53900000 pA/um
129	 0 V	 0 V	 640.0 mV	 0 V	 728.110 pA	 72.81100000 pA/um
130	 0 V	 0 V	 645.0 mV	 0 V	 545.610 pA	 54.56100000 pA/um
131	 0 V	 0 V	 650.0 mV	 0 V	 644.890 pA	 64.48900000 pA/um
132	 0 V	 0 V	 655.0 mV	 0 V	 914.880 pA	 91.48800000 pA/um
133	 0 V	 0 V	 660.0 mV	 0 V	 650.070 pA	 65.00700000 pA/um
134	 0 V	 0 V	 665.0 mV	 0 V	 605.160 pA	 60.51600000 pA/um
135	 0 V	 0 V	 670.0 mV	 0 V	 966.150 pA	 96.61500000 pA/um
136	 0 V	 0 V	 675.0 mV	 0 V	 772.550 pA	 77.25500000 pA/um
137	 0 V	 0 V	 680.0 mV	 0 V	 622.240 pA	 62.22400000 pA/um
138	 0 V	 0 V	 685.0 mV	 0 V	 801.370 pA	 80.13700000 pA/um
139	 0 V	 0 V	 690.0 mV	 0 V	 1.000380 nA	 100.0380000 pA/um
140	 0 V	 0 V	 695.0 mV	 0 V	 708.250 pA	 70.82500000 pA/um
141	 0 V	 0 V	 700.0 mV	 0 V	 709.190 pA	 70.91900000 pA/um
142	 0 V	 0 V	 705.0 mV	 0 V	 1.049160 nA	 104.9160000 pA/um
143	 0 V	 0 V	 710.0 mV	 0 V	 844.320 pA	 84.43200000 pA/um
144	 0 V	 0 V	 715.0 mV	 0 V	 686.280 pA	 68.62800000 pA/um
145	 0 V	 0 V	 720.0 mV	 0 V	 970.390 pA	 97.03900000 pA/um
146	 0 V	 0 V	 725.0 mV	 0 V	 965.820 pA	 96.58200000 pA/um
147	 0 V	 0 V	 730.0 mV	 0 V	 742.350 pA	 74.23500000 pA/um
148	 0 V	 0 V	 735.0 mV	 0 V	 1.10660 nA	 110.6600000 pA/um
149	 0 V	 0 V	 740.0 mV	 0 V	 1.16440 nA	 116.4400000 pA/um
150	 0 V	 0 V	 745.0 mV	 0 V	 1.18560 nA	 118.5600000 pA/um
151	 0 V	 0 V	 750.0 mV	 0 V	 1.03670 nA	 103.6700000 pA/um
152	 0 V	 0 V	 755.0 mV	 0 V	 1.08370 nA	 108.3700000 pA/um
153	 0 V	 0 V	 760.0 mV	 0 V	 1.03370 nA	 103.3700000 pA/um
154	 0 V	 0 V	 765.0 mV	 0 V	 1.06090 nA	 106.0900000 pA/um
155	 0 V	 0 V	 770.0 mV	 0 V	 1.04920 nA	 104.9200000 pA/um
156	 0 V	 0 V	 775.0 mV	 0 V	 1.07000 nA	 107.0000000 pA/um
157	 0 V	 0 V	 780.0 mV	 0 V	 1.09800 nA	 109.8000000 pA/um
158	 0 V	 0 V	 785.0 mV	 0 V	 1.06510 nA	 106.5100000 pA/um
159	 0 V	 0 V	 790.0 mV	 0 V	 1.09960 nA	 109.9600000 pA/um
160	 0 V	 0 V	 795.0 mV	 0 V	 1.04050 nA	 104.0500000 pA/um
161	 0 V	 0 V	 800.0 mV	 0 V	 1.07100 nA	 107.1000000 pA/um
162	 0 V	 0 V	 805.0 mV	 0 V	 928.20 pA	 92.82000000 pA/um
163	 0 V	 0 V	 810.0 mV	 0 V	 1.29090 nA	 129.0900000 pA/um
164	 0 V	 0 V	 815.0 mV	 0 V	 1.28620 nA	 128.6200000 pA/um
165	 0 V	 0 V	 820.0 mV	 0 V	 1.04340 nA	 104.3400000 pA/um
166	 0 V	 0 V	 825.0 mV	 0 V	 1.11600 nA	 111.6000000 pA/um
167	 0 V	 0 V	 830.0 mV	 0 V	 1.47210 nA	 147.2100000 pA/um
168	 0 V	 0 V	 835.0 mV	 0 V	 1.30650 nA	 130.6500000 pA/um
169	 0 V	 0 V	 840.0 mV	 0 V	 1.10380 nA	 110.3800000 pA/um
170	 0 V	 0 V	 845.0 mV	 0 V	 1.28740 nA	 128.7400000 pA/um
171	 0 V	 0 V	 850.0 mV	 0 V	 1.61020 nA	 161.0200000 pA/um
172	 0 V	 0 V	 855.0 mV	 0 V	 1.27580 nA	 127.5800000 pA/um
173	 0 V	 0 V	 860.0 mV	 0 V	 1.18430 nA	 118.4300000 pA/um
174	 0 V	 0 V	 865.0 mV	 0 V	 1.55120 nA	 155.1200000 pA/um
175	 0 V	 0 V	 870.0 mV	 0 V	 1.51500 nA	 151.5000000 pA/um
176	 0 V	 0 V	 875.0 mV	 0 V	 1.28170 nA	 128.1700000 pA/um
177	 0 V	 0 V	 880.0 mV	 0 V	 1.36050 nA	 136.0500000 pA/um
178	 0 V	 0 V	 885.0 mV	 0 V	 1.73590 nA	 173.5900000 pA/um
179	 0 V	 0 V	 890.0 mV	 0 V	 1.54500 nA	 154.5000000 pA/um
180	 0 V	 0 V	 895.0 mV	 0 V	 1.35570 nA	 135.5700000 pA/um
181	 0 V	 0 V	 900.0 mV	 0 V	 1.56860 nA	 156.8600000 pA/um
182	 0 V	 0 V	 905.0 mV	 0 V	 1.84650 nA	 184.6500000 pA/um
183	 0 V	 0 V	 910.0 mV	 0 V	 1.52950 nA	 152.9500000 pA/um
184	 0 V	 0 V	 915.0 mV	 0 V	 1.51130 nA	 151.1300000 pA/um
185	 0 V	 0 V	 920.0 mV	 0 V	 1.87030 nA	 187.0300000 pA/um
186	 0 V	 0 V	 925.0 mV	 0 V	 1.77010 nA	 177.0100000 pA/um
187	 0 V	 0 V	 930.0 mV	 0 V	 1.58090 nA	 158.0900000 pA/um
188	 0 V	 0 V	 935.0 mV	 0 V	 1.66110 nA	 166.1100000 pA/um
189	 0 V	 0 V	 940.0 mV	 0 V	 2.05190 nA	 205.1900000 pA/um
190	 0 V	 0 V	 945.0 mV	 0 V	 1.79900 nA	 179.9000000 pA/um
191	 0 V	 0 V	 950.0 mV	 0 V	 1.60890 nA	 160.8900000 pA/um
192	 0 V	 0 V	 955.0 mV	 0 V	 1.91720 nA	 191.7200000 pA/um
193	 0 V	 0 V	 960.0 mV	 0 V	 2.01460 nA	 201.4600000 pA/um
194	 0 V	 0 V	 965.0 mV	 0 V	 1.78030 nA	 178.0300000 pA/um
195	 0 V	 0 V	 970.0 mV	 0 V	 1.84090 nA	 184.0900000 pA/um
196	 0 V	 0 V	 975.0 mV	 0 V	 2.17710 nA	 217.7100000 pA/um
197	 0 V	 0 V	 980.0 mV	 0 V	 2.08950 nA	 208.9500000 pA/um
198	 0 V	 0 V	 985.0 mV	 0 V	 1.88310 nA	 188.3100000 pA/um
199	 0 V	 0 V	 990.0 mV	 0 V	 2.03000 nA	 203.0000000 pA/um
200	 0 V	 0 V	 995.0 mV	 0 V	 2.40970 nA	 240.9700000 pA/um
201	 0 V	 0 V	 1.0000 V	 0 V	 2.10680 nA	 210.6800000 pA/um
202	 0 V	 0 V	 1.0050 V	 0 V	 1.97140 nA	 197.1400000 pA/um
203	 0 V	 0 V	 1.0100 V	 0 V	 2.30390 nA	 230.3900000 pA/um
204	 0 V	 0 V	 1.0150 V	 0 V	 2.36350 nA	 236.3500000 pA/um
205	 0 V	 0 V	 1.0200 V	 0 V	 2.12650 nA	 212.6500000 pA/um
206	 0 V	 0 V	 1.0250 V	 0 V	 2.21400 nA	 221.4000000 pA/um
207	 0 V	 0 V	 1.0300 V	 0 V	 2.54510 nA	 254.5100000 pA/um
208	 0 V	 0 V	 1.0350 V	 0 V	 2.45500 nA	 245.5000000 pA/um
209	 0 V	 0 V	 1.0400 V	 0 V	 2.25380 nA	 225.3800000 pA/um
210	 0 V	 0 V	 1.0450 V	 0 V	 2.44430 nA	 244.4300000 pA/um
211	 0 V	 0 V	 1.0500 V	 0 V	 2.81230 nA	 281.2300000 pA/um
212	 0 V	 0 V	 1.0550 V	 0 V	 2.49590 nA	 249.5900000 pA/um
213	 0 V	 0 V	 1.0600 V	 0 V	 2.45500 nA	 245.5000000 pA/um
214	 0 V	 0 V	 1.0650 V	 0 V	 2.77080 nA	 277.0800000 pA/um
215	 0 V	 0 V	 1.0700 V	 0 V	 2.75940 nA	 275.9400000 pA/um
216	 0 V	 0 V	 1.0750 V	 0 V	 2.56440 nA	 256.4400000 pA/um
217	 0 V	 0 V	 1.0800 V	 0 V	 2.64240 nA	 264.2400000 pA/um
218	 0 V	 0 V	 1.0850 V	 0 V	 2.99850 nA	 299.8500000 pA/um
219	 0 V	 0 V	 1.0900 V	 0 V	 2.85990 nA	 285.9900000 pA/um
220	 0 V	 0 V	 1.0950 V	 0 V	 2.66510 nA	 266.5100000 pA/um
221	 0 V	 0 V	 1.1000 V	 0 V	 2.92230 nA	 292.2300000 pA/um
222	 0 V	 0 V	 1.1050 V	 0 V	 3.14310 nA	 314.3100000 pA/um
223	 0 V	 0 V	 1.1100 V	 0 V	 2.91210 nA	 291.2100000 pA/um
224	 0 V	 0 V	 1.1150 V	 0 V	 2.93140 nA	 293.1400000 pA/um
225	 0 V	 0 V	 1.1200 V	 0 V	 3.25630 nA	 325.6300000 pA/um
226	 0 V	 0 V	 1.1250 V	 0 V	 3.22200 nA	 322.2000000 pA/um
227	 0 V	 0 V	 1.1300 V	 0 V	 3.03030 nA	 303.0300000 pA/um
228	 0 V	 0 V	 1.1350 V	 0 V	 3.14360 nA	 314.3600000 pA/um
229	 0 V	 0 V	 1.1400 V	 0 V	 3.51350 nA	 351.3500000 pA/um
230	 0 V	 0 V	 1.1450 V	 0 V	 3.30370 nA	 330.3700000 pA/um
231	 0 V	 0 V	 1.1500 V	 0 V	 3.21350 nA	 321.3500000 pA/um
232	 0 V	 0 V	 1.1550 V	 0 V	 3.34280 nA	 334.2800000 pA/um
233	 0 V	 0 V	 1.1600 V	 0 V	 3.72250 nA	 372.2500000 pA/um
234	 0 V	 0 V	 1.1650 V	 0 V	 3.50240 nA	 350.2400000 pA/um
235	 0 V	 0 V	 1.1700 V	 0 V	 3.34140 nA	 334.1400000 pA/um
236	 0 V	 0 V	 1.1750 V	 0 V	 3.65740 nA	 365.7400000 pA/um
237	 0 V	 0 V	 1.1800 V	 0 V	 3.77910 nA	 377.9100000 pA/um
238	 0 V	 0 V	 1.1850 V	 0 V	 3.57150 nA	 357.1500000 pA/um
239	 0 V	 0 V	 1.1900 V	 0 V	 3.67700 nA	 367.7000000 pA/um
240	 0 V	 0 V	 1.1950 V	 0 V	 3.97550 nA	 397.5500000 pA/um
241	 0 V	 0 V	 1.2000 V	 0 V	 3.95890 nA	 395.8900000 pA/um
242	 0 V	 0 V	 1.2050 V	 0 V	 3.76930 nA	 376.9300000 pA/um
243	 0 V	 0 V	 1.2100 V	 0 V	 3.95680 nA	 395.6800000 pA/um
244	 0 V	 0 V	 1.2150 V	 0 V	 4.33930 nA	 433.9300000 pA/um
245	 0 V	 0 V	 1.2200 V	 0 V	 4.06490 nA	 406.4900000 pA/um
246	 0 V	 0 V	 1.2250 V	 0 V	 4.03250 nA	 403.2500000 pA/um
247	 0 V	 0 V	 1.2300 V	 0 V	 4.33920 nA	 433.9200000 pA/um
248	 0 V	 0 V	 1.2350 V	 0 V	 4.35450 nA	 435.4500000 pA/um
249	 0 V	 0 V	 1.2400 V	 0 V	 4.20640 nA	 420.6400000 pA/um
250	 0 V	 0 V	 1.2450 V	 0 V	 4.29090 nA	 429.0900000 pA/um
251	 0 V	 0 V	 1.2500 V	 0 V	 4.62600 nA	 462.6000000 pA/um
252	 0 V	 0 V	 1.2550 V	 0 V	 4.53930 nA	 453.9300000 pA/um
253	 0 V	 0 V	 1.2600 V	 0 V	 4.36670 nA	 436.6700000 pA/um
254	 0 V	 0 V	 1.2650 V	 0 V	 4.62300 nA	 462.3000000 pA/um
255	 0 V	 0 V	 1.2700 V	 0 V	 4.89020 nA	 489.0200000 pA/um
256	 0 V	 0 V	 1.2750 V	 0 V	 4.70170 nA	 470.1700000 pA/um
257	 0 V	 0 V	 1.2800 V	 0 V	 4.70350 nA	 470.3500000 pA/um
258	 0 V	 0 V	 1.2850 V	 0 V	 5.01740 nA	 501.7400000 pA/um
259	 0 V	 0 V	 1.2900 V	 0 V	 5.01750 nA	 501.7500000 pA/um
260	 0 V	 0 V	 1.2950 V	 0 V	 4.88050 nA	 488.0500000 pA/um
261	 0 V	 0 V	 1.3000 V	 0 V	 4.97650 nA	 497.6500000 pA/um
262	 0 V	 0 V	 1.3050 V	 0 V	 5.30980 nA	 530.9800000 pA/um
263	 0 V	 0 V	 1.3100 V	 0 V	 5.20680 nA	 520.6800000 pA/um
264	 0 V	 0 V	 1.3150 V	 0 V	 5.01860 nA	 501.8600000 pA/um
265	 0 V	 0 V	 1.3200 V	 0 V	 5.33890 nA	 533.8900000 pA/um
266	 0 V	 0 V	 1.3250 V	 0 V	 5.50040 nA	 550.0400000 pA/um
267	 0 V	 0 V	 1.3300 V	 0 V	 5.34210 nA	 534.2100000 pA/um
268	 0 V	 0 V	 1.3350 V	 0 V	 5.44120 nA	 544.1200000 pA/um
269	 0 V	 0 V	 1.3400 V	 0 V	 5.70910 nA	 570.9100000 pA/um
270	 0 V	 0 V	 1.3450 V	 0 V	 5.75220 nA	 575.2200000 pA/um
271	 0 V	 0 V	 1.3500 V	 0 V	 5.58860 nA	 558.8600000 pA/um
272	 0 V	 0 V	 1.3550 V	 0 V	 5.75810 nA	 575.8100000 pA/um
273	 0 V	 0 V	 1.3600 V	 0 V	 6.13430 nA	 613.4300000 pA/um
274	 0 V	 0 V	 1.3650 V	 0 V	 5.91110 nA	 591.1100000 pA/um
275	 0 V	 0 V	 1.3700 V	 0 V	 5.89090 nA	 589.0900000 pA/um
276	 0 V	 0 V	 1.3750 V	 0 V	 6.15450 nA	 615.4500000 pA/um
277	 0 V	 0 V	 1.3800 V	 0 V	 6.25520 nA	 625.5200000 pA/um
278	 0 V	 0 V	 1.3850 V	 0 V	 6.13970 nA	 613.9700000 pA/um
279	 0 V	 0 V	 1.3900 V	 0 V	 6.24890 nA	 624.8900000 pA/um
280	 0 V	 0 V	 1.3950 V	 0 V	 6.56500 nA	 656.5000000 pA/um
281	 0 V	 0 V	 1.4000 V	 0 V	 6.54310 nA	 654.3100000 pA/um
282	 0 V	 0 V	 1.4050 V	 0 V	 6.39510 nA	 639.5100000 pA/um
283	 0 V	 0 V	 1.4100 V	 0 V	 6.64100 nA	 664.1000000 pA/um
284	 0 V	 0 V	 1.4150 V	 0 V	 6.94040 nA	 694.0400000 pA/um
285	 0 V	 0 V	 1.4200 V	 0 V	 6.76910 nA	 676.9100000 pA/um
286	 0 V	 0 V	 1.4250 V	 0 V	 6.78160 nA	 678.1600000 pA/um
287	 0 V	 0 V	 1.4300 V	 0 V	 7.10140 nA	 710.1400000 pA/um
288	 0 V	 0 V	 1.4350 V	 0 V	 7.12670 nA	 712.6700000 pA/um
289	 0 V	 0 V	 1.4400 V	 0 V	 7.02000 nA	 702.0000000 pA/um
290	 0 V	 0 V	 1.4450 V	 0 V	 7.13730 nA	 713.7300000 pA/um
291	 0 V	 0 V	 1.4500 V	 0 V	 7.45620 nA	 745.6200000 pA/um
292	 0 V	 0 V	 1.4550 V	 0 V	 7.40220 nA	 740.2200000 pA/um
293	 0 V	 0 V	 1.4600 V	 0 V	 7.23380 nA	 723.3800000 pA/um
294	 0 V	 0 V	 1.4650 V	 0 V	 7.56870 nA	 756.8700000 pA/um
295	 0 V	 0 V	 1.4700 V	 0 V	 7.72850 nA	 772.8500000 pA/um
296	 0 V	 0 V	 1.4750 V	 0 V	 7.61330 nA	 761.3300000 pA/um
297	 0 V	 0 V	 1.4800 V	 0 V	 7.75140 nA	 775.1400000 pA/um
298	 0 V	 0 V	 1.4850 V	 0 V	 8.02490 nA	 802.4900000 pA/um
299	 0 V	 0 V	 1.4900 V	 0 V	 8.05560 nA	 805.5600000 pA/um
300	 0 V	 0 V	 1.4950 V	 0 V	 7.94020 nA	 794.0200000 pA/um
301	 0 V	 0 V	 1.5000 V	 0 V	 8.09250 nA	 809.2500000 pA/um
302	 0 V	 0 V	 1.5050 V	 0 V	 8.47720 nA	 847.7200000 pA/um
303	 0 V	 0 V	 1.5100 V	 0 V	 8.33680 nA	 833.6800000 pA/um
304	 0 V	 0 V	 1.5150 V	 0 V	 8.31230 nA	 831.2300000 pA/um
305	 0 V	 0 V	 1.5200 V	 0 V	 8.60060 nA	 860.0600000 pA/um
306	 0 V	 0 V	 1.5250 V	 0 V	 8.71880 nA	 871.8800000 pA/um
