Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 28.2013 nA	 -21.2312 nA	 2.820130000 nA/um	 -2.123120000 nA/um	 -958.0000000 pS	 -95.80000000 pS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 28.0898 nA	 -21.1590 nA	 2.808980000 nA/um	 -2.115900000 nA/um	 -958.0000000 pS	 -95.80000000 pS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 28.1055 nA	 -21.1507 nA	 2.810550000 nA/um	 -2.115070000 nA/um	 -4.000000000 pS	 -400.0000000 fS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 28.0894 nA	 -21.1914 nA	 2.808940000 nA/um	 -2.119140000 nA/um	 1.535000000 nS	 153.5000000 pS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 28.2590 nA	 -21.2922 nA	 2.825900000 nA/um	 -2.129220000 nA/um	 1.091000000 nS	 109.1000000 pS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 28.1985 nA	 -21.2851 nA	 2.819850000 nA/um	 -2.128510000 nA/um	 -877.0000000 pS	 -87.70000000 pS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 28.1713 nA	 -21.2551 nA	 2.817130000 nA/um	 -2.125510000 nA/um	 -21.00000000 pS	 -2.100000000 pS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 28.1964 nA	 -21.2890 nA	 2.819640000 nA/um	 -2.128900000 nA/um	 639.0000000 pS	 63.90000000 pS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 28.2352 nA	 -21.1331 nA	 2.823520000 nA/um	 -2.113310000 nA/um	 -1.080000000 nS	 -108.0000000 pS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 28.0884 nA	 -21.1861 nA	 2.808840000 nA/um	 -2.118610000 nA/um	 -1.533000000 nS	 -153.3000000 pS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 28.0819 nA	 -21.1751 nA	 2.808190000 nA/um	 -2.117510000 nA/um	 -51.00000000 pS	 -5.100000000 pS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 28.0833 nA	 -21.1977 nA	 2.808330000 nA/um	 -2.119770000 nA/um	 -75.00000000 pS	 -7.500000000 pS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 28.0744 nA	 -21.1814 nA	 2.807440000 nA/um	 -2.118140000 nA/um	 -50.00000000 pS	 -5.000000000 pS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 28.0783 nA	 -21.1600 nA	 2.807830000 nA/um	 -2.116000000 nA/um	 998.0000000 pS	 99.80000000 pS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 28.1742 nA	 -21.3655 nA	 2.817420000 nA/um	 -2.136550000 nA/um	 2.652000000 nS	 265.2000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 28.3435 nA	 -21.3107 nA	 2.834350000 nA/um	 -2.131070000 nA/um	 1.277000000 nS	 127.7000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 28.3019 nA	 -21.3529 nA	 2.830190000 nA/um	 -2.135290000 nA/um	 298.0000000 pS	 29.80000000 pS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 28.3733 nA	 -21.3783 nA	 2.837330000 nA/um	 -2.137830000 nA/um	 503.0000000 pS	 50.30000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 28.3522 nA	 -21.3517 nA	 2.835220000 nA/um	 -2.135170000 nA/um	 -161.0000000 pS	 -16.10000000 pS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 28.3572 nA	 -21.3458 nA	 2.835720000 nA/um	 -2.134580000 nA/um	 92.00000000 pS	 9.200000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 28.3614 nA	 -21.3960 nA	 2.836140000 nA/um	 -2.139600000 nA/um	 -773.0000000 pS	 -77.30000000 pS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 28.2799 nA	 -21.3234 nA	 2.827990000 nA/um	 -2.132340000 nA/um	 46.00000000 pS	 4.600000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 28.3660 nA	 -21.3872 nA	 2.836600000 nA/um	 -2.138720000 nA/um	 682.0000000 pS	 68.20000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 28.3481 nA	 -21.3684 nA	 2.834810000 nA/um	 -2.136840000 nA/um	 -305.0000000 pS	 -30.50000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 28.3355 nA	 -21.3529 nA	 2.833550000 nA/um	 -2.135290000 nA/um	 -1.586000000 nS	 -158.6000000 pS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 28.1895 nA	 -21.2436 nA	 2.818950000 nA/um	 -2.124360000 nA/um	 -1.221000000 nS	 -122.1000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 28.2134 nA	 -21.1995 nA	 2.821340000 nA/um	 -2.119950000 nA/um	 -236.0000000 pS	 -23.60000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 28.1659 nA	 -21.2324 nA	 2.816590000 nA/um	 -2.123240000 nA/um	 -151.0000000 pS	 -15.10000000 pS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 28.1983 nA	 -21.1829 nA	 2.819830000 nA/um	 -2.118290000 nA/um	 -6.000000000 pS	 -600.0000000 fS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 28.1653 nA	 -21.1861 nA	 2.816530000 nA/um	 -2.118610000 nA/um	 -666.0000000 pS	 -66.60000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 28.1317 nA	 -21.1751 nA	 2.813170000 nA/um	 -2.117510000 nA/um	 0 S	 0 S/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 28.1653 nA	 -21.2160 nA	 2.816530000 nA/um	 -2.121600000 nA/um	 390.0000000 pS	 39.00000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 28.1707 nA	 -21.1536 nA	 2.817070000 nA/um	 -2.115360000 nA/um	 -846.0000000 pS	 -84.60000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 28.0807 nA	 -21.2568 nA	 2.808070000 nA/um	 -2.125680000 nA/um	 925.0000000 pS	 92.50000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 28.2632 nA	 -21.2455 nA	 2.826320000 nA/um	 -2.124550000 nA/um	 2.107000000 nS	 210.7000000 pS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 28.2914 nA	 -21.2313 nA	 2.829140000 nA/um	 -2.123130000 nA/um	 1.508000000 nS	 150.8000000 pS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 28.4140 nA	 -21.2056 nA	 2.841400000 nA/um	 -2.120560000 nA/um	 4.056000000 nS	 405.6000000 pS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 28.6970 nA	 -21.1064 nA	 2.869700000 nA/um	 -2.110640000 nA/um	 9.670000000 nS	 967.0000000 pS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 29.3810 nA	 -21.1055 nA	 2.938100000 nA/um	 -2.110550000 nA/um	 23.32800000 nS	 2.332800000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 31.0298 nA	 -20.9765 nA	 3.102980000 nA/um	 -2.097650000 nA/um	 57.38700000 nS	 5.738700000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 35.1197 nA	 -20.8406 nA	 3.511970000 nA/um	 -2.084060000 nA/um	 141.6250000 nS	 14.16250000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 45.1923 nA	 -20.7209 nA	 4.519230000 nA/um	 -2.072090000 nA/um	 342.5990000 nS	 34.25990000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 69.3796 nA	 -20.6547 nA	 6.937960000 nA/um	 -2.065470000 nA/um	 793.8870000 nS	 79.38870000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 124.581 nA	 -20.5743 nA	 12.45810000 nA/um	 -2.057430000 nA/um	 1.722554000 uS	 172.2554000 nS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 241.635 nA	 -20.5225 nA	 24.16350000 nA/um	 -2.052250000 nA/um	 3.415660000 uS	 341.5660000 nS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 466.147 nA	 -20.4931 nA	 46.61470000 nA/um	 -2.049310000 nA/um	 6.157230000 uS	 615.7230000 nS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 857.358 nA	 -20.5234 nA	 85.73580000 nA/um	 -2.052340000 nA/um	 10.10243000 uS	 1.010243000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 1.47639 uA	 -20.6139 nA	 147.6390000 nA/um	 -2.061390000 nA/um	 15.17562000 uS	 1.517562000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 2.37492 uA	 -20.7285 nA	 237.4920000 nA/um	 -2.072850000 nA/um	 21.30160000 uS	 2.130160000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 3.60655 uA	 -20.7951 nA	 360.6550000 nA/um	 -2.079510000 nA/um	 28.34010000 uS	 2.834010000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 5.20893 uA	 -20.8446 nA	 520.8930000 nA/um	 -2.084460000 nA/um	 36.00360000 uS	 3.600360000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 7.20691 uA	 -20.8464 nA	 720.6910000 nA/um	 -2.084640000 nA/um	 44.08420000 uS	 4.408420000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 9.61735 uA	 -20.8995 nA	 961.7350000 nA/um	 -2.089950000 nA/um	 52.72590000 uS	 5.272590000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 12.4795 uA	 -20.9677 nA	 1.247950000 uA/um	 -2.096770000 nA/um	 61.93050000 uS	 6.193050000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 15.8104 uA	 -21.1308 nA	 1.581040000 uA/um	 -2.113080000 nA/um	 71.19400000 uS	 7.119400000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 19.5989 uA	 -21.1010 nA	 1.959890000 uA/um	 -2.110100000 nA/um	 80.31200000 uS	 8.031200000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 23.8416 uA	 -21.0370 nA	 2.384160000 uA/um	 -2.103700000 nA/um	 89.81100000 uS	 8.981100000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 28.5800 uA	 -21.0483 nA	 2.858000000 uA/um	 -2.104830000 nA/um	 99.33100000 uS	 9.933100000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 33.7747 uA	 -21.0188 nA	 3.377470000 uA/um	 -2.101880000 nA/um	 109.1810000 uS	 10.91810000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 39.4981 uA	 -20.9450 nA	 3.949810000 uA/um	 -2.094500000 nA/um	 118.9640000 uS	 11.89640000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 45.6711 uA	 -20.9009 nA	 4.567110000 uA/um	 -2.090090000 nA/um	 128.4640000 uS	 12.84640000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 52.3445 uA	 -20.8253 nA	 5.234450000 uA/um	 -2.082530000 nA/um	 138.4100000 uS	 13.84100000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 59.5121 uA	 -20.7622 nA	 5.951210000 uA/um	 -2.076220000 nA/um	 149.2630000 uS	 14.92630000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 67.2708 uA	 -20.7752 nA	 6.727080000 uA/um	 -2.077520000 nA/um	 158.9850000 uS	 15.89850000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 75.4106 uA	 -20.7796 nA	 7.541060000 uA/um	 -2.077960000 nA/um	 168.8470000 uS	 16.88470000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 84.1555 uA	 -20.7983 nA	 8.415550000 uA/um	 -2.079830000 nA/um	 178.8870000 uS	 17.88870000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 93.2993 uA	 -20.8033 nA	 9.329930000 uA/um	 -2.080330000 nA/um	 189.2900000 uS	 18.92900000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 103.0845 uA	 -20.7497 nA	 10.30845000 uA/um	 -2.074970000 nA/um	 199.5400000 uS	 19.95400000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 113.2533 uA	 -20.7734 nA	 11.32533000 uA/um	 -2.077340000 nA/um	 207.8650000 uS	 20.78650000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 123.871 uA	 -20.8305 nA	 12.38710000 uA/um	 -2.083050000 nA/um	 218.4270000 uS	 21.84270000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 135.096 uA	 -20.8997 nA	 13.50960000 uA/um	 -2.089970000 nA/um	 229.1900000 uS	 22.91900000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 146.790 uA	 -20.9046 nA	 14.67900000 uA/um	 -2.090460000 nA/um	 238.4500000 uS	 23.84500000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 158.941 uA	 -20.8644 nA	 15.89410000 uA/um	 -2.086440000 nA/um	 248.8300000 uS	 24.88300000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 171.673 uA	 -20.8765 nA	 17.16730000 uA/um	 -2.087650000 nA/um	 258.6700000 uS	 25.86700000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 184.808 uA	 -20.8609 nA	 18.48080000 uA/um	 -2.086090000 nA/um	 267.9400000 uS	 26.79400000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 198.467 uA	 -20.9023 nA	 19.84670000 uA/um	 -2.090230000 nA/um	 277.8400000 uS	 27.78400000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 212.592 uA	 -20.8841 nA	 21.25920000 uA/um	 -2.088410000 nA/um	 287.6100000 uS	 28.76100000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 227.228 uA	 -20.8895 nA	 22.72280000 uA/um	 -2.088950000 nA/um	 297.2900000 uS	 29.72900000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 242.321 uA	 -20.9608 nA	 24.23210000 uA/um	 -2.096080000 nA/um	 307.0300000 uS	 30.70300000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 257.931 uA	 -20.9944 nA	 25.79310000 uA/um	 -2.099440000 nA/um	 317.2600000 uS	 31.72600000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 274.047 uA	 -20.9563 nA	 27.40470000 uA/um	 -2.095630000 nA/um	 326.1400000 uS	 32.61400000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 290.545 uA	 -20.9160 nA	 29.05450000 uA/um	 -2.091600000 nA/um	 334.8700000 uS	 33.48700000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 307.534 uA	 -20.9700 nA	 30.75340000 uA/um	 -2.097000000 nA/um	 343.8400000 uS	 34.38400000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 324.929 uA	 -20.9817 nA	 32.49290000 uA/um	 -2.098170000 nA/um	 353.8400000 uS	 35.38400000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 342.918 uA	 -21.0472 nA	 34.29180000 uA/um	 -2.104720000 nA/um	 363.9500000 uS	 36.39500000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 361.324 uA	 -21.1177 nA	 36.13240000 uA/um	 -2.111770000 nA/um	 372.7800000 uS	 37.27800000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 380.196 uA	 -21.1051 nA	 38.01960000 uA/um	 -2.110510000 nA/um	 381.1500000 uS	 38.11500000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 399.439 uA	 -21.0614 nA	 39.94390000 uA/um	 -2.106140000 nA/um	 388.5000000 uS	 38.85000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 419.046 uA	 -20.9274 nA	 41.90460000 uA/um	 -2.092740000 nA/um	 396.9200000 uS	 39.69200000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 439.131 uA	 -20.9348 nA	 43.91310000 uA/um	 -2.093480000 nA/um	 407.2900000 uS	 40.72900000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 459.775 uA	 -20.9772 nA	 45.97750000 uA/um	 -2.097720000 nA/um	 416.6400000 uS	 41.66400000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 480.795 uA	 -21.0296 nA	 48.07950000 uA/um	 -2.102960000 nA/um	 424.6500000 uS	 42.46500000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 502.240 uA	 -21.0153 nA	 50.22400000 uA/um	 -2.101530000 nA/um	 432.4600000 uS	 43.24600000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 524.041 uA	 -21.0152 nA	 52.40410000 uA/um	 -2.101520000 nA/um	 440.9800000 uS	 44.09800000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 546.338 uA	 -21.0133 nA	 54.63380000 uA/um	 -2.101330000 nA/um	 449.1900000 uS	 44.91900000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 568.960 uA	 -21.0356 nA	 56.89600000 uA/um	 -2.103560000 nA/um	 457.2200000 uS	 45.72200000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 592.060 uA	 -21.0324 nA	 59.20600000 uA/um	 -2.103240000 nA/um	 465.9000000 uS	 46.59000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 615.550 uA	 -21.1058 nA	 61.55500000 uA/um	 -2.110580000 nA/um	 472.9200000 uS	 47.29200000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 639.352 uA	 -21.1431 nA	 63.93520000 uA/um	 -2.114310000 nA/um	 480.4900000 uS	 48.04900000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 663.599 uA	 -21.1129 nA	 66.35990000 uA/um	 -2.111290000 nA/um	 488.2900000 uS	 48.82900000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 688.181 uA	 -21.1513 nA	 68.81810000 uA/um	 -2.115130000 nA/um	 494.7100000 uS	 49.47100000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 713.070 uA	 -21.0961 nA	 71.30700000 uA/um	 -2.109610000 nA/um	 502.1100000 uS	 50.21100000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 738.392 uA	 -21.1833 nA	 73.83920000 uA/um	 -2.118330000 nA/um	 510.4600000 uS	 51.04600000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 764.116 uA	 -21.1633 nA	 76.41160000 uA/um	 -2.116330000 nA/um	 517.0000000 uS	 51.70000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 790.092 uA	 -21.1784 nA	 79.00920000 uA/um	 -2.117840000 nA/um	 523.3700000 uS	 52.33700000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 816.453 uA	 -21.1649 nA	 81.64530000 uA/um	 -2.116490000 nA/um	 530.8400000 uS	 53.08400000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 843.176 uA	 -21.2837 nA	 84.31760000 uA/um	 -2.128370000 nA/um	 536.5600000 uS	 53.65600000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 870.109 uA	 -21.2937 nA	 87.01090000 uA/um	 -2.129370000 nA/um	 542.1900000 uS	 54.21900000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 897.395 uA	 -21.3183 nA	 89.73950000 uA/um	 -2.131830000 nA/um	 549.0000000 uS	 54.90000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 925.009 uA	 -21.3183 nA	 92.50090000 uA/um	 -2.131830000 nA/um	 553.8300000 uS	 55.38300000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 952.778 uA	 -21.3762 nA	 95.27780000 uA/um	 -2.137620000 nA/um	 558.0700000 uS	 55.80700000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 980.816 uA	 -21.2894 nA	 98.08160000 uA/um	 -2.128940000 nA/um	 561.7700000 uS	 56.17700000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 1.008955 mA	 -21.2903 nA	 100.8955000 uA/um	 -2.129030000 nA/um	 563.1400000 uS	 56.31400000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 1.037130 mA	 -21.2821 nA	 103.7130000 uA/um	 -2.128210000 nA/um	 565.8000000 uS	 56.58000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 1.065535 mA	 -21.3080 nA	 106.5535000 uA/um	 -2.130800000 nA/um	 568.3900000 uS	 56.83900000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 1.093969 mA	 -21.3466 nA	 109.3969000 uA/um	 -2.134660000 nA/um	 566.5700000 uS	 56.65700000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 1.122192 mA	 -21.3102 nA	 112.2192000 uA/um	 -2.131020000 nA/um	 568.4100000 uS	 56.84100000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 1.15081 mA	 -21.3873 nA	 115.0810000 uA/um	 -2.138730000 nA/um	 565.8800000 uS	 56.58800000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 1.17878 mA	 -21.4057 nA	 117.8780000 uA/um	 -2.140570000 nA/um	 558.2000000 uS	 55.82000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 1.20663 mA	 -21.3534 nA	 120.6630000 uA/um	 -2.135340000 nA/um	 554.2000000 uS	 55.42000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 1.23420 mA	 -21.4103 nA	 123.4200000 uA/um	 -2.141030000 nA/um	 549.8000000 uS	 54.98000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 1.26161 mA	 -21.5019 nA	 126.1610000 uA/um	 -2.150190000 nA/um	 548.2000000 uS	 54.82000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 81.0863 nA	 -81.2091 nA	 8.108630000 nA/um	 -8.120910000 nA/um	 1.214000000 nS	 121.4000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 81.1470 nA	 -81.1378 nA	 8.114700000 nA/um	 -8.113780000 nA/um	 1.944000000 nS	 194.4000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 81.2807 nA	 -81.5322 nA	 8.128070000 nA/um	 -8.153220000 nA/um	 3.852000000 nS	 385.2000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 81.5322 nA	 -81.5321 nA	 8.153220000 nA/um	 -8.153210000 nA/um	 2.046000000 nS	 204.6000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 81.4853 nA	 -81.5206 nA	 8.148530000 nA/um	 -8.152060000 nA/um	 -409.0000000 pS	 -40.90000000 pS/um
