Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
11	 -1.5000 V	 0 V	 2.0000 V	 0 V	 21.1821 nA	 -15.2256 nA	 2.118210000 nA/um	 -1.522560000 nA/um	 -721.0000000 pS	 -72.10000000 pS/um
12	 -1.4500 V	 0 V	 2.0000 V	 0 V	 21.1628 nA	 -15.2247 nA	 2.116280000 nA/um	 -1.522470000 nA/um	 1.643000000 nS	 164.3000000 pS/um
13	 -1.4000 V	 0 V	 2.0000 V	 0 V	 21.3464 nA	 -15.1591 nA	 2.134640000 nA/um	 -1.515910000 nA/um	 -307.0000000 pS	 -30.70000000 pS/um
14	 -1.3500 V	 0 V	 2.0000 V	 0 V	 21.1321 nA	 -15.2427 nA	 2.113210000 nA/um	 -1.524270000 nA/um	 -1.724000000 nS	 -172.4000000 pS/um
15	 -1.3000 V	 0 V	 2.0000 V	 0 V	 21.1740 nA	 -15.2481 nA	 2.117400000 nA/um	 -1.524810000 nA/um	 -53.00000000 pS	 -5.300000000 pS/um
16	 -1.2500 V	 0 V	 2.0000 V	 0 V	 21.1268 nA	 -15.2451 nA	 2.112680000 nA/um	 -1.524510000 nA/um	 -774.0000000 pS	 -77.40000000 pS/um
17	 -1.2000 V	 0 V	 2.0000 V	 0 V	 21.0966 nA	 -15.1636 nA	 2.109660000 nA/um	 -1.516360000 nA/um	 -554.0000000 pS	 -55.40000000 pS/um
18	 -1.1500 V	 0 V	 2.0000 V	 0 V	 21.0714 nA	 -15.1429 nA	 2.107140000 nA/um	 -1.514290000 nA/um	 -281.0000000 pS	 -28.10000000 pS/um
19	 -1.1000 V	 0 V	 2.0000 V	 0 V	 21.0685 nA	 -15.1722 nA	 2.106850000 nA/um	 -1.517220000 nA/um	 -709.0000000 pS	 -70.90000000 pS/um
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 21.0005 nA	 -15.1316 nA	 2.100050000 nA/um	 -1.513160000 nA/um	 116.0000000 pS	 11.60000000 pS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 21.0801 nA	 -15.1962 nA	 2.108010000 nA/um	 -1.519620000 nA/um	 1.343000000 nS	 134.3000000 pS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 21.1348 nA	 -15.1927 nA	 2.113480000 nA/um	 -1.519270000 nA/um	 -216.0000000 pS	 -21.60000000 pS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 21.0585 nA	 -15.2003 nA	 2.105850000 nA/um	 -1.520030000 nA/um	 -557.0000000 pS	 -55.70000000 pS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 21.0791 nA	 -15.1986 nA	 2.107910000 nA/um	 -1.519860000 nA/um	 -22.00000000 pS	 -2.200000000 pS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 21.0563 nA	 -15.1769 nA	 2.105630000 nA/um	 -1.517690000 nA/um	 -357.0000000 pS	 -35.70000000 pS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 21.0434 nA	 -15.1783 nA	 2.104340000 nA/um	 -1.517830000 nA/um	 -170.0000000 pS	 -17.00000000 pS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 21.0393 nA	 -15.1631 nA	 2.103930000 nA/um	 -1.516310000 nA/um	 -128.0000000 pS	 -12.80000000 pS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 21.0306 nA	 -15.1597 nA	 2.103060000 nA/um	 -1.515970000 nA/um	 6.000000000 pS	 600.0000000 fS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 21.0399 nA	 -15.1651 nA	 2.103990000 nA/um	 -1.516510000 nA/um	 939.0000000 pS	 93.90000000 pS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 21.1245 nA	 -15.2216 nA	 2.112450000 nA/um	 -1.522160000 nA/um	 769.0000000 pS	 76.90000000 pS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 21.1168 nA	 -15.2076 nA	 2.111680000 nA/um	 -1.520760000 nA/um	 -513.0000000 pS	 -51.30000000 pS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 21.0732 nA	 -15.1803 nA	 2.107320000 nA/um	 -1.518030000 nA/um	 -572.0000000 pS	 -57.20000000 pS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 21.0596 nA	 -15.2205 nA	 2.105960000 nA/um	 -1.522050000 nA/um	 414.0000000 pS	 41.40000000 pS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 21.1146 nA	 -15.2204 nA	 2.111460000 nA/um	 -1.522040000 nA/um	 612.0000000 pS	 61.20000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 21.1208 nA	 -15.1941 nA	 2.112080000 nA/um	 -1.519410000 nA/um	 233.0000000 pS	 23.30000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 21.1379 nA	 -15.2176 nA	 2.113790000 nA/um	 -1.521760000 nA/um	 243.0000000 pS	 24.30000000 pS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 21.1451 nA	 -15.2278 nA	 2.114510000 nA/um	 -1.522780000 nA/um	 -524.0000000 pS	 -52.40000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 21.0855 nA	 -15.2381 nA	 2.108550000 nA/um	 -1.523810000 nA/um	 -3.000000000 pS	 -300.0000000 fS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 21.1448 nA	 -15.2494 nA	 2.114480000 nA/um	 -1.524940000 nA/um	 541.0000000 pS	 54.10000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 21.1396 nA	 -15.2438 nA	 2.113960000 nA/um	 -1.524380000 nA/um	 -125.0000000 pS	 -12.50000000 pS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 21.1323 nA	 -15.2167 nA	 2.113230000 nA/um	 -1.521670000 nA/um	 -179.0000000 pS	 -17.90000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 21.1217 nA	 -15.1778 nA	 2.112170000 nA/um	 -1.517780000 nA/um	 -372.0000000 pS	 -37.20000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 21.0951 nA	 -15.2072 nA	 2.109510000 nA/um	 -1.520720000 nA/um	 -206.0000000 pS	 -20.60000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 21.1011 nA	 -15.2215 nA	 2.110110000 nA/um	 -1.522150000 nA/um	 133.0000000 pS	 13.30000000 pS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 21.1084 nA	 -15.1828 nA	 2.110840000 nA/um	 -1.518280000 nA/um	 -312.0000000 pS	 -31.20000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 21.0699 nA	 -15.1683 nA	 2.106990000 nA/um	 -1.516830000 nA/um	 -621.0000000 pS	 -62.10000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 21.0463 nA	 -15.1649 nA	 2.104630000 nA/um	 -1.516490000 nA/um	 -410.0000000 pS	 -41.00000000 pS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 21.0289 nA	 -15.1816 nA	 2.102890000 nA/um	 -1.518160000 nA/um	 692.0000000 pS	 69.20000000 pS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 21.1155 nA	 -15.2073 nA	 2.111550000 nA/um	 -1.520730000 nA/um	 1.140000000 nS	 114.0000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 21.1429 nA	 -15.1632 nA	 2.114290000 nA/um	 -1.516320000 nA/um	 725.0000000 pS	 72.50000000 pS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 21.1880 nA	 -15.1762 nA	 2.118800000 nA/um	 -1.517620000 nA/um	 1.512000000 nS	 151.2000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 21.2941 nA	 -15.1468 nA	 2.129410000 nA/um	 -1.514680000 nA/um	 3.621000000 nS	 362.1000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 21.5501 nA	 -15.1501 nA	 2.155010000 nA/um	 -1.515010000 nA/um	 8.555000000 nS	 855.5000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 22.1496 nA	 -15.1699 nA	 2.214960000 nA/um	 -1.516990000 nA/um	 19.43900000 nS	 1.943900000 nS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 23.4940 nA	 -15.1520 nA	 2.349400000 nA/um	 -1.515200000 nA/um	 45.57500000 nS	 4.557500000 nS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 26.7071 nA	 -15.1658 nA	 2.670710000 nA/um	 -1.516580000 nA/um	 110.2790000 nS	 11.02790000 nS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 34.5219 nA	 -15.1638 nA	 3.452190000 nA/um	 -1.516380000 nA/um	 266.0040000 nS	 26.60040000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 53.3075 nA	 -15.1803 nA	 5.330750000 nA/um	 -1.518030000 nA/um	 654.2510000 nS	 65.42510000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 99.9470 nA	 -15.2144 nA	 9.994700000 nA/um	 -1.521440000 nA/um	 1.614655000 uS	 161.4655000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 214.773 nA	 -15.2738 nA	 21.47730000 nA/um	 -1.527380000 nA/um	 3.995470000 uS	 399.5470000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 499.494 nA	 -15.4594 nA	 49.94940000 nA/um	 -1.545940000 nA/um	 9.847870000 uS	 984.7870000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 1.19956 uA	 -15.6980 nA	 119.9560000 nA/um	 -1.569800000 nA/um	 23.98556000 uS	 2.398556000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 2.89805 uA	 -16.3153 nA	 289.8050000 nA/um	 -1.631530000 nA/um	 57.25260000 uS	 5.725260000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 6.92482 uA	 -17.5983 nA	 692.4820000 nA/um	 -1.759830000 nA/um	 130.2655000 uS	 13.02655000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 15.9246 uA	 -19.9532 nA	 1.592460000 uA/um	 -1.995320000 nA/um	 274.7808000 uS	 27.47808000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 34.4029 uA	 -23.8956 nA	 3.440290000 uA/um	 -2.389560000 nA/um	 516.6000000 uS	 51.66000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 67.5846 uA	 -29.5240 nA	 6.758460000 uA/um	 -2.952400000 nA/um	 849.0310000 uS	 84.90310000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 119.306 uA	 -36.2772 nA	 11.93060000 uA/um	 -3.627720000 nA/um	 1.239384000 mS	 123.9384000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 191.523 uA	 -43.2499 nA	 19.15230000 uA/um	 -4.324990000 nA/um	 1.643940000 mS	 164.3940000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 283.700 uA	 -49.5476 nA	 28.37000000 uA/um	 -4.954760000 nA/um	 2.033640000 mS	 203.3640000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 394.887 uA	 -54.5971 nA	 39.48870000 uA/um	 -5.459710000 nA/um	 2.395150000 mS	 239.5150000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 523.215 uA	 -58.2521 nA	 52.32150000 uA/um	 -5.825210000 nA/um	 2.743120000 mS	 274.3120000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 669.199 uA	 -60.3635 nA	 66.91990000 uA/um	 -6.036350000 nA/um	 3.065580000 mS	 306.5580000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 829.773 uA	 -61.0522 nA	 82.97730000 uA/um	 -6.105220000 nA/um	 3.363870000 mS	 336.3870000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 1.005586 mA	 -60.5786 nA	 100.5586000 uA/um	 -6.057860000 nA/um	 3.647670000 mS	 364.7670000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 1.19454 mA	 -59.0237 nA	 119.4540000 uA/um	 -5.902370000 nA/um	 3.908640000 mS	 390.8640000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 1.39645 mA	 -56.7715 nA	 139.6450000 uA/um	 -5.677150000 nA/um	 4.150700000 mS	 415.0700000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 1.60961 mA	 -53.9875 nA	 160.9610000 uA/um	 -5.398750000 nA/um	 4.383800000 mS	 438.3800000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 1.83483 mA	 -50.8356 nA	 183.4830000 uA/um	 -5.083560000 nA/um	 4.598000000 mS	 459.8000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 2.06941 mA	 -47.5804 nA	 206.9410000 uA/um	 -4.758040000 nA/um	 4.806800000 mS	 480.6800000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 2.31551 mA	 -44.2335 nA	 231.5510000 uA/um	 -4.423350000 nA/um	 5.015900000 mS	 501.5900000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 2.57100 mA	 -40.9709 nA	 257.1000000 uA/um	 -4.097090000 nA/um	 5.208200000 mS	 520.8200000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 2.83633 mA	 -37.8684 nA	 283.6330000 uA/um	 -3.786840000 nA/um	 5.397200000 mS	 539.7200000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 3.11072 mA	 -34.9601 nA	 311.0720000 uA/um	 -3.496010000 nA/um	 5.578600000 mS	 557.8600000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 3.39419 mA	 -32.3297 nA	 339.4190000 uA/um	 -3.232970000 nA/um	 5.749500000 mS	 574.9500000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 3.68567 mA	 -29.9560 nA	 368.5670000 uA/um	 -2.995600000 nA/um	 5.927500000 mS	 592.7500000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 3.98694 mA	 -27.8256 nA	 398.6940000 uA/um	 -2.782560000 nA/um	 6.104900000 mS	 610.4900000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 4.29616 mA	 -25.9768 nA	 429.6160000 uA/um	 -2.597680000 nA/um	 6.263400000 mS	 626.3400000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 4.61328 mA	 -24.3699 nA	 461.3280000 uA/um	 -2.436990000 nA/um	 6.425800000 mS	 642.5800000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 4.93874 mA	 -22.9409 nA	 493.8740000 uA/um	 -2.294090000 nA/um	 6.592600000 mS	 659.2600000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 5.27254 mA	 -21.8052 nA	 527.2540000 uA/um	 -2.180520000 nA/um	 6.729500000 mS	 672.9500000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 5.61169 mA	 -20.8495 nA	 561.1690000 uA/um	 -2.084950000 nA/um	 6.868800000 mS	 686.8800000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 5.95942 mA	 -20.0324 nA	 595.9420000 uA/um	 -2.003240000 nA/um	 7.013100000 mS	 701.3100000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 6.31300 mA	 -19.3590 nA	 631.3000000 uA/um	 -1.935900000 nA/um	 7.138700000 mS	 713.8700000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 6.67329 mA	 -18.7809 nA	 667.3290000 uA/um	 -1.878090000 nA/um	 7.255200000 mS	 725.5200000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 7.03852 mA	 -18.3395 nA	 703.8520000 uA/um	 -1.833950000 nA/um	 7.366200000 mS	 736.6200000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 7.40991 mA	 -17.9866 nA	 740.9910000 uA/um	 -1.798660000 nA/um	 7.457700000 mS	 745.7700000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 7.78429 mA	 -17.7171 nA	 778.4290000 uA/um	 -1.771710000 nA/um	 7.546700000 mS	 754.6700000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 8.16458 mA	 -17.4701 nA	 816.4580000 uA/um	 -1.747010000 nA/um	 7.645900000 mS	 764.5900000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 8.54888 mA	 -17.3156 nA	 854.8880000 uA/um	 -1.731560000 nA/um	 7.729300000 mS	 772.9300000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 8.93751 mA	 -17.2152 nA	 893.7510000 uA/um	 -1.721520000 nA/um	 7.802800000 mS	 780.2800000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 9.32916 mA	 -17.0984 nA	 932.9160000 uA/um	 -1.709840000 nA/um	 7.853700000 mS	 785.3700000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 9.72288 mA	 -17.0317 nA	 972.2880000 uA/um	 -1.703170000 nA/um	 6.714500000 mS	 671.4500000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	C 10.00061 mA	T -11.9518 nA	 1.000061000 mA/um	 -1.195180000 nA/um	 2.777000000 mS	 277.7000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -3.97445 nA	 1.000058000 mA/um	 -397.4450000 pA/um	 -400.0000000 nS	 -40.00000000 nS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -1.84651 nA	 1.000057000 mA/um	 -184.6510000 pA/um	 300.0000000 nS	 30.00000000 nS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	C 10.00061 mA	T -1.23669 nA	 1.000061000 mA/um	 -123.6690000 pA/um	 0 S	 0 S/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -978.72 pA	 1.000057000 mA/um	 -97.87200000 pA/um	 -500.0000000 nS	 -50.00000000 nS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -835.84 pA	 1.000056000 mA/um	 -83.58400000 pA/um	 0 S	 0 S/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -739.86 pA	 1.000057000 mA/um	 -73.98600000 pA/um	 200.0000000 nS	 20.00000000 nS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -672.55 pA	 1.000058000 mA/um	 -67.25500000 pA/um	 300.0000000 nS	 30.00000000 nS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	C 10.00060 mA	T -620.53 pA	 1.000060000 mA/um	 -62.05300000 pA/um	 200.0000000 nS	 20.00000000 nS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	C 10.00060 mA	T -579.92 pA	 1.000060000 mA/um	 -57.99200000 pA/um	 -200.0000000 nS	 -20.00000000 nS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -545.82 pA	 1.000058000 mA/um	 -54.58200000 pA/um	 -300.0000000 nS	 -30.00000000 nS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -518.17 pA	 1.000057000 mA/um	 -51.81700000 pA/um	 -200.0000000 nS	 -20.00000000 nS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -493.68 pA	 1.000056000 mA/um	 -49.36800000 pA/um	 200.0000000 nS	 20.00000000 nS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -473.46 pA	 1.000059000 mA/um	 -47.34600000 pA/um	 -100.0000000 nS	 -9.999999999 nS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	C 10.00055 mA	T -456.33 pA	 1.000055000 mA/um	 -45.63300000 pA/um	 -100.0000000 nS	 -10.00000000 nS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -439.17 pA	 1.000058000 mA/um	 -43.91700000 pA/um	 300.0000000 nS	 30.00000000 nS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -423.88 pA	 1.000058000 mA/um	 -42.38800000 pA/um	 100.0000000 nS	 10.00000000 nS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -411.84 pA	 1.000059000 mA/um	 -41.18400000 pA/um	 100.0000000 nS	 10.00000000 nS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -399.91 pA	 1.000059000 mA/um	 -39.99100000 pA/um	 -200.0000000 nS	 -20.00000000 nS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -388.96 pA	 1.000057000 mA/um	 -38.89600000 pA/um	 -100.0000000 nS	 -10.00000000 nS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -379.23 pA	 1.000058000 mA/um	 -37.92300000 pA/um	 200.0000000 nS	 20.00000000 nS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -370.42 pA	 1.000059000 mA/um	 -37.04200000 pA/um	 -200.0000000 nS	 -20.00000000 nS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -361.91 pA	 1.000056000 mA/um	 -36.19100000 pA/um	 0 S	 0 S/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -354.56 pA	 1.000059000 mA/um	 -35.45600000 pA/um	 0 S	 0 S/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -345.97 pA	 1.000056000 mA/um	 -34.59700000 pA/um	 0 S	 0 S/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -340.05 pA	 1.000059000 mA/um	 -34.00500000 pA/um	 0 S	 0 S/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -333.27 pA	 1.000056000 mA/um	 -33.32700000 pA/um	 -300.0000000 nS	 -30.00000000 nS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -327.57 pA	 1.000056000 mA/um	 -32.75700000 pA/um	 300.0000000 nS	 30.00000000 nS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -321.48 pA	 1.000059000 mA/um	 -32.14800000 pA/um	 0 S	 0 S/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -318.43 pA	 1.000056000 mA/um	 -31.84300000 pA/um	 -100.0000000 nS	 -10.00000000 nS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -312.94 pA	 1.000058000 mA/um	 -31.29400000 pA/um	 400.0000000 nS	 40.00000000 nS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	C 10.00060 mA	T -308.18 pA	 1.000060000 mA/um	 -30.81800000 pA/um	 -300.0000000 nS	 -30.00000000 nS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	C 10.00055 mA	T -304.28 pA	 1.000055000 mA/um	 -30.42800000 pA/um	 -300.0000000 nS	 -30.00000000 nS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -298.57 pA	 1.000057000 mA/um	 -29.85700000 pA/um	 200.0000000 nS	 20.00000000 nS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	C 10.00057 mA	T -296.10 pA	 1.000057000 mA/um	 -29.61000000 pA/um	 100.0000000 nS	 9.999999999 nS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	C 10.00058 mA	T -293.60 pA	 1.000058000 mA/um	 -29.36000000 pA/um	 -100.0000000 nS	 -10.00000000 nS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	C 10.00056 mA	T -289.16 pA	 1.000056000 mA/um	 -28.91600000 pA/um	 100.0000000 nS	 10.00000000 nS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	C 10.00059 mA	T -286.09 pA	 1.000059000 mA/um	 -28.60900000 pA/um	 600.0000000 nS	 60.00000000 nS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 59.4200 nA	 -59.4533 nA	 5.942000000 nA/um	 -5.945330000 nA/um	 -244.0000000 pS	 -24.40000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 59.4078 nA	 -59.3559 nA	 5.940780000 nA/um	 -5.935590000 nA/um	 -1.183000000 nS	 -118.3000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 59.3017 nA	 -59.3675 nA	 5.930170000 nA/um	 -5.936750000 nA/um	 -1.402000000 nS	 -140.2000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 59.2676 nA	 -59.3192 nA	 5.926760000 nA/um	 -5.931920000 nA/um	 -233.0000000 pS	 -23.30000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 59.2784 nA	 -59.3734 nA	 5.927840000 nA/um	 -5.937340000 nA/um	 8.000000000 pS	 800.0000000 fS/um
