Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
24	 2.0000 V	 0 V	 115.0 mV	 0 V	 1.29540 mA	 129.5400000 uA/um
25	 2.0000 V	 0 V	 120.0 mV	 0 V	 1.26960 mA	 126.9600000 uA/um
26	 2.0000 V	 0 V	 125.0 mV	 0 V	 1.34170 mA	 134.1700000 uA/um
27	 2.0000 V	 0 V	 130.0 mV	 0 V	 1.45720 mA	 145.7200000 uA/um
28	 2.0000 V	 0 V	 135.0 mV	 0 V	 1.45000 mA	 145.0000000 uA/um
29	 2.0000 V	 0 V	 140.0 mV	 0 V	 1.42600 mA	 142.6000000 uA/um
30	 2.0000 V	 0 V	 145.0 mV	 0 V	 1.52870 mA	 152.8700000 uA/um
31	 2.0000 V	 0 V	 150.0 mV	 0 V	 1.62790 mA	 162.7900000 uA/um
32	 2.0000 V	 0 V	 155.0 mV	 0 V	 1.59080 mA	 159.0800000 uA/um
33	 2.0000 V	 0 V	 160.0 mV	 0 V	 1.56820 mA	 156.8200000 uA/um
34	 2.0000 V	 0 V	 165.0 mV	 0 V	 1.68620 mA	 168.6200000 uA/um
35	 2.0000 V	 0 V	 170.0 mV	 0 V	 1.78280 mA	 178.2800000 uA/um
36	 2.0000 V	 0 V	 175.0 mV	 0 V	 1.76140 mA	 176.1400000 uA/um
37	 2.0000 V	 0 V	 180.0 mV	 0 V	 1.71530 mA	 171.5300000 uA/um
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 1.78180 mA	 178.1800000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 1.93120 mA	 193.1200000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 1.89510 mA	 189.5100000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 1.84010 mA	 184.0100000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 1.90720 mA	 190.7200000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 2.05740 mA	 205.7400000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 1.96850 mA	 196.8500000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 1.96840 mA	 196.8400000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 2.15610 mA	 215.6100000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 2.11450 mA	 211.4500000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 2.03680 mA	 203.6800000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 2.13100 mA	 213.1000000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 2.26530 mA	 226.5300000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 2.25190 mA	 225.1900000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 2.13200 mA	 213.2000000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 2.25940 mA	 225.9400000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 2.37630 mA	 237.6300000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 2.25810 mA	 225.8100000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 2.23330 mA	 223.3300000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 2.45980 mA	 245.9800000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 2.44060 mA	 244.0600000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 2.32620 mA	 232.6200000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 2.42500 mA	 242.5000000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 2.53970 mA	 253.9700000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 2.39980 mA	 239.9800000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 2.38770 mA	 238.7700000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 2.59550 mA	 259.5500000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 2.57980 mA	 257.9800000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 2.46240 mA	 246.2400000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 2.45580 mA	 245.5800000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 2.65300 mA	 265.3000000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 2.65910 mA	 265.9100000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 2.53370 mA	 253.3700000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 2.61590 mA	 261.5900000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 2.71010 mA	 271.0100000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 2.58580 mA	 258.5800000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 2.55660 mA	 255.6600000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 2.80010 mA	 280.0100000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 2.72350 mA	 272.3500000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 2.57920 mA	 257.9200000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 2.65990 mA	 265.9900000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 2.82940 mA	 282.9400000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 2.72070 mA	 272.0700000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 2.64760 mA	 264.7600000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 2.81410 mA	 281.4100000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 2.85740 mA	 285.7400000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 2.70540 mA	 270.5400000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 2.69590 mA	 269.5900000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 2.87210 mA	 287.2100000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 2.92250 mA	 292.2500000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 2.78870 mA	 278.8700000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 2.73570 mA	 273.5700000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 2.87560 mA	 287.5600000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 2.95900 mA	 295.9000000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 2.80460 mA	 280.4600000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 2.84470 mA	 284.4700000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 2.98660 mA	 298.6600000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 2.87020 mA	 287.0200000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 2.80130 mA	 280.1300000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 2.92440 mA	 292.4400000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 3.02970 mA	 302.9700000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 2.86900 mA	 286.9000000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 2.89030 mA	 289.0300000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 3.08200 mA	 308.2000000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 3.01210 mA	 301.2100000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 2.87940 mA	 287.9400000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 2.92450 mA	 292.4500000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 3.10210 mA	 310.2100000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 3.03340 mA	 303.3400000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 2.89860 mA	 289.8600000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 3.05920 mA	 305.9200000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 3.08910 mA	 308.9100000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 2.98780 mA	 298.7800000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 2.93860 mA	 293.8600000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 3.05350 mA	 305.3500000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 3.15450 mA	 315.4500000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 3.09230 mA	 309.2300000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 2.94200 mA	 294.2000000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 3.08990 mA	 308.9900000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 3.17850 mA	 317.8500000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 3.11650 mA	 311.6500000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 2.97190 mA	 297.1900000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 3.13740 mA	 313.7400000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 3.18560 mA	 318.5600000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 3.07140 mA	 307.1400000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 3.04160 mA	 304.1600000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 3.20120 mA	 320.1200000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 3.17120 mA	 317.1200000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 3.08690 mA	 308.6900000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 3.20340 mA	 320.3400000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 3.21970 mA	 321.9700000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 3.11770 mA	 311.7700000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 3.15800 mA	 315.8000000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 3.29350 mA	 329.3500000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 3.21530 mA	 321.5300000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 3.13530 mA	 313.5300000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 3.15280 mA	 315.2800000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 3.26690 mA	 326.6900000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 3.27700 mA	 327.7000000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 3.12530 mA	 312.5300000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 3.27850 mA	 327.8500000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 3.27180 mA	 327.1800000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 3.19430 mA	 319.4300000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 3.20840 mA	 320.8400000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 3.30360 mA	 330.3600000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 3.32530 mA	 332.5300000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 3.21340 mA	 321.3400000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 3.25860 mA	 325.8600000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 3.35340 mA	 335.3400000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 3.26610 mA	 326.6100000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 3.24190 mA	 324.1900000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 3.33030 mA	 333.0300000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 3.34580 mA	 334.5800000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 3.30350 mA	 330.3500000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 3.21000 mA	 321.0000000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 3.31400 mA	 331.4000000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 3.38420 mA	 338.4200000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 3.35840 mA	 335.8400000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 3.29370 mA	 329.3700000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 3.29260 mA	 329.2600000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 3.39660 mA	 339.6600000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 3.37470 mA	 337.4700000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 3.25290 mA	 325.2900000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 3.36200 mA	 336.2000000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 3.41840 mA	 341.8400000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 3.34650 mA	 334.6500000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 3.36180 mA	 336.1800000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 3.43590 mA	 343.5900000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 3.42370 mA	 342.3700000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 3.36050 mA	 336.0500000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 3.37410 mA	 337.4100000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 3.43980 mA	 343.9800000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 3.47000 mA	 347.0000000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 3.43170 mA	 343.1700000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 3.34630 mA	 334.6300000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 3.46680 mA	 346.6800000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 3.48630 mA	 348.6300000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 3.41230 mA	 341.2300000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 3.45610 mA	 345.6100000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 3.55110 mA	 355.1100000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 3.47400 mA	 347.4000000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 3.42710 mA	 342.7100000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 3.49850 mA	 349.8500000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 3.53480 mA	 353.4800000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 3.49700 mA	 349.7000000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 3.40700 mA	 340.7000000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 3.51520 mA	 351.5200000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 3.58780 mA	 358.7800000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 3.48150 mA	 348.1500000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 3.50800 mA	 350.8000000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 3.55550 mA	 355.5500000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 3.54640 mA	 354.6400000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 3.50140 mA	 350.1400000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 3.53200 mA	 353.2000000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 3.58130 mA	 358.1300000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 3.59150 mA	 359.1500000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 3.52390 mA	 352.3900000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 3.55820 mA	 355.8200000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 3.60230 mA	 360.2300000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 3.61270 mA	 361.2700000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 3.51560 mA	 351.5600000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 3.59040 mA	 359.0400000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 3.62190 mA	 362.1900000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 3.61520 mA	 361.5200000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 3.55830 mA	 355.8300000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 3.62860 mA	 362.8600000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 3.63140 mA	 363.1400000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 3.59580 mA	 359.5800000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 3.59060 mA	 359.0600000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 3.65600 mA	 365.6000000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 3.62800 mA	 362.8000000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 3.57010 mA	 357.0100000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 3.64720 mA	 364.7200000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 3.71390 mA	 371.3900000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 3.64790 mA	 364.7900000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 3.65340 mA	 365.3400000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 3.69800 mA	 369.8000000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 3.68570 mA	 368.5700000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 3.65820 mA	 365.8200000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 3.68710 mA	 368.7100000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 3.74550 mA	 374.5500000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 3.68730 mA	 368.7300000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 3.69160 mA	 369.1600000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 3.72510 mA	 372.5100000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 3.71890 mA	 371.8900000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 3.70020 mA	 370.0200000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 3.71630 mA	 371.6300000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 3.74980 mA	 374.9800000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 3.76380 mA	 376.3800000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 3.72290 mA	 372.2900000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 3.73840 mA	 373.8400000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 3.80160 mA	 380.1600000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 3.74600 mA	 374.6000000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 3.75130 mA	 375.1300000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 3.78470 mA	 378.4700000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 3.79300 mA	 379.3000000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 3.75760 mA	 375.7600000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 3.78460 mA	 378.4600000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 3.83500 mA	 383.5000000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 3.78990 mA	 378.9900000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 3.77790 mA	 377.7900000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 3.82100 mA	 382.1000000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 3.81370 mA	 381.3700000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 3.80050 mA	 380.0500000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 3.81170 mA	 381.1700000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 3.84440 mA	 384.4400000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 3.82890 mA	 382.8900000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 3.82660 mA	 382.6600000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 3.85670 mA	 385.6700000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 3.84960 mA	 384.9600000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 3.83150 mA	 383.1500000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 3.84570 mA	 384.5700000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 3.87490 mA	 387.4900000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 3.86580 mA	 386.5800000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 3.85680 mA	 385.6800000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 3.86910 mA	 386.9100000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 3.89830 mA	 389.8300000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 3.88820 mA	 388.8200000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 3.88020 mA	 388.0200000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 3.89060 mA	 389.0600000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 3.92700 mA	 392.7000000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 3.90570 mA	 390.5700000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 3.90970 mA	 390.9700000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 3.92980 mA	 392.9800000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 3.92200 mA	 392.2000000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 3.92010 mA	 392.0100000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 3.92680 mA	 392.6800000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 3.93820 mA	 393.8200000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 3.97340 mA	 397.3400000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 3.94110 mA	 394.1100000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 3.92720 mA	 392.7200000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 3.95840 mA	 395.8400000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 3.96700 mA	 396.7000000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 3.95310 mA	 395.3100000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 3.96100 mA	 396.1000000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 3.98920 mA	 398.9200000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 3.98560 mA	 398.5600000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 3.97150 mA	 397.1500000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 3.99530 mA	 399.5300000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 4.00600 mA	 400.6000000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 3.99520 mA	 399.5200000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 4.01160 mA	 401.1600000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 4.02450 mA	 402.4500000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 4.02770 mA	 402.7700000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 4.01330 mA	 401.3300000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 4.03150 mA	 403.1500000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 4.04830 mA	 404.8300000 uA/um
