Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 5.90910 uA	 590.9100000 nA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 5.34210 uA	 534.2100000 nA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 4.78380 uA	 478.3800000 nA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 5.40110 uA	 540.1100000 nA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 6.06810 uA	 606.8100000 nA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 5.54010 uA	 554.0100000 nA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 4.89890 uA	 489.8900000 nA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 5.51280 uA	 551.2800000 nA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 6.15210 uA	 615.2100000 nA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 4.97920 uA	 497.9200000 nA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 5.51890 uA	 551.8900000 nA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 6.33230 uA	 633.2300000 nA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 5.48270 uA	 548.2700000 nA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 5.24150 uA	 524.1500000 nA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 6.47540 uA	 647.5400000 nA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 5.84440 uA	 584.4400000 nA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 5.10620 uA	 510.6200000 nA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 6.11290 uA	 611.2900000 nA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 6.41350 uA	 641.3500000 nA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 5.61590 uA	 561.5900000 nA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 5.24830 uA	 524.8300000 nA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 6.65380 uA	 665.3800000 nA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 6.35050 uA	 635.0500000 nA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 5.32810 uA	 532.8100000 nA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 5.98610 uA	 598.6100000 nA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 6.50530 uA	 650.5300000 nA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 5.29080 uA	 529.0800000 nA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 5.66900 uA	 566.9000000 nA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 6.62110 uA	 662.1100000 nA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 5.83790 uA	 583.7900000 nA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 5.26740 uA	 526.7400000 nA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 6.16220 uA	 616.2200000 nA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 6.49370 uA	 649.3700000 nA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 5.31090 uA	 531.0900000 nA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 5.94360 uA	 594.3600000 nA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 6.67580 uA	 667.5800000 nA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 5.83450 uA	 583.4500000 nA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 5.58570 uA	 558.5700000 nA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 6.57210 uA	 657.2100000 nA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 6.57680 uA	 657.6800000 nA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 5.78820 uA	 578.8200000 nA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 5.58730 uA	 558.7300000 nA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 6.92750 uA	 692.7500000 nA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 6.18790 uA	 618.7900000 nA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 5.51960 uA	 551.9600000 nA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 6.59320 uA	 659.3200000 nA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 6.56310 uA	 656.3100000 nA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 5.66790 uA	 566.7900000 nA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 5.75000 uA	 575.0000000 nA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 6.73190 uA	 673.1900000 nA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 6.33580 uA	 633.5800000 nA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 5.53780 uA	 553.7800000 nA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 6.10970 uA	 610.9700000 nA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 6.92050 uA	 692.0500000 nA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 5.94910 uA	 594.9100000 nA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 5.94220 uA	 594.2200000 nA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 6.95770 uA	 695.7700000 nA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 6.19790 uA	 619.7900000 nA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 5.69990 uA	 569.9900000 nA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 6.79220 uA	 679.2200000 nA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 6.60810 uA	 660.8100000 nA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 5.67520 uA	 567.5200000 nA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 6.62660 uA	 662.6600000 nA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 6.63620 uA	 663.6200000 nA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 5.71670 uA	 571.6700000 nA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 6.61980 uA	 661.9800000 nA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 6.90400 uA	 690.4000000 nA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 6.01760 uA	 601.7600000 nA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 6.09880 uA	 609.8800000 nA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 7.06860 uA	 706.8600000 nA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 6.55160 uA	 655.1600000 nA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 5.82750 uA	 582.7500000 nA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 6.75350 uA	 675.3500000 nA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 6.94390 uA	 694.3900000 nA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 6.34770 uA	 634.7700000 nA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 6.02870 uA	 602.8700000 nA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 7.16360 uA	 716.3600000 nA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 6.44490 uA	 644.4900000 nA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 6.06270 uA	 606.2700000 nA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 6.97670 uA	 697.6700000 nA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 6.89580 uA	 689.5800000 nA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 6.28230 uA	 628.2300000 nA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 6.28970 uA	 628.9700000 nA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 7.02430 uA	 702.4300000 nA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 6.91760 uA	 691.7600000 nA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 6.31770 uA	 631.7700000 nA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 6.67800 uA	 667.8000000 nA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 7.09370 uA	 709.3700000 nA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 6.46800 uA	 646.8000000 nA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 6.39350 uA	 639.3500000 nA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 7.09320 uA	 709.3200000 nA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 7.04220 uA	 704.2200000 nA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 6.19870 uA	 619.8700000 nA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 7.02580 uA	 702.5800000 nA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 7.13610 uA	 713.6100000 nA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 6.31100 uA	 631.1000000 nA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 6.79140 uA	 679.1400000 nA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 7.24060 uA	 724.0600000 nA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 6.64350 uA	 664.3500000 nA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 6.47780 uA	 647.7800000 nA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 7.19680 uA	 719.6800000 nA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 7.00140 uA	 700.1400000 nA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 6.31770 uA	 631.7700000 nA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 6.89190 uA	 689.1900000 nA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 7.42050 uA	 742.0500000 nA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 6.97850 uA	 697.8500000 nA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 6.47900 uA	 647.9000000 nA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 7.21940 uA	 721.9400000 nA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 7.17110 uA	 717.1100000 nA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 6.38830 uA	 638.8300000 nA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 7.02450 uA	 702.4500000 nA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 7.30750 uA	 730.7500000 nA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 6.71690 uA	 671.6900000 nA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 6.79980 uA	 679.9800000 nA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 7.51070 uA	 751.0700000 nA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 7.08240 uA	 708.2400000 nA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 6.50300 uA	 650.3000000 nA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 7.05150 uA	 705.1500000 nA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 7.37240 uA	 737.2400000 nA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 6.90590 uA	 690.5900000 nA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 6.85160 uA	 685.1600000 nA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 7.42840 uA	 742.8400000 nA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 7.18260 uA	 718.2600000 nA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 6.76290 uA	 676.2900000 nA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 7.38870 uA	 738.8700000 nA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 7.38810 uA	 738.8100000 nA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 6.82690 uA	 682.6900000 nA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 7.30630 uA	 730.6300000 nA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 7.53570 uA	 753.5700000 nA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 7.18450 uA	 718.4500000 nA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 6.86150 uA	 686.1500000 nA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 7.51070 uA	 751.0700000 nA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 7.31870 uA	 731.8700000 nA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 6.86580 uA	 686.5800000 nA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 7.50480 uA	 750.4800000 nA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 7.54970 uA	 754.9700000 nA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 7.02830 uA	 702.8300000 nA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 7.36530 uA	 736.5300000 nA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 7.61990 uA	 761.9900000 nA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 7.29920 uA	 729.9200000 nA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 7.17990 uA	 717.9900000 nA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 7.59270 uA	 759.2700000 nA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 7.59620 uA	 759.6200000 nA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 7.23180 uA	 723.1800000 nA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 7.23230 uA	 723.2300000 nA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 7.64970 uA	 764.9700000 nA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 7.65870 uA	 765.8700000 nA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 6.97070 uA	 697.0700000 nA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 7.59560 uA	 759.5600000 nA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 7.65010 uA	 765.0100000 nA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 7.31460 uA	 731.4600000 nA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 7.49540 uA	 749.5400000 nA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 7.85530 uA	 785.5300000 nA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 7.40620 uA	 740.6200000 nA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 7.44090 uA	 744.0900000 nA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 7.76370 uA	 776.3700000 nA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 7.65260 uA	 765.2600000 nA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 7.41580 uA	 741.5800000 nA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 7.58770 uA	 758.7700000 nA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 7.84000 uA	 784.0000000 nA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 7.72740 uA	 772.7400000 nA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 7.48270 uA	 748.2700000 nA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 7.60430 uA	 760.4300000 nA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 7.86550 uA	 786.5500000 nA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 7.57170 uA	 757.1700000 nA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 7.50680 uA	 750.6800000 nA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 7.83350 uA	 783.3500000 nA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 7.85500 uA	 785.5000000 nA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 7.58660 uA	 758.6600000 nA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 7.79090 uA	 779.0900000 nA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 7.95860 uA	 795.8600000 nA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 7.67320 uA	 767.3200000 nA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 7.69190 uA	 769.1900000 nA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 8.08620 uA	 808.6200000 nA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 7.83760 uA	 783.7600000 nA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 7.71100 uA	 771.1000000 nA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 8.01520 uA	 801.5200000 nA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 7.89990 uA	 789.9900000 nA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 7.73120 uA	 773.1200000 nA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 7.94800 uA	 794.8000000 nA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 8.12300 uA	 812.3000000 nA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 7.90700 uA	 790.7000000 nA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 7.73390 uA	 773.3900000 nA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 8.01730 uA	 801.7300000 nA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 8.14720 uA	 814.7200000 nA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 7.95270 uA	 795.2700000 nA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 7.80960 uA	 780.9600000 nA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 8.15930 uA	 815.9300000 nA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 8.05780 uA	 805.7800000 nA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 7.73060 uA	 773.0600000 nA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 8.08740 uA	 808.7400000 nA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 8.18020 uA	 818.0200000 nA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 7.98550 uA	 798.5500000 nA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 8.08710 uA	 808.7100000 nA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 8.41680 uA	 841.6800000 nA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 8.08630 uA	 808.6300000 nA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 7.98710 uA	 798.7100000 nA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 8.24080 uA	 824.0800000 nA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 8.25480 uA	 825.4800000 nA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 8.08590 uA	 808.5900000 nA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 8.22110 uA	 822.1100000 nA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 8.43000 uA	 843.0000000 nA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 8.12700 uA	 812.7000000 nA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 8.15110 uA	 815.1100000 nA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 8.35840 uA	 835.8400000 nA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 8.39290 uA	 839.2900000 nA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 8.02840 uA	 802.8400000 nA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 8.29930 uA	 829.9300000 nA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 8.50930 uA	 850.9300000 nA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 8.22530 uA	 822.5300000 nA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 8.24270 uA	 824.2700000 nA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 8.46600 uA	 846.6000000 nA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 8.40460 uA	 840.4600000 nA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 8.15530 uA	 815.5300000 nA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 8.45050 uA	 845.0500000 nA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 8.49090 uA	 849.0900000 nA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 8.36240 uA	 836.2400000 nA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 8.45720 uA	 845.7200000 nA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 8.69270 uA	 869.2700000 nA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 8.42690 uA	 842.6900000 nA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 8.38200 uA	 838.2000000 nA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 8.53240 uA	 853.2400000 nA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 8.62060 uA	 862.0600000 nA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 8.48780 uA	 848.7800000 nA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 8.46900 uA	 846.9000000 nA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 8.63960 uA	 863.9600000 nA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 8.57100 uA	 857.1000000 nA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 8.45560 uA	 845.5600000 nA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 8.67790 uA	 867.7900000 nA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 8.64820 uA	 864.8200000 nA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 8.55550 uA	 855.5500000 nA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 8.62930 uA	 862.9300000 nA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 8.86660 uA	 886.6600000 nA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 8.63650 uA	 863.6500000 nA/um
