Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
11	 -1.5000 V	 0 V	 2.0000 V	 0 V	 65.2957 mA	 -196.042 nA	 6.529570000 mA/um	 -19.60420000 nA/um	 3.202000000 mS	 320.2000000 uS/um
12	 -1.4500 V	 0 V	 2.0000 V	 0 V	 65.4564 mA	 -192.594 nA	 6.545640000 mA/um	 -19.25940000 nA/um	 3.227000000 mS	 322.7000000 uS/um
13	 -1.4000 V	 0 V	 2.0000 V	 0 V	 65.6184 mA	 -189.121 nA	 6.561840000 mA/um	 -18.91210000 nA/um	 3.243000000 mS	 324.3000000 uS/um
14	 -1.3500 V	 0 V	 2.0000 V	 0 V	 65.7807 mA	 -185.737 nA	 6.578070000 mA/um	 -18.57370000 nA/um	 3.260000000 mS	 326.0000000 uS/um
15	 -1.3000 V	 0 V	 2.0000 V	 0 V	 65.9444 mA	 -182.352 nA	 6.594440000 mA/um	 -18.23520000 nA/um	 3.277000000 mS	 327.7000000 uS/um
16	 -1.2500 V	 0 V	 2.0000 V	 0 V	 66.1084 mA	 -179.024 nA	 6.610840000 mA/um	 -17.90240000 nA/um	 3.301000000 mS	 330.1000000 uS/um
17	 -1.2000 V	 0 V	 2.0000 V	 0 V	 66.2745 mA	 -175.695 nA	 6.627450000 mA/um	 -17.56950000 nA/um	 3.317000000 mS	 331.7000000 uS/um
18	 -1.1500 V	 0 V	 2.0000 V	 0 V	 66.4401 mA	 -172.458 nA	 6.644010000 mA/um	 -17.24580000 nA/um	 3.334000000 mS	 333.4000000 uS/um
19	 -1.1000 V	 0 V	 2.0000 V	 0 V	 66.6079 mA	 -169.298 nA	 6.660790000 mA/um	 -16.92980000 nA/um	 3.356000000 mS	 335.6000000 uS/um
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 66.7757 mA	 -166.136 nA	 6.677570000 mA/um	 -16.61360000 nA/um	 3.364000000 mS	 336.4000000 uS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 66.9443 mA	 -162.964 nA	 6.694430000 mA/um	 -16.29640000 nA/um	 3.391000000 mS	 339.1000000 uS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 67.1148 mA	 -159.860 nA	 6.711480000 mA/um	 -15.98600000 nA/um	 3.420000000 mS	 342.0000000 uS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 67.2863 mA	 -156.799 nA	 6.728630000 mA/um	 -15.67990000 nA/um	 3.428000000 mS	 342.8000000 uS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 67.4576 mA	 -153.717 nA	 6.745760000 mA/um	 -15.37170000 nA/um	 3.447000000 mS	 344.7000000 uS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 67.6310 mA	 -150.786 nA	 6.763100000 mA/um	 -15.07860000 nA/um	 3.457000000 mS	 345.7000000 uS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 67.8033 mA	 -147.831 nA	 6.780330000 mA/um	 -14.78310000 nA/um	 3.473000000 mS	 347.3000000 uS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 67.9783 mA	 -144.947 nA	 6.797830000 mA/um	 -14.49470000 nA/um	 3.505000000 mS	 350.5000000 uS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 68.1538 mA	 -142.047 nA	 6.815380000 mA/um	 -14.20470000 nA/um	 3.520000000 mS	 352.0000000 uS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 68.3303 mA	 -139.192 nA	 6.833030000 mA/um	 -13.91920000 nA/um	 3.525000000 mS	 352.5000000 uS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 68.5063 mA	 -136.382 nA	 6.850630000 mA/um	 -13.63820000 nA/um	 3.537000000 mS	 353.7000000 uS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 68.6840 mA	 -133.575 nA	 6.868400000 mA/um	 -13.35750000 nA/um	 3.562000000 mS	 356.2000000 uS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 68.8625 mA	 -130.831 nA	 6.886250000 mA/um	 -13.08310000 nA/um	 3.579000000 mS	 357.9000000 uS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 69.0419 mA	 -128.203 nA	 6.904190000 mA/um	 -12.82030000 nA/um	 3.586000000 mS	 358.6000000 uS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 69.2211 mA	 -125.565 nA	 6.922110000 mA/um	 -12.55650000 nA/um	 3.597000000 mS	 359.7000000 uS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 69.4016 mA	 -122.886 nA	 6.940160000 mA/um	 -12.28860000 nA/um	 3.626000000 mS	 362.6000000 uS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 69.5837 mA	 -120.381 nA	 6.958370000 mA/um	 -12.03810000 nA/um	 3.644000000 mS	 364.4000000 uS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 69.7660 mA	 -117.857 nA	 6.976600000 mA/um	 -11.78570000 nA/um	 3.646000000 mS	 364.6000000 uS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 69.9483 mA	 -115.369 nA	 6.994830000 mA/um	 -11.53690000 nA/um	 3.659000000 mS	 365.9000000 uS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 70.1319 mA	 -112.383 nA	 7.013190000 mA/um	 -11.23830000 nA/um	 3.675000000 mS	 367.5000000 uS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 70.3158 mA	 -110.506 nA	 7.031580000 mA/um	 -11.05060000 nA/um	 3.684000000 mS	 368.4000000 uS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 70.5003 mA	 -107.873 nA	 7.050030000 mA/um	 -10.78730000 nA/um	 3.693000000 mS	 369.3000000 uS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 70.6851 mA	 -105.660 nA	 7.068510000 mA/um	 -10.56600000 nA/um	 3.706000000 mS	 370.6000000 uS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 70.8709 mA	 -103.388 nA	 7.087090000 mA/um	 -10.33880000 nA/um	 3.715000000 mS	 371.5000000 uS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 71.0566 mA	 -101.144 nA	 7.105660000 mA/um	 -10.11440000 nA/um	 3.718000000 mS	 371.8000000 uS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 71.2427 mA	 -98.9439 nA	 7.124270000 mA/um	 -9.894390000 nA/um	 3.738000000 mS	 373.8000000 uS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 71.4304 mA	 -96.7701 nA	 7.143040000 mA/um	 -9.677010000 nA/um	 3.744000000 mS	 374.4000000 uS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 71.6171 mA	 -94.6089 nA	 7.161710000 mA/um	 -9.460890000 nA/um	 3.753000000 mS	 375.3000000 uS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 71.8057 mA	 -92.4792 nA	 7.180570000 mA/um	 -9.247920000 nA/um	 3.761000000 mS	 376.1000000 uS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 71.9932 mA	 -90.4886 nA	 7.199320000 mA/um	 -9.048860000 nA/um	 3.772000000 mS	 377.2000000 uS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 72.1829 mA	 -88.4946 nA	 7.218290000 mA/um	 -8.849460000 nA/um	 3.789000000 mS	 378.9000000 uS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 72.3721 mA	 -86.5177 nA	 7.237210000 mA/um	 -8.651770000 nA/um	 3.786000000 mS	 378.6000000 uS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 72.5615 mA	 -84.5906 nA	 7.256150000 mA/um	 -8.459060000 nA/um	 3.798000000 mS	 379.8000000 uS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 72.7519 mA	 -82.6246 nA	 7.275190000 mA/um	 -8.262460000 nA/um	 3.807000000 mS	 380.7000000 uS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 72.9422 mA	 -80.7667 nA	 7.294220000 mA/um	 -8.076670000 nA/um	 3.819000000 mS	 381.9000000 uS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 73.1338 mA	 -78.9874 nA	 7.313380000 mA/um	 -7.898740000 nA/um	 3.822000000 mS	 382.2000000 uS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 73.3244 mA	 -77.1530 nA	 7.332440000 mA/um	 -7.715300000 nA/um	 3.828000000 mS	 382.8000000 uS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 73.5166 mA	 -75.4000 nA	 7.351660000 mA/um	 -7.540000000 nA/um	 3.848000000 mS	 384.8000000 uS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 73.7092 mA	 -73.7480 nA	 7.370920000 mA/um	 -7.374800000 nA/um	 3.841000000 mS	 384.1000000 uS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 73.9007 mA	 -72.1419 nA	 7.390070000 mA/um	 -7.214190000 nA/um	 3.847000000 mS	 384.7000000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 74.0939 mA	 -70.4662 nA	 7.409390000 mA/um	 -7.046620000 nA/um	 3.863000000 mS	 386.3000000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 74.2870 mA	 -68.8153 nA	 7.428700000 mA/um	 -6.881530000 nA/um	 3.863000000 mS	 386.3000000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 74.4802 mA	 -67.2212 nA	 7.448020000 mA/um	 -6.722120000 nA/um	 3.857000000 mS	 385.7000000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 74.6727 mA	 -65.6880 nA	 7.467270000 mA/um	 -6.568800000 nA/um	 3.865000000 mS	 386.5000000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 74.8667 mA	 -64.1759 nA	 7.486670000 mA/um	 -6.417590000 nA/um	 3.877000000 mS	 387.7000000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 75.0604 mA	 -62.7435 nA	 7.506040000 mA/um	 -6.274350000 nA/um	 3.877000000 mS	 387.7000000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 75.2544 mA	 -61.2972 nA	 7.525440000 mA/um	 -6.129720000 nA/um	 3.876000000 mS	 387.6000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 75.4480 mA	 -59.9681 nA	 7.544800000 mA/um	 -5.996810000 nA/um	 3.873000000 mS	 387.3000000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 75.6417 mA	 -58.6403 nA	 7.564170000 mA/um	 -5.864030000 nA/um	 3.878000000 mS	 387.8000000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 75.8358 mA	 -57.3229 nA	 7.583580000 mA/um	 -5.732290000 nA/um	 3.878000000 mS	 387.8000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 76.0295 mA	 -56.0641 nA	 7.602950000 mA/um	 -5.606410000 nA/um	 3.875000000 mS	 387.5000000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 76.2233 mA	 -54.8435 nA	 7.622330000 mA/um	 -5.484350000 nA/um	 3.868000000 mS	 386.8000000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 76.4163 mA	 -53.6940 nA	 7.641630000 mA/um	 -5.369400000 nA/um	 3.872000000 mS	 387.2000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 76.6105 mA	 -52.5350 nA	 7.661050000 mA/um	 -5.253500000 nA/um	 3.868000000 mS	 386.8000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 76.8031 mA	 -51.4369 nA	 7.680310000 mA/um	 -5.143690000 nA/um	 3.866000000 mS	 386.6000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 76.9971 mA	 -50.4093 nA	 7.699710000 mA/um	 -5.040930000 nA/um	 3.869000000 mS	 386.9000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 77.1900 mA	 -49.3582 nA	 7.719000000 mA/um	 -4.935820000 nA/um	 3.863000000 mS	 386.3000000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 77.3834 mA	 -48.3599 nA	 7.738340000 mA/um	 -4.835990000 nA/um	 3.862000000 mS	 386.2000000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 77.5762 mA	 -47.4213 nA	 7.757620000 mA/um	 -4.742130000 nA/um	 3.856000000 mS	 385.6000000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 77.7690 mA	 -46.4626 nA	 7.776900000 mA/um	 -4.646260000 nA/um	 3.841000000 mS	 384.1000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 77.9603 mA	 -45.5916 nA	 7.796030000 mA/um	 -4.559160000 nA/um	 3.836000000 mS	 383.6000000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 78.1526 mA	 -44.7763 nA	 7.815260000 mA/um	 -4.477630000 nA/um	 3.832000000 mS	 383.2000000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 78.3435 mA	 -43.9365 nA	 7.834350000 mA/um	 -4.393650000 nA/um	 3.831000000 mS	 383.1000000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 78.5357 mA	 -43.1281 nA	 7.853570000 mA/um	 -4.312810000 nA/um	 3.834000000 mS	 383.4000000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 78.7269 mA	 -42.4202 nA	 7.872690000 mA/um	 -4.242020000 nA/um	 3.822000000 mS	 382.2000000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 78.9179 mA	 -41.7006 nA	 7.891790000 mA/um	 -4.170060000 nA/um	 3.810000000 mS	 381.0000000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 79.1079 mA	 -41.0032 nA	 7.910790000 mA/um	 -4.100320000 nA/um	 3.803000000 mS	 380.3000000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 79.2982 mA	 -40.2823 nA	 7.929820000 mA/um	 -4.028230000 nA/um	 3.792000000 mS	 379.2000000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 79.4871 mA	 -39.6329 nA	 7.948710000 mA/um	 -3.963290000 nA/um	 3.783000000 mS	 378.3000000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 79.6765 mA	 -39.0363 nA	 7.967650000 mA/um	 -3.903630000 nA/um	 3.782000000 mS	 378.2000000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 79.8653 mA	 -38.4331 nA	 7.986530000 mA/um	 -3.843310000 nA/um	 3.771000000 mS	 377.1000000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 80.0536 mA	 -37.8920 nA	 8.005360000 mA/um	 -3.789200000 nA/um	 3.755000000 mS	 375.5000000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 80.2408 mA	 -37.3529 nA	 8.024080000 mA/um	 -3.735290000 nA/um	 3.742000000 mS	 374.2000000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 80.4278 mA	 -36.8477 nA	 8.042780000 mA/um	 -3.684770000 nA/um	 3.732000000 mS	 373.2000000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 80.6140 mA	 -36.3367 nA	 8.061400000 mA/um	 -3.633670000 nA/um	 3.730000000 mS	 373.0000000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 80.8008 mA	 -35.8771 nA	 8.080080000 mA/um	 -3.587710000 nA/um	 3.724000000 mS	 372.4000000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 80.9864 mA	 -35.3445 nA	 8.098640000 mA/um	 -3.534450000 nA/um	 3.706000000 mS	 370.6000000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 81.1714 mA	 -34.9368 nA	 8.117140000 mA/um	 -3.493680000 nA/um	 3.684000000 mS	 368.4000000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 81.3548 mA	 -34.5152 nA	 8.135480000 mA/um	 -3.451520000 nA/um	 3.689000000 mS	 368.9000000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 81.5403 mA	 -34.0917 nA	 8.154030000 mA/um	 -3.409170000 nA/um	 3.690000000 mS	 369.0000000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 81.7238 mA	 -33.7782 nA	 8.172380000 mA/um	 -3.377820000 nA/um	 3.669000000 mS	 366.9000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 81.9072 mA	 -33.3652 nA	 8.190720000 mA/um	 -3.336520000 nA/um	 3.658000000 mS	 365.8000000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 82.0896 mA	 -33.0230 nA	 8.208960000 mA/um	 -3.302300000 nA/um	 3.635000000 mS	 363.5000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 82.2707 mA	 -32.6701 nA	 8.227070000 mA/um	 -3.267010000 nA/um	 3.628000000 mS	 362.8000000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 82.4524 mA	 -32.3297 nA	 8.245240000 mA/um	 -3.232970000 nA/um	 3.622000000 mS	 362.2000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 82.6329 mA	 -32.0151 nA	 8.263290000 mA/um	 -3.201510000 nA/um	 3.608000000 mS	 360.8000000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 82.8132 mA	 -31.7239 nA	 8.281320000 mA/um	 -3.172390000 nA/um	 3.598000000 mS	 359.8000000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 82.9927 mA	 -31.4603 nA	 8.299270000 mA/um	 -3.146030000 nA/um	 3.588000000 mS	 358.8000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 83.1720 mA	 -31.1725 nA	 8.317200000 mA/um	 -3.117250000 nA/um	 3.564000000 mS	 356.4000000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 83.3491 mA	 -30.9280 nA	 8.334910000 mA/um	 -3.092800000 nA/um	 3.566000000 mS	 356.6000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 83.5286 mA	 -30.6811 nA	 8.352860000 mA/um	 -3.068110000 nA/um	 3.560000000 mS	 356.0000000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 83.7051 mA	 -30.4976 nA	 8.370510000 mA/um	 -3.049760000 nA/um	 3.532000000 mS	 353.2000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 83.8818 mA	 -30.2719 nA	 8.388180000 mA/um	 -3.027190000 nA/um	 3.520000000 mS	 352.0000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 84.0571 mA	 -30.0565 nA	 8.405710000 mA/um	 -3.005650000 nA/um	 3.506000000 mS	 350.6000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 84.2324 mA	 -29.8354 nA	 8.423240000 mA/um	 -2.983540000 nA/um	 3.492000000 mS	 349.2000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 84.4063 mA	 -29.6313 nA	 8.440630000 mA/um	 -2.963130000 nA/um	 3.484000000 mS	 348.4000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 84.5808 mA	 -29.4308 nA	 8.458080000 mA/um	 -2.943080000 nA/um	 3.476000000 mS	 347.6000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 84.7539 mA	 -29.1645 nA	 8.475390000 mA/um	 -2.916450000 nA/um	 3.451000000 mS	 345.1000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 84.9259 mA	 -28.9733 nA	 8.492590000 mA/um	 -2.897330000 nA/um	 3.447000000 mS	 344.7000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 85.0986 mA	 -28.8070 nA	 8.509860000 mA/um	 -2.880700000 nA/um	 3.436000000 mS	 343.6000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 85.2695 mA	 -28.6581 nA	 8.526950000 mA/um	 -2.865810000 nA/um	 3.417000000 mS	 341.7000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 85.4403 mA	 -28.5059 nA	 8.544030000 mA/um	 -2.850590000 nA/um	 3.399000000 mS	 339.9000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 85.6094 mA	 -28.3558 nA	 8.560940000 mA/um	 -2.835580000 nA/um	 3.388000000 mS	 338.8000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 85.7791 mA	 -28.2100 nA	 8.577910000 mA/um	 -2.821000000 nA/um	 3.382000000 mS	 338.2000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 85.9476 mA	 -27.6195 nA	 8.594760000 mA/um	 -2.761950000 nA/um	 3.360000000 mS	 336.0000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 86.1151 mA	 -27.9529 nA	 8.611510000 mA/um	 -2.795290000 nA/um	 3.350000000 mS	 335.0000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 86.2826 mA	 -27.7726 nA	 8.628260000 mA/um	 -2.777260000 nA/um	 3.341000000 mS	 334.1000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 86.4492 mA	 -27.6531 nA	 8.644920000 mA/um	 -2.765310000 nA/um	 3.318000000 mS	 331.8000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 86.6144 mA	 -27.5095 nA	 8.661440000 mA/um	 -2.750950000 nA/um	 3.313000000 mS	 331.3000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 86.7805 mA	 -27.3947 nA	 8.678050000 mA/um	 -2.739470000 nA/um	 3.302000000 mS	 330.2000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 86.9446 mA	 -27.3701 nA	 8.694460000 mA/um	 -2.737010000 nA/um	 3.276000000 mS	 327.6000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 87.1081 mA	 -27.1889 nA	 8.710810000 mA/um	 -2.718890000 nA/um	 3.268000000 mS	 326.8000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 87.2714 mA	 -27.0626 nA	 8.727140000 mA/um	 -2.706260000 nA/um	 3.255000000 mS	 325.5000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 87.4336 mA	 -26.9562 nA	 8.743360000 mA/um	 -2.695620000 nA/um	 3.228000000 mS	 322.8000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 87.5942 mA	 -26.8458 nA	 8.759420000 mA/um	 -2.684580000 nA/um	 3.232000000 mS	 323.2000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 87.7568 mA	 -26.7525 nA	 8.775680000 mA/um	 -2.675250000 nA/um	 3.226000000 mS	 322.6000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 87.9168 mA	 -26.6588 nA	 8.791680000 mA/um	 -2.665880000 nA/um	 3.210000000 mS	 321.0000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 88.0778 mA	 -26.6505 nA	 8.807780000 mA/um	 -2.665050000 nA/um	 3.198000000 mS	 319.8000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 88.2366 mA	 -26.4814 nA	 8.823660000 mA/um	 -2.648140000 nA/um	 3.167000000 mS	 316.7000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 88.3945 mA	 -26.4241 nA	 8.839450000 mA/um	 -2.642410000 nA/um	 3.162000000 mS	 316.2000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 88.5528 mA	 -26.3264 nA	 8.855280000 mA/um	 -2.632640000 nA/um	 3.161000000 mS	 316.1000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 88.7106 mA	 -26.2430 nA	 8.871060000 mA/um	 -2.624300000 nA/um	 3.156000000 mS	 315.6000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 62.7512 mA	 -304.409 nA	 6.275120000 mA/um	 -30.44090000 nA/um	 3.156000000 mS	 315.6000000 uS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 62.9090 mA	 -299.870 nA	 6.290900000 mA/um	 -29.98700000 nA/um	 3.147000000 mS	 314.7000000 uS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 63.0659 mA	 -295.426 nA	 6.306590000 mA/um	 -29.54260000 nA/um	 3.136000000 mS	 313.6000000 uS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 63.2226 mA	 -290.993 nA	 6.322260000 mA/um	 -29.09930000 nA/um	 3.145000000 mS	 314.5000000 uS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 63.3804 mA	 -286.678 nA	 6.338040000 mA/um	 -28.66780000 nA/um	 3.163000000 mS	 316.3000000 uS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 63.5389 mA	 -282.385 nA	 6.353890000 mA/um	 -28.23850000 nA/um	 3.184000000 mS	 318.4000000 uS/um
