Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
25	 -800.0 mV	 0 V	 10.00 mV	 0 V	 8.77064 uA	 -7.381 pA	 877.0640000 nA/um	 -738.1000000 fA/um	 408.4000000 nS	 40.84000000 nS/um
26	 -750.0 mV	 0 V	 10.00 mV	 0 V	 8.79095 uA	 -7.347 pA	 879.0950000 nA/um	 -734.7000000 fA/um	 420.9000000 nS	 42.09000000 nS/um
27	 -700.0 mV	 0 V	 10.00 mV	 0 V	 8.81273 uA	 -7.441 pA	 881.2730000 nA/um	 -744.1000000 fA/um	 471.2000000 nS	 47.12000000 nS/um
28	 -650.0 mV	 0 V	 10.00 mV	 0 V	 8.83807 uA	 -7.387 pA	 883.8070000 nA/um	 -738.7000000 fA/um	 552.4000000 nS	 55.24000000 nS/um
29	 -600.0 mV	 0 V	 10.00 mV	 0 V	 8.86797 uA	 -7.552 pA	 886.7970000 nA/um	 -755.2000000 fA/um	 614.1000000 nS	 61.41000000 nS/um
30	 -550.0 mV	 0 V	 10.00 mV	 0 V	 8.89948 uA	 -7.278 pA	 889.9480000 nA/um	 -727.8000000 fA/um	 681.2000000 nS	 68.12000000 nS/um
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 8.93609 uA	 -7.606 pA	 893.6090000 nA/um	 -760.6000000 fA/um	 808.9000000 nS	 80.89000000 nS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 8.98037 uA	 -8.097 pA	 898.0370000 nA/um	 -809.7000000 fA/um	 943.0000000 nS	 94.30000000 nS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 9.03039 uA	 -7.366 pA	 903.0390000 nA/um	 -736.6000000 fA/um	 1.135600000 uS	 113.5600000 nS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 9.09393 uA	 -6.996 pA	 909.3930000 nA/um	 -699.6000000 fA/um	 1.437400000 uS	 143.7400000 nS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 9.17413 uA	 -7.733 pA	 917.4130000 nA/um	 -773.3000000 fA/um	 1.751800000 uS	 175.1800000 nS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 9.26911 uA	 -7.327 pA	 926.9110000 nA/um	 -732.7000000 fA/um	 2.210700000 uS	 221.0700000 nS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 9.39520 uA	 -7.532 pA	 939.5200000 nA/um	 -753.2000000 fA/um	 2.860000000 uS	 286.0000000 nS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 9.55511 uA	 -7.458 pA	 955.5110000 nA/um	 -745.8000000 fA/um	 3.677800000 uS	 367.7800000 nS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 9.76298 uA	 -7.174 pA	 976.2980000 nA/um	 -717.4000000 fA/um	 4.750900000 uS	 475.0900000 nS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 10.03020 uA	 -7.620 pA	 1.003020000 uA/um	 -762.0000000 fA/um	 6.200900000 uS	 620.0900000 nS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 10.38307 uA	 -7.432 pA	 1.038307000 uA/um	 -743.2000000 fA/um	 8.211300000 uS	 821.1300000 nS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 10.85133 uA	 -7.329 pA	 1.085133000 uA/um	 -732.9000000 fA/um	 10.90330000 uS	 1.090330000 uS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 11.4734 uA	 -7.593 pA	 1.147340000 uA/um	 -759.3000000 fA/um	 14.38470000 uS	 1.438470000 uS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 12.2898 uA	 -7.302 pA	 1.228980000 uA/um	 -730.2000000 fA/um	 18.91200000 uS	 1.891200000 uS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 13.3646 uA	 -7.290 pA	 1.336460000 uA/um	 -729.0000000 fA/um	 24.80800000 uS	 2.480800000 uS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 14.7706 uA	 -7.414 pA	 1.477060000 uA/um	 -741.4000000 fA/um	 32.07400000 uS	 3.207400000 uS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 16.5720 uA	 -7.555 pA	 1.657200000 uA/um	 -755.5000000 fA/um	 41.06000000 uS	 4.106000000 uS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 18.8766 uA	 -7.353 pA	 1.887660000 uA/um	 -735.3000000 fA/um	 51.66500000 uS	 5.166500000 uS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 21.7385 uA	 -7.505 pA	 2.173850000 uA/um	 -750.5000000 fA/um	 63.98500000 uS	 6.398500000 uS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 25.2751 uA	 -7.534 pA	 2.527510000 uA/um	 -753.4000000 fA/um	 77.54200000 uS	 7.754200000 uS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 29.4927 uA	 -7.383 pA	 2.949270000 uA/um	 -738.3000000 fA/um	 92.55400000 uS	 9.255400000 uS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 34.5305 uA	 -7.399 pA	 3.453050000 uA/um	 -739.9000000 fA/um	 108.4090000 uS	 10.84090000 uS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 40.3336 uA	 -7.904 pA	 4.033360000 uA/um	 -790.4000000 fA/um	 124.5720000 uS	 12.45720000 uS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 46.9877 uA	 -7.672 pA	 4.698770000 uA/um	 -767.2000000 fA/um	 140.9580000 uS	 14.09580000 uS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 54.4294 uA	 -7.260 pA	 5.442940000 uA/um	 -726.0000000 fA/um	 156.1650000 uS	 15.61650000 uS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 62.6042 uA	 -6.888 pA	 6.260420000 uA/um	 -688.8000000 fA/um	 170.2110000 uS	 17.02110000 uS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 71.4505 uA	 -7.227 pA	 7.145050000 uA/um	 -722.7000000 fA/um	 181.8260000 uS	 18.18260000 uS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 80.7868 uA	 -7.556 pA	 8.078680000 uA/um	 -755.6000000 fA/um	 191.1630000 uS	 19.11630000 uS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 90.5668 uA	 -7.673 pA	 9.056680000 uA/um	 -767.3000000 fA/um	 199.9660000 uS	 19.99660000 uS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 100.7834 uA	 -7.600 pA	 10.07834000 uA/um	 -760.0000000 fA/um	 205.3150000 uS	 20.53150000 uS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 111.0983 uA	 -7.992 pA	 11.10983000 uA/um	 -799.2000000 fA/um	 209.0960000 uS	 20.90960000 uS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 121.693 uA	 -8.066 pA	 12.16930000 uA/um	 -806.6000000 fA/um	 211.5870000 uS	 21.15870000 uS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 132.257 uA	 -7.329 pA	 13.22570000 uA/um	 -732.9000000 fA/um	 212.1000000 uS	 21.21000000 uS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 142.903 uA	 -7.652 pA	 14.29030000 uA/um	 -765.2000000 fA/um	 211.1100000 uS	 21.11100000 uS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 153.368 uA	 -7.934 pA	 15.33680000 uA/um	 -793.4000000 fA/um	 208.1700000 uS	 20.81700000 uS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 163.720 uA	 -7.632 pA	 16.37200000 uA/um	 -763.2000000 fA/um	 205.1700000 uS	 20.51700000 uS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 173.885 uA	 -7.506 pA	 17.38850000 uA/um	 -750.6000000 fA/um	 198.4300000 uS	 19.84300000 uS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 183.563 uA	 -7.799 pA	 18.35630000 uA/um	 -779.9000000 fA/um	 191.3200000 uS	 19.13200000 uS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 193.017 uA	 -8.157 pA	 19.30170000 uA/um	 -815.7000000 fA/um	 186.6500000 uS	 18.66500000 uS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 202.228 uA	 -8.090 pA	 20.22280000 uA/um	 -809.0000000 fA/um	 180.6700000 uS	 18.06700000 uS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 211.084 uA	 -7.531 pA	 21.10840000 uA/um	 -753.1000000 fA/um	 173.0100000 uS	 17.30100000 uS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 219.529 uA	 -7.660 pA	 21.95290000 uA/um	 -766.0000000 fA/um	 166.3400000 uS	 16.63400000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 227.718 uA	 -7.674 pA	 22.77180000 uA/um	 -767.4000000 fA/um	 159.2000000 uS	 15.92000000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 235.449 uA	 -7.966 pA	 23.54490000 uA/um	 -796.6000000 fA/um	 152.5000000 uS	 15.25000000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 242.968 uA	 -7.828 pA	 24.29680000 uA/um	 -782.8000000 fA/um	 148.0700000 uS	 14.80700000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 250.256 uA	 -7.530 pA	 25.02560000 uA/um	 -753.0000000 fA/um	 142.2400000 uS	 14.22400000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 257.192 uA	 -7.975 pA	 25.71920000 uA/um	 -797.5000000 fA/um	 136.2200000 uS	 13.62200000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 263.878 uA	 -7.841 pA	 26.38780000 uA/um	 -784.1000000 fA/um	 130.8300000 uS	 13.08300000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 270.275 uA	 -7.632 pA	 27.02750000 uA/um	 -763.2000000 fA/um	 125.9200000 uS	 12.59200000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 276.470 uA	 -7.735 pA	 27.64700000 uA/um	 -773.5000000 fA/um	 120.5100000 uS	 12.05100000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 282.326 uA	 -7.707 pA	 28.23260000 uA/um	 -770.7000000 fA/um	 115.2200000 uS	 11.52200000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 287.992 uA	 -7.750 pA	 28.79920000 uA/um	 -775.0000000 fA/um	 111.6100000 uS	 11.16100000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 293.487 uA	 -7.952 pA	 29.34870000 uA/um	 -795.2000000 fA/um	 107.9300000 uS	 10.79300000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 298.785 uA	 -7.546 pA	 29.87850000 uA/um	 -754.6000000 fA/um	 103.8200000 uS	 10.38200000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 303.869 uA	 -7.454 pA	 30.38690000 uA/um	 -745.4000000 fA/um	 100.3300000 uS	 10.03300000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 308.818 uA	 -8.228 pA	 30.88180000 uA/um	 -822.8000000 fA/um	 96.66000000 uS	 9.666000000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 313.535 uA	 -7.445 pA	 31.35350000 uA/um	 -744.5000000 fA/um	 93.64000000 uS	 9.364000000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 318.182 uA	 -7.749 pA	 31.81820000 uA/um	 -774.9000000 fA/um	 90.12000000 uS	 9.012000000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 322.547 uA	 -7.985 pA	 32.25470000 uA/um	 -798.5000000 fA/um	 87.04000000 uS	 8.704000000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 326.886 uA	 -7.635 pA	 32.68860000 uA/um	 -763.5000000 fA/um	 84.66000000 uS	 8.466000000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 331.013 uA	 -7.976 pA	 33.10130000 uA/um	 -797.6000000 fA/um	 82.15000000 uS	 8.215000000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 335.101 uA	 -7.342 pA	 33.51010000 uA/um	 -734.2000000 fA/um	 79.73000000 uS	 7.973000000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 338.986 uA	 -7.607 pA	 33.89860000 uA/um	 -760.7000000 fA/um	 76.59000000 uS	 7.659000000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 342.760 uA	 -7.068 pA	 34.27600000 uA/um	 -706.8000000 fA/um	 74.93000000 uS	 7.493000000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 346.479 uA	 -7.641 pA	 34.64790000 uA/um	 -764.1000000 fA/um	 71.41000000 uS	 7.141000000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 349.901 uA	 -7.361 pA	 34.99010000 uA/um	 -736.1000000 fA/um	 68.90000000 uS	 6.890000000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 353.369 uA	 -7.663 pA	 35.33690000 uA/um	 -766.3000000 fA/um	 68.30000000 uS	 6.830000000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 356.731 uA	 -8.140 pA	 35.67310000 uA/um	 -814.0000000 fA/um	 66.66000000 uS	 6.666000000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 360.035 uA	 -7.263 pA	 36.00350000 uA/um	 -726.3000000 fA/um	 63.94000000 uS	 6.394000000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 363.125 uA	 -7.738 pA	 36.31250000 uA/um	 -773.8000000 fA/um	 61.69000000 uS	 6.169000000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 366.204 uA	 -7.974 pA	 36.62040000 uA/um	 -797.4000000 fA/um	 61.72000000 uS	 6.172000000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 369.297 uA	 -7.676 pA	 36.92970000 uA/um	 -767.6000000 fA/um	 60.91000000 uS	 6.091000000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 372.295 uA	 -7.358 pA	 37.22950000 uA/um	 -735.8000000 fA/um	 58.29000000 uS	 5.829000000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 375.126 uA	 -7.364 pA	 37.51260000 uA/um	 -736.4000000 fA/um	 55.84000000 uS	 5.584000000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 377.879 uA	 -7.726 pA	 37.78790000 uA/um	 -772.6000000 fA/um	 55.14000000 uS	 5.514000000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 380.640 uA	 -7.982 pA	 38.06400000 uA/um	 -798.2000000 fA/um	 53.64000000 uS	 5.364000000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 383.243 uA	 -7.735 pA	 38.32430000 uA/um	 -773.5000000 fA/um	 52.97000000 uS	 5.297000000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 385.937 uA	 -7.600 pA	 38.59370000 uA/um	 -760.0000000 fA/um	 52.92000000 uS	 5.292000000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 388.535 uA	 -8.082 pA	 38.85350000 uA/um	 -808.2000000 fA/um	 49.95000000 uS	 4.995000000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 390.932 uA	 -7.527 pA	 39.09320000 uA/um	 -752.7000000 fA/um	 48.81000000 uS	 4.881000000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 393.416 uA	 -7.621 pA	 39.34160000 uA/um	 -762.1000000 fA/um	 48.09000000 uS	 4.809000000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 395.741 uA	 -6.796 pA	 39.57410000 uA/um	 -679.6000000 fA/um	 46.08000000 uS	 4.608000000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 398.024 uA	 -7.631 pA	 39.80240000 uA/um	 -763.1000000 fA/um	 45.37000000 uS	 4.537000000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 400.278 uA	 -7.444 pA	 40.02780000 uA/um	 -744.4000000 fA/um	 46.16000000 uS	 4.616000000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 402.640 uA	 -7.460 pA	 40.26400000 uA/um	 -746.0000000 fA/um	 43.38000000 uS	 4.338000000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 404.616 uA	 -7.468 pA	 40.46160000 uA/um	 -746.8000000 fA/um	 41.22000000 uS	 4.122000000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 406.762 uA	 -7.686 pA	 40.67620000 uA/um	 -768.6000000 fA/um	 42.35000000 uS	 4.235000000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 408.851 uA	 -7.648 pA	 40.88510000 uA/um	 -764.8000000 fA/um	 41.98000000 uS	 4.198000000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 410.960 uA	 -7.908 pA	 41.09600000 uA/um	 -790.8000000 fA/um	 39.64000000 uS	 3.964000000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 412.815 uA	 -7.903 pA	 41.28150000 uA/um	 -790.3000000 fA/um	 38.56000000 uS	 3.856000000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 414.816 uA	 -7.952 pA	 41.48160000 uA/um	 -795.2000000 fA/um	 38.82000000 uS	 3.882000000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 416.697 uA	 -7.733 pA	 41.66970000 uA/um	 -773.3000000 fA/um	 38.79000000 uS	 3.879000000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 418.695 uA	 -7.552 pA	 41.86950000 uA/um	 -755.2000000 fA/um	 37.47000000 uS	 3.747000000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 420.444 uA	 -7.731 pA	 42.04440000 uA/um	 -773.1000000 fA/um	 35.51000000 uS	 3.551000000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 422.246 uA	 -7.292 pA	 42.22460000 uA/um	 -729.2000000 fA/um	 35.71000000 uS	 3.571000000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 424.015 uA	 -7.403 pA	 42.40150000 uA/um	 -740.3000000 fA/um	 35.98000000 uS	 3.598000000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 425.844 uA	 -6.643 pA	 42.58440000 uA/um	 -664.3000000 fA/um	 35.07000000 uS	 3.507000000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 427.522 uA	 -7.525 pA	 42.75220000 uA/um	 -752.5000000 fA/um	 33.65000000 uS	 3.365000000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 429.209 uA	 -7.474 pA	 42.92090000 uA/um	 -747.4000000 fA/um	 32.54000000 uS	 3.254000000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 430.776 uA	 -8.496 pA	 43.07760000 uA/um	 -849.6000000 fA/um	 32.72000000 uS	 3.272000000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 432.481 uA	 -7.979 pA	 43.24810000 uA/um	 -797.9000000 fA/um	 33.02000000 uS	 3.302000000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 434.078 uA	 -7.667 pA	 43.40780000 uA/um	 -766.7000000 fA/um	 30.86000000 uS	 3.086000000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 435.567 uA	 -7.437 pA	 43.55670000 uA/um	 -743.7000000 fA/um	 30.48000000 uS	 3.048000000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 437.126 uA	 -8.047 pA	 43.71260000 uA/um	 -804.7000000 fA/um	 30.76000000 uS	 3.076000000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 438.643 uA	 -7.654 pA	 43.86430000 uA/um	 -765.4000000 fA/um	 31.56000000 uS	 3.156000000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 440.282 uA	 -7.966 pA	 44.02820000 uA/um	 -796.6000000 fA/um	 30.15000000 uS	 3.015000000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 441.658 uA	 -7.624 pA	 44.16580000 uA/um	 -762.4000000 fA/um	 28.11000000 uS	 2.811000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 443.093 uA	 -7.503 pA	 44.30930000 uA/um	 -750.3000000 fA/um	 28.17000000 uS	 2.817000000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 444.475 uA	 -7.779 pA	 44.44750000 uA/um	 -777.9000000 fA/um	 27.76000000 uS	 2.776000000 uS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 445.869 uA	 -7.432 pA	 44.58690000 uA/um	 -743.2000000 fA/um	 27.50000000 uS	 2.750000000 uS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 447.225 uA	 -7.778 pA	 44.72250000 uA/um	 -777.8000000 fA/um	 27.12000000 uS	 2.712000000 uS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 8.30040 uA	 -625.79 pA	 830.0400000 nA/um	 -62.57900000 pA/um	 146.4000000 nS	 14.64000000 nS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 8.30772 uA	 -625.83 pA	 830.7720000 nA/um	 -62.58300000 pA/um	 143.8000000 nS	 14.38000000 nS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 8.31478 uA	 -627.47 pA	 831.4780000 nA/um	 -62.74700000 pA/um	 118.7000000 nS	 11.87000000 nS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 8.31959 uA	 -628.91 pA	 831.9590000 nA/um	 -62.89100000 pA/um	 109.0000000 nS	 10.90000000 nS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 8.32568 uA	 -625.40 pA	 832.5680000 nA/um	 -62.54000000 pA/um	 144.7000000 nS	 14.47000000 nS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 8.33406 uA	 -627.38 pA	 833.4060000 nA/um	 -62.73800000 pA/um	 148.6000000 nS	 14.86000000 nS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 8.34054 uA	 -630.60 pA	 834.0540000 nA/um	 -63.06000000 pA/um	 132.3000000 nS	 13.23000000 nS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 8.34729 uA	 -625.63 pA	 834.7290000 nA/um	 -62.56300000 pA/um	 157.0000000 nS	 15.70000000 nS/um
