Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
24	 2.0000 V	 0 V	 115.0 mV	 0 V	 137.980 uA	 13.79800000 uA/um
25	 2.0000 V	 0 V	 120.0 mV	 0 V	 145.280 uA	 14.52800000 uA/um
26	 2.0000 V	 0 V	 125.0 mV	 0 V	 144.090 uA	 14.40900000 uA/um
27	 2.0000 V	 0 V	 130.0 mV	 0 V	 148.310 uA	 14.83100000 uA/um
28	 2.0000 V	 0 V	 135.0 mV	 0 V	 162.100 uA	 16.21000000 uA/um
29	 2.0000 V	 0 V	 140.0 mV	 0 V	 168.160 uA	 16.81600000 uA/um
30	 2.0000 V	 0 V	 145.0 mV	 0 V	 165.930 uA	 16.59300000 uA/um
31	 2.0000 V	 0 V	 150.0 mV	 0 V	 171.270 uA	 17.12700000 uA/um
32	 2.0000 V	 0 V	 155.0 mV	 0 V	 186.720 uA	 18.67200000 uA/um
33	 2.0000 V	 0 V	 160.0 mV	 0 V	 187.750 uA	 18.77500000 uA/um
34	 2.0000 V	 0 V	 165.0 mV	 0 V	 184.750 uA	 18.47500000 uA/um
35	 2.0000 V	 0 V	 170.0 mV	 0 V	 198.950 uA	 19.89500000 uA/um
36	 2.0000 V	 0 V	 175.0 mV	 0 V	 207.710 uA	 20.77100000 uA/um
37	 2.0000 V	 0 V	 180.0 mV	 0 V	 201.530 uA	 20.15300000 uA/um
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 211.120 uA	 21.11200000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 226.040 uA	 22.60400000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 219.460 uA	 21.94600000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 224.450 uA	 22.44500000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 241.120 uA	 24.11200000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 244.720 uA	 24.47200000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 236.940 uA	 23.69400000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 245.620 uA	 24.56200000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 263.460 uA	 26.34600000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 265.160 uA	 26.51600000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 256.970 uA	 25.69700000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 267.430 uA	 26.74300000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 285.770 uA	 28.57700000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 277.860 uA	 27.78600000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 278.960 uA	 27.89600000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 299.730 uA	 29.97300000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 300.460 uA	 30.04600000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 291.970 uA	 29.19700000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 302.630 uA	 30.26300000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 322.690 uA	 32.26900000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 314.880 uA	 31.48800000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 311.540 uA	 31.15400000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 326.280 uA	 32.62800000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 341.330 uA	 34.13300000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 331.650 uA	 33.16500000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 331.530 uA	 33.15300000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 349.750 uA	 34.97500000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 360.500 uA	 36.05000000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 347.900 uA	 34.79000000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 355.300 uA	 35.53000000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 377.370 uA	 37.73700000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 378.760 uA	 37.87600000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 364.890 uA	 36.48900000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 378.270 uA	 37.82700000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 398.990 uA	 39.89900000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 385.440 uA	 38.54400000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 384.190 uA	 38.41900000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 403.580 uA	 40.35800000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 417.850 uA	 41.78500000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 401.740 uA	 40.17400000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 407.300 uA	 40.73000000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 434.270 uA	 43.42700000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 427.070 uA	 42.70700000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 416.430 uA	 41.64300000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 433.360 uA	 43.33600000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 453.770 uA	 45.37700000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 447.700 uA	 44.77000000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 435.010 uA	 43.50100000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 458.260 uA	 45.82600000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 469.660 uA	 46.96600000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 452.390 uA	 45.23900000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 459.510 uA	 45.95100000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 488.010 uA	 48.80100000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 475.170 uA	 47.51700000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 467.870 uA	 46.78700000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 489.930 uA	 48.99300000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 506.790 uA	 50.67900000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 496.620 uA	 49.66200000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 489.350 uA	 48.93500000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 519.200 uA	 51.92000000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 515.600 uA	 51.56000000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 499.630 uA	 49.96300000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 524.110 uA	 52.41100000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 536.630 uA	 53.66300000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 516.970 uA	 51.69700000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 524.130 uA	 52.41300000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 551.310 uA	 55.13100000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 551.200 uA	 55.12000000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 531.450 uA	 53.14500000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 543.750 uA	 54.37500000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 571.800 uA	 57.18000000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 561.690 uA	 56.16900000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 549.600 uA	 54.96000000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 564.470 uA	 56.44700000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 592.690 uA	 59.26900000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 569.180 uA	 56.91800000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 573.830 uA	 57.38300000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 606.060 uA	 60.60600000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 601.540 uA	 60.15400000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 582.290 uA	 58.22900000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 596.300 uA	 59.63000000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 624.340 uA	 62.43400000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 604.100 uA	 60.41000000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 602.130 uA	 60.21300000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 635.220 uA	 63.52200000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 631.730 uA	 63.17300000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 612.060 uA	 61.20600000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 626.700 uA	 62.67000000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 656.270 uA	 65.62700000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 641.120 uA	 64.11200000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 629.650 uA	 62.96500000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 662.290 uA	 66.22900000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 667.350 uA	 66.73500000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 644.220 uA	 64.42200000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 658.940 uA	 65.89400000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 688.530 uA	 68.85300000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 666.280 uA	 66.62800000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 664.060 uA	 66.40600000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 698.970 uA	 69.89700000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 696.180 uA	 69.61800000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 675.010 uA	 67.50100000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 690.230 uA	 69.02300000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 721.500 uA	 72.15000000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 712.820 uA	 71.28200000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 691.590 uA	 69.15900000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 712.180 uA	 71.21800000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 735.900 uA	 73.59000000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 709.830 uA	 70.98300000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 716.050 uA	 71.60500000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 753.190 uA	 75.31900000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 739.190 uA	 73.91900000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 721.570 uA	 72.15700000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 743.320 uA	 74.33200000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 770.060 uA	 77.00600000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 758.470 uA	 75.84700000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 738.590 uA	 73.85900000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 755.220 uA	 75.52200000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 786.790 uA	 78.67900000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 760.890 uA	 76.08900000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 761.330 uA	 76.13300000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 798.170 uA	 79.81700000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 796.240 uA	 79.62400000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 774.480 uA	 77.44800000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 777.310 uA	 77.73100000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 810.510 uA	 81.05100000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 818.050 uA	 81.80500000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 790.670 uA	 79.06700000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 796.380 uA	 79.63800000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 830.820 uA	 83.08200000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 822.990 uA	 82.29900000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 804.030 uA	 80.40300000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 841.300 uA	 84.13000000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 845.060 uA	 84.50600000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 817.740 uA	 81.77400000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 835.270 uA	 83.52700000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 865.970 uA	 86.59700000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 841.770 uA	 84.17700000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 833.970 uA	 83.39700000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 860.120 uA	 86.01200000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 878.190 uA	 87.81900000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 855.440 uA	 85.54400000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 852.380 uA	 85.23800000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 893.080 uA	 89.30800000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 888.390 uA	 88.83900000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 863.050 uA	 86.30500000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 890.320 uA	 89.03200000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 911.400 uA	 91.14000000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 884.130 uA	 88.41300000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 887.660 uA	 88.76600000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 926.530 uA	 92.65300000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 900.720 uA	 90.07200000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 893.600 uA	 89.36000000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 936.380 uA	 93.63800000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 938.880 uA	 93.88800000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 915.020 uA	 91.50200000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 912.590 uA	 91.25900000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 949.550 uA	 94.95500000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 958.530 uA	 95.85300000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 935.980 uA	 93.59800000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 933.260 uA	 93.32600000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 970.430 uA	 97.04300000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 973.460 uA	 97.34600000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 949.600 uA	 94.96000000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 950.940 uA	 95.09400000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 993.680 uA	 99.36800000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 975.090 uA	 97.50900000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 957.730 uA	 95.77300000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 999.650 uA	 99.96500000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 999.400 uA	 99.94000000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 973.630 uA	 97.36300000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 985.150 uA	 98.51500000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 1.023240 mA	 102.3240000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 1.007860 mA	 100.7860000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 986.150 uA	 98.61500000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 1.025500 mA	 102.5500000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 1.031040 mA	 103.1040000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 1.001950 mA	 100.1950000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 1.017200 mA	 101.7200000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 1.051070 mA	 105.1070000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 1.031610 mA	 103.1610000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 1.015030 mA	 101.5030000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 1.039250 mA	 103.9250000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 1.069170 mA	 106.9170000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 1.039830 mA	 103.9830000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 1.032710 mA	 103.2710000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 1.062320 mA	 106.2320000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 1.079340 mA	 107.9340000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 1.050520 mA	 105.0520000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 1.059970 mA	 105.9970000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 1.097910 mA	 109.7910000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 1.080280 mA	 108.0280000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 1.062190 mA	 106.2190000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 1.105500 mA	 110.5500000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 1.102560 mA	 110.2560000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 1.075740 mA	 107.5740000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 1.096810 mA	 109.6810000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 1.118260 mA	 111.8260000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 1.089580 mA	 108.9580000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 1.103560 mA	 110.3560000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 1.136270 mA	 113.6270000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 1.112490 mA	 111.2490000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 1.105560 mA	 110.5560000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 1.149650 mA	 114.9650000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 1.13330 mA	 113.3300000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 1.15920 mA	 115.9200000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 1.14490 mA	 114.4900000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 1.12320 mA	 112.3200000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 1.16760 mA	 116.7600000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 1.16490 mA	 116.4900000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 1.13770 mA	 113.7700000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 1.15870 mA	 115.8700000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 1.18610 mA	 118.6100000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 1.17220 mA	 117.2200000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 1.15380 mA	 115.3800000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 1.18910 mA	 118.9100000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 1.19970 mA	 119.9700000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 1.18470 mA	 118.4700000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 1.18110 mA	 118.1100000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 1.21480 mA	 121.4800000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 1.19830 mA	 119.8300000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 1.18190 mA	 118.1900000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 1.22570 mA	 122.5700000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 1.22580 mA	 122.5800000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 1.19540 mA	 119.5400000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 1.20670 mA	 120.6700000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 1.24350 mA	 124.3500000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 1.23820 mA	 123.8200000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 1.21030 mA	 121.0300000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 1.23120 mA	 123.1200000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 1.25850 mA	 125.8500000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 1.24960 mA	 124.9600000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 1.22520 mA	 122.5200000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 1.25840 mA	 125.8400000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 1.26900 mA	 126.9000000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 1.24290 mA	 124.2900000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 1.25430 mA	 125.4300000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 1.28530 mA	 128.5300000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 1.27120 mA	 127.1200000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 1.25480 mA	 125.4800000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 1.29690 mA	 129.6900000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 1.29690 mA	 129.6900000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 1.28320 mA	 128.3200000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 1.27030 mA	 127.0300000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 1.30240 mA	 130.2400000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 1.31110 mA	 131.1100000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 1.29300 mA	 129.3000000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 1.28840 mA	 128.8400000 uA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 1.33080 mA	 133.0800000 uA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 1.31720 mA	 131.7200000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 1.29710 mA	 129.7100000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 1.33600 mA	 133.6000000 uA/um
