Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 138.830 uA	 13.88300000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 92.170 uA	 9.217000000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 122.610 uA	 12.26100000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 155.860 uA	 15.58600000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 125.750 uA	 12.57500000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 95.440 uA	 9.544000000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 153.270 uA	 15.32700000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 154.570 uA	 15.45700000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 109.610 uA	 10.96100000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 109.840 uA	 10.98400000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 171.090 uA	 17.10900000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 161.530 uA	 16.15300000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 110.020 uA	 11.00200000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 126.330 uA	 12.63300000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 179.440 uA	 17.94400000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 161.190 uA	 16.11900000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 106.460 uA	 10.64600000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 139.150 uA	 13.91500000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 183.640 uA	 18.36400000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 157.170 uA	 15.71700000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 118.300 uA	 11.83000000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 188.730 uA	 18.87300000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 151.410 uA	 15.14100000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 107.960 uA	 10.79600000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 174.550 uA	 17.45500000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 175.680 uA	 17.56800000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 114.260 uA	 11.42600000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 143.770 uA	 14.37700000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 195.490 uA	 19.54900000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 170.300 uA	 17.03000000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 117.560 uA	 11.75600000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 129.570 uA	 12.95700000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 200.990 uA	 20.09900000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 163.970 uA	 16.39700000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 117.230 uA	 11.72300000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 142.580 uA	 14.25800000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 201.140 uA	 20.11400000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 153.910 uA	 15.39100000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 132.540 uA	 13.25400000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 202.450 uA	 20.24500000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 164.370 uA	 16.43700000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 120.740 uA	 12.07400000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 182.890 uA	 18.28900000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 184.130 uA	 18.41300000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 130.230 uA	 13.02300000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 132.630 uA	 13.26300000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 204.850 uA	 20.48500000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 164.150 uA	 16.41500000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 124.200 uA	 12.42000000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 192.630 uA	 19.26300000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 188.080 uA	 18.80800000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 127.990 uA	 12.79900000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 170.480 uA	 17.04800000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 201.160 uA	 20.11600000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 160.020 uA	 16.00200000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 129.190 uA	 12.91900000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 183.060 uA	 18.30600000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 201.120 uA	 20.11200000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 169.770 uA	 16.97700000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 131.440 uA	 13.14400000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 192.980 uA	 19.29800000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 203.890 uA	 20.38900000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 167.790 uA	 16.77900000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 136.300 uA	 13.63000000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 193.250 uA	 19.32500000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 204.290 uA	 20.42900000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 169.930 uA	 16.99300000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 149.880 uA	 14.98800000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 202.900 uA	 20.29000000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 183.560 uA	 18.35600000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 141.280 uA	 14.12800000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 194.440 uA	 19.44400000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 203.820 uA	 20.38200000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 165.530 uA	 16.55300000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 156.850 uA	 15.68500000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 213.740 uA	 21.37400000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 179.360 uA	 17.93600000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 152.410 uA	 15.24100000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 203.190 uA	 20.31900000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 207.580 uA	 20.75800000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 151.470 uA	 15.14700000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 163.670 uA	 16.36700000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 216.150 uA	 21.61500000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 197.410 uA	 19.74100000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 149.550 uA	 14.95500000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 201.220 uA	 20.12200000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 205.760 uA	 20.57600000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 164.390 uA	 16.43900000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 173.950 uA	 17.39500000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 218.150 uA	 21.81500000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 186.850 uA	 18.68500000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 152.020 uA	 15.20200000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 185.840 uA	 18.58400000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 216.060 uA	 21.60600000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 183.420 uA	 18.34200000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 161.050 uA	 16.10500000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 209.560 uA	 20.95600000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 200.710 uA	 20.07100000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 156.590 uA	 15.65900000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 201.970 uA	 20.19700000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 209.470 uA	 20.94700000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 180.210 uA	 18.02100000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 178.270 uA	 17.82700000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 212.010 uA	 21.20100000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 184.310 uA	 18.43100000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 170.570 uA	 17.05700000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 223.130 uA	 22.31300000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 204.290 uA	 20.42900000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 180.360 uA	 18.03600000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 180.460 uA	 18.04600000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 212.900 uA	 21.29000000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 211.770 uA	 21.17700000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 186.710 uA	 18.67100000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 176.730 uA	 17.67300000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 217.870 uA	 21.78700000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 207.850 uA	 20.78500000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 186.690 uA	 18.66900000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 199.660 uA	 19.96600000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 225.980 uA	 22.59800000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 207.280 uA	 20.72800000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 185.770 uA	 18.57700000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 213.820 uA	 21.38200000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 216.530 uA	 21.65300000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 188.830 uA	 18.88300000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 201.930 uA	 20.19300000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 220.380 uA	 22.03800000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 198.420 uA	 19.84200000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 188.620 uA	 18.86200000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 215.890 uA	 21.58900000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 218.700 uA	 21.87000000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 198.580 uA	 19.85800000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 192.640 uA	 19.26400000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 217.420 uA	 21.74200000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 218.580 uA	 21.85800000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 189.700 uA	 18.97000000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 202.940 uA	 20.29400000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 219.960 uA	 21.99600000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 218.320 uA	 21.83200000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 194.100 uA	 19.41000000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 219.070 uA	 21.90700000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 218.380 uA	 21.83800000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 194.540 uA	 19.45400000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 211.000 uA	 21.10000000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 230.510 uA	 23.05100000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 205.770 uA	 20.57700000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 193.750 uA	 19.37500000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 216.710 uA	 21.67100000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 225.840 uA	 22.58400000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 205.860 uA	 20.58600000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 200.250 uA	 20.02500000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 221.840 uA	 22.18400000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 221.130 uA	 22.11300000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 195.090 uA	 19.50900000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 222.240 uA	 22.22400000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 223.820 uA	 22.38200000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 209.480 uA	 20.94800000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 203.090 uA	 20.30900000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 222.330 uA	 22.23300000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 224.320 uA	 22.43200000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 203.720 uA	 20.37200000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 219.750 uA	 21.97500000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 228.490 uA	 22.84900000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 212.690 uA	 21.26900000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 207.550 uA	 20.75500000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 225.310 uA	 22.53100000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 229.820 uA	 22.98200000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 214.170 uA	 21.41700000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 211.320 uA	 21.13200000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 228.020 uA	 22.80200000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 228.280 uA	 22.82800000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 216.230 uA	 21.62300000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 212.530 uA	 21.25300000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 227.310 uA	 22.73100000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 232.590 uA	 23.25900000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 223.310 uA	 22.33100000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 206.380 uA	 20.63800000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 225.800 uA	 22.58000000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 239.370 uA	 23.93700000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 227.000 uA	 22.70000000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 214.230 uA	 21.42300000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 232.910 uA	 23.29100000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 227.950 uA	 22.79500000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 211.970 uA	 21.19700000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 229.660 uA	 22.96600000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 234.620 uA	 23.46200000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 223.230 uA	 22.32300000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 222.020 uA	 22.20200000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 235.150 uA	 23.51500000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 230.650 uA	 23.06500000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 222.310 uA	 22.23100000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 235.540 uA	 23.55400000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 236.380 uA	 23.63800000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 226.720 uA	 22.67200000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 224.120 uA	 22.41200000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 234.270 uA	 23.42700000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 239.830 uA	 23.98300000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 227.910 uA	 22.79100000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 227.850 uA	 22.78500000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 238.030 uA	 23.80300000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 239.520 uA	 23.95200000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 223.460 uA	 22.34600000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 235.970 uA	 23.59700000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 240.080 uA	 24.00800000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 231.110 uA	 23.11100000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 230.140 uA	 23.01400000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 240.730 uA	 24.07300000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 235.650 uA	 23.56500000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 225.240 uA	 22.52400000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 237.110 uA	 23.71100000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 242.430 uA	 24.24300000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 233.920 uA	 23.39200000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 237.460 uA	 23.74600000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 248.490 uA	 24.84900000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 237.390 uA	 23.73900000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 234.260 uA	 23.42600000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 243.360 uA	 24.33600000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 242.510 uA	 24.25100000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 236.440 uA	 23.64400000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 236.180 uA	 23.61800000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 244.400 uA	 24.44000000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 245.820 uA	 24.58200000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 238.520 uA	 23.85200000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 237.180 uA	 23.71800000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 245.590 uA	 24.55900000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 245.490 uA	 24.54900000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 239.540 uA	 23.95400000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 239.710 uA	 23.97100000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 247.020 uA	 24.70200000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 247.390 uA	 24.73900000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 241.550 uA	 24.15500000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 242.350 uA	 24.23500000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 248.850 uA	 24.88500000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 248.830 uA	 24.88300000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 236.350 uA	 23.63500000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 247.740 uA	 24.77400000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 250.300 uA	 25.03000000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 244.240 uA	 24.42400000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 247.250 uA	 24.72500000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 254.120 uA	 25.41200000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 248.100 uA	 24.81000000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 241.650 uA	 24.16500000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 248.810 uA	 24.88100000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 252.220 uA	 25.22200000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 251.470 uA	 25.14700000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 245.990 uA	 24.59900000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 252.900 uA	 25.29000000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 254.110 uA	 25.41100000 uA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 247.740 uA	 24.77400000 uA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 248.030 uA	 24.80300000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 254.700 uA	 25.47000000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 252.430 uA	 25.24300000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 248.240 uA	 24.82400000 uA/um
