Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 77.4954 uA	 -3.12618 nA	 7.749540000 uA/um	 -312.6180000 pA/um	 492.0000000 nS	 49.20000000 nS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 77.5119 uA	 -3.09599 nA	 7.751190000 uA/um	 -309.5990000 pA/um	 214.0000000 nS	 21.40000000 nS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 77.5168 uA	 -3.12622 nA	 7.751680000 uA/um	 -312.6220000 pA/um	 -202.0000000 nS	 -20.20000000 nS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 77.4917 uA	 -3.11593 nA	 7.749170000 uA/um	 -311.5930000 pA/um	 -354.0000000 nS	 -35.40000000 nS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 77.4814 uA	 -3.09159 nA	 7.748140000 uA/um	 -309.1590000 pA/um	 -112.0000000 nS	 -11.20000000 nS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 77.4805 uA	 -3.12482 nA	 7.748050000 uA/um	 -312.4820000 pA/um	 67.00000000 nS	 6.700000000 nS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 77.4881 uA	 -3.11399 nA	 7.748810000 uA/um	 -311.3990000 pA/um	 208.0000000 nS	 20.80000000 nS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 77.5013 uA	 -3.12593 nA	 7.750130000 uA/um	 -312.5930000 pA/um	 268.0000000 nS	 26.80000000 nS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 77.5149 uA	 -3.12500 nA	 7.751490000 uA/um	 -312.5000000 pA/um	 150.0000000 nS	 15.00000000 nS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 77.5163 uA	 -3.12166 nA	 7.751630000 uA/um	 -312.1660000 pA/um	 -354.0000000 nS	 -35.40000000 nS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 77.4795 uA	 -3.11517 nA	 7.747950000 uA/um	 -311.5170000 pA/um	 -241.0000000 nS	 -24.10000000 nS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 77.4922 uA	 -3.09152 nA	 7.749220000 uA/um	 -309.1520000 pA/um	 381.0000000 nS	 38.10000000 nS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 77.5176 uA	 -3.08980 nA	 7.751760000 uA/um	 -308.9800000 pA/um	 -81.00000000 nS	 -8.100000000 nS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 77.4841 uA	 -3.12300 nA	 7.748410000 uA/um	 -312.3000000 pA/um	 24.00000000 nS	 2.400000000 nS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 77.5200 uA	 -3.09072 nA	 7.752000000 uA/um	 -309.0720000 pA/um	 316.0000000 nS	 31.60000000 nS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 77.5157 uA	 -3.12523 nA	 7.751570000 uA/um	 -312.5230000 pA/um	 -146.0000000 nS	 -14.60000000 nS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 77.5054 uA	 -3.13598 nA	 7.750540000 uA/um	 -313.5980000 pA/um	 -404.0000000 nS	 -40.40000000 nS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 77.4753 uA	 -3.09282 nA	 7.747530000 uA/um	 -309.2820000 pA/um	 31.00000000 nS	 3.100000000 nS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 77.5085 uA	 -3.10558 nA	 7.750850000 uA/um	 -310.5580000 pA/um	 154.0000000 nS	 15.40000000 nS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 77.4907 uA	 -3.12236 nA	 7.749070000 uA/um	 -312.2360000 pA/um	 152.0000000 nS	 15.20000000 nS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 77.5237 uA	 -3.12623 nA	 7.752370000 uA/um	 -312.6230000 pA/um	 325.0000000 nS	 32.50000000 nS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 77.5232 uA	 -3.11642 nA	 7.752320000 uA/um	 -311.6420000 pA/um	 14.00000000 nS	 1.400000000 nS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 77.5251 uA	 -3.10443 nA	 7.752510000 uA/um	 -310.4430000 pA/um	 -63.00000000 nS	 -6.300000000 nS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 77.5169 uA	 -3.12265 nA	 7.751690000 uA/um	 -312.2650000 pA/um	 -79.00000000 nS	 -7.900000000 nS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 77.5172 uA	 -3.11702 nA	 7.751720000 uA/um	 -311.7020000 pA/um	 89.00000000 nS	 8.900000000 nS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 77.5258 uA	 -3.11299 nA	 7.752580000 uA/um	 -311.2990000 pA/um	 94.00000000 nS	 9.400000000 nS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 77.5266 uA	 -3.12285 nA	 7.752660000 uA/um	 -312.2850000 pA/um	 10.00000000 nS	 1.000000000 nS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 77.5268 uA	 -3.09420 nA	 7.752680000 uA/um	 -309.4200000 pA/um	 102.0000000 nS	 10.20000000 nS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 77.5368 uA	 -3.09539 nA	 7.753680000 uA/um	 -309.5390000 pA/um	 309.0000000 nS	 30.90000000 nS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 77.5577 uA	 -3.13783 nA	 7.755770000 uA/um	 -313.7830000 pA/um	 626.0000000 nS	 62.60000000 nS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 77.5994 uA	 -3.12168 nA	 7.759940000 uA/um	 -312.1680000 pA/um	 960.0000000 nS	 96.00000000 nS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 77.6537 uA	 -3.14791 nA	 7.765370000 uA/um	 -314.7910000 pA/um	 2.710000000 uS	 271.0000000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 77.8704 uA	 -3.23924 nA	 7.787040000 uA/um	 -323.9240000 pA/um	 5.606000000 uS	 560.6000000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 78.2143 uA	 -3.30650 nA	 7.821430000 uA/um	 -330.6500000 pA/um	 10.38700000 uS	 1.038700000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 78.9091 uA	 -3.48439 nA	 7.890910000 uA/um	 -348.4390000 pA/um	 17.67400000 uS	 1.767400000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 79.9817 uA	 -3.68241 nA	 7.998170000 uA/um	 -368.2410000 pA/um	 26.51300000 uS	 2.651300000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 81.5604 uA	 -3.99057 nA	 8.156040000 uA/um	 -399.0570000 pA/um	 37.59800000 uS	 3.759800000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 83.7415 uA	 -4.28056 nA	 8.374150000 uA/um	 -428.0560000 pA/um	 50.59500000 uS	 5.059500000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 86.6199 uA	 -4.64627 nA	 8.661990000 uA/um	 -464.6270000 pA/um	 64.02400000 uS	 6.402400000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 90.1439 uA	 -4.97472 nA	 9.014390000 uA/um	 -497.4720000 pA/um	 77.45800000 uS	 7.745800000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 94.3657 uA	 -5.26810 nA	 9.436570000 uA/um	 -526.8100000 pA/um	 90.52000000 uS	 9.052000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 99.1959 uA	 -5.52688 nA	 9.919590000 uA/um	 -552.6880000 pA/um	 103.2970000 uS	 10.32970000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 104.6954 uA	 -5.74219 nA	 10.46954000 uA/um	 -574.2190000 pA/um	 114.4590000 uS	 11.44590000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 110.6418 uA	 -5.99219 nA	 11.06418000 uA/um	 -599.2190000 pA/um	 125.3660000 uS	 12.53660000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 117.232 uA	 -6.06769 nA	 11.72320000 uA/um	 -606.7690000 pA/um	 137.4420000 uS	 13.74420000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 124.386 uA	 -6.14651 nA	 12.43860000 uA/um	 -614.6510000 pA/um	 146.8100000 uS	 14.68100000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 131.913 uA	 -6.15090 nA	 13.19130000 uA/um	 -615.0900000 pA/um	 156.0200000 uS	 15.60200000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 139.988 uA	 -6.15373 nA	 13.99880000 uA/um	 -615.3730000 pA/um	 164.7200000 uS	 16.47200000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 148.385 uA	 -6.11363 nA	 14.83850000 uA/um	 -611.3630000 pA/um	 172.6900000 uS	 17.26900000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 157.257 uA	 -6.03318 nA	 15.72570000 uA/um	 -603.3180000 pA/um	 179.2700000 uS	 17.92700000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 166.312 uA	 -5.90000 nA	 16.63120000 uA/um	 -590.0000000 pA/um	 185.3300000 uS	 18.53300000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 175.790 uA	 -5.80202 nA	 17.57900000 uA/um	 -580.2020000 pA/um	 191.9100000 uS	 19.19100000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 185.503 uA	 -5.63833 nA	 18.55030000 uA/um	 -563.8330000 pA/um	 197.9200000 uS	 19.79200000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 195.582 uA	 -5.51854 nA	 19.55820000 uA/um	 -551.8540000 pA/um	 203.6500000 uS	 20.36500000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 205.868 uA	 -5.34808 nA	 20.58680000 uA/um	 -534.8080000 pA/um	 208.7600000 uS	 20.87600000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 216.458 uA	 -5.17235 nA	 21.64580000 uA/um	 -517.2350000 pA/um	 212.9500000 uS	 21.29500000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 227.163 uA	 -5.01872 nA	 22.71630000 uA/um	 -501.8720000 pA/um	 216.8500000 uS	 21.68500000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 238.143 uA	 -4.81714 nA	 23.81430000 uA/um	 -481.7140000 pA/um	 221.0100000 uS	 22.10100000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 249.264 uA	 -4.64223 nA	 24.92640000 uA/um	 -464.2230000 pA/um	 224.1700000 uS	 22.41700000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 260.560 uA	 -4.48155 nA	 26.05600000 uA/um	 -448.1550000 pA/um	 228.3300000 uS	 22.83300000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 272.097 uA	 -4.33098 nA	 27.20970000 uA/um	 -433.0980000 pA/um	 233.1300000 uS	 23.31300000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 283.873 uA	 -4.17723 nA	 28.38730000 uA/um	 -417.7230000 pA/um	 235.7100000 uS	 23.57100000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 295.668 uA	 -4.00080 nA	 29.56680000 uA/um	 -400.0800000 pA/um	 238.3800000 uS	 23.83800000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 307.711 uA	 -3.85321 nA	 30.77110000 uA/um	 -385.3210000 pA/um	 240.4800000 uS	 24.04800000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 319.716 uA	 -3.75818 nA	 31.97160000 uA/um	 -375.8180000 pA/um	 242.9900000 uS	 24.29900000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 332.010 uA	 -3.61917 nA	 33.20100000 uA/um	 -361.9170000 pA/um	 247.9500000 uS	 24.79500000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 344.511 uA	 -3.46947 nA	 34.45110000 uA/um	 -346.9470000 pA/um	 250.5800000 uS	 25.05800000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 357.068 uA	 -3.34942 nA	 35.70680000 uA/um	 -334.9420000 pA/um	 251.9900000 uS	 25.19900000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 369.710 uA	 -3.25496 nA	 36.97100000 uA/um	 -325.4960000 pA/um	 254.8600000 uS	 25.48600000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 382.554 uA	 -3.17456 nA	 38.25540000 uA/um	 -317.4560000 pA/um	 256.9100000 uS	 25.69100000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 395.401 uA	 -3.05929 nA	 39.54010000 uA/um	 -305.9290000 pA/um	 256.4400000 uS	 25.64400000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 408.198 uA	 -3.00248 nA	 40.81980000 uA/um	 -300.2480000 pA/um	 259.7300000 uS	 25.97300000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 421.374 uA	 -2.89071 nA	 42.13740000 uA/um	 -289.0710000 pA/um	 262.3300000 uS	 26.23300000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 434.431 uA	 -2.85177 nA	 43.44310000 uA/um	 -285.1770000 pA/um	 265.0500000 uS	 26.50500000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 447.879 uA	 -2.76093 nA	 44.78790000 uA/um	 -276.0930000 pA/um	 268.0600000 uS	 26.80600000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 461.237 uA	 -2.73069 nA	 46.12370000 uA/um	 -273.0690000 pA/um	 267.3700000 uS	 26.73700000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 474.616 uA	 -2.67561 nA	 47.46160000 uA/um	 -267.5610000 pA/um	 266.5700000 uS	 26.65700000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 487.894 uA	 -2.58818 nA	 48.78940000 uA/um	 -258.8180000 pA/um	 268.5100000 uS	 26.85100000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 501.467 uA	 -2.57498 nA	 50.14670000 uA/um	 -257.4980000 pA/um	 272.7400000 uS	 27.27400000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 515.168 uA	 -2.53081 nA	 51.51680000 uA/um	 -253.0810000 pA/um	 272.5100000 uS	 27.25100000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 528.718 uA	 -2.45830 nA	 52.87180000 uA/um	 -245.8300000 pA/um	 272.4700000 uS	 27.24700000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 542.415 uA	 -2.45072 nA	 54.24150000 uA/um	 -245.0720000 pA/um	 272.7700000 uS	 27.27700000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 555.995 uA	 -2.41296 nA	 55.59950000 uA/um	 -241.2960000 pA/um	 273.3500000 uS	 27.33500000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 569.750 uA	 -2.38064 nA	 56.97500000 uA/um	 -238.0640000 pA/um	 277.2500000 uS	 27.72500000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 583.720 uA	 -2.32817 nA	 58.37200000 uA/um	 -232.8170000 pA/um	 275.6800000 uS	 27.56800000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 597.318 uA	 -2.31927 nA	 59.73180000 uA/um	 -231.9270000 pA/um	 276.5300000 uS	 27.65300000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 611.373 uA	 -2.29409 nA	 61.13730000 uA/um	 -229.4090000 pA/um	 279.6700000 uS	 27.96700000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 625.285 uA	 -2.26085 nA	 62.52850000 uA/um	 -226.0850000 pA/um	 279.0000000 uS	 27.90000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 639.273 uA	 -2.20134 nA	 63.92730000 uA/um	 -220.1340000 pA/um	 278.6000000 uS	 27.86000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 653.145 uA	 -2.17629 nA	 65.31450000 uA/um	 -217.6290000 pA/um	 275.8200000 uS	 27.58200000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 666.855 uA	 -2.18674 nA	 66.68550000 uA/um	 -218.6740000 pA/um	 279.7600000 uS	 27.97600000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 681.121 uA	 -2.16312 nA	 68.11210000 uA/um	 -216.3120000 pA/um	 282.1300000 uS	 28.21300000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 695.068 uA	 -2.11310 nA	 69.50680000 uA/um	 -211.3100000 pA/um	 277.8300000 uS	 27.78300000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 708.904 uA	 -2.12442 nA	 70.89040000 uA/um	 -212.4420000 pA/um	 280.7600000 uS	 28.07600000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 723.144 uA	 -2.07084 nA	 72.31440000 uA/um	 -207.0840000 pA/um	 279.5200000 uS	 27.95200000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 736.856 uA	 -2.04658 nA	 73.68560000 uA/um	 -204.6580000 pA/um	 278.3600000 uS	 27.83600000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 750.980 uA	 -2.03828 nA	 75.09800000 uA/um	 -203.8280000 pA/um	 283.4200000 uS	 28.34200000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 765.198 uA	 -2.04489 nA	 76.51980000 uA/um	 -204.4890000 pA/um	 281.5200000 uS	 28.15200000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 779.132 uA	 -1.98936 nA	 77.91320000 uA/um	 -198.9360000 pA/um	 278.2500000 uS	 27.82500000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 793.023 uA	 -2.00740 nA	 79.30230000 uA/um	 -200.7400000 pA/um	 279.4800000 uS	 27.94800000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 807.080 uA	 -1.95334 nA	 80.70800000 uA/um	 -195.3340000 pA/um	 283.5100000 uS	 28.35100000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 821.374 uA	 -1.97134 nA	 82.13740000 uA/um	 -197.1340000 pA/um	 277.6700000 uS	 27.76700000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 834.847 uA	 -1.94368 nA	 83.48470000 uA/um	 -194.3680000 pA/um	 277.8500000 uS	 27.78500000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 849.159 uA	 -1.94138 nA	 84.91590000 uA/um	 -194.1380000 pA/um	 283.3900000 uS	 28.33900000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 863.186 uA	 -1.92538 nA	 86.31860000 uA/um	 -192.5380000 pA/um	 279.7400000 uS	 27.97400000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 877.133 uA	 -1.89898 nA	 87.71330000 uA/um	 -189.8980000 pA/um	 279.0900000 uS	 27.90900000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 891.095 uA	 -1.85469 nA	 89.10950000 uA/um	 -185.4690000 pA/um	 277.2300000 uS	 27.72300000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 904.856 uA	 -1.83927 nA	 90.48560000 uA/um	 -183.9270000 pA/um	 278.8700000 uS	 27.88700000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 918.982 uA	 -1.83935 nA	 91.89820000 uA/um	 -183.9350000 pA/um	 281.5100000 uS	 28.15100000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 933.007 uA	 -1.84970 nA	 93.30070000 uA/um	 -184.9700000 pA/um	 278.7600000 uS	 27.87600000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 946.858 uA	 -1.83098 nA	 94.68580000 uA/um	 -183.0980000 pA/um	 275.3800000 uS	 27.53800000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 960.545 uA	 -1.79796 nA	 96.05450000 uA/um	 -179.7960000 pA/um	 277.4300000 uS	 27.74300000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 974.601 uA	 -1.80552 nA	 97.46010000 uA/um	 -180.5520000 pA/um	 279.6200000 uS	 27.96200000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 988.507 uA	 -1.79459 nA	 98.85070000 uA/um	 -179.4590000 pA/um	 273.7300000 uS	 27.37300000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 1.001974 mA	 -1.74055 nA	 100.1974000 uA/um	 -174.0550000 pA/um	 274.1300000 uS	 27.41300000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 1.015920 mA	 -1.76562 nA	 101.5920000 uA/um	 -176.5620000 pA/um	 278.9200000 uS	 27.89200000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 56.3196 uA	 -6.28205 nA	 5.631960000 uA/um	 -628.2050000 pA/um	 540.0000000 nS	 54.00000000 nS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 56.3466 uA	 -6.28254 nA	 5.634660000 uA/um	 -628.2540000 pA/um	 187.0000000 nS	 18.70000000 nS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 56.3383 uA	 -6.22919 nA	 5.633830000 uA/um	 -622.9190000 pA/um	 -323.0000000 nS	 -32.30000000 nS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 56.3143 uA	 -6.22383 nA	 5.631430000 uA/um	 -622.3830000 pA/um	 -4.000000000 nS	 -400.0000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 56.3379 uA	 -6.28708 nA	 5.633790000 uA/um	 -628.7080000 pA/um	 298.0000000 nS	 29.80000000 nS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 56.3441 uA	 -6.22262 nA	 5.634410000 uA/um	 -622.2620000 pA/um	 51.00000000 nS	 5.100000000 nS/um
