Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 25.7482 mA	 -396.526 nA	 2.574820000 mA/um	 -39.65260000 nA/um	 8.631000000 mS	 863.1000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 26.1792 mA	 -380.642 nA	 2.617920000 mA/um	 -38.06420000 nA/um	 8.615000000 mS	 861.5000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 26.6097 mA	 -365.277 nA	 2.660970000 mA/um	 -36.52770000 nA/um	 8.611000000 mS	 861.1000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 27.0403 mA	 -350.717 nA	 2.704030000 mA/um	 -35.07170000 nA/um	 8.597000000 mS	 859.7000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 27.4694 mA	 -336.741 nA	 2.746940000 mA/um	 -33.67410000 nA/um	 8.579000000 mS	 857.9000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 27.8982 mA	 -323.221 nA	 2.789820000 mA/um	 -32.32210000 nA/um	 8.556000000 mS	 855.6000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 28.3250 mA	 -310.271 nA	 2.832500000 mA/um	 -31.02710000 nA/um	 8.528000000 mS	 852.8000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 28.7510 mA	 -298.088 nA	 2.875100000 mA/um	 -29.80880000 nA/um	 8.510000000 mS	 851.0000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 29.1760 mA	 -286.169 nA	 2.917600000 mA/um	 -28.61690000 nA/um	 8.499000000 mS	 849.9000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 29.6009 mA	 -274.708 nA	 2.960090000 mA/um	 -27.47080000 nA/um	 8.466000000 mS	 846.6000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 30.0226 mA	 -263.937 nA	 3.002260000 mA/um	 -26.39370000 nA/um	 8.419000000 mS	 841.9000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 30.4428 mA	 -253.508 nA	 3.044280000 mA/um	 -25.35080000 nA/um	 8.405000000 mS	 840.5000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 30.8631 mA	 -243.556 nA	 3.086310000 mA/um	 -24.35560000 nA/um	 8.384000000 mS	 838.4000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 31.2812 mA	 -233.900 nA	 3.128120000 mA/um	 -23.39000000 nA/um	 8.356000000 mS	 835.6000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 31.6987 mA	 -224.760 nA	 3.169870000 mA/um	 -22.47600000 nA/um	 8.337000000 mS	 833.7000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 32.1149 mA	 -215.996 nA	 3.211490000 mA/um	 -21.59960000 nA/um	 8.277000000 mS	 827.7000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 32.5264 mA	 -207.638 nA	 3.252640000 mA/um	 -20.76380000 nA/um	 8.246000000 mS	 824.6000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 32.9395 mA	 -199.634 nA	 3.293950000 mA/um	 -19.96340000 nA/um	 8.250000000 mS	 825.0000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 33.3514 mA	 -191.769 nA	 3.335140000 mA/um	 -19.17690000 nA/um	 8.204000000 mS	 820.4000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 33.7599 mA	 -184.405 nA	 3.375990000 mA/um	 -18.44050000 nA/um	 8.165000000 mS	 816.5000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 34.1679 mA	 -177.237 nA	 3.416790000 mA/um	 -17.72370000 nA/um	 8.153000000 mS	 815.3000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 34.5752 mA	 -170.449 nA	 3.457520000 mA/um	 -17.04490000 nA/um	 8.116000000 mS	 811.6000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 34.9795 mA	 -163.955 nA	 3.497950000 mA/um	 -16.39550000 nA/um	 8.073000000 mS	 807.3000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 35.3825 mA	 -157.643 nA	 3.538250000 mA/um	 -15.76430000 nA/um	 8.054000000 mS	 805.4000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 35.7849 mA	 -151.691 nA	 3.578490000 mA/um	 -15.16910000 nA/um	 8.009000000 mS	 800.9000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 36.1834 mA	 -146.003 nA	 3.618340000 mA/um	 -14.60030000 nA/um	 7.979000000 mS	 797.9000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 36.5828 mA	 -140.555 nA	 3.658280000 mA/um	 -14.05550000 nA/um	 7.933000000 mS	 793.3000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 36.9767 mA	 -135.339 nA	 3.697670000 mA/um	 -13.53390000 nA/um	 7.886000000 mS	 788.6000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 37.3714 mA	 -130.463 nA	 3.737140000 mA/um	 -13.04630000 nA/um	 7.863000000 mS	 786.3000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 37.7630 mA	 -125.581 nA	 3.776300000 mA/um	 -12.55810000 nA/um	 7.833000000 mS	 783.3000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 38.1547 mA	 -120.986 nA	 3.815470000 mA/um	 -12.09860000 nA/um	 7.834000000 mS	 783.4000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 1.36724 mA	 -1.76334 uA	 136.7240000 uA/um	 -176.3340000 nA/um	 318.6000000 uS	 31.86000000 uS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 1.38317 mA	 -1.77495 uA	 138.3170000 uA/um	 -177.4950000 nA/um	 318.2000000 uS	 31.82000000 uS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 1.39906 mA	 -1.78749 uA	 139.9060000 uA/um	 -178.7490000 nA/um	 330.0000000 uS	 33.00000000 uS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 1.41617 mA	 -1.80074 uA	 141.6170000 uA/um	 -180.0740000 nA/um	 349.6000000 uS	 34.96000000 uS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 1.43402 mA	 -1.81388 uA	 143.4020000 uA/um	 -181.3880000 nA/um	 361.8000000 uS	 36.18000000 uS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 1.45235 mA	 -1.82779 uA	 145.2350000 uA/um	 -182.7790000 nA/um	 374.0000000 uS	 37.40000000 uS/um
