Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 8.20111 uA	 -1.242 pA	 820.1110000 nA/um	 -124.2000000 fA/um	 90.90000000 nS	 9.090000000 nS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 8.20480 uA	 -1.328 pA	 820.4800000 nA/um	 -132.8000000 fA/um	 57.80000000 nS	 5.780000000 nS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 8.20689 uA	 -1.070 pA	 820.6890000 nA/um	 -107.0000000 fA/um	 56.90000000 nS	 5.690000000 nS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 8.21049 uA	 -953 fA	 821.0490000 nA/um	 -95.30000000 fA/um	 80.90000000 nS	 8.090000000 nS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 8.21498 uA	 -1.112 pA	 821.4980000 nA/um	 -111.2000000 fA/um	 62.00000000 nS	 6.200000000 nS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 8.21669 uA	 -1.062 pA	 821.6690000 nA/um	 -106.2000000 fA/um	 58.90000000 nS	 5.890000000 nS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 8.22087 uA	 -1.202 pA	 822.0870000 nA/um	 -120.2000000 fA/um	 96.30000000 nS	 9.630000000 nS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 8.22632 uA	 -1.022 pA	 822.6320000 nA/um	 -102.2000000 fA/um	 101.5000000 nS	 10.15000000 nS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 8.23102 uA	 -1.021 pA	 823.1020000 nA/um	 -102.1000000 fA/um	 89.50000000 nS	 8.950000000 nS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 8.23527 uA	 -1.162 pA	 823.5270000 nA/um	 -116.2000000 fA/um	 105.4000000 nS	 10.54000000 nS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 8.24156 uA	 -1.165 pA	 824.1560000 nA/um	 -116.5000000 fA/um	 102.0000000 nS	 10.20000000 nS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 8.24547 uA	 -1.074 pA	 824.5470000 nA/um	 -107.4000000 fA/um	 68.30000000 nS	 6.830000000 nS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 8.24839 uA	 -1.137 pA	 824.8390000 nA/um	 -113.7000000 fA/um	 86.80000000 nS	 8.680000000 nS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 8.25415 uA	 -1.126 pA	 825.4150000 nA/um	 -112.6000000 fA/um	 131.1000000 nS	 13.11000000 nS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 8.26150 uA	 -1.063 pA	 826.1500000 nA/um	 -106.3000000 fA/um	 172.9000000 nS	 17.29000000 nS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 8.27144 uA	 -1.077 pA	 827.1440000 nA/um	 -107.7000000 fA/um	 189.8000000 nS	 18.98000000 nS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 8.28048 uA	 -1.215 pA	 828.0480000 nA/um	 -121.5000000 fA/um	 278.5000000 nS	 27.85000000 nS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 8.29929 uA	 -1.110 pA	 829.9290000 nA/um	 -111.0000000 fA/um	 417.9000000 nS	 41.79000000 nS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 8.32227 uA	 -1.012 pA	 832.2270000 nA/um	 -101.2000000 fA/um	 564.9000000 nS	 56.49000000 nS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 8.35578 uA	 -1.061 pA	 835.5780000 nA/um	 -106.1000000 fA/um	 798.3000000 nS	 79.83000000 nS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 8.40210 uA	 -962 fA	 840.2100000 nA/um	 -96.20000000 fA/um	 1.112300000 uS	 111.2300000 nS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 8.46701 uA	 -1.118 pA	 846.7010000 nA/um	 -111.8000000 fA/um	 1.421600000 uS	 142.1600000 nS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 8.54426 uA	 -1.073 pA	 854.4260000 nA/um	 -107.3000000 fA/um	 1.723000000 uS	 172.3000000 nS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 8.63931 uA	 -1.174 pA	 863.9310000 nA/um	 -117.4000000 fA/um	 2.055900000 uS	 205.5900000 nS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 8.74985 uA	 -851 fA	 874.9850000 nA/um	 -85.10000000 fA/um	 2.423400000 uS	 242.3400000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 8.88165 uA	 -1.123 pA	 888.1650000 nA/um	 -112.3000000 fA/um	 2.714900000 uS	 271.4900000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 9.02134 uA	 -951 fA	 902.1340000 nA/um	 -95.10000000 fA/um	 2.977700000 uS	 297.7700000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 9.17942 uA	 -1.000 pA	 917.9420000 nA/um	 -100.0000000 fA/um	 3.290800000 uS	 329.0800000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 9.35042 uA	 -1.000 pA	 935.0420000 nA/um	 -100.0000000 fA/um	 3.540600000 uS	 354.0600000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 9.53348 uA	 -891 fA	 953.3480000 nA/um	 -89.10000000 fA/um	 3.734100000 uS	 373.4100000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 9.72383 uA	 -921 fA	 972.3830000 nA/um	 -92.10000000 fA/um	 3.890400000 uS	 389.0400000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 9.92252 uA	 -912 fA	 992.2520000 nA/um	 -91.20000000 fA/um	 3.978900000 uS	 397.8900000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 10.12172 uA	 -818 fA	 1.012172000 uA/um	 -81.80000000 fA/um	 4.063600000 uS	 406.3600000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 10.32888 uA	 -780 fA	 1.032888000 uA/um	 -78.00000000 fA/um	 4.080400000 uS	 408.0400000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 10.52976 uA	 -764 fA	 1.052976000 uA/um	 -76.40000000 fA/um	 4.062100000 uS	 406.2100000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 10.73509 uA	 -735 fA	 1.073509000 uA/um	 -73.50000000 fA/um	 4.037100000 uS	 403.7100000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 10.93347 uA	 -695 fA	 1.093347000 uA/um	 -69.50000000 fA/um	 4.012300000 uS	 401.2300000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 11.13632 uA	 -804 fA	 1.113632000 uA/um	 -80.40000000 fA/um	 3.976300000 uS	 397.6300000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 11.3311 uA	 -771 fA	 1.133110000 uA/um	 -77.10000000 fA/um	 3.929800000 uS	 392.9800000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 11.5293 uA	 -818 fA	 1.152930000 uA/um	 -81.80000000 fA/um	 3.893000000 uS	 389.3000000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 11.7204 uA	 -914 fA	 1.172040000 uA/um	 -91.40000000 fA/um	 3.821000000 uS	 382.1000000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 11.9114 uA	 -783 fA	 1.191140000 uA/um	 -78.30000000 fA/um	 3.739000000 uS	 373.9000000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 12.0943 uA	 -824 fA	 1.209430000 uA/um	 -82.40000000 fA/um	 3.683000000 uS	 368.3000000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 12.2797 uA	 -753 fA	 1.227970000 uA/um	 -75.30000000 fA/um	 3.604000000 uS	 360.4000000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 12.4547 uA	 -781 fA	 1.245470000 uA/um	 -78.10000000 fA/um	 3.542000000 uS	 354.2000000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 12.6339 uA	 -767 fA	 1.263390000 uA/um	 -76.70000000 fA/um	 3.541000000 uS	 354.1000000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 12.8088 uA	 -709 fA	 1.280880000 uA/um	 -70.90000000 fA/um	 3.489000000 uS	 348.9000000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 12.9828 uA	 -841 fA	 1.298280000 uA/um	 -84.10000000 fA/um	 3.393000000 uS	 339.3000000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 13.1481 uA	 -890 fA	 1.314810000 uA/um	 -89.00000000 fA/um	 3.374000000 uS	 337.4000000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 13.3202 uA	 -873 fA	 1.332020000 uA/um	 -87.30000000 fA/um	 3.318000000 uS	 331.8000000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 13.4799 uA	 -789 fA	 1.347990000 uA/um	 -78.90000000 fA/um	 3.235000000 uS	 323.5000000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 13.6437 uA	 -959 fA	 1.364370000 uA/um	 -95.90000000 fA/um	 3.220000000 uS	 322.0000000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 13.8019 uA	 -825 fA	 1.380190000 uA/um	 -82.50000000 fA/um	 3.145000000 uS	 314.5000000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 13.9582 uA	 -871 fA	 1.395820000 uA/um	 -87.10000000 fA/um	 3.133000000 uS	 313.3000000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 14.1152 uA	 -714 fA	 1.411520000 uA/um	 -71.40000000 fA/um	 3.090000000 uS	 309.0000000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 14.2672 uA	 -729 fA	 1.426720000 uA/um	 -72.90000000 fA/um	 3.042000000 uS	 304.2000000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 14.4194 uA	 -896 fA	 1.441940000 uA/um	 -89.60000000 fA/um	 3.001000000 uS	 300.1000000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 14.5673 uA	 -795 fA	 1.456730000 uA/um	 -79.50000000 fA/um	 2.952000000 uS	 295.2000000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 14.7146 uA	 -825 fA	 1.471460000 uA/um	 -82.50000000 fA/um	 2.911000000 uS	 291.1000000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 14.8584 uA	 -910 fA	 1.485840000 uA/um	 -91.00000000 fA/um	 2.875000000 uS	 287.5000000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 15.0021 uA	 -780 fA	 1.500210000 uA/um	 -78.00000000 fA/um	 2.815000000 uS	 281.5000000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 15.1399 uA	 -744 fA	 1.513990000 uA/um	 -74.40000000 fA/um	 2.769000000 uS	 276.9000000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 15.2790 uA	 -694 fA	 1.527900000 uA/um	 -69.40000000 fA/um	 2.758000000 uS	 275.8000000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 15.4157 uA	 -852 fA	 1.541570000 uA/um	 -85.20000000 fA/um	 2.727000000 uS	 272.7000000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 15.5517 uA	 -955 fA	 1.555170000 uA/um	 -95.50000000 fA/um	 2.612000000 uS	 261.2000000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 15.6769 uA	 -816 fA	 1.567690000 uA/um	 -81.60000000 fA/um	 2.560000000 uS	 256.0000000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 15.8077 uA	 -873 fA	 1.580770000 uA/um	 -87.30000000 fA/um	 2.573000000 uS	 257.3000000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 15.9342 uA	 -713 fA	 1.593420000 uA/um	 -71.30000000 fA/um	 2.528000000 uS	 252.8000000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 16.0605 uA	 -821 fA	 1.606050000 uA/um	 -82.10000000 fA/um	 2.478000000 uS	 247.8000000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 16.1820 uA	 -789 fA	 1.618200000 uA/um	 -78.90000000 fA/um	 2.427000000 uS	 242.7000000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 16.3032 uA	 -871 fA	 1.630320000 uA/um	 -87.10000000 fA/um	 2.397000000 uS	 239.7000000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 16.4217 uA	 -964 fA	 1.642170000 uA/um	 -96.40000000 fA/um	 2.338000000 uS	 233.8000000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 16.5370 uA	 -925 fA	 1.653700000 uA/um	 -92.50000000 fA/um	 2.312000000 uS	 231.2000000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 16.6529 uA	 -895 fA	 1.665290000 uA/um	 -89.50000000 fA/um	 2.298000000 uS	 229.8000000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 16.7668 uA	 -945 fA	 1.676680000 uA/um	 -94.50000000 fA/um	 2.250000000 uS	 225.0000000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 16.8779 uA	 -852 fA	 1.687790000 uA/um	 -85.20000000 fA/um	 2.236000000 uS	 223.6000000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 16.9904 uA	 -903 fA	 1.699040000 uA/um	 -90.30000000 fA/um	 2.144000000 uS	 214.4000000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 17.0923 uA	 -996 fA	 1.709230000 uA/um	 -99.60000000 fA/um	 2.100000000 uS	 210.0000000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 17.2004 uA	 -1.057 pA	 1.720040000 uA/um	 -105.7000000 fA/um	 2.129000000 uS	 212.9000000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 17.3052 uA	 -707 fA	 1.730520000 uA/um	 -70.70000000 fA/um	 2.105000000 uS	 210.5000000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 17.4109 uA	 -799 fA	 1.741090000 uA/um	 -79.90000000 fA/um	 2.042000000 uS	 204.2000000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 17.5094 uA	 -800 fA	 1.750940000 uA/um	 -80.00000000 fA/um	 2.022000000 uS	 202.2000000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 17.6131 uA	 -768 fA	 1.761310000 uA/um	 -76.80000000 fA/um	 1.945000000 uS	 194.5000000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 17.7039 uA	 -792 fA	 1.770390000 uA/um	 -79.20000000 fA/um	 1.893000000 uS	 189.3000000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 17.8024 uA	 -753 fA	 1.780240000 uA/um	 -75.30000000 fA/um	 1.912000000 uS	 191.2000000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 17.8951 uA	 -904 fA	 1.789510000 uA/um	 -90.40000000 fA/um	 1.877000000 uS	 187.7000000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 17.9901 uA	 -739 fA	 1.799010000 uA/um	 -73.90000000 fA/um	 1.868000000 uS	 186.8000000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 18.0819 uA	 -710 fA	 1.808190000 uA/um	 -71.00000000 fA/um	 1.796000000 uS	 179.6000000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 18.1697 uA	 -973 fA	 1.816970000 uA/um	 -97.30000000 fA/um	 1.731000000 uS	 173.1000000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 18.2550 uA	 -827 fA	 1.825500000 uA/um	 -82.70000000 fA/um	 1.769000000 uS	 176.9000000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 18.3466 uA	 -858 fA	 1.834660000 uA/um	 -85.80000000 fA/um	 1.792000000 uS	 179.2000000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 18.4342 uA	 -730 fA	 1.843420000 uA/um	 -73.00000000 fA/um	 1.708000000 uS	 170.8000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 18.5174 uA	 -942 fA	 1.851740000 uA/um	 -94.20000000 fA/um	 1.687000000 uS	 168.7000000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 18.6029 uA	 -847 fA	 1.860290000 uA/um	 -84.70000000 fA/um	 1.661000000 uS	 166.1000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 18.6835 uA	 -784 fA	 1.868350000 uA/um	 -78.40000000 fA/um	 1.653000000 uS	 165.3000000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 18.7682 uA	 -883 fA	 1.876820000 uA/um	 -88.30000000 fA/um	 1.657000000 uS	 165.7000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 18.8492 uA	 -800 fA	 1.884920000 uA/um	 -80.00000000 fA/um	 1.582000000 uS	 158.2000000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 18.9264 uA	 -778 fA	 1.892640000 uA/um	 -77.80000000 fA/um	 1.541000000 uS	 154.1000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 19.0033 uA	 -778 fA	 1.900330000 uA/um	 -77.80000000 fA/um	 1.536000000 uS	 153.6000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 19.0800 uA	 -889 fA	 1.908000000 uA/um	 -88.90000000 fA/um	 1.569000000 uS	 156.9000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 19.1602 uA	 -877 fA	 1.916020000 uA/um	 -87.70000000 fA/um	 1.546000000 uS	 154.6000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 19.2346 uA	 -680 fA	 1.923460000 uA/um	 -68.00000000 fA/um	 1.486000000 uS	 148.6000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 19.3088 uA	 -756 fA	 1.930880000 uA/um	 -75.60000000 fA/um	 1.499000000 uS	 149.9000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 19.3845 uA	 -644 fA	 1.938450000 uA/um	 -64.40000000 fA/um	 1.514000000 uS	 151.4000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 7.75854 uA	 -59.835 pA	 775.8540000 nA/um	 -5.983500000 pA/um	 -163.2000000 nS	 -16.32000000 nS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 7.75038 uA	 -60.208 pA	 775.0380000 nA/um	 -6.020800000 pA/um	 -52.80000000 nS	 -5.280000000 nS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 7.75326 uA	 -59.823 pA	 775.3260000 nA/um	 -5.982300000 pA/um	 57.80000000 nS	 5.780000000 nS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 7.75616 uA	 -59.879 pA	 775.6160000 nA/um	 -5.987900000 pA/um	 42.60000000 nS	 4.260000000 nS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 7.75752 uA	 -59.645 pA	 775.7520000 nA/um	 -5.964500000 pA/um	 57.70000000 nS	 5.770000000 nS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 7.76193 uA	 -60.241 pA	 776.1930000 nA/um	 -6.024100000 pA/um	 72.20000000 nS	 7.220000000 nS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 7.76474 uA	 -59.609 pA	 776.4740000 nA/um	 -5.960900000 pA/um	 65.50000000 nS	 6.550000000 nS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 7.76848 uA	 -59.527 pA	 776.8480000 nA/um	 -5.952700000 pA/um	 75.00000000 nS	 7.500000000 nS/um
150	 -1.6000 V	 0 V	 10.00 mV	 -500.00 mV	 7.77224 uA	 -59.428 pA	 777.2240000 nA/um	 -5.942800000 pA/um	 68.80000000 nS	 6.880000000 nS/um
