Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 88.9680 uA	 -953.75 pA	 8.896800000 uA/um	 -95.37500000 pA/um	 1.294000000 uS	 129.4000000 nS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 89.0360 uA	 -963.85 pA	 8.903600000 uA/um	 -96.38500000 pA/um	 1.393000000 uS	 139.3000000 nS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 89.1073 uA	 -962.42 pA	 8.910730000 uA/um	 -96.24200000 pA/um	 1.521000000 uS	 152.1000000 nS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 89.1881 uA	 -963.68 pA	 8.918810000 uA/um	 -96.36800000 pA/um	 1.619000000 uS	 161.9000000 nS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 89.2692 uA	 -962.22 pA	 8.926920000 uA/um	 -96.22200000 pA/um	 1.609000000 uS	 160.9000000 nS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 89.3490 uA	 -962.78 pA	 8.934900000 uA/um	 -96.27800000 pA/um	 1.936000000 uS	 193.6000000 nS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 89.4628 uA	 -962.05 pA	 8.946280000 uA/um	 -96.20500000 pA/um	 2.152000000 uS	 215.2000000 nS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 89.5642 uA	 -960.39 pA	 8.956420000 uA/um	 -96.03900000 pA/um	 2.080000000 uS	 208.0000000 nS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 89.6708 uA	 -958.42 pA	 8.967080000 uA/um	 -95.84200000 pA/um	 2.242000000 uS	 224.2000000 nS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 89.7884 uA	 -957.93 pA	 8.978840000 uA/um	 -95.79300000 pA/um	 2.555000000 uS	 255.5000000 nS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 89.9263 uA	 -958.65 pA	 8.992630000 uA/um	 -95.86500000 pA/um	 2.743000000 uS	 274.3000000 nS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 90.0627 uA	 -959.59 pA	 9.006270000 uA/um	 -95.95900000 pA/um	 2.676000000 uS	 267.6000000 nS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 90.1939 uA	 -959.06 pA	 9.019390000 uA/um	 -95.90600000 pA/um	 2.865000000 uS	 286.5000000 nS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 90.3492 uA	 -959.67 pA	 9.034920000 uA/um	 -95.96700000 pA/um	 3.219000000 uS	 321.9000000 nS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 90.5158 uA	 -960.54 pA	 9.051580000 uA/um	 -96.05400000 pA/um	 3.463000000 uS	 346.3000000 nS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 90.6955 uA	 -961.39 pA	 9.069550000 uA/um	 -96.13900000 pA/um	 3.663000000 uS	 366.3000000 nS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 90.8821 uA	 -961.37 pA	 9.088210000 uA/um	 -96.13700000 pA/um	 3.898000000 uS	 389.8000000 nS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 91.0853 uA	 -960.28 pA	 9.108530000 uA/um	 -96.02800000 pA/um	 4.090000000 uS	 409.0000000 nS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 91.2911 uA	 -960.53 pA	 9.129110000 uA/um	 -96.05300000 pA/um	 4.266000000 uS	 426.6000000 nS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 91.5119 uA	 -963.09 pA	 9.151190000 uA/um	 -96.30900000 pA/um	 4.432000000 uS	 443.2000000 nS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 91.7343 uA	 -960.12 pA	 9.173430000 uA/um	 -96.01200000 pA/um	 4.520000000 uS	 452.0000000 nS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 91.9639 uA	 -963.39 pA	 9.196390000 uA/um	 -96.33900000 pA/um	 4.652000000 uS	 465.2000000 nS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 92.1995 uA	 -963.56 pA	 9.219950000 uA/um	 -96.35600000 pA/um	 4.787000000 uS	 478.7000000 nS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 92.4426 uA	 -965.55 pA	 9.244260000 uA/um	 -96.55500000 pA/um	 4.870000000 uS	 487.0000000 nS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 92.6865 uA	 -953.50 pA	 9.268650000 uA/um	 -95.35000000 pA/um	 4.674000000 uS	 467.4000000 nS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 92.9100 uA	 -947.50 pA	 9.291000000 uA/um	 -94.75000000 pA/um	 4.771000000 uS	 477.1000000 nS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 93.1636 uA	 -947.73 pA	 9.316360000 uA/um	 -94.77300000 pA/um	 5.088000000 uS	 508.8000000 nS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 93.4188 uA	 -947.97 pA	 9.341880000 uA/um	 -94.79700000 pA/um	 5.177000000 uS	 517.7000000 nS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 93.6813 uA	 -938.14 pA	 9.368130000 uA/um	 -93.81400000 pA/um	 5.250000000 uS	 525.0000000 nS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 93.9438 uA	 -947.68 pA	 9.394380000 uA/um	 -94.76800000 pA/um	 5.493000000 uS	 549.3000000 nS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 94.2306 uA	 -948.28 pA	 9.423060000 uA/um	 -94.82800000 pA/um	 5.635000000 uS	 563.5000000 nS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 94.5073 uA	 -945.43 pA	 9.450730000 uA/um	 -94.54300000 pA/um	 5.601000000 uS	 560.1000000 nS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 94.7907 uA	 -947.79 pA	 9.479070000 uA/um	 -94.77900000 pA/um	 5.789000000 uS	 578.9000000 nS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 95.0862 uA	 -947.72 pA	 9.508620000 uA/um	 -94.77200000 pA/um	 5.966000000 uS	 596.6000000 nS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 95.3873 uA	 -947.52 pA	 9.538730000 uA/um	 -94.75200000 pA/um	 6.119000000 uS	 611.9000000 nS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 95.6981 uA	 -949.73 pA	 9.569810000 uA/um	 -94.97300000 pA/um	 6.343000000 uS	 634.3000000 nS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 96.0216 uA	 -955.48 pA	 9.602160000 uA/um	 -95.54800000 pA/um	 6.985000000 uS	 698.5000000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 96.3966 uA	 -950.15 pA	 9.639660000 uA/um	 -95.01500000 pA/um	 7.893000000 uS	 789.3000000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 96.8109 uA	 -950.82 pA	 9.681090000 uA/um	 -95.08200000 pA/um	 8.871000000 uS	 887.1000000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 97.2837 uA	 -952.94 pA	 9.728370000 uA/um	 -95.29400000 pA/um	 10.10600000 uS	 1.010600000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 97.8215 uA	 -955.95 pA	 9.782150000 uA/um	 -95.59500000 pA/um	 11.59500000 uS	 1.159500000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 98.4432 uA	 -959.25 pA	 9.844320000 uA/um	 -95.92500000 pA/um	 13.51000000 uS	 1.351000000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 99.1725 uA	 -968.98 pA	 9.917250000 uA/um	 -96.89800000 pA/um	 16.16400000 uS	 1.616400000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 100.0596 uA	 -984.77 pA	 10.00596000 uA/um	 -98.47700000 pA/um	 19.55500000 uS	 1.955500000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 101.1280 uA	 -1.00722 nA	 10.11280000 uA/um	 -100.7220000 pA/um	 23.92400000 uS	 2.392400000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 102.4520 uA	 -1.03289 nA	 10.24520000 uA/um	 -103.2890000 pA/um	 29.21900000 uS	 2.921900000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 104.0499 uA	 -1.06280 nA	 10.40499000 uA/um	 -106.2800000 pA/um	 35.09800000 uS	 3.509800000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 105.9618 uA	 -1.09575 nA	 10.59618000 uA/um	 -109.5750000 pA/um	 41.80300000 uS	 4.180300000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 108.2302 uA	 -1.14139 nA	 10.82302000 uA/um	 -114.1390000 pA/um	 49.49000000 uS	 4.949000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 110.9108 uA	 -1.17563 nA	 11.09108000 uA/um	 -117.5630000 pA/um	 55.82800000 uS	 5.582800000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 113.813 uA	 -1.18670 nA	 11.38130000 uA/um	 -118.6700000 pA/um	 62.72200000 uS	 6.272200000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 117.183 uA	 -1.20053 nA	 11.71830000 uA/um	 -120.0530000 pA/um	 71.11000000 uS	 7.111000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 120.924 uA	 -1.20726 nA	 12.09240000 uA/um	 -120.7260000 pA/um	 78.04000000 uS	 7.804000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 124.987 uA	 -1.21182 nA	 12.49870000 uA/um	 -121.1820000 pA/um	 85.91000000 uS	 8.591000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 129.515 uA	 -1.20629 nA	 12.95150000 uA/um	 -120.6290000 pA/um	 92.87000000 uS	 9.287000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 134.274 uA	 -1.19762 nA	 13.42740000 uA/um	 -119.7620000 pA/um	 99.23000000 uS	 9.923000000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 139.438 uA	 -1.20210 nA	 13.94380000 uA/um	 -120.2100000 pA/um	 106.3100000 uS	 10.63100000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 144.905 uA	 -1.17652 nA	 14.49050000 uA/um	 -117.6520000 pA/um	 113.3500000 uS	 11.33500000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 150.773 uA	 -1.16612 nA	 15.07730000 uA/um	 -116.6120000 pA/um	 119.9000000 uS	 11.99000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 156.895 uA	 -1.15078 nA	 15.68950000 uA/um	 -115.0780000 pA/um	 125.2900000 uS	 12.52900000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 163.302 uA	 -1.13741 nA	 16.33020000 uA/um	 -113.7410000 pA/um	 132.0600000 uS	 13.20600000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 170.101 uA	 -1.11182 nA	 17.01010000 uA/um	 -111.1820000 pA/um	 139.7700000 uS	 13.97700000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 177.279 uA	 -1.11543 nA	 17.72790000 uA/um	 -111.5430000 pA/um	 144.4200000 uS	 14.44200000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 184.543 uA	 -1.10371 nA	 18.45430000 uA/um	 -110.3710000 pA/um	 149.4300000 uS	 14.94300000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 192.222 uA	 -1.09362 nA	 19.22220000 uA/um	 -109.3620000 pA/um	 156.0400000 uS	 15.60400000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 200.147 uA	 -1.08264 nA	 20.01470000 uA/um	 -108.2640000 pA/um	 160.9200000 uS	 16.09200000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 208.314 uA	 -1.07762 nA	 20.83140000 uA/um	 -107.7620000 pA/um	 165.2900000 uS	 16.52900000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 216.676 uA	 -1.06857 nA	 21.66760000 uA/um	 -106.8570000 pA/um	 171.1600000 uS	 17.11600000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 225.430 uA	 -1.06177 nA	 22.54300000 uA/um	 -106.1770000 pA/um	 176.1300000 uS	 17.61300000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 234.289 uA	 -1.05819 nA	 23.42890000 uA/um	 -105.8190000 pA/um	 179.3300000 uS	 17.93300000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 243.363 uA	 -1.05415 nA	 24.33630000 uA/um	 -105.4150000 pA/um	 184.3300000 uS	 18.43300000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 252.722 uA	 -1.05712 nA	 25.27220000 uA/um	 -105.7120000 pA/um	 188.8100000 uS	 18.88100000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 262.244 uA	 -1.04788 nA	 26.22440000 uA/um	 -104.7880000 pA/um	 192.6600000 uS	 19.26600000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 271.988 uA	 -1.04533 nA	 27.19880000 uA/um	 -104.5330000 pA/um	 196.7100000 uS	 19.67100000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 281.915 uA	 -1.04242 nA	 28.19150000 uA/um	 -104.2420000 pA/um	 200.2100000 uS	 20.02100000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 292.009 uA	 -1.04187 nA	 29.20090000 uA/um	 -104.1870000 pA/um	 202.8700000 uS	 20.28700000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 302.202 uA	 -1.04160 nA	 30.22020000 uA/um	 -104.1600000 pA/um	 205.1100000 uS	 20.51100000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 312.520 uA	 -1.03706 nA	 31.25200000 uA/um	 -103.7060000 pA/um	 208.7100000 uS	 20.87100000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 323.073 uA	 -1.03551 nA	 32.30730000 uA/um	 -103.5510000 pA/um	 212.6400000 uS	 21.26400000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 333.784 uA	 -1.03269 nA	 33.37840000 uA/um	 -103.2690000 pA/um	 215.7900000 uS	 21.57900000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 344.652 uA	 -1.03221 nA	 34.46520000 uA/um	 -103.2210000 pA/um	 219.5800000 uS	 21.95800000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 355.742 uA	 -1.03174 nA	 35.57420000 uA/um	 -103.1740000 pA/um	 219.2000000 uS	 21.92000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 366.572 uA	 -1.03722 nA	 36.65720000 uA/um	 -103.7220000 pA/um	 220.3900000 uS	 22.03900000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 377.781 uA	 -1.04928 nA	 37.77810000 uA/um	 -104.9280000 pA/um	 224.4700000 uS	 22.44700000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 389.019 uA	 -1.03979 nA	 38.90190000 uA/um	 -103.9790000 pA/um	 226.9700000 uS	 22.69700000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 400.478 uA	 -1.04238 nA	 40.04780000 uA/um	 -104.2380000 pA/um	 229.5500000 uS	 22.95500000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 411.974 uA	 -1.04388 nA	 41.19740000 uA/um	 -104.3880000 pA/um	 227.7500000 uS	 22.77500000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 423.253 uA	 -1.04882 nA	 42.32530000 uA/um	 -104.8820000 pA/um	 231.9700000 uS	 23.19700000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 435.171 uA	 -1.05098 nA	 43.51710000 uA/um	 -105.0980000 pA/um	 235.1400000 uS	 23.51400000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 446.767 uA	 -1.05299 nA	 44.67670000 uA/um	 -105.2990000 pA/um	 234.1800000 uS	 23.41800000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 458.589 uA	 -1.05800 nA	 45.85890000 uA/um	 -105.8000000 pA/um	 237.5100000 uS	 23.75100000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 470.518 uA	 -1.06040 nA	 47.05180000 uA/um	 -106.0400000 pA/um	 236.6000000 uS	 23.66000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 482.249 uA	 -1.06075 nA	 48.22490000 uA/um	 -106.0750000 pA/um	 237.6200000 uS	 23.76200000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 494.280 uA	 -1.06268 nA	 49.42800000 uA/um	 -106.2680000 pA/um	 240.1400000 uS	 24.01400000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 506.263 uA	 -1.07176 nA	 50.62630000 uA/um	 -107.1760000 pA/um	 242.4500000 uS	 24.24500000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 518.525 uA	 -1.06263 nA	 51.85250000 uA/um	 -106.2630000 pA/um	 242.3700000 uS	 24.23700000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 530.500 uA	 -1.06498 nA	 53.05000000 uA/um	 -106.4980000 pA/um	 242.0300000 uS	 24.20300000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 542.728 uA	 -1.07001 nA	 54.27280000 uA/um	 -107.0010000 pA/um	 243.2900000 uS	 24.32900000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 554.829 uA	 -1.07696 nA	 55.48290000 uA/um	 -107.6960000 pA/um	 243.0500000 uS	 24.30500000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 567.033 uA	 -1.07742 nA	 56.70330000 uA/um	 -107.7420000 pA/um	 244.0900000 uS	 24.40900000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 579.238 uA	 -1.08686 nA	 57.92380000 uA/um	 -108.6860000 pA/um	 244.9300000 uS	 24.49300000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 591.526 uA	 -1.08132 nA	 59.15260000 uA/um	 -108.1320000 pA/um	 246.1600000 uS	 24.61600000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 603.854 uA	 -1.08366 nA	 60.38540000 uA/um	 -108.3660000 pA/um	 247.4300000 uS	 24.74300000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 616.269 uA	 -1.07870 nA	 61.62690000 uA/um	 -107.8700000 pA/um	 247.2800000 uS	 24.72800000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 628.582 uA	 -1.08771 nA	 62.85820000 uA/um	 -108.7710000 pA/um	 245.7200000 uS	 24.57200000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 640.841 uA	 -1.09021 nA	 64.08410000 uA/um	 -109.0210000 pA/um	 244.8200000 uS	 24.48200000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 653.064 uA	 -1.09150 nA	 65.30640000 uA/um	 -109.1500000 pA/um	 246.0000000 uS	 24.60000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 665.441 uA	 -1.09270 nA	 66.54410000 uA/um	 -109.2700000 pA/um	 246.3200000 uS	 24.63200000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 677.696 uA	 -1.09390 nA	 67.76960000 uA/um	 -109.3900000 pA/um	 245.1700000 uS	 24.51700000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 689.958 uA	 -1.09598 nA	 68.99580000 uA/um	 -109.5980000 pA/um	 246.4500000 uS	 24.64500000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 702.341 uA	 -1.10018 nA	 70.23410000 uA/um	 -110.0180000 pA/um	 247.0300000 uS	 24.70300000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 714.661 uA	 -1.11170 nA	 71.46610000 uA/um	 -111.1700000 pA/um	 245.6500000 uS	 24.56500000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 726.906 uA	 -1.10117 nA	 72.69060000 uA/um	 -110.1170000 pA/um	 245.7000000 uS	 24.57000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 739.231 uA	 -1.10278 nA	 73.92310000 uA/um	 -110.2780000 pA/um	 245.9900000 uS	 24.59900000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 751.505 uA	 -1.10489 nA	 75.15050000 uA/um	 -110.4890000 pA/um	 245.7900000 uS	 24.57900000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 763.810 uA	 -1.10531 nA	 76.38100000 uA/um	 -110.5310000 pA/um	 243.1100000 uS	 24.31100000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 775.816 uA	 -1.10214 nA	 77.58160000 uA/um	 -110.2140000 pA/um	 242.0000000 uS	 24.20000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 788.010 uA	 -1.10951 nA	 78.80100000 uA/um	 -110.9510000 pA/um	 243.5500000 uS	 24.35500000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 800.171 uA	 -1.12064 nA	 80.01710000 uA/um	 -112.0640000 pA/um	 243.3500000 uS	 24.33500000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 812.345 uA	 -1.11240 nA	 81.23450000 uA/um	 -111.2400000 pA/um	 241.8100000 uS	 24.18100000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 824.352 uA	 -1.12306 nA	 82.43520000 uA/um	 -112.3060000 pA/um	 240.1400000 uS	 24.01400000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 79.3343 uA	 -6.68528 nA	 7.933430000 uA/um	 -668.5280000 pA/um	 774.0000000 nS	 77.40000000 nS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 79.3730 uA	 -6.68219 nA	 7.937300000 uA/um	 -668.2190000 pA/um	 947.0000000 nS	 94.70000000 nS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 79.4290 uA	 -6.70620 nA	 7.942900000 uA/um	 -670.6200000 pA/um	 1.028000000 uS	 102.8000000 nS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 79.4758 uA	 -6.70046 nA	 7.947580000 uA/um	 -670.0460000 pA/um	 898.0000000 nS	 89.80000000 nS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 79.5188 uA	 -6.67323 nA	 7.951880000 uA/um	 -667.3230000 pA/um	 924.0000000 nS	 92.40000000 nS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 79.5682 uA	 -6.67335 nA	 7.956820000 uA/um	 -667.3350000 pA/um	 1.039000000 uS	 103.9000000 nS/um
148	 -1.7000 V	 0 V	 2.0000 V	 -500.00 mV	 79.6227 uA	 -6.67603 nA	 7.962270000 uA/um	 -667.6030000 pA/um	 1.114000000 uS	 111.4000000 nS/um
