Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
34	 2.0000 V	 0 V	 165.0 mV	 0 V	 463.950 uA	 46.39500000 uA/um
35	 2.0000 V	 0 V	 170.0 mV	 0 V	 479.840 uA	 47.98400000 uA/um
36	 2.0000 V	 0 V	 175.0 mV	 0 V	 493.680 uA	 49.36800000 uA/um
37	 2.0000 V	 0 V	 180.0 mV	 0 V	 505.530 uA	 50.55300000 uA/um
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 519.430 uA	 51.94300000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 535.740 uA	 53.57400000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 549.210 uA	 54.92100000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 560.880 uA	 56.08800000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 574.850 uA	 57.48500000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 591.410 uA	 59.14100000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 603.300 uA	 60.33000000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 616.080 uA	 61.60800000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 632.510 uA	 63.25100000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 646.400 uA	 64.64000000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 657.340 uA	 65.73400000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 671.920 uA	 67.19200000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 688.330 uA	 68.83300000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 701.010 uA	 70.10100000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 712.310 uA	 71.23100000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 727.260 uA	 72.72600000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 743.450 uA	 74.34500000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 755.440 uA	 75.54400000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 767.110 uA	 76.71100000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 782.970 uA	 78.29700000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 798.240 uA	 79.82400000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 808.850 uA	 80.88500000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 822.450 uA	 82.24500000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 839.810 uA	 83.98100000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 851.870 uA	 85.18700000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 862.650 uA	 86.26500000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 878.570 uA	 87.85700000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 894.440 uA	 89.44400000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 906.590 uA	 90.65900000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 917.130 uA	 91.71300000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 934.200 uA	 93.42000000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 948.110 uA	 94.81100000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 958.550 uA	 95.85500000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 971.780 uA	 97.17800000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 988.570 uA	 98.85700000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 1.003130 mA	 100.3130000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 1.013640 mA	 101.3640000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 1.025860 mA	 102.5860000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 1.043760 mA	 104.3760000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 1.055920 mA	 105.5920000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 1.065950 mA	 106.5950000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 1.082380 mA	 108.2380000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 1.098060 mA	 109.8060000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 1.107690 mA	 110.7690000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 1.119830 mA	 111.9830000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 1.137990 mA	 113.7990000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 1.15160 mA	 115.1600000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 1.16450 mA	 116.4500000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 1.17360 mA	 117.3600000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 1.18910 mA	 118.9100000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 1.20660 mA	 120.6600000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 1.21600 mA	 121.6000000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 1.22760 mA	 122.7600000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 1.24630 mA	 124.6300000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 1.25830 mA	 125.8300000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 1.26740 mA	 126.7400000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 1.28220 mA	 128.2200000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 1.30110 mA	 130.1100000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 1.31080 mA	 131.0800000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 1.32080 mA	 132.0800000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 1.33600 mA	 133.6000000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 1.35380 mA	 135.3800000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 1.36130 mA	 136.1300000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 1.37500 mA	 137.5000000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 1.39320 mA	 139.3200000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 1.40720 mA	 140.7200000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 1.41560 mA	 141.5600000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 1.42760 mA	 142.7600000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 1.44500 mA	 144.5000000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 1.46130 mA	 146.1300000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 1.47060 mA	 147.0600000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 1.48060 mA	 148.0600000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 1.49760 mA	 149.7600000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 1.51420 mA	 151.4200000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 1.52140 mA	 152.1400000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 1.53450 mA	 153.4500000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 1.55490 mA	 155.4900000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 1.56420 mA	 156.4200000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 1.57330 mA	 157.3300000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 1.59230 mA	 159.2300000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 1.60750 mA	 160.7500000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 1.61540 mA	 161.5400000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 1.62660 mA	 162.6600000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 1.64510 mA	 164.5100000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 1.66030 mA	 166.0300000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 1.66800 mA	 166.8000000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 1.68020 mA	 168.0200000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 1.70090 mA	 170.0900000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 1.70820 mA	 170.8200000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 1.71850 mA	 171.8500000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 1.73880 mA	 173.8800000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 1.75270 mA	 175.2700000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 1.75970 mA	 175.9700000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 1.77080 mA	 177.0800000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 1.78990 mA	 178.9900000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 1.80610 mA	 180.6100000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 1.81310 mA	 181.3100000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 1.82390 mA	 182.3900000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 1.84280 mA	 184.2800000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 1.85900 mA	 185.9000000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 1.86360 mA	 186.3600000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 1.87900 mA	 187.9000000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 1.89900 mA	 189.9000000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 1.90520 mA	 190.5200000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 1.91580 mA	 191.5800000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 1.93740 mA	 193.7400000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 1.95010 mA	 195.0100000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 1.95660 mA	 195.6600000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 1.96800 mA	 196.8000000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 1.98850 mA	 198.8500000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 2.00200 mA	 200.2000000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 2.00790 mA	 200.7900000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 2.02080 mA	 202.0800000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 2.04170 mA	 204.1700000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 2.05390 mA	 205.3900000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 2.05930 mA	 205.9300000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 2.07990 mA	 207.9900000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 2.09520 mA	 209.5200000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 2.10130 mA	 210.1300000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 2.11230 mA	 211.2300000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 2.13230 mA	 213.2300000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 2.14830 mA	 214.8300000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 2.15490 mA	 215.4900000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 2.16370 mA	 216.3700000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 2.18620 mA	 218.6200000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 2.19890 mA	 219.8900000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 2.20450 mA	 220.4500000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 2.21740 mA	 221.7400000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 2.24040 mA	 224.0400000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 2.24910 mA	 224.9100000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 2.25500 mA	 225.5000000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 2.27640 mA	 227.6400000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 2.29110 mA	 229.1100000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 2.29570 mA	 229.5700000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 2.31160 mA	 231.1600000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 2.33160 mA	 233.1600000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 2.34020 mA	 234.0200000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 2.34630 mA	 234.6300000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 2.36850 mA	 236.8500000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 2.38300 mA	 238.3000000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 2.38890 mA	 238.8900000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 2.39810 mA	 239.8100000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 2.41730 mA	 241.7300000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 2.43620 mA	 243.6200000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 2.44430 mA	 244.4300000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 2.45090 mA	 245.0900000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 2.47450 mA	 247.4500000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 2.48430 mA	 248.4300000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 2.48890 mA	 248.8900000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 2.50930 mA	 250.9300000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 2.52580 mA	 252.5800000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 2.52970 mA	 252.9700000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 2.54380 mA	 254.3800000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 2.56670 mA	 256.6700000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 2.56920 mA	 256.9200000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 2.58130 mA	 258.1300000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 2.60490 mA	 260.4900000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 2.61600 mA	 261.6000000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 2.62040 mA	 262.0400000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 2.63270 mA	 263.2700000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 2.65460 mA	 265.4600000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 2.66870 mA	 266.8700000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 2.67150 mA	 267.1500000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 2.68450 mA	 268.4500000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 2.70720 mA	 270.7200000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 2.71760 mA	 271.7600000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 2.72190 mA	 272.1900000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 2.74510 mA	 274.5100000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 2.75920 mA	 275.9200000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 2.76210 mA	 276.2100000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 2.77590 mA	 277.5900000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 2.79880 mA	 279.8800000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 2.81090 mA	 281.0900000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 2.81540 mA	 281.5400000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 2.82570 mA	 282.5700000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 2.84820 mA	 284.8200000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 2.85980 mA	 285.9800000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 2.86350 mA	 286.3500000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 2.88510 mA	 288.5100000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 2.90190 mA	 290.1900000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 2.90690 mA	 290.6900000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 2.91520 mA	 291.5200000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 2.94100 mA	 294.1000000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 2.95280 mA	 295.2800000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 2.95680 mA	 295.6800000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 2.96710 mA	 296.7100000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 2.99410 mA	 299.4100000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 2.99900 mA	 299.9000000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 3.00560 mA	 300.5600000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 3.03060 mA	 303.0600000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 3.04350 mA	 304.3500000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 3.04780 mA	 304.7800000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 3.05970 mA	 305.9700000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 3.08400 mA	 308.4000000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 3.09310 mA	 309.3100000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 3.09680 mA	 309.6800000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 3.11310 mA	 311.3100000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 3.13460 mA	 313.4600000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 3.13850 mA	 313.8500000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 3.14750 mA	 314.7500000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 3.17280 mA	 317.2800000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 3.18190 mA	 318.1900000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 3.18460 mA	 318.4600000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 3.20470 mA	 320.4700000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 3.22330 mA	 322.3300000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 3.22410 mA	 322.4100000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 3.23960 mA	 323.9600000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 3.26360 mA	 326.3600000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 3.27070 mA	 327.0700000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 3.27480 mA	 327.4800000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 3.29410 mA	 329.4100000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 3.31440 mA	 331.4400000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 3.32180 mA	 332.1800000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 3.32550 mA	 332.5500000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 3.34330 mA	 334.3300000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 3.36520 mA	 336.5200000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 3.37000 mA	 337.0000000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 3.37660 mA	 337.6600000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 3.39660 mA	 339.6600000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 3.41620 mA	 341.6200000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 3.42350 mA	 342.3500000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 3.42760 mA	 342.7600000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 3.45400 mA	 345.4000000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 3.46370 mA	 346.3700000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 3.46610 mA	 346.6100000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 3.48430 mA	 348.4300000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 3.50500 mA	 350.5000000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 3.50740 mA	 350.7400000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 3.51790 mA	 351.7900000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 3.54380 mA	 354.3800000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 3.55370 mA	 355.3700000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 3.55720 mA	 355.7200000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 3.56830 mA	 356.8300000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 3.59500 mA	 359.5000000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 3.60320 mA	 360.3200000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 3.60680 mA	 360.6800000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 3.62030 mA	 362.0300000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 3.64560 mA	 364.5600000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 3.65360 mA	 365.3600000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 3.65680 mA	 365.6800000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 3.67120 mA	 367.1200000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 3.69610 mA	 369.6100000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 3.70610 mA	 370.6100000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 3.70700 mA	 370.7000000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 3.72530 mA	 372.5300000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 3.74630 mA	 374.6300000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 3.75010 mA	 375.0100000 uA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 3.75860 mA	 375.8600000 uA/um
