Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 12.120 pA	 -8.132 pA	 1.212000000 pA/um	 -813.2000000 fA/um	 -4.310000000 pS	 -431.0000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 12.014 pA	 -7.216 pA	 1.201400000 pA/um	 -721.6000000 fA/um	 700.0000000 fS	 70.00000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 12.190 pA	 -7.441 pA	 1.219000000 pA/um	 -744.1000000 fA/um	 8.760000000 pS	 876.0000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 12.890 pA	 -8.143 pA	 1.289000000 pA/um	 -814.3000000 fA/um	 -3.560000000 pS	 -356.0000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 11.834 pA	 -8.593 pA	 1.183400000 pA/um	 -859.3000000 fA/um	 1.850000000 pS	 185.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 13.075 pA	 -7.815 pA	 1.307500000 pA/um	 -781.5000000 fA/um	 16.59000000 pS	 1.659000000 pS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 13.493 pA	 -7.441 pA	 1.349300000 pA/um	 -744.1000000 fA/um	 -4.070000000 pS	 -407.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 12.668 pA	 -7.092 pA	 1.266800000 pA/um	 -709.2000000 fA/um	 -7.340000000 pS	 -734.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 12.759 pA	 -7.223 pA	 1.275900000 pA/um	 -722.3000000 fA/um	 10.78000000 pS	 1.078000000 pS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 13.746 pA	 -7.473 pA	 1.374600000 pA/um	 -747.3000000 fA/um	 2.280000000 pS	 228.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 12.987 pA	 -8.010 pA	 1.298700000 pA/um	 -801.0000000 fA/um	 -10.54000000 pS	 -1.054000000 pS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 12.692 pA	 -7.552 pA	 1.269200000 pA/um	 -755.2000000 fA/um	 560.0000000 fS	 56.00000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 13.043 pA	 -7.602 pA	 1.304300000 pA/um	 -760.2000000 fA/um	 2.560000000 pS	 256.0000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 12.948 pA	 -7.836 pA	 1.294800000 pA/um	 -783.6000000 fA/um	 2.890000000 pS	 289.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 13.332 pA	 -9.303 pA	 1.333200000 pA/um	 -930.3000000 fA/um	 -3.740000000 pS	 -374.0000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 12.574 pA	 -7.301 pA	 1.257400000 pA/um	 -730.1000000 fA/um	 -440.0000000 fS	 -44.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 13.288 pA	 -8.223 pA	 1.328800000 pA/um	 -822.3000000 fA/um	 11.12000000 pS	 1.112000000 pS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 13.686 pA	 -8.691 pA	 1.368600000 pA/um	 -869.1000000 fA/um	 -4.660000000 pS	 -466.0000000 fS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 12.822 pA	 -8.377 pA	 1.282200000 pA/um	 -837.7000000 fA/um	 -4.420000000 pS	 -442.0000000 fS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 13.244 pA	 -8.230 pA	 1.324400000 pA/um	 -823.0000000 fA/um	 12.36000000 pS	 1.236000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 14.058 pA	 -8.342 pA	 1.405800000 pA/um	 -834.2000000 fA/um	 12.01000000 pS	 1.201000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 14.445 pA	 -8.427 pA	 1.444500000 pA/um	 -842.7000000 fA/um	 31.54000000 pS	 3.154000000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 17.212 pA	 -7.388 pA	 1.721200000 pA/um	 -738.8000000 fA/um	 76.29000000 pS	 7.629000000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 22.074 pA	 -8.052 pA	 2.207400000 pA/um	 -805.2000000 fA/um	 198.7700000 pS	 19.87700000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 37.089 pA	 -7.341 pA	 3.708900000 pA/um	 -734.1000000 fA/um	 534.4800000 pS	 53.44800000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 75.522 pA	 -6.195 pA	 7.552200000 pA/um	 -619.5000000 fA/um	 1.352560000 nS	 135.2560000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 172.345 pA	 -6.204 pA	 17.23450000 pA/um	 -620.4000000 fA/um	 3.535880000 nS	 353.5880000 pS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 429.11 pA	 -6.092 pA	 42.91100000 pA/um	 -609.2000000 fA/um	 9.429550000 nS	 942.9550000 pS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 1.11530 nA	 -6.697 pA	 111.5300000 pA/um	 -669.7000000 fA/um	 23.38730000 nS	 2.338730000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 2.76784 nA	 -6.144 pA	 276.7840000 pA/um	 -614.4000000 fA/um	 57.31800000 nS	 5.731800000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 6.8471 nA	 -6.659 pA	 684.7100000 pA/um	 -665.9000000 fA/um	 128.2346000 nS	 12.82346000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 15.5913 nA	 -7.602 pA	 1.559130000 nA/um	 -760.2000000 fA/um	 251.1230000 nS	 25.11230000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 31.9594 nA	 -6.181 pA	 3.195940000 nA/um	 -618.1000000 fA/um	 438.2770000 nS	 43.82770000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 59.419 nA	 -5.493 pA	 5.941900000 nA/um	 -549.3000000 fA/um	 705.7460000 nS	 70.57460000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 102.534 nA	 -6.533 pA	 10.25340000 nA/um	 -653.3000000 fA/um	 1.027900000 uS	 102.7900000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 162.209 nA	 -5.290 pA	 16.22090000 nA/um	 -529.0000000 fA/um	 1.367200000 uS	 136.7200000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 239.254 nA	 -6.357 pA	 23.92540000 nA/um	 -635.7000000 fA/um	 1.759560000 uS	 175.9560000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 338.165 nA	 -5.225 pA	 33.81650000 nA/um	 -522.5000000 fA/um	 2.139090000 uS	 213.9090000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 453.163 nA	 -5.134 pA	 45.31630000 nA/um	 -513.4000000 fA/um	 2.467880000 uS	 246.7880000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 584.953 nA	 -5.487 pA	 58.49530000 nA/um	 -548.7000000 fA/um	 2.730020000 uS	 273.0020000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 726.165 nA	 -5.074 pA	 72.61650000 nA/um	 -507.4000000 fA/um	 2.931670000 uS	 293.1670000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 878.12 nA	 -5.259 pA	 87.81200000 nA/um	 -525.9000000 fA/um	 3.113850000 uS	 311.3850000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 1.03755 uA	 -6.144 pA	 103.7550000 nA/um	 -614.4000000 fA/um	 3.260900000 uS	 326.0900000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 1.20421 uA	 -5.445 pA	 120.4210000 nA/um	 -544.5000000 fA/um	 3.354300000 uS	 335.4300000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 1.37298 uA	 -5.424 pA	 137.2980000 nA/um	 -542.4000000 fA/um	 3.417800000 uS	 341.7800000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 1.54599 uA	 -5.727 pA	 154.5990000 nA/um	 -572.7000000 fA/um	 3.472500000 uS	 347.2500000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 1.72023 uA	 -4.645 pA	 172.0230000 nA/um	 -464.5000000 fA/um	 3.515600000 uS	 351.5600000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 1.89755 uA	 -5.736 pA	 189.7550000 nA/um	 -573.6000000 fA/um	 3.553600000 uS	 355.3600000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 2.07559 uA	 -6.432 pA	 207.5590000 nA/um	 -643.2000000 fA/um	 3.536000000 uS	 353.6000000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 2.25115 uA	 -4.322 pA	 225.1150000 nA/um	 -432.2000000 fA/um	 3.537400000 uS	 353.7400000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 2.42933 uA	 -6.222 pA	 242.9330000 nA/um	 -622.2000000 fA/um	 3.587200000 uS	 358.7200000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 2.60987 uA	 -5.267 pA	 260.9870000 nA/um	 -526.7000000 fA/um	 3.563200000 uS	 356.3200000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 2.78565 uA	 -6.228 pA	 278.5650000 nA/um	 -622.8000000 fA/um	 3.547500000 uS	 354.7500000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 2.96462 uA	 -4.691 pA	 296.4620000 nA/um	 -469.1000000 fA/um	 3.587000000 uS	 358.7000000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 3.14435 uA	 -5.583 pA	 314.4350000 nA/um	 -558.3000000 fA/um	 3.546800000 uS	 354.6800000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 3.31930 uA	 -4.907 pA	 331.9300000 nA/um	 -490.7000000 fA/um	 3.533300000 uS	 353.3300000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 3.49768 uA	 -5.758 pA	 349.7680000 nA/um	 -575.8000000 fA/um	 3.526600000 uS	 352.6600000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 3.67196 uA	 -6.110 pA	 367.1960000 nA/um	 -611.0000000 fA/um	 3.503700000 uS	 350.3700000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 3.84805 uA	 -5.587 pA	 384.8050000 nA/um	 -558.7000000 fA/um	 3.518400000 uS	 351.8400000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 4.02380 uA	 -6.037 pA	 402.3800000 nA/um	 -603.7000000 fA/um	 3.503900000 uS	 350.3900000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 4.19844 uA	 -6.359 pA	 419.8440000 nA/um	 -635.9000000 fA/um	 3.507200000 uS	 350.7200000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 4.37452 uA	 -5.685 pA	 437.4520000 nA/um	 -568.5000000 fA/um	 3.451800000 uS	 345.1800000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 4.54362 uA	 -6.204 pA	 454.3620000 nA/um	 -620.4000000 fA/um	 3.401400000 uS	 340.1400000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 4.71466 uA	 -7.058 pA	 471.4660000 nA/um	 -705.8000000 fA/um	 3.423300000 uS	 342.3300000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 4.88595 uA	 -7.145 pA	 488.5950000 nA/um	 -714.5000000 fA/um	 3.366500000 uS	 336.6500000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 5.05131 uA	 -8.145 pA	 505.1310000 nA/um	 -814.5000000 fA/um	 3.356200000 uS	 335.6200000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 5.22157 uA	 -6.892 pA	 522.1570000 nA/um	 -689.2000000 fA/um	 3.314900000 uS	 331.4900000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 5.38280 uA	 -6.193 pA	 538.2800000 nA/um	 -619.3000000 fA/um	 3.249900000 uS	 324.9900000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 5.54656 uA	 -6.109 pA	 554.6560000 nA/um	 -610.9000000 fA/um	 3.287100000 uS	 328.7100000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 5.71151 uA	 -4.854 pA	 571.1510000 nA/um	 -485.4000000 fA/um	 3.246400000 uS	 324.6400000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 5.87120 uA	 -4.806 pA	 587.1200000 nA/um	 -480.6000000 fA/um	 3.207300000 uS	 320.7300000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 6.03224 uA	 -7.934 pA	 603.2240000 nA/um	 -793.4000000 fA/um	 3.208400000 uS	 320.8400000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 6.19204 uA	 -6.728 pA	 619.2040000 nA/um	 -672.8000000 fA/um	 3.139100000 uS	 313.9100000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 6.34615 uA	 -5.072 pA	 634.6150000 nA/um	 -507.2000000 fA/um	 3.123600000 uS	 312.3600000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 6.50440 uA	 -5.288 pA	 650.4400000 nA/um	 -528.8000000 fA/um	 3.064500000 uS	 306.4500000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 6.65260 uA	 -5.339 pA	 665.2600000 nA/um	 -533.9000000 fA/um	 2.987300000 uS	 298.7300000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 6.80313 uA	 -4.639 pA	 680.3130000 nA/um	 -463.9000000 fA/um	 3.027600000 uS	 302.7600000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 6.95536 uA	 -3.599 pA	 695.5360000 nA/um	 -359.9000000 fA/um	 3.005500000 uS	 300.5500000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 7.10368 uA	 -4.376 pA	 710.3680000 nA/um	 -437.6000000 fA/um	 2.980200000 uS	 298.0200000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 7.25338 uA	 -3.826 pA	 725.3380000 nA/um	 -382.6000000 fA/um	 2.937800000 uS	 293.7800000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 7.39746 uA	 -3.016 pA	 739.7460000 nA/um	 -301.6000000 fA/um	 2.838700000 uS	 283.8700000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 7.53725 uA	 -4.702 pA	 753.7250000 nA/um	 -470.2000000 fA/um	 2.796100000 uS	 279.6100000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 7.67707 uA	 -3.897 pA	 767.7070000 nA/um	 -389.7000000 fA/um	 2.816900000 uS	 281.6900000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 7.81894 uA	 -4.586 pA	 781.8940000 nA/um	 -458.6000000 fA/um	 2.794200000 uS	 279.4200000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 7.95649 uA	 -4.835 pA	 795.6490000 nA/um	 -483.5000000 fA/um	 2.737700000 uS	 273.7700000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 8.09271 uA	 -4.844 pA	 809.2710000 nA/um	 -484.4000000 fA/um	 2.709700000 uS	 270.9700000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 8.22746 uA	 -5.194 pA	 822.7460000 nA/um	 -519.4000000 fA/um	 2.684800000 uS	 268.4800000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 8.36119 uA	 -4.481 pA	 836.1190000 nA/um	 -448.1000000 fA/um	 2.646300000 uS	 264.6300000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 8.49209 uA	 -4.850 pA	 849.2090000 nA/um	 -485.0000000 fA/um	 2.602100000 uS	 260.2100000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 8.62140 uA	 -6.222 pA	 862.1400000 nA/um	 -622.2000000 fA/um	 2.574800000 uS	 257.4800000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 8.74957 uA	 -4.441 pA	 874.9570000 nA/um	 -444.1000000 fA/um	 2.490900000 uS	 249.0900000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 8.87049 uA	 -5.228 pA	 887.0490000 nA/um	 -522.8000000 fA/um	 2.430300000 uS	 243.0300000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 8.99260 uA	 -5.191 pA	 899.2600000 nA/um	 -519.1000000 fA/um	 2.469200000 uS	 246.9200000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 9.11741 uA	 -4.312 pA	 911.7410000 nA/um	 -431.2000000 fA/um	 2.412600000 uS	 241.2600000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 9.23386 uA	 -5.536 pA	 923.3860000 nA/um	 -553.6000000 fA/um	 2.350500000 uS	 235.0500000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 9.35246 uA	 -3.995 pA	 935.2460000 nA/um	 -399.5000000 fA/um	 2.330600000 uS	 233.0600000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 9.46692 uA	 -4.464 pA	 946.6920000 nA/um	 -446.4000000 fA/um	 2.302300000 uS	 230.2300000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 9.58269 uA	 -5.180 pA	 958.2690000 nA/um	 -518.0000000 fA/um	 2.286000000 uS	 228.6000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 9.69552 uA	 -5.470 pA	 969.5520000 nA/um	 -547.0000000 fA/um	 2.283300000 uS	 228.3300000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 9.81102 uA	 -4.503 pA	 981.1020000 nA/um	 -450.3000000 fA/um	 2.225000000 uS	 222.5000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 9.91802 uA	 -4.428 pA	 991.8020000 nA/um	 -442.8000000 fA/um	 2.155100000 uS	 215.5100000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 10.02653 uA	 -4.606 pA	 1.002653000 uA/um	 -460.6000000 fA/um	 2.159100000 uS	 215.9100000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 10.13393 uA	 -5.251 pA	 1.013393000 uA/um	 -525.1000000 fA/um	 2.142500000 uS	 214.2500000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 10.24078 uA	 -5.122 pA	 1.024078000 uA/um	 -512.2000000 fA/um	 2.083900000 uS	 208.3900000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 10.34232 uA	 -4.454 pA	 1.034232000 uA/um	 -445.4000000 fA/um	 2.074600000 uS	 207.4600000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 10.44824 uA	 -4.512 pA	 1.044824000 uA/um	 -451.2000000 fA/um	 2.118400000 uS	 211.8400000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 473.834 pA	 -707.40 pA	 47.38340000 pA/um	 -70.74000000 pA/um	 110.5000000 pS	 11.05000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 479.359 pA	 -712.10 pA	 47.93590000 pA/um	 -71.21000000 pA/um	 -450.0000000 fS	 -45.00000000 fS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 473.789 pA	 -711.67 pA	 47.37890000 pA/um	 -71.16700000 pA/um	 -11.52000000 pS	 -1.152000000 pS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 478.207 pA	 -711.25 pA	 47.82070000 pA/um	 -71.12500000 pA/um	 57.10000000 pS	 5.710000000 pS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 479.499 pA	 -711.47 pA	 47.94990000 pA/um	 -71.14700000 pA/um	 -46.77000000 pS	 -4.677000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 473.530 pA	 -712.67 pA	 47.35300000 pA/um	 -71.26700000 pA/um	 -23.97000000 pS	 -2.397000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 477.102 pA	 -713.17 pA	 47.71020000 pA/um	 -71.31700000 pA/um	 30.32000000 pS	 3.032000000 pS/um
