Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
22	 -950.0 mV	 0 V	 10.00 mV	 0 V	 7.010 pA	 -4.856 pA	 701.0000000 fA/um	 -485.6000000 fA/um	 2.200000000 pS	 220.0000000 fS/um
23	 -900.0 mV	 0 V	 10.00 mV	 0 V	 7.324 pA	 -4.726 pA	 732.4000000 fA/um	 -472.6000000 fA/um	 1.740000000 pS	 174.0000000 fS/um
24	 -850.0 mV	 0 V	 10.00 mV	 0 V	 7.184 pA	 -4.567 pA	 718.4000000 fA/um	 -456.7000000 fA/um	 -2.510000000 pS	 -251.0000000 fS/um
25	 -800.0 mV	 0 V	 10.00 mV	 0 V	 7.073 pA	 -4.702 pA	 707.3000000 fA/um	 -470.2000000 fA/um	 -900.0000000 fS	 -90.00000000 fS/um
26	 -750.0 mV	 0 V	 10.00 mV	 0 V	 7.094 pA	 -4.783 pA	 709.4000000 fA/um	 -478.3000000 fA/um	 390.0000000 fS	 39.00000000 fS/um
27	 -700.0 mV	 0 V	 10.00 mV	 0 V	 7.112 pA	 -4.724 pA	 711.2000000 fA/um	 -472.4000000 fA/um	 690.0000000 fS	 69.00000000 fS/um
28	 -650.0 mV	 0 V	 10.00 mV	 0 V	 7.163 pA	 -4.688 pA	 716.3000000 fA/um	 -468.8000000 fA/um	 2.090000000 pS	 209.0000000 fS/um
29	 -600.0 mV	 0 V	 10.00 mV	 0 V	 7.321 pA	 -4.751 pA	 732.1000000 fA/um	 -475.1000000 fA/um	 2.790000000 pS	 279.0000000 fS/um
30	 -550.0 mV	 0 V	 10.00 mV	 0 V	 7.442 pA	 -4.682 pA	 744.2000000 fA/um	 -468.2000000 fA/um	 -1.720000000 pS	 -172.0000000 fS/um
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 7.149 pA	 -4.821 pA	 714.9000000 fA/um	 -482.1000000 fA/um	 -660.0000000 fS	 -66.00000000 fS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 7.376 pA	 -4.709 pA	 737.6000000 fA/um	 -470.9000000 fA/um	 -100.0000000 fS	 -10.00000000 fS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 7.139 pA	 -4.857 pA	 713.9000000 fA/um	 -485.7000000 fA/um	 -1.530000000 pS	 -153.0000000 fS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 7.223 pA	 -4.844 pA	 722.3000000 fA/um	 -484.4000000 fA/um	 1.990000000 pS	 199.0000000 fS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 7.338 pA	 -4.857 pA	 733.8000000 fA/um	 -485.7000000 fA/um	 -2.230000000 pS	 -223.0000000 fS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 7.000 pA	 -4.590 pA	 700.0000000 fA/um	 -459.0000000 fA/um	 -2.550000000 pS	 -255.0000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 7.083 pA	 -4.810 pA	 708.3000000 fA/um	 -481.0000000 fA/um	 2.140000000 pS	 214.0000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 7.214 pA	 -4.801 pA	 721.4000000 fA/um	 -480.1000000 fA/um	 -1.950000000 pS	 -195.0000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 6.888 pA	 -5.018 pA	 688.8000000 fA/um	 -501.8000000 fA/um	 -870.0000000 fS	 -87.00000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 7.127 pA	 -4.857 pA	 712.7000000 fA/um	 -485.7000000 fA/um	 5.800000000 pS	 580.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 7.468 pA	 -4.639 pA	 746.8000000 fA/um	 -463.9000000 fA/um	 4.990000000 pS	 499.0000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 7.626 pA	 -4.770 pA	 762.6000000 fA/um	 -477.0000000 fA/um	 -300.0000000 fS	 -30.00000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 7.438 pA	 -5.025 pA	 743.8000000 fA/um	 -502.5000000 fA/um	 -2.310000000 pS	 -231.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 7.395 pA	 -4.869 pA	 739.5000000 fA/um	 -486.9000000 fA/um	 -1.090000000 pS	 -109.0000000 fS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 7.329 pA	 -4.944 pA	 732.9000000 fA/um	 -494.4000000 fA/um	 2.460000000 pS	 246.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 7.641 pA	 -4.672 pA	 764.1000000 fA/um	 -467.2000000 fA/um	 5.330000000 pS	 533.0000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 7.862 pA	 -4.668 pA	 786.2000000 fA/um	 -466.8000000 fA/um	 -2.270000000 pS	 -227.0000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 7.414 pA	 -4.835 pA	 741.4000000 fA/um	 -483.5000000 fA/um	 -3.220000000 pS	 -322.0000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 7.540 pA	 -4.773 pA	 754.0000000 fA/um	 -477.3000000 fA/um	 1.360000000 pS	 136.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 7.550 pA	 -4.839 pA	 755.0000000 fA/um	 -483.9000000 fA/um	 1.100000000 pS	 110.0000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 7.650 pA	 -4.750 pA	 765.0000000 fA/um	 -475.0000000 fA/um	 520.0000000 fS	 52.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 7.602 pA	 -4.791 pA	 760.2000000 fA/um	 -479.1000000 fA/um	 -490.0000000 fS	 -49.00000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 7.601 pA	 -4.729 pA	 760.1000000 fA/um	 -472.9000000 fA/um	 2.580000000 pS	 258.0000000 fS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 7.860 pA	 -4.916 pA	 786.0000000 fA/um	 -491.6000000 fA/um	 12.58000000 pS	 1.258000000 pS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 8.859 pA	 -4.751 pA	 885.9000000 fA/um	 -475.1000000 fA/um	 28.24000000 pS	 2.824000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 10.684 pA	 -4.765 pA	 1.068400000 pA/um	 -476.5000000 fA/um	 75.59000000 pS	 7.559000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 16.418 pA	 -4.868 pA	 1.641800000 pA/um	 -486.8000000 fA/um	 198.4800000 pS	 19.84800000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 30.532 pA	 -4.816 pA	 3.053200000 pA/um	 -481.6000000 fA/um	 511.2200000 pS	 51.12200000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 67.540 pA	 -4.753 pA	 6.754000000 pA/um	 -475.3000000 fA/um	 1.378390000 nS	 137.8390000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 168.371 pA	 -4.721 pA	 16.83710000 pA/um	 -472.1000000 fA/um	 3.697380000 nS	 369.7380000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 437.278 pA	 -4.741 pA	 43.72780000 pA/um	 -474.1000000 fA/um	 9.808190000 nS	 980.8190000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 1.14919 nA	 -4.848 pA	 114.9190000 pA/um	 -484.8000000 fA/um	 26.77862000 nS	 2.677862000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 3.11514 nA	 -4.617 pA	 311.5140000 pA/um	 -461.7000000 fA/um	 72.54010000 nS	 7.254010000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 8.4032 nA	 -4.637 pA	 840.3200000 pA/um	 -463.7000000 fA/um	 197.1566000 nS	 19.71566000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 22.8308 nA	 -4.496 pA	 2.283080000 nA/um	 -449.6000000 fA/um	 508.8780000 nS	 50.88780000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 59.291 nA	 -4.828 pA	 5.929100000 nA/um	 -482.8000000 fA/um	 1.266622000 uS	 126.6622000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 149.493 nA	 -4.719 pA	 14.94930000 nA/um	 -471.9000000 fA/um	 2.834240000 uS	 283.4240000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 342.715 nA	 -4.625 pA	 34.27150000 nA/um	 -462.5000000 fA/um	 5.593270000 uS	 559.3270000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 708.82 nA	 -4.906 pA	 70.88200000 nA/um	 -490.6000000 fA/um	 9.846850000 uS	 984.6850000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 1.32740 uA	 -4.584 pA	 132.7400000 nA/um	 -458.4000000 fA/um	 15.12300000 uS	 1.512300000 uS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 2.22112 uA	 -4.874 pA	 222.1120000 nA/um	 -487.4000000 fA/um	 20.63070000 uS	 2.063070000 uS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 3.39047 uA	 -4.725 pA	 339.0470000 nA/um	 -472.5000000 fA/um	 25.75780000 uS	 2.575780000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 4.79690 uA	 -4.785 pA	 479.6900000 nA/um	 -478.5000000 fA/um	 30.24000000 uS	 3.024000000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 6.41447 uA	 -4.722 pA	 641.4470000 nA/um	 -472.2000000 fA/um	 33.62810000 uS	 3.362810000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 8.15971 uA	 -4.760 pA	 815.9710000 nA/um	 -476.0000000 fA/um	 35.81230000 uS	 3.581230000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 9.9957 uA	 -4.757 pA	 999.5700000 nA/um	 -475.7000000 fA/um	 37.78290000 uS	 3.778290000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 11.9380 uA	 -4.709 pA	 1.193800000 uA/um	 -470.9000000 fA/um	 39.33700000 uS	 3.933700000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 13.9294 uA	 -4.605 pA	 1.392940000 uA/um	 -460.5000000 fA/um	 40.02900000 uS	 4.002900000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 15.9409 uA	 -4.679 pA	 1.594090000 uA/um	 -467.9000000 fA/um	 40.53700000 uS	 4.053700000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 17.9831 uA	 -4.635 pA	 1.798310000 uA/um	 -463.5000000 fA/um	 40.83300000 uS	 4.083300000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 20.0242 uA	 -4.793 pA	 2.002420000 uA/um	 -479.3000000 fA/um	 40.77400000 uS	 4.077400000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 22.0605 uA	 -4.780 pA	 2.206050000 uA/um	 -478.0000000 fA/um	 41.02500000 uS	 4.102500000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 24.1267 uA	 -4.737 pA	 2.412670000 uA/um	 -473.7000000 fA/um	 40.90500000 uS	 4.090500000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 26.1510 uA	 -4.655 pA	 2.615100000 uA/um	 -465.5000000 fA/um	 40.58200000 uS	 4.058200000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 28.1849 uA	 -4.666 pA	 2.818490000 uA/um	 -466.6000000 fA/um	 40.49600000 uS	 4.049600000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 30.2006 uA	 -4.745 pA	 3.020060000 uA/um	 -474.5000000 fA/um	 40.05300000 uS	 4.005300000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 32.1902 uA	 -4.851 pA	 3.219020000 uA/um	 -485.1000000 fA/um	 39.74800000 uS	 3.974800000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 34.1754 uA	 -4.672 pA	 3.417540000 uA/um	 -467.2000000 fA/um	 39.46800000 uS	 3.946800000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 36.1370 uA	 -4.846 pA	 3.613700000 uA/um	 -484.6000000 fA/um	 39.02700000 uS	 3.902700000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 38.0781 uA	 -4.870 pA	 3.807810000 uA/um	 -487.0000000 fA/um	 38.75400000 uS	 3.875400000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 40.0124 uA	 -4.796 pA	 4.001240000 uA/um	 -479.6000000 fA/um	 38.23800000 uS	 3.823800000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 41.9019 uA	 -4.844 pA	 4.190190000 uA/um	 -484.4000000 fA/um	 37.76400000 uS	 3.776400000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 43.7888 uA	 -4.812 pA	 4.378880000 uA/um	 -481.2000000 fA/um	 37.62000000 uS	 3.762000000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 45.6639 uA	 -4.764 pA	 4.566390000 uA/um	 -476.4000000 fA/um	 36.90700000 uS	 3.690700000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 47.4795 uA	 -4.882 pA	 4.747950000 uA/um	 -488.2000000 fA/um	 36.67000000 uS	 3.667000000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 49.3309 uA	 -5.067 pA	 4.933090000 uA/um	 -506.7000000 fA/um	 36.19300000 uS	 3.619300000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 51.0988 uA	 -4.633 pA	 5.109880000 uA/um	 -463.3000000 fA/um	 35.34900000 uS	 3.534900000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 52.8658 uA	 -4.782 pA	 5.286580000 uA/um	 -478.2000000 fA/um	 35.19700000 uS	 3.519700000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 54.6185 uA	 -4.723 pA	 5.461850000 uA/um	 -472.3000000 fA/um	 34.75700000 uS	 3.475700000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 56.3415 uA	 -4.629 pA	 5.634150000 uA/um	 -462.9000000 fA/um	 34.23400000 uS	 3.423400000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 58.0419 uA	 -4.803 pA	 5.804190000 uA/um	 -480.3000000 fA/um	 34.12500000 uS	 3.412500000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 59.7540 uA	 -4.619 pA	 5.975400000 uA/um	 -461.9000000 fA/um	 33.47500000 uS	 3.347500000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 61.3894 uA	 -4.882 pA	 6.138940000 uA/um	 -488.2000000 fA/um	 33.05300000 uS	 3.305300000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 63.0593 uA	 -4.807 pA	 6.305930000 uA/um	 -480.7000000 fA/um	 32.68800000 uS	 3.268800000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 64.6582 uA	 -4.931 pA	 6.465820000 uA/um	 -493.1000000 fA/um	 31.97200000 uS	 3.197200000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 66.2565 uA	 -4.872 pA	 6.625650000 uA/um	 -487.2000000 fA/um	 31.73400000 uS	 3.173400000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 67.8316 uA	 -4.861 pA	 6.783160000 uA/um	 -486.1000000 fA/um	 30.93400000 uS	 3.093400000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 69.3499 uA	 -4.684 pA	 6.934990000 uA/um	 -468.4000000 fA/um	 30.62100000 uS	 3.062100000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 70.8937 uA	 -4.694 pA	 7.089370000 uA/um	 -469.4000000 fA/um	 30.53000000 uS	 3.053000000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 72.4029 uA	 -4.772 pA	 7.240290000 uA/um	 -477.2000000 fA/um	 29.73500000 uS	 2.973500000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 73.8672 uA	 -4.862 pA	 7.386720000 uA/um	 -486.2000000 fA/um	 29.32000000 uS	 2.932000000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 75.3349 uA	 -4.880 pA	 7.533490000 uA/um	 -488.0000000 fA/um	 28.94500000 uS	 2.894500000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 76.7617 uA	 -4.832 pA	 7.676170000 uA/um	 -483.2000000 fA/um	 28.33700000 uS	 2.833700000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 78.1686 uA	 -4.657 pA	 7.816860000 uA/um	 -465.7000000 fA/um	 27.99200000 uS	 2.799200000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 79.5609 uA	 -4.770 pA	 7.956090000 uA/um	 -477.0000000 fA/um	 27.41600000 uS	 2.741600000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 80.9102 uA	 -4.775 pA	 8.091020000 uA/um	 -477.5000000 fA/um	 27.01300000 uS	 2.701300000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 82.2622 uA	 -4.856 pA	 8.226220000 uA/um	 -485.6000000 fA/um	 26.65000000 uS	 2.665000000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 83.5752 uA	 -4.834 pA	 8.357520000 uA/um	 -483.4000000 fA/um	 26.19000000 uS	 2.619000000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 84.8812 uA	 -4.602 pA	 8.488120000 uA/um	 -460.2000000 fA/um	 26.09000000 uS	 2.609000000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 86.1842 uA	 -4.853 pA	 8.618420000 uA/um	 -485.3000000 fA/um	 25.62200000 uS	 2.562200000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 87.4434 uA	 -4.843 pA	 8.744340000 uA/um	 -484.3000000 fA/um	 24.68000000 uS	 2.468000000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 88.6522 uA	 -4.711 pA	 8.865220000 uA/um	 -471.1000000 fA/um	 24.35000000 uS	 2.435000000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 89.8784 uA	 -4.782 pA	 8.987840000 uA/um	 -478.2000000 fA/um	 23.99800000 uS	 2.399800000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 91.0520 uA	 -4.705 pA	 9.105200000 uA/um	 -470.5000000 fA/um	 23.87500000 uS	 2.387500000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 92.2659 uA	 -4.817 pA	 9.226590000 uA/um	 -481.7000000 fA/um	 23.52700000 uS	 2.352700000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 93.4047 uA	 -4.775 pA	 9.340470000 uA/um	 -477.5000000 fA/um	 22.57100000 uS	 2.257100000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 94.5230 uA	 -4.837 pA	 9.452300000 uA/um	 -483.7000000 fA/um	 22.33100000 uS	 2.233100000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 95.6378 uA	 -4.863 pA	 9.563780000 uA/um	 -486.3000000 fA/um	 21.94900000 uS	 2.194900000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 96.7179 uA	 -4.972 pA	 9.671790000 uA/um	 -497.2000000 fA/um	 21.36600000 uS	 2.136600000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 97.7744 uA	 -4.789 pA	 9.777440000 uA/um	 -478.9000000 fA/um	 21.37700000 uS	 2.137700000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 98.8556 uA	 -4.919 pA	 9.885560000 uA/um	 -491.9000000 fA/um	 20.75900000 uS	 2.075900000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 99.8503 uA	 -4.607 pA	 9.985030000 uA/um	 -460.7000000 fA/um	 20.39600000 uS	 2.039600000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 100.8952 uA	 -4.828 pA	 10.08952000 uA/um	 -482.8000000 fA/um	 20.23400000 uS	 2.023400000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 101.8737 uA	 -4.665 pA	 10.18737000 uA/um	 -466.5000000 fA/um	 19.79600000 uS	 1.979600000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 102.8748 uA	 -4.574 pA	 10.28748000 uA/um	 -457.4000000 fA/um	 19.59300000 uS	 1.959300000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 103.8330 uA	 -4.523 pA	 10.38330000 uA/um	 -452.3000000 fA/um	 19.16700000 uS	 1.916700000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 104.7915 uA	 -4.907 pA	 10.47915000 uA/um	 -490.7000000 fA/um	 18.93000000 uS	 1.893000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 105.7260 uA	 -4.701 pA	 10.57260000 uA/um	 -470.1000000 fA/um	 18.63500000 uS	 1.863500000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 106.6550 uA	 -4.921 pA	 10.66550000 uA/um	 -492.1000000 fA/um	 18.07500000 uS	 1.807500000 uS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 107.5335 uA	 -4.845 pA	 10.75335000 uA/um	 -484.5000000 fA/um	 18.09700000 uS	 1.809700000 uS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 108.4647 uA	 -4.889 pA	 10.84647000 uA/um	 -488.9000000 fA/um	 18.62400000 uS	 1.862400000 uS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 384.756 pA	 -575.16 pA	 38.47560000 pA/um	 -57.51600000 pA/um	 -7.420000000 pS	 -742.0000000 fS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 384.385 pA	 -574.72 pA	 38.43850000 pA/um	 -57.47200000 pA/um	 -5.160000000 pS	 -516.0000000 fS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 384.240 pA	 -574.89 pA	 38.42400000 pA/um	 -57.48900000 pA/um	 -800.0000000 fS	 -80.00000000 fS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 384.305 pA	 -574.79 pA	 38.43050000 pA/um	 -57.47900000 pA/um	 3.330000000 pS	 333.0000000 fS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 384.573 pA	 -574.59 pA	 38.45730000 pA/um	 -57.45900000 pA/um	 -2.060000000 pS	 -206.0000000 fS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 384.099 pA	 -574.74 pA	 38.40990000 pA/um	 -57.47400000 pA/um	 -2.320000000 pS	 -232.0000000 fS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 384.341 pA	 -574.67 pA	 38.43410000 pA/um	 -57.46700000 pA/um	 2.980000000 pS	 298.0000000 fS/um
