Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 1.35040 uA	 135.0400000 nA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 3.99290 uA	 399.2900000 nA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 3.82870 uA	 382.8700000 nA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 1.56020 uA	 156.0200000 nA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 1.62690 uA	 162.6900000 nA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 4.76260 uA	 476.2600000 nA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 2.56880 uA	 256.8800000 nA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 1.22970 uA	 122.9700000 nA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 3.18180 uA	 318.1800000 nA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 4.75440 uA	 475.4400000 nA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 2.33040 uA	 233.0400000 nA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 1.30760 uA	 130.7600000 nA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 4.29090 uA	 429.0900000 nA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 3.74560 uA	 374.5600000 nA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 1.20550 uA	 120.5500000 nA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 3.12840 uA	 312.8400000 nA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 4.25170 uA	 425.1700000 nA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 1.36810 uA	 136.8100000 nA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 1.77350 uA	 177.3500000 nA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 5.25770 uA	 525.7700000 nA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 3.39920 uA	 339.9200000 nA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 1.23980 uA	 123.9800000 nA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 2.36720 uA	 236.7200000 nA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 5.11510 uA	 511.5100000 nA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 2.38060 uA	 238.0600000 nA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 1.27250 uA	 127.2500000 nA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 5.22870 uA	 522.8700000 nA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 2.78390 uA	 278.3900000 nA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 1.38760 uA	 138.7600000 nA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 4.64470 uA	 464.4700000 nA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 4.02940 uA	 402.9400000 nA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 1.26830 uA	 126.8300000 nA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 3.44110 uA	 344.1100000 nA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 4.99430 uA	 499.4300000 nA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 2.17800 uA	 217.8000000 nA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 1.98130 uA	 198.1300000 nA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 5.49850 uA	 549.8500000 nA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 4.20540 uA	 420.5400000 nA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 1.53430 uA	 153.4300000 nA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 1.89630 uA	 189.6300000 nA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 5.35960 uA	 535.9600000 nA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 4.36910 uA	 436.9100000 nA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 1.34790 uA	 134.7900000 nA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 3.94620 uA	 394.6200000 nA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 4.73550 uA	 473.5500000 nA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 1.58700 uA	 158.7000000 nA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 2.31740 uA	 231.7400000 nA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 5.86380 uA	 586.3800000 nA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 3.83470 uA	 383.4700000 nA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 1.57830 uA	 157.8300000 nA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 5.32300 uA	 532.3000000 nA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 3.92810 uA	 392.8100000 nA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 1.40800 uA	 140.8000000 nA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 4.17700 uA	 417.7000000 nA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 4.85570 uA	 485.5700000 nA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 2.08250 uA	 208.2500000 nA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 1.68680 uA	 168.6800000 nA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 4.71950 uA	 471.9500000 nA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 4.53530 uA	 453.5300000 nA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 1.85700 uA	 185.7000000 nA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 1.96710 uA	 196.7100000 nA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 5.34660 uA	 534.6600000 nA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 4.16500 uA	 416.5000000 nA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 1.57450 uA	 157.4500000 nA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 2.31150 uA	 231.1500000 nA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 6.04720 uA	 604.7200000 nA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 2.80950 uA	 280.9500000 nA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 1.54490 uA	 154.4900000 nA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 5.21420 uA	 521.4200000 nA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 4.44940 uA	 444.9400000 nA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 1.54470 uA	 154.4700000 nA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 3.93730 uA	 393.7300000 nA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 4.37560 uA	 437.5600000 nA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 1.54130 uA	 154.1300000 nA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 3.51900 uA	 351.9000000 nA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 5.80190 uA	 580.1900000 nA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 3.53260 uA	 353.2600000 nA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 1.57580 uA	 157.5800000 nA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 3.14390 uA	 314.3900000 nA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 5.87640 uA	 587.6400000 nA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 3.80340 uA	 380.3400000 nA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 1.59630 uA	 159.6300000 nA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 5.68800 uA	 568.8000000 nA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 4.01710 uA	 401.7100000 nA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 1.64650 uA	 164.6500000 nA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 5.09610 uA	 509.6100000 nA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 4.75110 uA	 475.1100000 nA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 1.81000 uA	 181.0000000 nA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 3.93660 uA	 393.6600000 nA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 5.80370 uA	 580.3700000 nA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 3.39780 uA	 339.7800000 nA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 1.69860 uA	 169.8600000 nA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 3.94480 uA	 394.4800000 nA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 5.83300 uA	 583.3000000 nA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 3.51900 uA	 351.9000000 nA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 1.91200 uA	 191.2000000 nA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 5.11890 uA	 511.8900000 nA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 5.51350 uA	 551.3500000 nA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 2.67310 uA	 267.3100000 nA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 2.83520 uA	 283.5200000 nA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 5.83320 uA	 583.3200000 nA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 2.66650 uA	 266.6500000 nA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 2.43310 uA	 243.3100000 nA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 6.18660 uA	 618.6600000 nA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 4.08240 uA	 408.2400000 nA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 1.88450 uA	 188.4500000 nA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 4.27760 uA	 427.7600000 nA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 5.86780 uA	 586.7800000 nA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 2.55620 uA	 255.6200000 nA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 2.72200 uA	 272.2000000 nA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 6.31100 uA	 631.1000000 nA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 2.94320 uA	 294.3200000 nA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 2.15180 uA	 215.1800000 nA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 6.10620 uA	 610.6200000 nA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 4.42910 uA	 442.9100000 nA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 2.04560 uA	 204.5600000 nA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 3.24640 uA	 324.6400000 nA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 6.32850 uA	 632.8500000 nA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 3.00900 uA	 300.9000000 nA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 2.54660 uA	 254.6600000 nA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 6.22590 uA	 622.5900000 nA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 4.42200 uA	 442.2000000 nA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 2.06890 uA	 206.8900000 nA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 3.86070 uA	 386.0700000 nA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 5.81100 uA	 581.1000000 nA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 2.90500 uA	 290.5000000 nA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 2.38330 uA	 238.3300000 nA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 6.25060 uA	 625.0600000 nA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 4.80640 uA	 480.6400000 nA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 2.42200 uA	 242.2000000 nA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 3.25360 uA	 325.3600000 nA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 6.25750 uA	 625.7500000 nA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 4.81860 uA	 481.8600000 nA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 2.51310 uA	 251.3100000 nA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 4.11250 uA	 411.2500000 nA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 6.31460 uA	 631.4600000 nA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 4.50680 uA	 450.6800000 nA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 2.28420 uA	 228.4200000 nA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 6.23400 uA	 623.4000000 nA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 5.15580 uA	 515.5800000 nA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 2.52630 uA	 252.6300000 nA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 4.49810 uA	 449.8100000 nA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 5.92240 uA	 592.2400000 nA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 3.96130 uA	 396.1300000 nA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 2.44790 uA	 244.7900000 nA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 5.18800 uA	 518.8000000 nA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 5.98620 uA	 598.6200000 nA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 4.21600 uA	 421.6000000 nA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 3.55660 uA	 355.6600000 nA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 6.38210 uA	 638.2100000 nA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 4.18380 uA	 418.3800000 nA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 2.79480 uA	 279.4800000 nA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 6.40230 uA	 640.2300000 nA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 4.93600 uA	 493.6000000 nA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 2.52580 uA	 252.5800000 nA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 6.38980 uA	 638.9800000 nA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 5.52990 uA	 552.9900000 nA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 2.81390 uA	 281.3900000 nA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 3.84970 uA	 384.9700000 nA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 6.37800 uA	 637.8000000 nA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 5.10140 uA	 510.1400000 nA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 2.95880 uA	 295.8800000 nA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 3.86630 uA	 386.6300000 nA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 6.42840 uA	 642.8400000 nA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 4.67110 uA	 467.1100000 nA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 2.67300 uA	 267.3000000 nA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 4.99940 uA	 499.9400000 nA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 6.44480 uA	 644.4800000 nA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 3.71400 uA	 371.4000000 nA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 3.00160 uA	 300.1600000 nA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 6.37630 uA	 637.6300000 nA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 5.14030 uA	 514.0300000 nA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 3.02060 uA	 302.0600000 nA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 5.25190 uA	 525.1900000 nA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 6.44620 uA	 644.6200000 nA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 4.88990 uA	 488.9900000 nA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 2.94160 uA	 294.1600000 nA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 5.09900 uA	 509.9000000 nA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 6.43190 uA	 643.1900000 nA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 5.04080 uA	 504.0800000 nA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 3.15550 uA	 315.5500000 nA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 4.95610 uA	 495.6100000 nA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 5.97350 uA	 597.3500000 nA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 3.47770 uA	 347.7700000 nA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 4.92300 uA	 492.3000000 nA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 6.45820 uA	 645.8200000 nA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 4.38390 uA	 438.3900000 nA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 3.79160 uA	 379.1600000 nA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 6.50700 uA	 650.7000000 nA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 5.16980 uA	 516.9800000 nA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 3.33970 uA	 333.9700000 nA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 6.23310 uA	 623.3100000 nA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 6.15490 uA	 615.4900000 nA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 4.75820 uA	 475.8200000 nA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 3.35780 uA	 335.7800000 nA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 6.15600 uA	 615.6000000 nA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 6.27800 uA	 627.8000000 nA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 4.91630 uA	 491.6300000 nA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 3.73750 uA	 373.7500000 nA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 6.54190 uA	 654.1900000 nA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 5.22920 uA	 522.9200000 nA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 3.43340 uA	 343.3400000 nA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 6.54330 uA	 654.3300000 nA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 6.15160 uA	 615.1600000 nA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 4.82170 uA	 482.1700000 nA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 4.62340 uA	 462.3400000 nA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 6.58150 uA	 658.1500000 nA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 5.39140 uA	 539.1400000 nA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 3.55440 uA	 355.4400000 nA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 6.43700 uA	 643.7000000 nA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 5.96780 uA	 596.7800000 nA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 3.89970 uA	 389.9700000 nA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 4.94920 uA	 494.9200000 nA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 6.59730 uA	 659.7300000 nA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 5.78360 uA	 578.3600000 nA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 3.76100 uA	 376.1000000 nA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 5.99990 uA	 599.9900000 nA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 6.51980 uA	 651.9800000 nA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 4.57960 uA	 457.9600000 nA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 5.81620 uA	 581.6200000 nA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 6.61880 uA	 661.8800000 nA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 5.17400 uA	 517.4000000 nA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 3.90490 uA	 390.4900000 nA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 6.37600 uA	 637.6000000 nA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 6.18360 uA	 618.3600000 nA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 4.52220 uA	 452.2200000 nA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 4.46680 uA	 446.6800000 nA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 6.66080 uA	 666.0800000 nA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 6.01370 uA	 601.3700000 nA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 4.20040 uA	 420.0400000 nA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 6.22000 uA	 622.0000000 nA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 6.60850 uA	 660.8500000 nA/um
