Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
14	 -1.3500 V	 0 V	 10.00 mV	 0 V	 2.32610 uA	 -8.819 pA	 232.6100000 nA/um	 -881.9000000 fA/um	 526.9000000 nS	 52.69000000 nS/um
15	 -1.3000 V	 0 V	 10.00 mV	 0 V	 2.35370 uA	 -9.013 pA	 235.3700000 nA/um	 -901.3000000 fA/um	 554.7000000 nS	 55.47000000 nS/um
16	 -1.2500 V	 0 V	 10.00 mV	 0 V	 2.38157 uA	 -9.015 pA	 238.1570000 nA/um	 -901.5000000 fA/um	 550.6000000 nS	 55.06000000 nS/um
17	 -1.2000 V	 0 V	 10.00 mV	 0 V	 2.40876 uA	 -9.272 pA	 240.8760000 nA/um	 -927.2000000 fA/um	 532.7000000 nS	 53.27000000 nS/um
18	 -1.1500 V	 0 V	 10.00 mV	 0 V	 2.43484 uA	 -8.583 pA	 243.4840000 nA/um	 -858.3000000 fA/um	 543.0000000 nS	 54.30000000 nS/um
19	 -1.1000 V	 0 V	 10.00 mV	 0 V	 2.46306 uA	 -9.098 pA	 246.3060000 nA/um	 -909.8000000 fA/um	 565.6000000 nS	 56.56000000 nS/um
20	 -1.0500 V	 0 V	 10.00 mV	 0 V	 2.49140 uA	 -8.235 pA	 249.1400000 nA/um	 -823.5000000 fA/um	 588.1000000 nS	 58.81000000 nS/um
21	 -1.0000 V	 0 V	 10.00 mV	 0 V	 2.52187 uA	 -9.068 pA	 252.1870000 nA/um	 -906.8000000 fA/um	 629.1000000 nS	 62.91000000 nS/um
22	 -950.0 mV	 0 V	 10.00 mV	 0 V	 2.55431 uA	 -9.196 pA	 255.4310000 nA/um	 -919.6000000 fA/um	 623.3000000 nS	 62.33000000 nS/um
23	 -900.0 mV	 0 V	 10.00 mV	 0 V	 2.58420 uA	 -8.916 pA	 258.4200000 nA/um	 -891.6000000 fA/um	 619.6000000 nS	 61.96000000 nS/um
24	 -850.0 mV	 0 V	 10.00 mV	 0 V	 2.61627 uA	 -8.898 pA	 261.6270000 nA/um	 -889.8000000 fA/um	 652.9000000 nS	 65.29000000 nS/um
25	 -800.0 mV	 0 V	 10.00 mV	 0 V	 2.64949 uA	 -8.860 pA	 264.9490000 nA/um	 -886.0000000 fA/um	 701.8000000 nS	 70.18000000 nS/um
26	 -750.0 mV	 0 V	 10.00 mV	 0 V	 2.68645 uA	 -9.004 pA	 268.6450000 nA/um	 -900.4000000 fA/um	 720.4000000 nS	 72.04000000 nS/um
27	 -700.0 mV	 0 V	 10.00 mV	 0 V	 2.72153 uA	 -8.950 pA	 272.1530000 nA/um	 -895.0000000 fA/um	 750.4000000 nS	 75.04000000 nS/um
28	 -650.0 mV	 0 V	 10.00 mV	 0 V	 2.76149 uA	 -9.027 pA	 276.1490000 nA/um	 -902.7000000 fA/um	 808.9000000 nS	 80.89000000 nS/um
29	 -600.0 mV	 0 V	 10.00 mV	 0 V	 2.80242 uA	 -9.275 pA	 280.2420000 nA/um	 -927.5000000 fA/um	 848.0000000 nS	 84.80000000 nS/um
30	 -550.0 mV	 0 V	 10.00 mV	 0 V	 2.84629 uA	 -8.837 pA	 284.6290000 nA/um	 -883.7000000 fA/um	 907.2000000 nS	 90.72000000 nS/um
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 2.89314 uA	 -8.966 pA	 289.3140000 nA/um	 -896.6000000 fA/um	 997.5000000 nS	 99.75000000 nS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 2.94604 uA	 -8.836 pA	 294.6040000 nA/um	 -883.6000000 fA/um	 1.043900000 uS	 104.3900000 nS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 2.99753 uA	 -8.742 pA	 299.7530000 nA/um	 -874.2000000 fA/um	 1.116600000 uS	 111.6600000 nS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 3.05770 uA	 -9.121 pA	 305.7700000 nA/um	 -912.1000000 fA/um	 1.249900000 uS	 124.9900000 nS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 3.12252 uA	 -8.663 pA	 312.2520000 nA/um	 -866.3000000 fA/um	 1.314400000 uS	 131.4400000 nS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 3.18914 uA	 -8.736 pA	 318.9140000 nA/um	 -873.6000000 fA/um	 1.459800000 uS	 145.9800000 nS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 3.26850 uA	 -9.262 pA	 326.8500000 nA/um	 -926.2000000 fA/um	 1.672500000 uS	 167.2500000 nS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 3.35639 uA	 -8.867 pA	 335.6390000 nA/um	 -886.7000000 fA/um	 1.881900000 uS	 188.1900000 nS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 3.45669 uA	 -9.189 pA	 345.6690000 nA/um	 -918.9000000 fA/um	 2.176200000 uS	 217.6200000 nS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 3.57401 uA	 -9.269 pA	 357.4010000 nA/um	 -926.9000000 fA/um	 2.498300000 uS	 249.8300000 nS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 3.70652 uA	 -8.526 pA	 370.6520000 nA/um	 -852.6000000 fA/um	 2.827600000 uS	 282.7600000 nS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 3.85677 uA	 -8.774 pA	 385.6770000 nA/um	 -877.4000000 fA/um	 3.252200000 uS	 325.2200000 nS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 4.03174 uA	 -8.693 pA	 403.1740000 nA/um	 -869.3000000 fA/um	 3.924000000 uS	 392.4000000 nS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 4.24917 uA	 -8.469 pA	 424.9170000 nA/um	 -846.9000000 fA/um	 5.023100000 uS	 502.3100000 nS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 4.53405 uA	 -9.080 pA	 453.4050000 nA/um	 -908.0000000 fA/um	 6.120200000 uS	 612.0200000 nS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 4.86119 uA	 -9.491 pA	 486.1190000 nA/um	 -949.1000000 fA/um	 7.086900000 uS	 708.6900000 nS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 5.24274 uA	 -9.085 pA	 524.2740000 nA/um	 -908.5000000 fA/um	 8.940600000 uS	 894.0600000 nS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 5.75525 uA	 -8.997 pA	 575.5250000 nA/um	 -899.7000000 fA/um	 11.11230000 uS	 1.111230000 uS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 6.35397 uA	 -8.518 pA	 635.3970000 nA/um	 -851.8000000 fA/um	 13.25340000 uS	 1.325340000 uS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 7.08059 uA	 -9.518 pA	 708.0590000 nA/um	 -951.8000000 fA/um	 15.87020000 uS	 1.587020000 uS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 7.94099 uA	 -9.635 pA	 794.0990000 nA/um	 -963.5000000 fA/um	 18.86250000 uS	 1.886250000 uS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 8.96684 uA	 -9.243 pA	 896.6840000 nA/um	 -924.3000000 fA/um	 22.66790000 uS	 2.266790000 uS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 10.20778 uA	 -8.742 pA	 1.020778000 uA/um	 -874.2000000 fA/um	 26.72960000 uS	 2.672960000 uS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 11.6398 uA	 -8.957 pA	 1.163980000 uA/um	 -895.7000000 fA/um	 31.12820000 uS	 3.112820000 uS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 13.3206 uA	 -9.140 pA	 1.332060000 uA/um	 -914.0000000 fA/um	 36.04200000 uS	 3.604200000 uS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 15.2440 uA	 -8.933 pA	 1.524400000 uA/um	 -893.3000000 fA/um	 40.98200000 uS	 4.098200000 uS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 17.4188 uA	 -8.802 pA	 1.741880000 uA/um	 -880.2000000 fA/um	 46.51000000 uS	 4.651000000 uS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 19.8950 uA	 -8.598 pA	 1.989500000 uA/um	 -859.8000000 fA/um	 52.48600000 uS	 5.248600000 uS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 22.6674 uA	 -9.047 pA	 2.266740000 uA/um	 -904.7000000 fA/um	 58.89900000 uS	 5.889900000 uS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 25.7849 uA	 -8.978 pA	 2.578490000 uA/um	 -897.8000000 fA/um	 66.35500000 uS	 6.635500000 uS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 29.3029 uA	 -8.897 pA	 2.930290000 uA/um	 -889.7000000 fA/um	 73.94200000 uS	 7.394200000 uS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 33.1791 uA	 -8.574 pA	 3.317910000 uA/um	 -857.4000000 fA/um	 83.38000000 uS	 8.338000000 uS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 37.6409 uA	 -8.874 pA	 3.764090000 uA/um	 -887.4000000 fA/um	 94.33500000 uS	 9.433500000 uS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 42.6126 uA	 -8.957 pA	 4.261260000 uA/um	 -895.7000000 fA/um	 105.8190000 uS	 10.58190000 uS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 48.2228 uA	 -8.755 pA	 4.822280000 uA/um	 -875.5000000 fA/um	 118.6380000 uS	 11.86380000 uS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 54.4764 uA	 -8.811 pA	 5.447640000 uA/um	 -881.1000000 fA/um	 132.2990000 uS	 13.22990000 uS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 61.4527 uA	 -8.784 pA	 6.145270000 uA/um	 -878.4000000 fA/um	 147.0020000 uS	 14.70020000 uS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 69.1766 uA	 -9.218 pA	 6.917660000 uA/um	 -921.8000000 fA/um	 160.8640000 uS	 16.08640000 uS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 77.5391 uA	 -8.777 pA	 7.753910000 uA/um	 -877.7000000 fA/um	 173.2620000 uS	 17.32620000 uS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 86.5028 uA	 -8.421 pA	 8.650280000 uA/um	 -842.1000000 fA/um	 184.6050000 uS	 18.46050000 uS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 95.9996 uA	 -9.216 pA	 9.599960000 uA/um	 -921.6000000 fA/um	 191.5960000 uS	 19.15960000 uS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 105.6624 uA	 -8.694 pA	 10.56624000 uA/um	 -869.4000000 fA/um	 195.3140000 uS	 19.53140000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 115.531 uA	 -8.751 pA	 11.55310000 uA/um	 -875.1000000 fA/um	 197.8760000 uS	 19.78760000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 125.450 uA	 -8.924 pA	 12.54500000 uA/um	 -892.4000000 fA/um	 198.1400000 uS	 19.81400000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 135.345 uA	 -8.755 pA	 13.53450000 uA/um	 -875.5000000 fA/um	 195.1700000 uS	 19.51700000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 144.967 uA	 -8.909 pA	 14.49670000 uA/um	 -890.9000000 fA/um	 191.1400000 uS	 19.11400000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 154.459 uA	 -9.163 pA	 15.44590000 uA/um	 -916.3000000 fA/um	 185.1400000 uS	 18.51400000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 163.481 uA	 -9.274 pA	 16.34810000 uA/um	 -927.4000000 fA/um	 178.3500000 uS	 17.83500000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 172.294 uA	 -9.096 pA	 17.22940000 uA/um	 -909.6000000 fA/um	 172.3300000 uS	 17.23300000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 180.714 uA	 -9.296 pA	 18.07140000 uA/um	 -929.6000000 fA/um	 166.6400000 uS	 16.66400000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 188.958 uA	 -8.818 pA	 18.89580000 uA/um	 -881.8000000 fA/um	 160.6900000 uS	 16.06900000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 196.783 uA	 -8.818 pA	 19.67830000 uA/um	 -881.8000000 fA/um	 153.7400000 uS	 15.37400000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 204.332 uA	 -8.700 pA	 20.43320000 uA/um	 -870.0000000 fA/um	 148.4800000 uS	 14.84800000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 211.631 uA	 -9.008 pA	 21.16310000 uA/um	 -900.8000000 fA/um	 143.6900000 uS	 14.36900000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 218.701 uA	 -9.955 pA	 21.87010000 uA/um	 -995.5000000 fA/um	 137.7200000 uS	 13.77200000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 225.403 uA	 -9.129 pA	 22.54030000 uA/um	 -912.9000000 fA/um	 131.6900000 uS	 13.16900000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 231.870 uA	 -9.672 pA	 23.18700000 uA/um	 -967.2000000 fA/um	 126.3200000 uS	 12.63200000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 238.035 uA	 -9.201 pA	 23.80350000 uA/um	 -920.1000000 fA/um	 122.1000000 uS	 12.21000000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 244.080 uA	 -9.831 pA	 24.40800000 uA/um	 -983.1000000 fA/um	 118.6500000 uS	 11.86500000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 249.900 uA	 -9.527 pA	 24.99000000 uA/um	 -952.7000000 fA/um	 114.1500000 uS	 11.41500000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 255.495 uA	 -9.380 pA	 25.54950000 uA/um	 -938.0000000 fA/um	 110.1000000 uS	 11.01000000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 260.910 uA	 -9.377 pA	 26.09100000 uA/um	 -937.7000000 fA/um	 105.5500000 uS	 10.55500000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 266.050 uA	 -9.029 pA	 26.60500000 uA/um	 -902.9000000 fA/um	 102.8700000 uS	 10.28700000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 271.197 uA	 -9.520 pA	 27.11970000 uA/um	 -952.0000000 fA/um	 99.87000000 uS	 9.987000000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 276.037 uA	 -9.049 pA	 27.60370000 uA/um	 -904.9000000 fA/um	 95.63000000 uS	 9.563000000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 280.760 uA	 -9.608 pA	 28.07600000 uA/um	 -960.8000000 fA/um	 93.81000000 uS	 9.381000000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 285.418 uA	 -9.500 pA	 28.54180000 uA/um	 -950.0000000 fA/um	 90.54000000 uS	 9.054000000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 289.814 uA	 -9.192 pA	 28.98140000 uA/um	 -919.2000000 fA/um	 87.03000000 uS	 8.703000000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 294.121 uA	 -9.671 pA	 29.41210000 uA/um	 -967.1000000 fA/um	 85.30000000 uS	 8.530000000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 298.344 uA	 -9.449 pA	 29.83440000 uA/um	 -944.9000000 fA/um	 82.64000000 uS	 8.264000000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 302.385 uA	 -9.170 pA	 30.23850000 uA/um	 -917.0000000 fA/um	 79.57000000 uS	 7.957000000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 306.301 uA	 -9.381 pA	 30.63010000 uA/um	 -938.1000000 fA/um	 77.05000000 uS	 7.705000000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 310.090 uA	 -8.988 pA	 31.00900000 uA/um	 -898.8000000 fA/um	 75.99000000 uS	 7.599000000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 313.900 uA	 -9.157 pA	 31.39000000 uA/um	 -915.7000000 fA/um	 74.82000000 uS	 7.482000000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 317.572 uA	 -9.420 pA	 31.75720000 uA/um	 -942.0000000 fA/um	 71.54000000 uS	 7.154000000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 321.054 uA	 -9.111 pA	 32.10540000 uA/um	 -911.1000000 fA/um	 69.14000000 uS	 6.914000000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 324.486 uA	 -9.248 pA	 32.44860000 uA/um	 -924.8000000 fA/um	 67.43000000 uS	 6.743000000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 327.797 uA	 -9.140 pA	 32.77970000 uA/um	 -914.0000000 fA/um	 65.01000000 uS	 6.501000000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 330.987 uA	 -9.205 pA	 33.09870000 uA/um	 -920.5000000 fA/um	 64.53000000 uS	 6.453000000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 334.250 uA	 -9.400 pA	 33.42500000 uA/um	 -940.0000000 fA/um	 62.49000000 uS	 6.249000000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 337.236 uA	 -9.802 pA	 33.72360000 uA/um	 -980.2000000 fA/um	 60.40000000 uS	 6.040000000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 340.290 uA	 -9.428 pA	 34.02900000 uA/um	 -942.8000000 fA/um	 59.57000000 uS	 5.957000000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 343.193 uA	 -9.305 pA	 34.31930000 uA/um	 -930.5000000 fA/um	 58.43000000 uS	 5.843000000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 346.133 uA	 -8.718 pA	 34.61330000 uA/um	 -871.8000000 fA/um	 56.57000000 uS	 5.657000000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 348.850 uA	 -9.362 pA	 34.88500000 uA/um	 -936.2000000 fA/um	 54.51000000 uS	 5.451000000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 351.584 uA	 -9.849 pA	 35.15840000 uA/um	 -984.9000000 fA/um	 54.55000000 uS	 5.455000000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 354.305 uA	 -9.267 pA	 35.43050000 uA/um	 -926.7000000 fA/um	 52.35000000 uS	 5.235000000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 356.819 uA	 -9.440 pA	 35.68190000 uA/um	 -944.0000000 fA/um	 50.87000000 uS	 5.087000000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 359.392 uA	 -9.275 pA	 35.93920000 uA/um	 -927.5000000 fA/um	 51.36000000 uS	 5.136000000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 361.955 uA	 -9.462 pA	 36.19550000 uA/um	 -946.2000000 fA/um	 49.41000000 uS	 4.941000000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 364.333 uA	 -9.967 pA	 36.43330000 uA/um	 -996.7000000 fA/um	 47.96000000 uS	 4.796000000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 366.751 uA	 -10.265 pA	 36.67510000 uA/um	 -1.026500000 pA/um	 47.61000000 uS	 4.761000000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 369.094 uA	 -10.222 pA	 36.90940000 uA/um	 -1.022200000 pA/um	 46.72000000 uS	 4.672000000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 371.423 uA	 -9.359 pA	 37.14230000 uA/um	 -935.9000000 fA/um	 44.99000000 uS	 4.499000000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 373.593 uA	 -9.447 pA	 37.35930000 uA/um	 -944.7000000 fA/um	 43.99000000 uS	 4.399000000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 375.822 uA	 -9.836 pA	 37.58220000 uA/um	 -983.6000000 fA/um	 43.76000000 uS	 4.376000000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 377.969 uA	 -9.966 pA	 37.79690000 uA/um	 -996.6000000 fA/um	 41.32000000 uS	 4.132000000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 379.954 uA	 -10.195 pA	 37.99540000 uA/um	 -1.019500000 pA/um	 40.80000000 uS	 4.080000000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 382.049 uA	 -9.669 pA	 38.20490000 uA/um	 -966.9000000 fA/um	 40.64000000 uS	 4.064000000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 384.018 uA	 -9.122 pA	 38.40180000 uA/um	 -912.2000000 fA/um	 39.18000000 uS	 3.918000000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 385.967 uA	 -9.458 pA	 38.59670000 uA/um	 -945.8000000 fA/um	 38.95000000 uS	 3.895000000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 387.913 uA	 -9.396 pA	 38.79130000 uA/um	 -939.6000000 fA/um	 39.07000000 uS	 3.907000000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 389.874 uA	 -9.265 pA	 38.98740000 uA/um	 -926.5000000 fA/um	 38.49000000 uS	 3.849000000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 391.762 uA	 -9.377 pA	 39.17620000 uA/um	 -937.7000000 fA/um	 36.94000000 uS	 3.694000000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 393.568 uA	 -9.821 pA	 39.35680000 uA/um	 -982.1000000 fA/um	 36.59000000 uS	 3.659000000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 395.421 uA	 -9.499 pA	 39.54210000 uA/um	 -949.9000000 fA/um	 35.52000000 uS	 3.552000000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 397.120 uA	 -9.724 pA	 39.71200000 uA/um	 -972.4000000 fA/um	 34.31000000 uS	 3.431000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 398.852 uA	 -8.950 pA	 39.88520000 uA/um	 -895.0000000 fA/um	 34.79000000 uS	 3.479000000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 400.599 uA	 -9.476 pA	 40.05990000 uA/um	 -947.6000000 fA/um	 34.16000000 uS	 3.416000000 uS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 402.268 uA	 -9.339 pA	 40.22680000 uA/um	 -933.9000000 fA/um	 32.40000000 uS	 3.240000000 uS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 403.839 uA	 -9.472 pA	 40.38390000 uA/um	 -947.2000000 fA/um	 31.42000000 uS	 3.142000000 uS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 1.79915 uA	 -1.08416 nA	 179.9150000 nA/um	 -108.4160000 pA/um	 393.2000000 nS	 39.32000000 nS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 1.81881 uA	 -1.08388 nA	 181.8810000 nA/um	 -108.3880000 pA/um	 340.6000000 nS	 34.06000000 nS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 1.83321 uA	 -1.08348 nA	 183.3210000 nA/um	 -108.3480000 pA/um	 325.8000000 nS	 32.58000000 nS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 1.85139 uA	 -1.08127 nA	 185.1390000 nA/um	 -108.1270000 pA/um	 398.4000000 nS	 39.84000000 nS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 1.87305 uA	 -1.08084 nA	 187.3050000 nA/um	 -108.0840000 pA/um	 399.2000000 nS	 39.92000000 nS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 1.89131 uA	 -1.08090 nA	 189.1310000 nA/um	 -108.0900000 pA/um	 391.1000000 nS	 39.11000000 nS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 1.91216 uA	 -1.08257 nA	 191.2160000 nA/um	 -108.2570000 pA/um	 387.5000000 nS	 38.75000000 nS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 1.93006 uA	 -1.08120 nA	 193.0060000 nA/um	 -108.1200000 pA/um	 402.6000000 nS	 40.26000000 nS/um
