Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 377.415 uA	 -7.865 pA	 37.74150000 uA/um	 -786.5000000 fA/um	 67.11000000 uS	 6.711000000 uS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 380.818 uA	 -7.899 pA	 38.08180000 uA/um	 -789.9000000 fA/um	 68.04000000 uS	 6.804000000 uS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 384.219 uA	 -7.948 pA	 38.42190000 uA/um	 -794.8000000 fA/um	 68.78000000 uS	 6.878000000 uS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 387.696 uA	 -8.033 pA	 38.76960000 uA/um	 -803.3000000 fA/um	 69.15000000 uS	 6.915000000 uS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 391.134 uA	 -7.769 pA	 39.11340000 uA/um	 -776.9000000 fA/um	 69.16000000 uS	 6.916000000 uS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 394.612 uA	 -7.940 pA	 39.46120000 uA/um	 -794.0000000 fA/um	 68.38000000 uS	 6.838000000 uS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 397.972 uA	 -7.907 pA	 39.79720000 uA/um	 -790.7000000 fA/um	 68.37000000 uS	 6.837000000 uS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 401.449 uA	 -7.980 pA	 40.14490000 uA/um	 -798.0000000 fA/um	 68.56000000 uS	 6.856000000 uS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 404.828 uA	 -8.025 pA	 40.48280000 uA/um	 -802.5000000 fA/um	 67.58000000 uS	 6.758000000 uS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 408.207 uA	 -8.013 pA	 40.82070000 uA/um	 -801.3000000 fA/um	 66.90000000 uS	 6.690000000 uS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 411.518 uA	 -8.046 pA	 41.15180000 uA/um	 -804.6000000 fA/um	 66.83000000 uS	 6.683000000 uS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 414.890 uA	 -8.031 pA	 41.48900000 uA/um	 -803.1000000 fA/um	 66.95000000 uS	 6.695000000 uS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 418.213 uA	 -7.987 pA	 41.82130000 uA/um	 -798.7000000 fA/um	 65.45000000 uS	 6.545000000 uS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 421.435 uA	 -7.962 pA	 42.14350000 uA/um	 -796.2000000 fA/um	 64.35000000 uS	 6.435000000 uS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 424.648 uA	 -7.976 pA	 42.46480000 uA/um	 -797.6000000 fA/um	 64.51000000 uS	 6.451000000 uS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 427.886 uA	 -7.974 pA	 42.78860000 uA/um	 -797.4000000 fA/um	 63.75000000 uS	 6.375000000 uS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 431.023 uA	 -7.995 pA	 43.10230000 uA/um	 -799.5000000 fA/um	 62.14000000 uS	 6.214000000 uS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 434.100 uA	 -7.883 pA	 43.41000000 uA/um	 -788.3000000 fA/um	 60.46000000 uS	 6.046000000 uS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 437.069 uA	 -7.879 pA	 43.70690000 uA/um	 -787.9000000 fA/um	 60.43000000 uS	 6.043000000 uS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 440.143 uA	 -7.936 pA	 44.01430000 uA/um	 -793.6000000 fA/um	 60.36000000 uS	 6.036000000 uS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 443.105 uA	 -7.997 pA	 44.31050000 uA/um	 -799.7000000 fA/um	 58.14000000 uS	 5.814000000 uS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 445.957 uA	 -7.930 pA	 44.59570000 uA/um	 -793.0000000 fA/um	 56.03000000 uS	 5.603000000 uS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 448.708 uA	 -7.908 pA	 44.87080000 uA/um	 -790.8000000 fA/um	 54.88000000 uS	 5.488000000 uS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 451.445 uA	 -7.900 pA	 45.14450000 uA/um	 -790.0000000 fA/um	 54.12000000 uS	 5.412000000 uS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 454.120 uA	 -7.782 pA	 45.41200000 uA/um	 -778.2000000 fA/um	 53.77000000 uS	 5.377000000 uS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 456.822 uA	 -7.943 pA	 45.68220000 uA/um	 -794.3000000 fA/um	 52.37000000 uS	 5.237000000 uS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 459.357 uA	 -8.115 pA	 45.93570000 uA/um	 -811.5000000 fA/um	 49.95000000 uS	 4.995000000 uS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 461.817 uA	 -7.850 pA	 46.18170000 uA/um	 -785.0000000 fA/um	 49.76000000 uS	 4.976000000 uS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 464.333 uA	 -7.934 pA	 46.43330000 uA/um	 -793.4000000 fA/um	 49.30000000 uS	 4.930000000 uS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 466.747 uA	 -8.016 pA	 46.67470000 uA/um	 -801.6000000 fA/um	 46.99000000 uS	 4.699000000 uS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 469.032 uA	 -7.986 pA	 46.90320000 uA/um	 -798.6000000 fA/um	 45.20000000 uS	 4.520000000 uS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 471.267 uA	 -8.038 pA	 47.12670000 uA/um	 -803.8000000 fA/um	 44.18000000 uS	 4.418000000 uS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 473.450 uA	 -8.083 pA	 47.34500000 uA/um	 -808.3000000 fA/um	 43.02000000 uS	 4.302000000 uS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 475.569 uA	 -7.968 pA	 47.55690000 uA/um	 -796.8000000 fA/um	 42.10000000 uS	 4.210000000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 477.660 uA	 -8.084 pA	 47.76600000 uA/um	 -808.4000000 fA/um	 40.80000000 uS	 4.080000000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 479.649 uA	 -7.999 pA	 47.96490000 uA/um	 -799.9000000 fA/um	 40.35000000 uS	 4.035000000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 481.695 uA	 -7.957 pA	 48.16950000 uA/um	 -795.7000000 fA/um	 39.30000000 uS	 3.930000000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 483.579 uA	 -7.970 pA	 48.35790000 uA/um	 -797.0000000 fA/um	 37.77000000 uS	 3.777000000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 485.472 uA	 -7.980 pA	 48.54720000 uA/um	 -798.0000000 fA/um	 36.47000000 uS	 3.647000000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 487.226 uA	 -8.040 pA	 48.72260000 uA/um	 -804.0000000 fA/um	 36.25000000 uS	 3.625000000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 489.097 uA	 -8.015 pA	 48.90970000 uA/um	 -801.5000000 fA/um	 35.58000000 uS	 3.558000000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 490.784 uA	 -7.935 pA	 49.07840000 uA/um	 -793.5000000 fA/um	 34.22000000 uS	 3.422000000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 492.519 uA	 -8.111 pA	 49.25190000 uA/um	 -811.1000000 fA/um	 33.22000000 uS	 3.322000000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 494.106 uA	 -8.002 pA	 49.41060000 uA/um	 -800.2000000 fA/um	 31.82000000 uS	 3.182000000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 495.701 uA	 -8.094 pA	 49.57010000 uA/um	 -809.4000000 fA/um	 31.77000000 uS	 3.177000000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 497.283 uA	 -7.916 pA	 49.72830000 uA/um	 -791.6000000 fA/um	 32.19000000 uS	 3.219000000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 498.920 uA	 -7.976 pA	 49.89200000 uA/um	 -797.6000000 fA/um	 30.60000000 uS	 3.060000000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 500.343 uA	 -7.886 pA	 50.03430000 uA/um	 -788.6000000 fA/um	 29.37000000 uS	 2.937000000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 501.857 uA	 -8.068 pA	 50.18570000 uA/um	 -806.8000000 fA/um	 29.10000000 uS	 2.910000000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 503.253 uA	 -7.956 pA	 50.32530000 uA/um	 -795.6000000 fA/um	 27.71000000 uS	 2.771000000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 504.628 uA	 -8.036 pA	 50.46280000 uA/um	 -803.6000000 fA/um	 27.56000000 uS	 2.756000000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 506.009 uA	 -7.964 pA	 50.60090000 uA/um	 -796.4000000 fA/um	 27.80000000 uS	 2.780000000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 507.408 uA	 -8.070 pA	 50.74080000 uA/um	 -807.0000000 fA/um	 26.40000000 uS	 2.640000000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 508.649 uA	 -7.959 pA	 50.86490000 uA/um	 -795.9000000 fA/um	 26.19000000 uS	 2.619000000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 510.027 uA	 -8.027 pA	 51.00270000 uA/um	 -802.7000000 fA/um	 24.52000000 uS	 2.452000000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 511.101 uA	 -8.065 pA	 51.11010000 uA/um	 -806.5000000 fA/um	 23.67000000 uS	 2.367000000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 512.394 uA	 -7.995 pA	 51.23940000 uA/um	 -799.5000000 fA/um	 24.60000000 uS	 2.460000000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 513.561 uA	 -8.005 pA	 51.35610000 uA/um	 -800.5000000 fA/um	 22.62000000 uS	 2.262000000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 514.656 uA	 -7.975 pA	 51.46560000 uA/um	 -797.5000000 fA/um	 22.18000000 uS	 2.218000000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 515.779 uA	 -8.009 pA	 51.57790000 uA/um	 -800.9000000 fA/um	 22.32000000 uS	 2.232000000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 516.888 uA	 -7.983 pA	 51.68880000 uA/um	 -798.3000000 fA/um	 21.72000000 uS	 2.172000000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 517.951 uA	 -8.012 pA	 51.79510000 uA/um	 -801.2000000 fA/um	 22.71000000 uS	 2.271000000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 519.159 uA	 -7.986 pA	 51.91590000 uA/um	 -798.6000000 fA/um	 23.50000000 uS	 2.350000000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 520.301 uA	 -8.060 pA	 52.03010000 uA/um	 -806.0000000 fA/um	 19.86000000 uS	 1.986000000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 521.145 uA	 -8.059 pA	 52.11450000 uA/um	 -805.9000000 fA/um	 19.13000000 uS	 1.913000000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 522.214 uA	 -7.953 pA	 52.22140000 uA/um	 -795.3000000 fA/um	 21.31000000 uS	 2.131000000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 523.276 uA	 -8.152 pA	 52.32760000 uA/um	 -815.2000000 fA/um	 20.28000000 uS	 2.028000000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 524.242 uA	 -8.061 pA	 52.42420000 uA/um	 -806.1000000 fA/um	 19.08000000 uS	 1.908000000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 525.184 uA	 -8.039 pA	 52.51840000 uA/um	 -803.9000000 fA/um	 18.18000000 uS	 1.818000000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 526.060 uA	 -8.002 pA	 52.60600000 uA/um	 -800.2000000 fA/um	 18.19000000 uS	 1.819000000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 527.003 uA	 -7.753 pA	 52.70030000 uA/um	 -775.3000000 fA/um	 18.59000000 uS	 1.859000000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 527.919 uA	 -7.995 pA	 52.79190000 uA/um	 -799.5000000 fA/um	 18.59000000 uS	 1.859000000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 528.862 uA	 -8.081 pA	 52.88620000 uA/um	 -808.1000000 fA/um	 17.98000000 uS	 1.798000000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 529.717 uA	 -8.214 pA	 52.97170000 uA/um	 -821.4000000 fA/um	 17.02000000 uS	 1.702000000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 530.564 uA	 -7.972 pA	 53.05640000 uA/um	 -797.2000000 fA/um	 17.62000000 uS	 1.762000000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 531.479 uA	 -7.980 pA	 53.14790000 uA/um	 -798.0000000 fA/um	 16.99000000 uS	 1.699000000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 532.263 uA	 -8.071 pA	 53.22630000 uA/um	 -807.1000000 fA/um	 16.18000000 uS	 1.618000000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 533.097 uA	 -7.995 pA	 53.30970000 uA/um	 -799.5000000 fA/um	 17.10000000 uS	 1.710000000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 533.973 uA	 -7.952 pA	 53.39730000 uA/um	 -795.2000000 fA/um	 15.50000000 uS	 1.550000000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 534.647 uA	 -8.146 pA	 53.46470000 uA/um	 -814.6000000 fA/um	 14.25000000 uS	 1.425000000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 535.398 uA	 -7.902 pA	 53.53980000 uA/um	 -790.2000000 fA/um	 17.22000000 uS	 1.722000000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 536.369 uA	 -8.003 pA	 53.63690000 uA/um	 -800.3000000 fA/um	 14.89000000 uS	 1.489000000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 536.887 uA	 -8.052 pA	 53.68870000 uA/um	 -805.2000000 fA/um	 14.16000000 uS	 1.416000000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 537.785 uA	 -8.029 pA	 53.77850000 uA/um	 -802.9000000 fA/um	 15.70000000 uS	 1.570000000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 538.457 uA	 -7.903 pA	 53.84570000 uA/um	 -790.3000000 fA/um	 14.98000000 uS	 1.498000000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 539.283 uA	 -8.051 pA	 53.92830000 uA/um	 -805.1000000 fA/um	 16.34000000 uS	 1.634000000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 540.091 uA	 -8.112 pA	 54.00910000 uA/um	 -811.2000000 fA/um	 13.87000000 uS	 1.387000000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 540.670 uA	 -8.116 pA	 54.06700000 uA/um	 -811.6000000 fA/um	 13.51000000 uS	 1.351000000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 541.442 uA	 -8.118 pA	 54.14420000 uA/um	 -811.8000000 fA/um	 14.58000000 uS	 1.458000000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 542.128 uA	 -8.024 pA	 54.21280000 uA/um	 -802.4000000 fA/um	 12.92000000 uS	 1.292000000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 542.734 uA	 -8.154 pA	 54.27340000 uA/um	 -815.4000000 fA/um	 12.70000000 uS	 1.270000000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 543.398 uA	 -8.041 pA	 54.33980000 uA/um	 -804.1000000 fA/um	 13.31000000 uS	 1.331000000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 544.065 uA	 -8.001 pA	 54.40650000 uA/um	 -800.1000000 fA/um	 13.56000000 uS	 1.356000000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 544.754 uA	 -8.051 pA	 54.47540000 uA/um	 -805.1000000 fA/um	 12.06000000 uS	 1.206000000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 545.271 uA	 -8.032 pA	 54.52710000 uA/um	 -803.2000000 fA/um	 12.94000000 uS	 1.294000000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 546.048 uA	 -7.988 pA	 54.60480000 uA/um	 -798.8000000 fA/um	 14.66000000 uS	 1.466000000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 546.737 uA	 -8.029 pA	 54.67370000 uA/um	 -802.9000000 fA/um	 13.17000000 uS	 1.317000000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 547.365 uA	 -8.054 pA	 54.73650000 uA/um	 -805.4000000 fA/um	 11.01000000 uS	 1.101000000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 547.838 uA	 -8.029 pA	 54.78380000 uA/um	 -802.9000000 fA/um	 11.24000000 uS	 1.124000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 548.489 uA	 -8.129 pA	 54.84890000 uA/um	 -812.9000000 fA/um	 12.09000000 uS	 1.209000000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 549.047 uA	 -8.134 pA	 54.90470000 uA/um	 -813.4000000 fA/um	 11.52000000 uS	 1.152000000 uS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 549.641 uA	 -8.014 pA	 54.96410000 uA/um	 -801.4000000 fA/um	 11.15000000 uS	 1.115000000 uS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 550.162 uA	 -8.103 pA	 55.01620000 uA/um	 -810.3000000 fA/um	 10.42000000 uS	 1.042000000 uS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 269.097 uA	 -870.938 pA	 26.90970000 uA/um	 -87.09380000 pA/um	 41.88000000 uS	 4.188000000 uS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 271.191 uA	 -868.762 pA	 27.11910000 uA/um	 -86.87620000 pA/um	 41.99000000 uS	 4.199000000 uS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 273.296 uA	 -871.021 pA	 27.32960000 uA/um	 -87.10210000 pA/um	 42.31000000 uS	 4.231000000 uS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 275.422 uA	 -869.694 pA	 27.54220000 uA/um	 -86.96940000 pA/um	 43.22000000 uS	 4.322000000 uS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 277.618 uA	 -869.450 pA	 27.76180000 uA/um	 -86.94500000 pA/um	 43.40000000 uS	 4.340000000 uS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 279.762 uA	 -868.389 pA	 27.97620000 uA/um	 -86.83890000 pA/um	 44.15000000 uS	 4.415000000 uS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 282.033 uA	 -868.213 pA	 28.20330000 uA/um	 -86.82130000 pA/um	 44.77000000 uS	 4.477000000 uS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 284.239 uA	 -868.327 pA	 28.42390000 uA/um	 -86.83270000 pA/um	 44.89000000 uS	 4.489000000 uS/um
