Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 7.35976 mA	 -4.63220 uA	 735.9760000 uA/um	 -463.2200000 nA/um	 3.285500000 mS	 328.5500000 uS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 7.52729 mA	 -4.68680 uA	 752.7290000 uA/um	 -468.6800000 nA/um	 3.396700000 mS	 339.6700000 uS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 7.69943 mA	 -4.73806 uA	 769.9430000 uA/um	 -473.8060000 nA/um	 3.499400000 mS	 349.9400000 uS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 7.87723 mA	 -4.78982 uA	 787.7230000 uA/um	 -478.9820000 nA/um	 3.609600000 mS	 360.9600000 uS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 8.06039 mA	 -4.83891 uA	 806.0390000 uA/um	 -483.8910000 nA/um	 3.727800000 mS	 372.7800000 uS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 8.25001 mA	 -4.88807 uA	 825.0010000 uA/um	 -488.8070000 nA/um	 3.849800000 mS	 384.9800000 uS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 8.44537 mA	 -4.93491 uA	 844.5370000 uA/um	 -493.4910000 nA/um	 3.957800000 mS	 395.7800000 uS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 8.64579 mA	 -4.97944 uA	 864.5790000 uA/um	 -497.9440000 nA/um	 4.079100000 mS	 407.9100000 uS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 8.85328 mA	 -5.02122 uA	 885.3280000 uA/um	 -502.1220000 nA/um	 4.220600000 mS	 422.0600000 uS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 9.06785 mA	 -5.06065 uA	 906.7850000 uA/um	 -506.0650000 nA/um	 4.335800000 mS	 433.5800000 uS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 9.28686 mA	 -5.09890 uA	 928.6860000 uA/um	 -509.8900000 nA/um	 4.450400000 mS	 445.0400000 uS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 9.51289 mA	 -5.13166 uA	 951.2890000 uA/um	 -513.1660000 nA/um	 4.590700000 mS	 459.0700000 uS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 9.74593 mA	 -5.15912 uA	 974.5930000 uA/um	 -515.9120000 nA/um	 4.737400000 mS	 473.7400000 uS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 9.98663 mA	 -5.18607 uA	 998.6630000 uA/um	 -518.6070000 nA/um	 4.871400000 mS	 487.1400000 uS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 10.23307 mA	 -5.20892 uA	 1.023307000 mA/um	 -520.8920000 nA/um	 4.999400000 mS	 499.9400000 uS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 10.48657 mA	 -5.22968 uA	 1.048657000 mA/um	 -522.9680000 nA/um	 5.145300000 mS	 514.5300000 uS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 10.74760 mA	 -5.24459 uA	 1.074760000 mA/um	 -524.4590000 nA/um	 5.286600000 mS	 528.6600000 uS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 11.01523 mA	 -5.25397 uA	 1.101523000 mA/um	 -525.3970000 nA/um	 5.403400000 mS	 540.3400000 uS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 11.28794 mA	 -5.25932 uA	 1.128794000 mA/um	 -525.9320000 nA/um	 5.441700000 mS	 544.1700000 uS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 11.5594 mA	 -5.26024 uA	 1.155940000 mA/um	 -526.0240000 nA/um	 5.597600000 mS	 559.7600000 uS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 11.8477 mA	 -5.25659 uA	 1.184770000 mA/um	 -525.6590000 nA/um	 5.833000000 mS	 583.3000000 uS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 12.1427 mA	 -5.24763 uA	 1.214270000 mA/um	 -524.7630000 nA/um	 5.956000000 mS	 595.6000000 uS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 12.4433 mA	 -5.23376 uA	 1.244330000 mA/um	 -523.3760000 nA/um	 6.080000000 mS	 608.0000000 uS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 12.7507 mA	 -5.21566 uA	 1.275070000 mA/um	 -521.5660000 nA/um	 6.204000000 mS	 620.4000000 uS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 13.0637 mA	 -5.19019 uA	 1.306370000 mA/um	 -519.0190000 nA/um	 6.309000000 mS	 630.9000000 uS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 13.3816 mA	 -5.15978 uA	 1.338160000 mA/um	 -515.9780000 nA/um	 6.426000000 mS	 642.6000000 uS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 13.7063 mA	 -5.12338 uA	 1.370630000 mA/um	 -512.3380000 nA/um	 6.545000000 mS	 654.5000000 uS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 14.0361 mA	 -5.08176 uA	 1.403610000 mA/um	 -508.1760000 nA/um	 6.660000000 mS	 666.0000000 uS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 14.3723 mA	 -5.03445 uA	 1.437230000 mA/um	 -503.4450000 nA/um	 6.749000000 mS	 674.9000000 uS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 14.7110 mA	 -4.98173 uA	 1.471100000 mA/um	 -498.1730000 nA/um	 6.840000000 mS	 684.0000000 uS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 15.0563 mA	 -4.92446 uA	 1.505630000 mA/um	 -492.4460000 nA/um	 6.923000000 mS	 692.3000000 uS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 15.4033 mA	 -4.86170 uA	 1.540330000 mA/um	 -486.1700000 nA/um	 6.987000000 mS	 698.7000000 uS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 15.7550 mA	 -4.79477 uA	 1.575500000 mA/um	 -479.4770000 nA/um	 7.077000000 mS	 707.7000000 uS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 16.1110 mA	 -4.72200 uA	 1.611100000 mA/um	 -472.2000000 nA/um	 7.160000000 mS	 716.0000000 uS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 16.4710 mA	 -4.64689 uA	 1.647100000 mA/um	 -464.6890000 nA/um	 7.228000000 mS	 722.8000000 uS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 16.8338 mA	 -4.56448 uA	 1.683380000 mA/um	 -456.4480000 nA/um	 7.282000000 mS	 728.2000000 uS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 17.1992 mA	 -4.48068 uA	 1.719920000 mA/um	 -448.0680000 nA/um	 7.344000000 mS	 734.4000000 uS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 17.5682 mA	 -4.39361 uA	 1.756820000 mA/um	 -439.3610000 nA/um	 7.396000000 mS	 739.6000000 uS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 17.9388 mA	 -4.30322 uA	 1.793880000 mA/um	 -430.3220000 nA/um	 7.444000000 mS	 744.4000000 uS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 18.3126 mA	 -4.20991 uA	 1.831260000 mA/um	 -420.9910000 nA/um	 7.497000000 mS	 749.7000000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 18.6885 mA	 -4.11386 uA	 1.868850000 mA/um	 -411.3860000 nA/um	 7.546000000 mS	 754.6000000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 19.0672 mA	 -4.01626 uA	 1.906720000 mA/um	 -401.6260000 nA/um	 7.605000000 mS	 760.5000000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 19.4490 mA	 -3.91595 uA	 1.944900000 mA/um	 -391.5950000 nA/um	 7.628000000 mS	 762.8000000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 19.8300 mA	 -3.81545 uA	 1.983000000 mA/um	 -381.5450000 nA/um	 7.644000000 mS	 764.4000000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 20.2134 mA	 -3.71417 uA	 2.021340000 mA/um	 -371.4170000 nA/um	 7.683000000 mS	 768.3000000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 20.5983 mA	 -3.61257 uA	 2.059830000 mA/um	 -361.2570000 nA/um	 7.721000000 mS	 772.1000000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 20.9855 mA	 -3.50923 uA	 2.098550000 mA/um	 -350.9230000 nA/um	 7.753000000 mS	 775.3000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 21.3736 mA	 -3.40666 uA	 2.137360000 mA/um	 -340.6660000 nA/um	 7.769000000 mS	 776.9000000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 21.7624 mA	 -3.30327 uA	 2.176240000 mA/um	 -330.3270000 nA/um	 7.786000000 mS	 778.6000000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 22.1522 mA	 -3.20036 uA	 2.215220000 mA/um	 -320.0360000 nA/um	 7.802000000 mS	 780.2000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 22.5426 mA	 -3.09865 uA	 2.254260000 mA/um	 -309.8650000 nA/um	 7.829000000 mS	 782.9000000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 22.9351 mA	 -2.99738 uA	 2.293510000 mA/um	 -299.7380000 nA/um	 7.806000000 mS	 780.6000000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 23.3232 mA	 -2.89848 uA	 2.332320000 mA/um	 -289.8480000 nA/um	 7.804000000 mS	 780.4000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 23.7155 mA	 -2.79988 uA	 2.371550000 mA/um	 -279.9880000 nA/um	 7.834000000 mS	 783.4000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 24.1066 mA	 -2.70336 uA	 2.410660000 mA/um	 -270.3360000 nA/um	 7.836000000 mS	 783.6000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 24.4991 mA	 -2.60777 uA	 2.449910000 mA/um	 -260.7770000 nA/um	 7.845000000 mS	 784.5000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 24.8911 mA	 -2.51531 uA	 2.489110000 mA/um	 -251.5310000 nA/um	 7.859000000 mS	 785.9000000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 25.2850 mA	 -2.42372 uA	 2.528500000 mA/um	 -242.3720000 nA/um	 7.844000000 mS	 784.4000000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 25.6755 mA	 -2.33436 uA	 2.567550000 mA/um	 -233.4360000 nA/um	 7.853000000 mS	 785.3000000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 26.0703 mA	 -2.24695 uA	 2.607030000 mA/um	 -224.6950000 nA/um	 7.856000000 mS	 785.6000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 26.4611 mA	 -2.16246 uA	 2.646110000 mA/um	 -216.2460000 nA/um	 7.836000000 mS	 783.6000000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 26.8539 mA	 -2.07991 uA	 2.685390000 mA/um	 -207.9910000 nA/um	 7.808000000 mS	 780.8000000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 27.2419 mA	 -1.99979 uA	 2.724190000 mA/um	 -199.9790000 nA/um	 7.817000000 mS	 781.7000000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 27.6356 mA	 -1.92146 uA	 2.763560000 mA/um	 -192.1460000 nA/um	 7.835000000 mS	 783.5000000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 28.0254 mA	 -1.84598 uA	 2.802540000 mA/um	 -184.5980000 nA/um	 7.822000000 mS	 782.2000000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 28.4178 mA	 -1.77171 uA	 2.841780000 mA/um	 -177.1710000 nA/um	 7.822000000 mS	 782.2000000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 28.8076 mA	 -1.70063 uA	 2.880760000 mA/um	 -170.0630000 nA/um	 7.796000000 mS	 779.6000000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 29.1974 mA	 -1.63110 uA	 2.919740000 mA/um	 -163.1100000 nA/um	 7.774000000 mS	 777.4000000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 29.5850 mA	 -1.56463 uA	 2.958500000 mA/um	 -156.4630000 nA/um	 7.770000000 mS	 777.0000000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 29.9744 mA	 -1.50008 uA	 2.997440000 mA/um	 -150.0080000 nA/um	 7.775000000 mS	 777.5000000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 30.3625 mA	 -1.43789 uA	 3.036250000 mA/um	 -143.7890000 nA/um	 7.750000000 mS	 775.0000000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 30.7494 mA	 -1.37778 uA	 3.074940000 mA/um	 -137.7780000 nA/um	 7.717000000 mS	 771.7000000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 31.1342 mA	 -1.32021 uA	 3.113420000 mA/um	 -132.0210000 nA/um	 7.699000000 mS	 769.9000000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 31.5193 mA	 -1.26446 uA	 3.151930000 mA/um	 -126.4460000 nA/um	 7.704000000 mS	 770.4000000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 31.9046 mA	 -1.21049 uA	 3.190460000 mA/um	 -121.0490000 nA/um	 7.695000000 mS	 769.5000000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 32.2888 mA	 -1.15880 uA	 3.228880000 mA/um	 -115.8800000 nA/um	 7.664000000 mS	 766.4000000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 32.6710 mA	 -1.10917 uA	 3.267100000 mA/um	 -110.9170000 nA/um	 7.652000000 mS	 765.2000000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 33.0540 mA	 -1.06139 uA	 3.305400000 mA/um	 -106.1390000 nA/um	 7.640000000 mS	 764.0000000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 33.4350 mA	 -1.01570 uA	 3.343500000 mA/um	 -101.5700000 nA/um	 7.601000000 mS	 760.1000000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 33.8141 mA	 -971.896 nA	 3.381410000 mA/um	 -97.18960000 nA/um	 7.588000000 mS	 758.8000000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 34.1938 mA	 -929.537 nA	 3.419380000 mA/um	 -92.95370000 nA/um	 7.562000000 mS	 756.2000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 34.5703 mA	 -889.044 nA	 3.457030000 mA/um	 -88.90440000 nA/um	 7.546000000 mS	 754.6000000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 34.9484 mA	 -850.186 nA	 3.494840000 mA/um	 -85.01860000 nA/um	 7.543000000 mS	 754.3000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 35.3246 mA	 -812.911 nA	 3.532460000 mA/um	 -81.29110000 nA/um	 7.498000000 mS	 749.8000000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 35.6982 mA	 -777.204 nA	 3.569820000 mA/um	 -77.72040000 nA/um	 7.459000000 mS	 745.9000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 36.0705 mA	 -743.163 nA	 3.607050000 mA/um	 -74.31630000 nA/um	 7.439000000 mS	 743.9000000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 36.4421 mA	 -710.529 nA	 3.644210000 mA/um	 -71.05290000 nA/um	 7.431000000 mS	 743.1000000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 36.8136 mA	 -679.308 nA	 3.681360000 mA/um	 -67.93080000 nA/um	 7.418000000 mS	 741.8000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 37.1839 mA	 -649.108 nA	 3.718390000 mA/um	 -64.91080000 nA/um	 7.383000000 mS	 738.3000000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 37.5519 mA	 -620.512 nA	 3.755190000 mA/um	 -62.05120000 nA/um	 7.361000000 mS	 736.1000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 37.9200 mA	 -593.054 nA	 3.792000000 mA/um	 -59.30540000 nA/um	 7.329000000 mS	 732.9000000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 38.2848 mA	 -566.947 nA	 3.828480000 mA/um	 -56.69470000 nA/um	 7.305000000 mS	 730.5000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 38.6505 mA	 -541.878 nA	 3.865050000 mA/um	 -54.18780000 nA/um	 7.289000000 mS	 728.9000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 39.0137 mA	 -517.936 nA	 3.901370000 mA/um	 -51.79360000 nA/um	 7.241000000 mS	 724.1000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 39.3746 mA	 -495.069 nA	 3.937460000 mA/um	 -49.50690000 nA/um	 7.197000000 mS	 719.7000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 39.7334 mA	 -473.316 nA	 3.973340000 mA/um	 -47.33160000 nA/um	 7.194000000 mS	 719.4000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 40.0940 mA	 -452.336 nA	 4.009400000 mA/um	 -45.23360000 nA/um	 7.168000000 mS	 716.8000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 40.4502 mA	 -432.354 nA	 4.045020000 mA/um	 -43.23540000 nA/um	 7.118000000 mS	 711.8000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 40.8058 mA	 -413.379 nA	 4.080580000 mA/um	 -41.33790000 nA/um	 7.114000000 mS	 711.4000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 41.1616 mA	 -395.049 nA	 4.116160000 mA/um	 -39.50490000 nA/um	 7.085000000 mS	 708.5000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 41.5143 mA	 -377.600 nA	 4.151430000 mA/um	 -37.76000000 nA/um	 7.041000000 mS	 704.1000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 41.8657 mA	 -361.061 nA	 4.186570000 mA/um	 -36.10610000 nA/um	 7.006000000 mS	 700.6000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 42.2149 mA	 -345.163 nA	 4.221490000 mA/um	 -34.51630000 nA/um	 6.982000000 mS	 698.2000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 42.5639 mA	 -329.997 nA	 4.256390000 mA/um	 -32.99970000 nA/um	 6.952000000 mS	 695.2000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 42.9101 mA	 -315.564 nA	 4.291010000 mA/um	 -31.55640000 nA/um	 6.915000000 mS	 691.5000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 43.2554 mA	 -301.796 nA	 4.325540000 mA/um	 -30.17960000 nA/um	 6.901000000 mS	 690.1000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 43.6002 mA	 -288.556 nA	 4.360020000 mA/um	 -28.85560000 nA/um	 6.860000000 mS	 686.0000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 43.9414 mA	 -276.011 nA	 4.394140000 mA/um	 -27.60110000 nA/um	 6.816000000 mS	 681.6000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 44.2818 mA	 -263.993 nA	 4.428180000 mA/um	 -26.39930000 nA/um	 6.801000000 mS	 680.1000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 44.6215 mA	 -252.552 nA	 4.462150000 mA/um	 -25.25520000 nA/um	 6.759000000 mS	 675.9000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 44.9577 mA	 -241.603 nA	 4.495770000 mA/um	 -24.16030000 nA/um	 6.733000000 mS	 673.3000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 45.2948 mA	 -231.137 nA	 4.529480000 mA/um	 -23.11370000 nA/um	 6.728000000 mS	 672.8000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 45.6305 mA	 -221.076 nA	 4.563050000 mA/um	 -22.10760000 nA/um	 6.661000000 mS	 666.1000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 45.9609 mA	 -211.579 nA	 4.596090000 mA/um	 -21.15790000 nA/um	 6.630000000 mS	 663.0000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 46.2935 mA	 -202.462 nA	 4.629350000 mA/um	 -20.24620000 nA/um	 6.643000000 mS	 664.3000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 46.6252 mA	 -193.747 nA	 4.662520000 mA/um	 -19.37470000 nA/um	 6.588000000 mS	 658.8000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 46.9523 mA	 -185.505 nA	 4.695230000 mA/um	 -18.55050000 nA/um	 6.550000000 mS	 655.0000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 47.2802 mA	 -177.600 nA	 4.728020000 mA/um	 -17.76000000 nA/um	 6.512000000 mS	 651.2000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 47.6035 mA	 -169.989 nA	 4.760350000 mA/um	 -16.99890000 nA/um	 6.481000000 mS	 648.1000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 47.9283 mA	 -162.779 nA	 4.792830000 mA/um	 -16.27790000 nA/um	 6.466000000 mS	 646.6000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 48.2501 mA	 -155.950 nA	 4.825010000 mA/um	 -15.59500000 nA/um	 6.419000000 mS	 641.9000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 48.5702 mA	 -149.316 nA	 4.857020000 mA/um	 -14.93160000 nA/um	 6.402000000 mS	 640.2000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 4.11476 mA	 -4.18588 uA	 411.4760000 uA/um	 -418.5880000 nA/um	 1.436600000 mS	 143.6600000 uS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 4.18659 mA	 -4.24891 uA	 418.6590000 uA/um	 -424.8910000 nA/um	 1.464300000 mS	 146.4300000 uS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 4.26119 mA	 -4.31373 uA	 426.1190000 uA/um	 -431.3730000 nA/um	 1.524200000 mS	 152.4200000 uS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 4.33901 mA	 -4.38071 uA	 433.9010000 uA/um	 -438.0710000 nA/um	 1.597400000 mS	 159.7400000 uS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 4.42093 mA	 -4.44916 uA	 442.0930000 uA/um	 -444.9160000 nA/um	 1.673800000 mS	 167.3800000 uS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 4.50639 mA	 -4.51985 uA	 450.6390000 uA/um	 -451.9850000 nA/um	 1.756000000 mS	 175.6000000 uS/um
