Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
12	 -1.4500 V	 0 V	 10.00 mV	 0 V	 7.608 pA	 -5.183 pA	 760.8000000 fA/um	 -518.3000000 fA/um	 3.480000000 pS	 348.0000000 fS/um
13	 -1.4000 V	 0 V	 10.00 mV	 0 V	 7.702 pA	 -4.797 pA	 770.2000000 fA/um	 -479.7000000 fA/um	 -1.830000000 pS	 -183.0000000 fS/um
14	 -1.3500 V	 0 V	 10.00 mV	 0 V	 7.425 pA	 -5.213 pA	 742.5000000 fA/um	 -521.3000000 fA/um	 170.0000000 fS	 17.00000000 fS/um
15	 -1.3000 V	 0 V	 10.00 mV	 0 V	 7.719 pA	 -5.402 pA	 771.9000000 fA/um	 -540.2000000 fA/um	 4.330000000 pS	 433.0000000 fS/um
16	 -1.2500 V	 0 V	 10.00 mV	 0 V	 7.858 pA	 -5.082 pA	 785.8000000 fA/um	 -508.2000000 fA/um	 -1.130000000 pS	 -113.0000000 fS/um
17	 -1.2000 V	 0 V	 10.00 mV	 0 V	 7.606 pA	 -5.095 pA	 760.6000000 fA/um	 -509.5000000 fA/um	 290.0000000 fS	 29.00000000 fS/um
18	 -1.1500 V	 0 V	 10.00 mV	 0 V	 7.887 pA	 -5.109 pA	 788.7000000 fA/um	 -510.9000000 fA/um	 3.790000000 pS	 379.0000000 fS/um
19	 -1.1000 V	 0 V	 10.00 mV	 0 V	 7.985 pA	 -5.416 pA	 798.5000000 fA/um	 -541.6000000 fA/um	 -2.340000000 pS	 -234.0000000 fS/um
20	 -1.0500 V	 0 V	 10.00 mV	 0 V	 7.653 pA	 -5.211 pA	 765.3000000 fA/um	 -521.1000000 fA/um	 -3.300000000 pS	 -330.0000000 fS/um
21	 -1.0000 V	 0 V	 10.00 mV	 0 V	 7.655 pA	 -5.339 pA	 765.5000000 fA/um	 -533.9000000 fA/um	 -40.00000000 fS	 -4.000000000 fS/um
22	 -950.0 mV	 0 V	 10.00 mV	 0 V	 7.649 pA	 -5.285 pA	 764.9000000 fA/um	 -528.5000000 fA/um	 -1.550000000 pS	 -155.0000000 fS/um
23	 -900.0 mV	 0 V	 10.00 mV	 0 V	 7.500 pA	 -5.215 pA	 750.0000000 fA/um	 -521.5000000 fA/um	 340.0000000 fS	 34.00000000 fS/um
24	 -850.0 mV	 0 V	 10.00 mV	 0 V	 7.683 pA	 -5.048 pA	 768.3000000 fA/um	 -504.8000000 fA/um	 2.000000000 pS	 200.0000000 fS/um
25	 -800.0 mV	 0 V	 10.00 mV	 0 V	 7.700 pA	 -5.860 pA	 770.0000000 fA/um	 -586.0000000 fA/um	 -450.0000000 fS	 -45.00000000 fS/um
26	 -750.0 mV	 0 V	 10.00 mV	 0 V	 7.638 pA	 -5.037 pA	 763.8000000 fA/um	 -503.7000000 fA/um	 1.920000000 pS	 192.0000000 fS/um
27	 -700.0 mV	 0 V	 10.00 mV	 0 V	 7.892 pA	 -5.094 pA	 789.2000000 fA/um	 -509.4000000 fA/um	 5.810000000 pS	 581.0000000 fS/um
28	 -650.0 mV	 0 V	 10.00 mV	 0 V	 8.219 pA	 -5.261 pA	 821.9000000 fA/um	 -526.1000000 fA/um	 -690.0000000 fS	 -69.00000000 fS/um
29	 -600.0 mV	 0 V	 10.00 mV	 0 V	 7.823 pA	 -5.502 pA	 782.3000000 fA/um	 -550.2000000 fA/um	 -4.170000000 pS	 -417.0000000 fS/um
30	 -550.0 mV	 0 V	 10.00 mV	 0 V	 7.802 pA	 -5.292 pA	 780.2000000 fA/um	 -529.2000000 fA/um	 1.850000000 pS	 185.0000000 fS/um
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 8.008 pA	 -5.269 pA	 800.8000000 fA/um	 -526.9000000 fA/um	 350.0000000 fS	 35.00000000 fS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 7.837 pA	 -5.270 pA	 783.7000000 fA/um	 -527.0000000 fA/um	 -650.0000000 fS	 -65.00000000 fS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 7.943 pA	 -5.367 pA	 794.3000000 fA/um	 -536.7000000 fA/um	 1.050000000 pS	 105.0000000 fS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 7.942 pA	 -5.402 pA	 794.2000000 fA/um	 -540.2000000 fA/um	 -910.0000000 fS	 -91.00000000 fS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 7.852 pA	 -5.452 pA	 785.2000000 fA/um	 -545.2000000 fA/um	 -1.770000000 pS	 -177.0000000 fS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 7.765 pA	 -5.381 pA	 776.5000000 fA/um	 -538.1000000 fA/um	 610.0000000 fS	 61.00000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 7.913 pA	 -5.161 pA	 791.3000000 fA/um	 -516.1000000 fA/um	 1.550000000 pS	 155.0000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 7.920 pA	 -5.457 pA	 792.0000000 fA/um	 -545.7000000 fA/um	 480.0000000 fS	 48.00000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 7.961 pA	 -5.258 pA	 796.1000000 fA/um	 -525.8000000 fA/um	 3.050000000 pS	 305.0000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 8.225 pA	 -5.520 pA	 822.5000000 fA/um	 -552.0000000 fA/um	 2.710000000 pS	 271.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 8.232 pA	 -5.289 pA	 823.2000000 fA/um	 -528.9000000 fA/um	 2.080000000 pS	 208.0000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 8.433 pA	 -5.834 pA	 843.3000000 fA/um	 -583.4000000 fA/um	 1.760000000 pS	 176.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 8.408 pA	 -5.120 pA	 840.8000000 fA/um	 -512.0000000 fA/um	 -1.720000000 pS	 -172.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 8.261 pA	 -5.323 pA	 826.1000000 fA/um	 -532.3000000 fA/um	 -1.870000000 pS	 -187.0000000 fS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 8.221 pA	 -5.179 pA	 822.1000000 fA/um	 -517.9000000 fA/um	 -970.0000000 fS	 -97.00000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 8.164 pA	 -5.376 pA	 816.4000000 fA/um	 -537.6000000 fA/um	 -620.0000000 fS	 -62.00000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 8.159 pA	 -5.454 pA	 815.9000000 fA/um	 -545.4000000 fA/um	 2.550000000 pS	 255.0000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 8.419 pA	 -5.619 pA	 841.9000000 fA/um	 -561.9000000 fA/um	 1.110000000 pS	 111.0000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 8.270 pA	 -5.284 pA	 827.0000000 fA/um	 -528.4000000 fA/um	 -2.730000000 pS	 -273.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 8.146 pA	 -5.003 pA	 814.6000000 fA/um	 -500.3000000 fA/um	 1.870000000 pS	 187.0000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 8.457 pA	 -5.257 pA	 845.7000000 fA/um	 -525.7000000 fA/um	 870.0000000 fS	 87.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 8.233 pA	 -5.604 pA	 823.3000000 fA/um	 -560.4000000 fA/um	 -970.0000000 fS	 -97.00000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 8.360 pA	 -5.408 pA	 836.0000000 fA/um	 -540.8000000 fA/um	 3.630000000 pS	 363.0000000 fS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 8.596 pA	 -6.021 pA	 859.6000000 fA/um	 -602.1000000 fA/um	 5.890000000 pS	 589.0000000 fS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 8.949 pA	 -5.543 pA	 894.9000000 fA/um	 -554.3000000 fA/um	 19.14000000 pS	 1.914000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 10.510 pA	 -5.461 pA	 1.051000000 pA/um	 -546.1000000 fA/um	 49.11000000 pS	 4.911000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 13.860 pA	 -5.886 pA	 1.386000000 pA/um	 -588.6000000 fA/um	 124.8100000 pS	 12.48100000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 22.991 pA	 -5.475 pA	 2.299100000 pA/um	 -547.5000000 fA/um	 336.2600000 pS	 33.62600000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 47.486 pA	 -5.430 pA	 4.748600000 pA/um	 -543.0000000 fA/um	 883.6400000 pS	 88.36400000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 111.355 pA	 -5.181 pA	 11.13550000 pA/um	 -518.1000000 fA/um	 2.369310000 nS	 236.9310000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 284.417 pA	 -5.662 pA	 28.44170000 pA/um	 -566.2000000 fA/um	 6.305150000 nS	 630.5150000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 741.87 pA	 -4.310 pA	 74.18700000 pA/um	 -431.0000000 fA/um	 17.08613000 nS	 1.708613000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 1.99303 nA	 -4.538 pA	 199.3030000 pA/um	 -453.8000000 fA/um	 45.91230000 nS	 4.591230000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 5.3331 nA	 -4.477 pA	 533.3100000 pA/um	 -447.7000000 fA/um	 122.6197000 nS	 12.26197000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 14.2550 nA	 -4.706 pA	 1.425500000 nA/um	 -470.6000000 fA/um	 311.0060000 nS	 31.10060000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 36.4337 nA	 -4.830 pA	 3.643370000 nA/um	 -483.0000000 fA/um	 720.7700000 nS	 72.07700000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 86.332 nA	 -5.104 pA	 8.633200000 nA/um	 -510.4000000 fA/um	 1.526183000 uS	 152.6183000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 189.052 nA	 -4.899 pA	 18.90520000 nA/um	 -489.9000000 fA/um	 2.819730000 uS	 281.9730000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 368.305 nA	 -5.742 pA	 36.83050000 nA/um	 -574.2000000 fA/um	 4.615180000 uS	 461.5180000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 650.57 nA	 -5.412 pA	 65.05700000 nA/um	 -541.2000000 fA/um	 6.876950000 uS	 687.6950000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 1.05600 uA	 -4.587 pA	 105.6000000 nA/um	 -458.7000000 fA/um	 9.361000000 uS	 936.1000000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 1.58667 uA	 -5.075 pA	 158.6670000 nA/um	 -507.5000000 fA/um	 11.65250000 uS	 1.165250000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 2.22125 uA	 -4.752 pA	 222.1250000 nA/um	 -475.2000000 fA/um	 13.61230000 uS	 1.361230000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 2.94790 uA	 -4.427 pA	 294.7900000 nA/um	 -442.7000000 fA/um	 15.31210000 uS	 1.531210000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 3.75246 uA	 -4.462 pA	 375.2460000 nA/um	 -446.2000000 fA/um	 16.42550000 uS	 1.642550000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 4.59045 uA	 -4.457 pA	 459.0450000 nA/um	 -445.7000000 fA/um	 17.31910000 uS	 1.731910000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 5.48437 uA	 -4.694 pA	 548.4370000 nA/um	 -469.4000000 fA/um	 18.04650000 uS	 1.804650000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 6.39510 uA	 -4.832 pA	 639.5100000 nA/um	 -483.2000000 fA/um	 18.45580000 uS	 1.845580000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 7.32995 uA	 -4.561 pA	 732.9950000 nA/um	 -456.1000000 fA/um	 18.87320000 uS	 1.887320000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 8.28242 uA	 -4.378 pA	 828.2420000 nA/um	 -437.8000000 fA/um	 18.93140000 uS	 1.893140000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 9.22309 uA	 -4.929 pA	 922.3090000 nA/um	 -492.9000000 fA/um	 18.94280000 uS	 1.894280000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 10.1767 uA	 -4.786 pA	 1.017670000 uA/um	 -478.6000000 fA/um	 19.28010000 uS	 1.928010000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 11.1511 uA	 -4.498 pA	 1.115110000 uA/um	 -449.8000000 fA/um	 19.36800000 uS	 1.936800000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 12.1135 uA	 -4.781 pA	 1.211350000 uA/um	 -478.1000000 fA/um	 19.21900000 uS	 1.921900000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 13.0730 uA	 -5.580 pA	 1.307300000 uA/um	 -558.0000000 fA/um	 19.24000000 uS	 1.924000000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 14.0375 uA	 -4.773 pA	 1.403750000 uA/um	 -477.3000000 fA/um	 19.17000000 uS	 1.917000000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 14.9900 uA	 -4.853 pA	 1.499000000 uA/um	 -485.3000000 fA/um	 19.05900000 uS	 1.905900000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 15.9434 uA	 -5.110 pA	 1.594340000 uA/um	 -511.0000000 fA/um	 19.08100000 uS	 1.908100000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 16.8981 uA	 -4.801 pA	 1.689810000 uA/um	 -480.1000000 fA/um	 18.94600000 uS	 1.894600000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 17.8380 uA	 -5.036 pA	 1.783800000 uA/um	 -503.6000000 fA/um	 18.78500000 uS	 1.878500000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 18.7766 uA	 -4.943 pA	 1.877660000 uA/um	 -494.3000000 fA/um	 18.62000000 uS	 1.862000000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 19.7000 uA	 -4.779 pA	 1.970000000 uA/um	 -477.9000000 fA/um	 18.38700000 uS	 1.838700000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 20.6153 uA	 -4.988 pA	 2.061530000 uA/um	 -498.8000000 fA/um	 18.35500000 uS	 1.835500000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 21.5355 uA	 -5.311 pA	 2.153550000 uA/um	 -531.1000000 fA/um	 18.24200000 uS	 1.824200000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 22.4395 uA	 -4.894 pA	 2.243950000 uA/um	 -489.4000000 fA/um	 18.05100000 uS	 1.805100000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 23.3406 uA	 -4.637 pA	 2.334060000 uA/um	 -463.7000000 fA/um	 17.94400000 uS	 1.794400000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 24.2339 uA	 -5.053 pA	 2.423390000 uA/um	 -505.3000000 fA/um	 17.71600000 uS	 1.771600000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 25.1122 uA	 -4.928 pA	 2.511220000 uA/um	 -492.8000000 fA/um	 17.71400000 uS	 1.771400000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 26.0053 uA	 -5.642 pA	 2.600530000 uA/um	 -564.2000000 fA/um	 17.43600000 uS	 1.743600000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 26.8558 uA	 -5.260 pA	 2.685580000 uA/um	 -526.0000000 fA/um	 17.09200000 uS	 1.709200000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 27.7145 uA	 -5.320 pA	 2.771450000 uA/um	 -532.0000000 fA/um	 17.19400000 uS	 1.719400000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 28.5752 uA	 -5.316 pA	 2.857520000 uA/um	 -531.6000000 fA/um	 16.95600000 uS	 1.695600000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 29.4101 uA	 -5.215 pA	 2.941010000 uA/um	 -521.5000000 fA/um	 16.75200000 uS	 1.675200000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 30.2504 uA	 -5.073 pA	 3.025040000 uA/um	 -507.3000000 fA/um	 16.65200000 uS	 1.665200000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 31.0753 uA	 -5.244 pA	 3.107530000 uA/um	 -524.4000000 fA/um	 16.31400000 uS	 1.631400000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 31.8818 uA	 -5.509 pA	 3.188180000 uA/um	 -550.9000000 fA/um	 16.14400000 uS	 1.614400000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 32.6897 uA	 -4.768 pA	 3.268970000 uA/um	 -476.8000000 fA/um	 16.19400000 uS	 1.619400000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 33.5012 uA	 -5.112 pA	 3.350120000 uA/um	 -511.2000000 fA/um	 15.92900000 uS	 1.592900000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 34.2826 uA	 -5.439 pA	 3.428260000 uA/um	 -543.9000000 fA/um	 15.59800000 uS	 1.559800000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 35.0610 uA	 -5.038 pA	 3.506100000 uA/um	 -503.8000000 fA/um	 15.45800000 uS	 1.545800000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 35.8284 uA	 -5.024 pA	 3.582840000 uA/um	 -502.4000000 fA/um	 15.31200000 uS	 1.531200000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 36.5922 uA	 -6.369 pA	 3.659220000 uA/um	 -636.9000000 fA/um	 14.67000000 uS	 1.467000000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 37.2954 uA	 -4.395 pA	 3.729540000 uA/um	 -439.5000000 fA/um	 14.25400000 uS	 1.425400000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 38.0176 uA	 -5.411 pA	 3.801760000 uA/um	 -541.1000000 fA/um	 14.64400000 uS	 1.464400000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 38.7598 uA	 -5.047 pA	 3.875980000 uA/um	 -504.7000000 fA/um	 14.50300000 uS	 1.450300000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 39.4679 uA	 -5.216 pA	 3.946790000 uA/um	 -521.6000000 fA/um	 14.34200000 uS	 1.434200000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 40.1940 uA	 -5.214 pA	 4.019400000 uA/um	 -521.4000000 fA/um	 14.09400000 uS	 1.409400000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 40.8773 uA	 -5.181 pA	 4.087730000 uA/um	 -518.1000000 fA/um	 13.59400000 uS	 1.359400000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 41.5534 uA	 -5.009 pA	 4.155340000 uA/um	 -500.9000000 fA/um	 13.64200000 uS	 1.364200000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 42.2415 uA	 -5.096 pA	 4.224150000 uA/um	 -509.6000000 fA/um	 13.46400000 uS	 1.346400000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 42.8998 uA	 -5.250 pA	 4.289980000 uA/um	 -525.0000000 fA/um	 13.05200000 uS	 1.305200000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 43.5467 uA	 -4.893 pA	 4.354670000 uA/um	 -489.3000000 fA/um	 12.93200000 uS	 1.293200000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 44.1930 uA	 -5.342 pA	 4.419300000 uA/um	 -534.2000000 fA/um	 12.74600000 uS	 1.274600000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 44.8213 uA	 -5.097 pA	 4.482130000 uA/um	 -509.7000000 fA/um	 12.57900000 uS	 1.257900000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 45.4509 uA	 -5.355 pA	 4.545090000 uA/um	 -535.5000000 fA/um	 12.41200000 uS	 1.241200000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 46.0625 uA	 -4.987 pA	 4.606250000 uA/um	 -498.7000000 fA/um	 12.06100000 uS	 1.206100000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 46.6570 uA	 -5.107 pA	 4.665700000 uA/um	 -510.7000000 fA/um	 11.88100000 uS	 1.188100000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 47.2506 uA	 -5.346 pA	 4.725060000 uA/um	 -534.6000000 fA/um	 11.66000000 uS	 1.166000000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 47.8230 uA	 -5.410 pA	 4.782300000 uA/um	 -541.0000000 fA/um	 11.53300000 uS	 1.153300000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 48.4039 uA	 -5.274 pA	 4.840390000 uA/um	 -527.4000000 fA/um	 11.60300000 uS	 1.160300000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 48.9833 uA	 -5.641 pA	 4.898330000 uA/um	 -564.1000000 fA/um	 11.20300000 uS	 1.120300000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 49.5242 uA	 -5.058 pA	 4.952420000 uA/um	 -505.8000000 fA/um	 11.09300000 uS	 1.109300000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 50.0926 uA	 -5.560 pA	 5.009260000 uA/um	 -556.0000000 fA/um	 10.66100000 uS	 1.066100000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 50.5903 uA	 -5.273 pA	 5.059030000 uA/um	 -527.3000000 fA/um	 10.10400000 uS	 1.010400000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 51.1030 uA	 -5.059 pA	 5.110300000 uA/um	 -505.9000000 fA/um	 10.47000000 uS	 1.047000000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 51.6373 uA	 -5.369 pA	 5.163730000 uA/um	 -536.9000000 fA/um	 10.49700000 uS	 1.049700000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 52.1527 uA	 -5.246 pA	 5.215270000 uA/um	 -524.6000000 fA/um	 10.17000000 uS	 1.017000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 52.6543 uA	 -5.427 pA	 5.265430000 uA/um	 -542.7000000 fA/um	 10.02500000 uS	 1.002500000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 53.1552 uA	 -5.295 pA	 5.315520000 uA/um	 -529.5000000 fA/um	 9.782000000 uS	 978.2000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 53.6325 uA	 -5.353 pA	 5.363250000 uA/um	 -535.3000000 fA/um	 9.596000000 uS	 959.6000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 54.1148 uA	 -5.279 pA	 5.411480000 uA/um	 -527.9000000 fA/um	 9.646000000 uS	 964.6000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 356.556 pA	 -727.53 pA	 35.65560000 pA/um	 -72.75300000 pA/um	 -11.34000000 pS	 -1.134000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 355.989 pA	 -728.00 pA	 35.59890000 pA/um	 -72.80000000 pA/um	 -5.810000000 pS	 -581.0000000 fS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 355.975 pA	 -727.34 pA	 35.59750000 pA/um	 -72.73400000 pA/um	 10.88000000 pS	 1.088000000 pS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 357.077 pA	 -727.85 pA	 35.70770000 pA/um	 -72.78500000 pA/um	 8.470000000 pS	 847.0000000 fS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 356.822 pA	 -728.14 pA	 35.68220000 pA/um	 -72.81400000 pA/um	 -13.58000000 pS	 -1.358000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 355.719 pA	 -728.18 pA	 35.57190000 pA/um	 -72.81800000 pA/um	 8.820000000 pS	 882.0000000 fS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 357.704 pA	 -727.66 pA	 35.77040000 pA/um	 -72.76600000 pA/um	 570.0000000 fS	 57.00000000 fS/um
