Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 454.479 uA	 -15.9442 nA	 45.44790000 uA/um	 -1.594420000 nA/um	 5.110000000 uS	 511.0000000 nS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 454.736 uA	 -15.9643 nA	 45.47360000 uA/um	 -1.596430000 nA/um	 5.260000000 uS	 526.0000000 nS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 455.005 uA	 -15.9743 nA	 45.50050000 uA/um	 -1.597430000 nA/um	 5.410000000 uS	 541.0000000 nS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 455.277 uA	 -15.9574 nA	 45.52770000 uA/um	 -1.595740000 nA/um	 5.440000000 uS	 544.0000000 nS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 455.549 uA	 -15.9470 nA	 45.55490000 uA/um	 -1.594700000 nA/um	 5.660000000 uS	 566.0000000 nS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 455.843 uA	 -15.9306 nA	 45.58430000 uA/um	 -1.593060000 nA/um	 5.930000000 uS	 593.0000000 nS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 456.142 uA	 -15.9322 nA	 45.61420000 uA/um	 -1.593220000 nA/um	 6.050000000 uS	 605.0000000 nS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 456.448 uA	 -15.9385 nA	 45.64480000 uA/um	 -1.593850000 nA/um	 6.280000000 uS	 628.0000000 nS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 456.770 uA	 -16.0230 nA	 45.67700000 uA/um	 -1.602300000 nA/um	 6.690000000 uS	 669.0000000 nS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 457.117 uA	 -16.0624 nA	 45.71170000 uA/um	 -1.606240000 nA/um	 7.220000000 uS	 722.0000000 nS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 457.492 uA	 -16.1116 nA	 45.74920000 uA/um	 -1.611160000 nA/um	 7.970000000 uS	 797.0000000 nS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 457.914 uA	 -16.2115 nA	 45.79140000 uA/um	 -1.621150000 nA/um	 9.140000000 uS	 914.0000000 nS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 458.406 uA	 -16.3981 nA	 45.84060000 uA/um	 -1.639810000 nA/um	 10.29000000 uS	 1.029000000 uS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 458.943 uA	 -16.6210 nA	 45.89430000 uA/um	 -1.662100000 nA/um	 13.07000000 uS	 1.307000000 uS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 459.713 uA	 -16.9776 nA	 45.97130000 uA/um	 -1.697760000 nA/um	 16.33000000 uS	 1.633000000 uS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 460.576 uA	 -17.3650 nA	 46.05760000 uA/um	 -1.736500000 nA/um	 18.83000000 uS	 1.883000000 uS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 461.596 uA	 -17.8771 nA	 46.15960000 uA/um	 -1.787710000 nA/um	 22.22000000 uS	 2.222000000 uS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 462.798 uA	 -18.4902 nA	 46.27980000 uA/um	 -1.849020000 nA/um	 26.40000000 uS	 2.640000000 uS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 464.236 uA	 -19.0408 nA	 46.42360000 uA/um	 -1.904080000 nA/um	 31.28000000 uS	 3.128000000 uS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 465.926 uA	 -19.9419 nA	 46.59260000 uA/um	 -1.994190000 nA/um	 37.22000000 uS	 3.722000000 uS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 467.958 uA	 -20.9269 nA	 46.79580000 uA/um	 -2.092690000 nA/um	 45.29000000 uS	 4.529000000 uS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 470.455 uA	 -21.8650 nA	 47.04550000 uA/um	 -2.186500000 nA/um	 55.98000000 uS	 5.598000000 uS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 473.556 uA	 -23.4144 nA	 47.35560000 uA/um	 -2.341440000 nA/um	 70.29000000 uS	 7.029000000 uS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 477.484 uA	 -25.0980 nA	 47.74840000 uA/um	 -2.509800000 nA/um	 93.94000000 uS	 9.394000000 uS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 482.950 uA	 -27.3561 nA	 48.29500000 uA/um	 -2.735610000 nA/um	 137.8000000 uS	 13.78000000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 491.264 uA	 -30.3909 nA	 49.12640000 uA/um	 -3.039090000 nA/um	 218.6700000 uS	 21.86700000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 504.817 uA	 -35.0708 nA	 50.48170000 uA/um	 -3.507080000 nA/um	 361.0000000 uS	 36.10000000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 527.364 uA	 -41.8143 nA	 52.73640000 uA/um	 -4.181430000 nA/um	 605.4400000 uS	 60.54400000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 565.361 uA	 -51.5074 nA	 56.53610000 uA/um	 -5.150740000 nA/um	 986.3300000 uS	 98.63300000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 625.997 uA	 -63.6188 nA	 62.59970000 uA/um	 -6.361880000 nA/um	 1.480740000 mS	 148.0740000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 713.435 uA	 -78.0039 nA	 71.34350000 uA/um	 -7.800390000 nA/um	 2.062880000 mS	 206.2880000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 832.285 uA	 -92.5035 nA	 83.22850000 uA/um	 -9.250350000 nA/um	 2.683230000 mS	 268.3230000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 981.758 uA	 -106.1492 nA	 98.17580000 uA/um	 -10.61492000 nA/um	 3.270150000 mS	 327.0150000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 1.15930 mA	 -117.436 nA	 115.9300000 uA/um	 -11.74360000 nA/um	 3.808120000 mS	 380.8120000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 1.36257 mA	 -126.122 nA	 136.2570000 uA/um	 -12.61220000 nA/um	 4.305100000 mS	 430.5100000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 1.58981 mA	 -131.799 nA	 158.9810000 uA/um	 -13.17990000 nA/um	 4.744400000 mS	 474.4400000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 1.83701 mA	 -134.607 nA	 183.7010000 uA/um	 -13.46070000 nA/um	 5.116800000 mS	 511.6800000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 2.10149 mA	 -134.784 nA	 210.1490000 uA/um	 -13.47840000 nA/um	 5.455300000 mS	 545.5300000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 2.38254 mA	 -132.793 nA	 238.2540000 uA/um	 -13.27930000 nA/um	 5.746300000 mS	 574.6300000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 2.67612 mA	 -128.954 nA	 267.6120000 uA/um	 -12.89540000 nA/um	 6.002300000 mS	 600.2300000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 2.98277 mA	 -123.735 nA	 298.2770000 uA/um	 -12.37350000 nA/um	 6.228000000 mS	 622.8000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 3.29892 mA	 -117.509 nA	 329.8920000 uA/um	 -11.75090000 nA/um	 6.438200000 mS	 643.8200000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 3.62659 mA	 -110.641 nA	 362.6590000 uA/um	 -11.06410000 nA/um	 6.621700000 mS	 662.1700000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 3.96109 mA	 -103.557 nA	 396.1090000 uA/um	 -10.35570000 nA/um	 6.788800000 mS	 678.8800000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 4.30547 mA	 -96.3153 nA	 430.5470000 uA/um	 -9.631530000 nA/um	 6.938000000 mS	 693.8000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 4.65489 mA	 -89.1912 nA	 465.4890000 uA/um	 -8.919120000 nA/um	 7.069700000 mS	 706.9700000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 5.01244 mA	 -82.2330 nA	 501.2440000 uA/um	 -8.223300000 nA/um	 7.203500000 mS	 720.3500000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 5.37524 mA	 -75.7452 nA	 537.5240000 uA/um	 -7.574520000 nA/um	 7.331400000 mS	 733.1400000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 5.74558 mA	 -69.6171 nA	 574.5580000 uA/um	 -6.961710000 nA/um	 7.439600000 mS	 743.9600000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 6.11920 mA	 -63.9977 nA	 611.9200000 uA/um	 -6.399770000 nA/um	 7.556000000 mS	 755.6000000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 6.50118 mA	 -58.8222 nA	 650.1180000 uA/um	 -5.882220000 nA/um	 7.668000000 mS	 766.8000000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 6.88600 mA	 -54.1633 nA	 688.6000000 uA/um	 -5.416330000 nA/um	 7.751100000 mS	 775.1100000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 7.27629 mA	 -49.9494 nA	 727.6290000 uA/um	 -4.994940000 nA/um	 7.851600000 mS	 785.1600000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 7.67116 mA	 -46.2348 nA	 767.1160000 uA/um	 -4.623480000 nA/um	 7.943700000 mS	 794.3700000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 8.07066 mA	 -42.8711 nA	 807.0660000 uA/um	 -4.287110000 nA/um	 8.038000000 mS	 803.8000000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 8.47496 mA	 -39.9814 nA	 847.4960000 uA/um	 -3.998140000 nA/um	 8.122100000 mS	 812.2100000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 8.88287 mA	 -37.3806 nA	 888.2870000 uA/um	 -3.738060000 nA/um	 8.188200000 mS	 818.8200000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 9.29378 mA	 -35.1427 nA	 929.3780000 uA/um	 -3.514270000 nA/um	 8.279000000 mS	 827.9000000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 9.71077 mA	 -33.1356 nA	 971.0770000 uA/um	 -3.313560000 nA/um	 8.368100000 mS	 836.8100000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 10.13059 mA	 -31.4262 nA	 1.013059000 mA/um	 -3.142620000 nA/um	 8.423600000 mS	 842.3600000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 10.55313 mA	 -29.8840 nA	 1.055313000 mA/um	 -2.988400000 nA/um	 8.495400000 mS	 849.5400000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 10.98013 mA	 -28.5820 nA	 1.098013000 mA/um	 -2.858200000 nA/um	 8.553300000 mS	 855.3300000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 11.40846 mA	 -27.3915 nA	 1.140846000 mA/um	 -2.739150000 nA/um	 8.491700000 mS	 849.1700000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 11.8293 mA	 -26.3851 nA	 1.182930000 mA/um	 -2.638510000 nA/um	 8.560400000 mS	 856.0400000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 12.2645 mA	 -25.4921 nA	 1.226450000 mA/um	 -2.549210000 nA/um	 8.704000000 mS	 870.4000000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 12.6997 mA	 -24.7137 nA	 1.269970000 mA/um	 -2.471370000 nA/um	 8.746000000 mS	 874.6000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 13.1391 mA	 -24.0405 nA	 1.313910000 mA/um	 -2.404050000 nA/um	 8.791000000 mS	 879.1000000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 13.5788 mA	 -23.4303 nA	 1.357880000 mA/um	 -2.343030000 nA/um	 8.793000000 mS	 879.3000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 14.0184 mA	 -22.8970 nA	 1.401840000 mA/um	 -2.289700000 nA/um	 8.854000000 mS	 885.4000000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 14.4642 mA	 -22.4179 nA	 1.446420000 mA/um	 -2.241790000 nA/um	 8.891000000 mS	 889.1000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 14.9075 mA	 -22.0400 nA	 1.490750000 mA/um	 -2.204000000 nA/um	 8.897000000 mS	 889.7000000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 15.3539 mA	 -21.6352 nA	 1.535390000 mA/um	 -2.163520000 nA/um	 8.926000000 mS	 892.6000000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 15.8001 mA	 -21.2839 nA	 1.580010000 mA/um	 -2.128390000 nA/um	 8.931000000 mS	 893.1000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 16.2470 mA	 -20.9840 nA	 1.624700000 mA/um	 -2.098400000 nA/um	 8.939000000 mS	 893.9000000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 16.6940 mA	 -20.5511 nA	 1.669400000 mA/um	 -2.055110000 nA/um	 8.967000000 mS	 896.7000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 17.1437 mA	 -20.2774 nA	 1.714370000 mA/um	 -2.027740000 nA/um	 8.984000000 mS	 898.4000000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 17.5924 mA	 -20.0515 nA	 1.759240000 mA/um	 -2.005150000 nA/um	 8.978000000 mS	 897.8000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 18.0415 mA	 -19.8349 nA	 1.804150000 mA/um	 -1.983490000 nA/um	 8.996000000 mS	 899.6000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 18.4920 mA	 -19.6309 nA	 1.849200000 mA/um	 -1.963090000 nA/um	 9.009000000 mS	 900.9000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 18.9424 mA	 -19.4636 nA	 1.894240000 mA/um	 -1.946360000 nA/um	 9.003000000 mS	 900.3000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 19.3923 mA	 -19.2842 nA	 1.939230000 mA/um	 -1.928420000 nA/um	 9.023000000 mS	 902.3000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 19.8447 mA	 -19.1252 nA	 1.984470000 mA/um	 -1.912520000 nA/um	 9.012000000 mS	 901.2000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 20.2935 mA	 -18.9724 nA	 2.029350000 mA/um	 -1.897240000 nA/um	 8.992000000 mS	 899.2000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 20.7439 mA	 -18.8861 nA	 2.074390000 mA/um	 -1.888610000 nA/um	 9.007000000 mS	 900.7000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 21.1942 mA	 -18.7388 nA	 2.119420000 mA/um	 -1.873880000 nA/um	 9.019000000 mS	 901.9000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 21.6458 mA	 -18.6597 nA	 2.164580000 mA/um	 -1.865970000 nA/um	 8.992000000 mS	 899.2000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 22.0934 mA	 -18.5067 nA	 2.209340000 mA/um	 -1.850670000 nA/um	 8.976000000 mS	 897.6000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 22.5434 mA	 -18.3998 nA	 2.254340000 mA/um	 -1.839980000 nA/um	 8.995000000 mS	 899.5000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 22.9929 mA	 -18.3700 nA	 2.299290000 mA/um	 -1.837000000 nA/um	 8.973000000 mS	 897.3000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 23.4407 mA	 -18.2348 nA	 2.344070000 mA/um	 -1.823480000 nA/um	 8.939000000 mS	 893.9000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 23.8868 mA	 -18.1802 nA	 2.388680000 mA/um	 -1.818020000 nA/um	 8.944000000 mS	 894.4000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 24.3351 mA	 -18.1125 nA	 2.433510000 mA/um	 -1.811250000 nA/um	 8.921000000 mS	 892.1000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 24.7789 mA	 -17.9879 nA	 2.477890000 mA/um	 -1.798790000 nA/um	 8.888000000 mS	 888.8000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 25.2239 mA	 -17.9058 nA	 2.522390000 mA/um	 -1.790580000 nA/um	 8.896000000 mS	 889.6000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 25.6685 mA	 -17.8994 nA	 2.566850000 mA/um	 -1.789940000 nA/um	 8.856000000 mS	 885.6000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 26.1095 mA	 -17.8398 nA	 2.610950000 mA/um	 -1.783980000 nA/um	 8.841000000 mS	 884.1000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 26.5526 mA	 -17.7757 nA	 2.655260000 mA/um	 -1.777570000 nA/um	 8.829000000 mS	 882.9000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 26.9924 mA	 -17.6698 nA	 2.699240000 mA/um	 -1.766980000 nA/um	 8.768000000 mS	 876.8000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 27.4294 mA	 -17.6072 nA	 2.742940000 mA/um	 -1.760720000 nA/um	 8.732000000 mS	 873.2000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 27.8656 mA	 -17.5579 nA	 2.786560000 mA/um	 -1.755790000 nA/um	 8.738000000 mS	 873.8000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 28.3032 mA	 -17.5344 nA	 2.830320000 mA/um	 -1.753440000 nA/um	 8.709000000 mS	 870.9000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 28.7365 mA	 -17.4634 nA	 2.873650000 mA/um	 -1.746340000 nA/um	 8.653000000 mS	 865.3000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 29.1685 mA	 -17.3994 nA	 2.916850000 mA/um	 -1.739940000 nA/um	 8.593000000 mS	 859.3000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 29.5958 mA	 -17.3851 nA	 2.959580000 mA/um	 -1.738510000 nA/um	 8.573000000 mS	 857.3000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 30.0258 mA	 -17.3121 nA	 3.002580000 mA/um	 -1.731210000 nA/um	 8.547000000 mS	 854.7000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 30.4505 mA	 -17.2684 nA	 3.045050000 mA/um	 -1.726840000 nA/um	 8.518000000 mS	 851.8000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 30.8776 mA	 -17.2558 nA	 3.087760000 mA/um	 -1.725580000 nA/um	 8.542000000 mS	 854.2000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 435.556 uA	 -62.5143 nA	 43.55560000 uA/um	 -6.251430000 nA/um	 2.580000000 uS	 258.0000000 nS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 435.685 uA	 -62.5142 nA	 43.56850000 uA/um	 -6.251420000 nA/um	 2.510000000 uS	 251.0000000 nS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 435.807 uA	 -62.3346 nA	 43.58070000 uA/um	 -6.233460000 nA/um	 2.520000000 uS	 252.0000000 nS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 435.937 uA	 -62.2733 nA	 43.59370000 uA/um	 -6.227330000 nA/um	 2.630000000 uS	 263.0000000 nS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 436.070 uA	 -62.2393 nA	 43.60700000 uA/um	 -6.223930000 nA/um	 2.620000000 uS	 262.0000000 nS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 436.199 uA	 -62.3311 nA	 43.61990000 uA/um	 -6.233110000 nA/um	 2.580000000 uS	 258.0000000 nS/um
