Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 20.4730 mA	 2.047300000 mA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 20.6040 mA	 2.060400000 mA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 20.6340 mA	 2.063400000 mA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 20.6440 mA	 2.064400000 mA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 20.7640 mA	 2.076400000 mA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 20.8730 mA	 2.087300000 mA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 20.9570 mA	 2.095700000 mA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 20.9470 mA	 2.094700000 mA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 21.0490 mA	 2.104900000 mA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 21.1680 mA	 2.116800000 mA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 21.2500 mA	 2.125000000 mA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 21.2280 mA	 2.122800000 mA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 21.3840 mA	 2.138400000 mA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 21.4660 mA	 2.146600000 mA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 21.4810 mA	 2.148100000 mA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 21.5730 mA	 2.157300000 mA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 21.6780 mA	 2.167800000 mA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 21.7550 mA	 2.175500000 mA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 21.7790 mA	 2.177900000 mA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 21.8440 mA	 2.184400000 mA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 21.9680 mA	 2.196800000 mA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 22.0250 mA	 2.202500000 mA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 22.0190 mA	 2.201900000 mA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 22.1710 mA	 2.217100000 mA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 22.2650 mA	 2.226500000 mA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 22.2890 mA	 2.228900000 mA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 22.3440 mA	 2.234400000 mA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 22.4690 mA	 2.246900000 mA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 22.5500 mA	 2.255000000 mA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 22.5790 mA	 2.257900000 mA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 22.6330 mA	 2.263300000 mA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 22.7510 mA	 2.275100000 mA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 22.8330 mA	 2.283300000 mA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 22.8710 mA	 2.287100000 mA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 22.9250 mA	 2.292500000 mA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 23.0500 mA	 2.305000000 mA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 23.1070 mA	 2.310700000 mA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 23.1090 mA	 2.310900000 mA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 23.2610 mA	 2.326100000 mA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 23.3470 mA	 2.334700000 mA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 23.3790 mA	 2.337900000 mA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 23.4370 mA	 2.343700000 mA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 23.5600 mA	 2.356000000 mA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 23.6160 mA	 2.361600000 mA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 23.6680 mA	 2.366800000 mA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 23.7620 mA	 2.376200000 mA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 23.8730 mA	 2.387300000 mA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 23.9030 mA	 2.390300000 mA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 23.9540 mA	 2.395400000 mA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 24.0460 mA	 2.404600000 mA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 24.1600 mA	 2.416000000 mA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 24.1900 mA	 2.419000000 mA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 24.2440 mA	 2.424400000 mA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 24.3140 mA	 2.431400000 mA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 24.4220 mA	 2.442200000 mA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 24.4680 mA	 2.446800000 mA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 24.5270 mA	 2.452700000 mA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 24.6340 mA	 2.463400000 mA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 24.7120 mA	 2.471200000 mA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 24.7450 mA	 2.474500000 mA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 24.8350 mA	 2.483500000 mA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 24.9450 mA	 2.494500000 mA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 24.9830 mA	 2.498300000 mA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 25.0270 mA	 2.502700000 mA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 25.1300 mA	 2.513000000 mA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 25.2290 mA	 2.522900000 mA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 25.2660 mA	 2.526600000 mA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 25.3210 mA	 2.532100000 mA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 25.4220 mA	 2.542200000 mA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 25.5000 mA	 2.550000000 mA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 25.5400 mA	 2.554000000 mA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 25.6120 mA	 2.561200000 mA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 25.7130 mA	 2.571300000 mA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 25.7730 mA	 2.577300000 mA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 25.8230 mA	 2.582300000 mA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 25.9300 mA	 2.593000000 mA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 26.0030 mA	 2.600300000 mA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 26.0510 mA	 2.605100000 mA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 26.1190 mA	 2.611900000 mA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 26.2170 mA	 2.621700000 mA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 26.2840 mA	 2.628400000 mA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 26.3400 mA	 2.634000000 mA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 26.4080 mA	 2.640800000 mA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 26.5050 mA	 2.650500000 mA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 26.5710 mA	 2.657100000 mA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 26.6320 mA	 2.663200000 mA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 26.7020 mA	 2.670200000 mA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 26.7940 mA	 2.679400000 mA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 26.8700 mA	 2.687000000 mA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 26.9250 mA	 2.692500000 mA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 27.0040 mA	 2.700400000 mA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 27.0970 mA	 2.709700000 mA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 27.1470 mA	 2.714700000 mA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 27.2150 mA	 2.721500000 mA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 27.3110 mA	 2.731100000 mA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 27.3870 mA	 2.738700000 mA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 27.4390 mA	 2.743900000 mA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 27.5190 mA	 2.751900000 mA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 27.6090 mA	 2.760900000 mA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 27.6640 mA	 2.766400000 mA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 27.7320 mA	 2.773200000 mA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 27.8190 mA	 2.781900000 mA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 27.8980 mA	 2.789800000 mA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 27.9580 mA	 2.795800000 mA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 28.0330 mA	 2.803300000 mA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 28.1150 mA	 2.811500000 mA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 28.1900 mA	 2.819000000 mA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 28.2560 mA	 2.825600000 mA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 28.3300 mA	 2.833000000 mA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 28.4150 mA	 2.841500000 mA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 28.4830 mA	 2.848300000 mA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 28.5420 mA	 2.854200000 mA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 28.6320 mA	 2.863200000 mA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 28.7120 mA	 2.871200000 mA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 28.7730 mA	 2.877300000 mA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 28.8460 mA	 2.884600000 mA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 28.9270 mA	 2.892700000 mA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 29.0070 mA	 2.900700000 mA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 29.0720 mA	 2.907200000 mA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 29.1430 mA	 2.914300000 mA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 29.2260 mA	 2.922600000 mA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 29.3000 mA	 2.930000000 mA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 29.3650 mA	 2.936500000 mA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 29.4480 mA	 2.944800000 mA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 29.5240 mA	 2.952400000 mA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 29.5960 mA	 2.959600000 mA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 29.6650 mA	 2.966500000 mA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 29.7460 mA	 2.974600000 mA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 29.8230 mA	 2.982300000 mA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 29.8930 mA	 2.989300000 mA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 29.9690 mA	 2.996900000 mA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 30.0450 mA	 3.004500000 mA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 30.1200 mA	 3.012000000 mA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 30.1910 mA	 3.019100000 mA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 30.2690 mA	 3.026900000 mA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 30.3400 mA	 3.034000000 mA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 30.4150 mA	 3.041500000 mA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 30.4860 mA	 3.048600000 mA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 30.5640 mA	 3.056400000 mA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 30.6380 mA	 3.063800000 mA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 30.7150 mA	 3.071500000 mA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 30.7860 mA	 3.078600000 mA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 30.8620 mA	 3.086200000 mA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 30.9360 mA	 3.093600000 mA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 31.0110 mA	 3.101100000 mA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 31.0840 mA	 3.108400000 mA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 31.1610 mA	 3.116100000 mA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 31.2340 mA	 3.123400000 mA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 31.3080 mA	 3.130800000 mA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 31.3810 mA	 3.138100000 mA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 31.4570 mA	 3.145700000 mA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 31.5330 mA	 3.153300000 mA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 31.6060 mA	 3.160600000 mA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 31.6770 mA	 3.167700000 mA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 31.7540 mA	 3.175400000 mA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 31.8290 mA	 3.182900000 mA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 31.9010 mA	 3.190100000 mA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 31.9770 mA	 3.197700000 mA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 32.0490 mA	 3.204900000 mA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 32.1230 mA	 3.212300000 mA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 32.1970 mA	 3.219700000 mA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 32.2720 mA	 3.227200000 mA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 32.3470 mA	 3.234700000 mA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 32.4220 mA	 3.242200000 mA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 32.4930 mA	 3.249300000 mA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 32.5670 mA	 3.256700000 mA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 32.6420 mA	 3.264200000 mA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 32.7170 mA	 3.271700000 mA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 32.7890 mA	 3.278900000 mA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 32.8620 mA	 3.286200000 mA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 32.9370 mA	 3.293700000 mA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 33.0120 mA	 3.301200000 mA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 33.0830 mA	 3.308300000 mA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 33.1560 mA	 3.315600000 mA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 33.2340 mA	 3.323400000 mA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 33.3050 mA	 3.330500000 mA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 33.3760 mA	 3.337600000 mA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 33.4530 mA	 3.345300000 mA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 33.5270 mA	 3.352700000 mA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 33.5980 mA	 3.359800000 mA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 33.6740 mA	 3.367400000 mA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 33.7450 mA	 3.374500000 mA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 33.8190 mA	 3.381900000 mA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 33.8940 mA	 3.389400000 mA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 33.9640 mA	 3.396400000 mA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 34.0380 mA	 3.403800000 mA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 34.1130 mA	 3.411300000 mA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 34.1870 mA	 3.418700000 mA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 34.2580 mA	 3.425800000 mA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 34.3290 mA	 3.432900000 mA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 34.4060 mA	 3.440600000 mA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 34.4780 mA	 3.447800000 mA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 34.5500 mA	 3.455000000 mA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 34.6260 mA	 3.462600000 mA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 34.6980 mA	 3.469800000 mA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 34.7680 mA	 3.476800000 mA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 34.8450 mA	 3.484500000 mA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 34.9170 mA	 3.491700000 mA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 34.9910 mA	 3.499100000 mA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 35.0640 mA	 3.506400000 mA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 35.1340 mA	 3.513400000 mA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 35.2070 mA	 3.520700000 mA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 35.2820 mA	 3.528200000 mA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 35.3530 mA	 3.535300000 mA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 35.4250 mA	 3.542500000 mA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 35.5020 mA	 3.550200000 mA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 35.5710 mA	 3.557100000 mA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 35.6420 mA	 3.564200000 mA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 35.7150 mA	 3.571500000 mA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 35.7910 mA	 3.579100000 mA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 35.8610 mA	 3.586100000 mA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 35.9340 mA	 3.593400000 mA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 36.0050 mA	 3.600500000 mA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 36.0780 mA	 3.607800000 mA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 36.1510 mA	 3.615100000 mA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 36.2220 mA	 3.622200000 mA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 36.2990 mA	 3.629900000 mA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 36.3710 mA	 3.637100000 mA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 36.4420 mA	 3.644200000 mA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 36.5120 mA	 3.651200000 mA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 36.5860 mA	 3.658600000 mA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 36.6600 mA	 3.666000000 mA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 36.7310 mA	 3.673100000 mA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 36.8020 mA	 3.680200000 mA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 36.8770 mA	 3.687700000 mA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 36.9460 mA	 3.694600000 mA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 37.0180 mA	 3.701800000 mA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 37.0890 mA	 3.708900000 mA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 37.1610 mA	 3.716100000 mA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 37.2330 mA	 3.723300000 mA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 37.3050 mA	 3.730500000 mA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 37.3760 mA	 3.737600000 mA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 37.4490 mA	 3.744900000 mA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 37.5230 mA	 3.752300000 mA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 37.5920 mA	 3.759200000 mA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 37.6630 mA	 3.766300000 mA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 37.7360 mA	 3.773600000 mA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 37.8090 mA	 3.780900000 mA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 37.8800 mA	 3.788000000 mA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 37.9510 mA	 3.795100000 mA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 38.0240 mA	 3.802400000 mA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 38.0950 mA	 3.809500000 mA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 38.1640 mA	 3.816400000 mA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 38.2380 mA	 3.823800000 mA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 38.3110 mA	 3.831100000 mA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 38.3800 mA	 3.838000000 mA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 38.4490 mA	 3.844900000 mA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 38.5260 mA	 3.852600000 mA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 38.5950 mA	 3.859500000 mA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 38.6650 mA	 3.866500000 mA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 38.7350 mA	 3.873500000 mA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 38.8110 mA	 3.881100000 mA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 38.8820 mA	 3.888200000 mA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 38.9540 mA	 3.895400000 mA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 39.0210 mA	 3.902100000 mA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 39.0950 mA	 3.909500000 mA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 39.1650 mA	 3.916500000 mA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 39.2360 mA	 3.923600000 mA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 39.3080 mA	 3.930800000 mA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 39.3800 mA	 3.938000000 mA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 39.4510 mA	 3.945100000 mA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 39.5210 mA	 3.952100000 mA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 39.5940 mA	 3.959400000 mA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 39.6660 mA	 3.966600000 mA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 39.7360 mA	 3.973600000 mA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 39.8050 mA	 3.980500000 mA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 39.8780 mA	 3.987800000 mA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 39.9480 mA	 3.994800000 mA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 40.0190 mA	 4.001900000 mA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 40.0880 mA	 4.008800000 mA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 40.1590 mA	 4.015900000 mA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 40.2300 mA	 4.023000000 mA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 40.3020 mA	 4.030200000 mA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 40.3720 mA	 4.037200000 mA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 40.4440 mA	 4.044400000 mA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 40.5160 mA	 4.051600000 mA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 40.5820 mA	 4.058200000 mA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 40.6540 mA	 4.065400000 mA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 40.7260 mA	 4.072600000 mA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 40.8000 mA	 4.080000000 mA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 40.8700 mA	 4.087000000 mA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 40.9420 mA	 4.094200000 mA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 41.0080 mA	 4.100800000 mA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 41.0820 mA	 4.108200000 mA/um
