Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 17.3360 uA	 1.733600000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 30.7880 uA	 3.078800000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 39.1000 uA	 3.910000000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 23.6200 uA	 2.362000000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 18.1700 uA	 1.817000000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 35.0050 uA	 3.500500000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 37.6690 uA	 3.766900000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 19.1330 uA	 1.913300000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 25.8610 uA	 2.586100000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 42.9360 uA	 4.293600000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 24.3140 uA	 2.431400000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 21.2000 uA	 2.120000000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 41.4160 uA	 4.141600000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 35.5570 uA	 3.555700000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 19.3600 uA	 1.936000000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 24.3360 uA	 2.433600000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 42.9640 uA	 4.296400000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 33.1760 uA	 3.317600000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 19.0340 uA	 1.903400000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 27.4630 uA	 2.746300000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 46.4890 uA	 4.648900000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 26.4470 uA	 2.644700000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 19.4520 uA	 1.945200000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 34.7820 uA	 3.478200000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 40.4240 uA	 4.042400000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 19.4410 uA	 1.944100000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 33.1320 uA	 3.313200000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 45.8280 uA	 4.582800000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 23.3050 uA	 2.330500000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 25.0340 uA	 2.503400000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 47.2130 uA	 4.721300000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 24.9710 uA	 2.497100000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 23.4120 uA	 2.341200000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 49.0280 uA	 4.902800000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 33.8830 uA	 3.388300000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 20.2980 uA	 2.029800000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 44.7140 uA	 4.471400000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 44.3690 uA	 4.436900000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 24.0740 uA	 2.407400000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 23.4600 uA	 2.346000000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 48.7550 uA	 4.875500000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 41.3090 uA	 4.130900000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 22.9180 uA	 2.291800000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 30.8490 uA	 3.084900000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 48.7500 uA	 4.875000000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 24.5950 uA	 2.459500000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 26.2480 uA	 2.624800000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 51.5300 uA	 5.153000000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 33.4410 uA	 3.344100000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 21.5310 uA	 2.153100000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 44.5030 uA	 4.450300000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 48.3700 uA	 4.837000000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 26.5080 uA	 2.650800000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 28.2820 uA	 2.828200000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 52.1970 uA	 5.219700000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 39.2010 uA	 3.920100000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 21.3220 uA	 2.132200000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 34.4690 uA	 3.446900000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 52.1150 uA	 5.211500000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 37.7820 uA	 3.778200000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 21.2840 uA	 2.128400000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 30.7880 uA	 3.078800000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 53.4970 uA	 5.349700000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 39.7850 uA	 3.978500000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 23.1930 uA	 2.319300000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 49.2270 uA	 4.922700000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 42.4720 uA	 4.247200000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 21.7610 uA	 2.176100000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 39.6830 uA	 3.968300000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 49.6940 uA	 4.969400000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 22.4410 uA	 2.244100000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 32.5110 uA	 3.251100000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 54.4880 uA	 5.448800000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 41.0910 uA	 4.109100000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 22.5870 uA	 2.258700000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 29.7900 uA	 2.979000000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 54.0550 uA	 5.405500000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 38.7430 uA	 3.874300000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 22.3290 uA	 2.232900000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 32.5950 uA	 3.259500000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 52.6170 uA	 5.261700000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 31.2200 uA	 3.122000000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 22.9380 uA	 2.293800000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 47.2880 uA	 4.728800000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 48.0120 uA	 4.801200000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 24.8630 uA	 2.486300000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 33.0090 uA	 3.300900000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 54.4120 uA	 5.441200000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 29.6590 uA	 2.965900000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 25.9440 uA	 2.594400000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 49.1190 uA	 4.911900000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 51.6520 uA	 5.165200000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 28.2390 uA	 2.823900000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 29.4720 uA	 2.947200000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 56.6670 uA	 5.666700000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 39.6260 uA	 3.962600000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 24.1090 uA	 2.410900000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 49.1630 uA	 4.916300000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 52.6910 uA	 5.269100000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 28.9090 uA	 2.890900000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 26.3620 uA	 2.636200000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 54.2110 uA	 5.421100000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 43.6400 uA	 4.364000000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 24.2180 uA	 2.421800000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 46.6440 uA	 4.664400000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 52.3470 uA	 5.234700000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 30.2580 uA	 3.025800000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 32.6140 uA	 3.261400000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 57.5100 uA	 5.751000000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 38.0860 uA	 3.808600000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 27.8820 uA	 2.788200000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 55.3280 uA	 5.532800000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 48.2410 uA	 4.824100000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 27.9840 uA	 2.798400000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 29.1840 uA	 2.918400000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 54.0130 uA	 5.401300000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 51.9920 uA	 5.199200000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 27.8780 uA	 2.787800000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 30.2420 uA	 3.024200000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 55.3240 uA	 5.532400000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 50.2680 uA	 5.026800000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 26.0870 uA	 2.608700000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 53.8850 uA	 5.388500000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 48.5360 uA	 4.853600000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 27.0660 uA	 2.706600000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 33.8280 uA	 3.382800000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 57.4310 uA	 5.743100000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 48.2560 uA	 4.825600000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 28.5170 uA	 2.851700000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 31.1020 uA	 3.110200000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 56.6120 uA	 5.661200000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 44.9350 uA	 4.493500000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 26.8410 uA	 2.684100000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 35.5770 uA	 3.557700000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 58.4720 uA	 5.847200000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 34.5570 uA	 3.455700000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 29.8040 uA	 2.980400000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 58.5030 uA	 5.850300000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 47.1610 uA	 4.716100000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 28.7550 uA	 2.875500000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 34.7680 uA	 3.476800000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 58.9460 uA	 5.894600000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 49.9410 uA	 4.994100000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 30.1360 uA	 3.013600000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 32.0990 uA	 3.209900000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 59.2910 uA	 5.929100000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 48.8140 uA	 4.881400000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 29.7630 uA	 2.976300000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 35.5630 uA	 3.556300000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 55.9540 uA	 5.595400000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 31.2270 uA	 3.122700000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 36.7770 uA	 3.677700000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 61.1770 uA	 6.117700000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 42.7230 uA	 4.272300000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 32.2480 uA	 3.224800000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 60.1070 uA	 6.010700000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 46.5200 uA	 4.652000000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 28.4350 uA	 2.843500000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 49.6340 uA	 4.963400000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 58.5960 uA	 5.859600000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 43.4250 uA	 4.342500000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 29.1320 uA	 2.913200000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 45.2340 uA	 4.523400000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 61.1300 uA	 6.113000000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 45.9110 uA	 4.591100000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 30.2050 uA	 3.020500000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 48.5210 uA	 4.852100000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 59.7770 uA	 5.977700000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 44.1930 uA	 4.419300000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 42.3180 uA	 4.231800000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 60.0900 uA	 6.009000000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 37.5920 uA	 3.759200000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 34.1710 uA	 3.417100000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 61.9460 uA	 6.194600000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 53.0610 uA	 5.306100000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 33.5940 uA	 3.359400000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 42.6800 uA	 4.268000000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 61.4690 uA	 6.146900000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 40.6630 uA	 4.066300000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 34.5710 uA	 3.457100000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 62.5530 uA	 6.255300000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 49.6910 uA	 4.969100000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 31.3880 uA	 3.138800000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 47.2100 uA	 4.721000000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 62.3640 uA	 6.236400000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 44.4170 uA	 4.441700000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 32.7570 uA	 3.275700000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 51.3410 uA	 5.134100000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 52.3420 uA	 5.234200000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 33.1150 uA	 3.311500000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 51.9020 uA	 5.190200000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 59.2950 uA	 5.929500000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 44.7600 uA	 4.476000000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 33.8230 uA	 3.382300000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 54.9070 uA	 5.490700000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 54.7120 uA	 5.471200000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 34.7730 uA	 3.477300000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 50.8420 uA	 5.084200000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 60.0370 uA	 6.003700000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 38.4140 uA	 3.841400000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 39.9200 uA	 3.992000000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 64.2570 uA	 6.425700000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 57.4670 uA	 5.746700000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 37.8420 uA	 3.784200000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 40.0070 uA	 4.000700000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 62.3890 uA	 6.238900000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 50.5870 uA	 5.058700000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 35.6420 uA	 3.564200000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 62.9070 uA	 6.290700000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 57.2300 uA	 5.723000000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 36.8760 uA	 3.687600000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 51.7510 uA	 5.175100000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 62.7100 uA	 6.271000000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 46.6140 uA	 4.661400000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 37.7790 uA	 3.777900000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 58.4050 uA	 5.840500000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 62.4460 uA	 6.244600000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 49.4010 uA	 4.940100000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 39.4560 uA	 3.945600000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 61.5130 uA	 6.151300000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 61.0630 uA	 6.106300000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 47.9150 uA	 4.791500000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 51.2830 uA	 5.128300000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 63.7400 uA	 6.374000000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 49.1180 uA	 4.911800000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 41.2690 uA	 4.126900000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 63.0990 uA	 6.309900000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 61.1990 uA	 6.119900000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 45.4050 uA	 4.540500000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 42.2970 uA	 4.229700000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 65.7860 uA	 6.578600000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 54.5510 uA	 5.455100000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 40.0930 uA	 4.009300000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 61.4270 uA	 6.142700000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 60.7310 uA	 6.073100000 uA/um
