Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 68.9765 nA	 -392.563 pA	 6.897650000 nA/um	 -39.25630000 pA/um	 -716.0000000 pS	 -71.60000000 pS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 68.9227 nA	 -392.786 pA	 6.892270000 nA/um	 -39.27860000 pA/um	 -332.0000000 pS	 -33.20000000 pS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 68.9433 nA	 -390.935 pA	 6.894330000 nA/um	 -39.09350000 pA/um	 844.0000000 pS	 84.40000000 pS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 69.0071 nA	 -390.583 pA	 6.900710000 nA/um	 -39.05830000 pA/um	 224.0000000 pS	 22.40000000 pS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 68.9657 nA	 -391.201 pA	 6.896570000 nA/um	 -39.12010000 pA/um	 -308.0000000 pS	 -30.80000000 pS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 68.9763 nA	 -391.009 pA	 6.897630000 nA/um	 -39.10090000 pA/um	 -226.0000000 pS	 -22.60000000 pS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 68.9431 nA	 -390.799 pA	 6.894310000 nA/um	 -39.07990000 pA/um	 -13.00000000 pS	 -1.300000000 pS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 68.9750 nA	 -391.225 pA	 6.897500000 nA/um	 -39.12250000 pA/um	 873.0000000 pS	 87.30000000 pS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 69.0304 nA	 -391.391 pA	 6.903040000 nA/um	 -39.13910000 pA/um	 395.0000000 pS	 39.50000000 pS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 69.0145 nA	 -391.290 pA	 6.901450000 nA/um	 -39.12900000 pA/um	 -193.0000000 pS	 -19.30000000 pS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 69.0111 nA	 -391.274 pA	 6.901110000 nA/um	 -39.12740000 pA/um	 488.0000000 pS	 48.80000000 pS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 69.0633 nA	 -390.960 pA	 6.906330000 nA/um	 -39.09600000 pA/um	 -90.00000000 pS	 -9.000000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 69.0021 nA	 -391.143 pA	 6.900210000 nA/um	 -39.11430000 pA/um	 -252.0000000 pS	 -25.20000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 69.0381 nA	 -391.050 pA	 6.903810000 nA/um	 -39.10500000 pA/um	 329.0000000 pS	 32.90000000 pS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 69.0350 nA	 -392.686 pA	 6.903500000 nA/um	 -39.26860000 pA/um	 -238.0000000 pS	 -23.80000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 69.0143 nA	 -392.548 pA	 6.901430000 nA/um	 -39.25480000 pA/um	 482.0000000 pS	 48.20000000 pS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 69.0832 nA	 -390.994 pA	 6.908320000 nA/um	 -39.09940000 pA/um	 412.0000000 pS	 41.20000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 69.0555 nA	 -391.304 pA	 6.905550000 nA/um	 -39.13040000 pA/um	 -245.0000000 pS	 -24.50000000 pS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 69.0587 nA	 -393.425 pA	 6.905870000 nA/um	 -39.34250000 pA/um	 -442.0000000 pS	 -44.20000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 69.0113 nA	 -392.964 pA	 6.901130000 nA/um	 -39.29640000 pA/um	 -836.0000000 pS	 -83.60000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 68.9751 nA	 -393.024 pA	 6.897510000 nA/um	 -39.30240000 pA/um	 -445.0000000 pS	 -44.50000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 68.9668 nA	 -392.772 pA	 6.896680000 nA/um	 -39.27720000 pA/um	 64.00000000 pS	 6.400000000 pS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 68.9815 nA	 -393.018 pA	 6.898150000 nA/um	 -39.30180000 pA/um	 -66.00000000 pS	 -6.600000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 68.9602 nA	 -393.146 pA	 6.896020000 nA/um	 -39.31460000 pA/um	 248.0000000 pS	 24.80000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 69.0063 nA	 -393.068 pA	 6.900630000 nA/um	 -39.30680000 pA/um	 486.0000000 pS	 48.60000000 pS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 69.0088 nA	 -393.224 pA	 6.900880000 nA/um	 -39.32240000 pA/um	 -384.0000000 pS	 -38.40000000 pS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 68.9679 nA	 -393.367 pA	 6.896790000 nA/um	 -39.33670000 pA/um	 -17.00000000 pS	 -1.700000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 69.0071 nA	 -393.307 pA	 6.900710000 nA/um	 -39.33070000 pA/um	 462.0000000 pS	 46.20000000 pS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 69.0141 nA	 -392.402 pA	 6.901410000 nA/um	 -39.24020000 pA/um	 -323.0000000 pS	 -32.30000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 68.9748 nA	 -392.857 pA	 6.897480000 nA/um	 -39.28570000 pA/um	 262.0000000 pS	 26.20000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 69.0403 nA	 -391.237 pA	 6.904030000 nA/um	 -39.12370000 pA/um	 1.386000000 nS	 138.6000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 69.1134 nA	 -391.208 pA	 6.911340000 nA/um	 -39.12080000 pA/um	 1.673000000 nS	 167.3000000 pS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 69.2076 nA	 -391.061 pA	 6.920760000 nA/um	 -39.10610000 pA/um	 3.595000000 nS	 359.5000000 pS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 69.4729 nA	 -390.955 pA	 6.947290000 nA/um	 -39.09550000 pA/um	 8.719000000 nS	 871.9000000 pS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 70.0795 nA	 -391.304 pA	 7.007950000 nA/um	 -39.13040000 pA/um	 21.80800000 nS	 2.180800000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 71.6537 nA	 -391.600 pA	 7.165370000 nA/um	 -39.16000000 pA/um	 54.57500000 nS	 5.457500000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 75.537 nA	 -391.737 pA	 7.553700000 nA/um	 -39.17370000 pA/um	 133.2730000 nS	 13.32730000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 84.981 nA	 -394.160 pA	 8.498100000 nA/um	 -39.41600000 pA/um	 324.6200000 nS	 32.46200000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 107.999 nA	 -397.270 pA	 10.79990000 nA/um	 -39.72700000 pA/um	 786.0000000 nS	 78.60000000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 163.581 nA	 -399.832 pA	 16.35810000 nA/um	 -39.98320000 pA/um	 1.784150000 uS	 178.4150000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 286.414 nA	 -408.757 pA	 28.64140000 nA/um	 -40.87570000 pA/um	 3.746750000 uS	 374.6750000 nS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 538.256 nA	 -422.886 pA	 53.82560000 nA/um	 -42.28860000 pA/um	 7.164760000 uS	 716.4760000 nS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 1.00289 uA	 -445.016 pA	 100.2890000 nA/um	 -44.50160000 pA/um	 12.43404000 uS	 1.243404000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 1.78166 uA	 -475.463 pA	 178.1660000 nA/um	 -47.54630000 pA/um	 19.61200000 uS	 1.961200000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 2.96409 uA	 -509.300 pA	 296.4090000 nA/um	 -50.93000000 pA/um	 28.38580000 uS	 2.838580000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 4.62024 uA	 -548.263 pA	 462.0240000 nA/um	 -54.82630000 pA/um	 38.32240000 uS	 3.832240000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 6.79633 uA	 -585.681 pA	 679.6330000 nA/um	 -58.56810000 pA/um	 48.81960000 uS	 4.881960000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 9.5022 uA	 -620.821 pA	 950.2200000 nA/um	 -62.08210000 pA/um	 59.43770000 uS	 5.943770000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 12.7401 uA	 -649.746 pA	 1.274010000 uA/um	 -64.97460000 pA/um	 69.71500000 uS	 6.971500000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 16.4737 uA	 -672.958 pA	 1.647370000 uA/um	 -67.29580000 pA/um	 79.85200000 uS	 7.985200000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 20.7253 uA	 -690.084 pA	 2.072530000 uA/um	 -69.00840000 pA/um	 89.76300000 uS	 8.976300000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 25.4500 uA	 -701.557 pA	 2.545000000 uA/um	 -70.15570000 pA/um	 99.22000000 uS	 9.922000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 30.6473 uA	 -707.709 pA	 3.064730000 uA/um	 -70.77090000 pA/um	 108.0900000 uS	 10.80900000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 36.2590 uA	 -710.927 pA	 3.625900000 uA/um	 -71.09270000 pA/um	 116.9170000 uS	 11.69170000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 42.3390 uA	 -708.973 pA	 4.233900000 uA/um	 -70.89730000 pA/um	 125.2610000 uS	 12.52610000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 48.7851 uA	 -704.884 pA	 4.878510000 uA/um	 -70.48840000 pA/um	 133.0540000 uS	 13.30540000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 55.6444 uA	 -699.129 pA	 5.564440000 uA/um	 -69.91290000 pA/um	 140.4760000 uS	 14.04760000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 62.8327 uA	 -690.875 pA	 6.283270000 uA/um	 -69.08750000 pA/um	 147.7430000 uS	 14.77430000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 70.4187 uA	 -681.744 pA	 7.041870000 uA/um	 -68.17440000 pA/um	 154.4030000 uS	 15.44030000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 78.2730 uA	 -670.754 pA	 7.827300000 uA/um	 -67.07540000 pA/um	 160.5340000 uS	 16.05340000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 86.4721 uA	 -660.213 pA	 8.647210000 uA/um	 -66.02130000 pA/um	 166.8170000 uS	 16.68170000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 94.9547 uA	 -649.316 pA	 9.495470000 uA/um	 -64.93160000 pA/um	 172.1680000 uS	 17.21680000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 103.6889 uA	 -637.132 pA	 10.36889000 uA/um	 -63.71320000 pA/um	 176.5230000 uS	 17.65230000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 112.607 uA	 -624.70 pA	 11.26070000 uA/um	 -62.47000000 pA/um	 181.9710000 uS	 18.19710000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 121.886 uA	 -613.538 pA	 12.18860000 uA/um	 -61.35380000 pA/um	 187.2400000 uS	 18.72400000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 131.331 uA	 -601.694 pA	 13.13310000 uA/um	 -60.16940000 pA/um	 191.4200000 uS	 19.14200000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 141.028 uA	 -589.239 pA	 14.10280000 uA/um	 -58.92390000 pA/um	 196.2600000 uS	 19.62600000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 150.957 uA	 -579.316 pA	 15.09570000 uA/um	 -57.93160000 pA/um	 200.9400000 uS	 20.09400000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 161.122 uA	 -568.784 pA	 16.11220000 uA/um	 -56.87840000 pA/um	 204.5800000 uS	 20.45800000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 171.415 uA	 -558.010 pA	 17.14150000 uA/um	 -55.80100000 pA/um	 208.0800000 uS	 20.80800000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 181.930 uA	 -549.596 pA	 18.19300000 uA/um	 -54.95960000 pA/um	 212.2300000 uS	 21.22300000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 192.638 uA	 -540.560 pA	 19.26380000 uA/um	 -54.05600000 pA/um	 214.8700000 uS	 21.48700000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 203.417 uA	 -531.593 pA	 20.34170000 uA/um	 -53.15930000 pA/um	 218.2000000 uS	 21.82000000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 214.458 uA	 -525.829 pA	 21.44580000 uA/um	 -52.58290000 pA/um	 222.1200000 uS	 22.21200000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 225.629 uA	 -519.091 pA	 22.56290000 uA/um	 -51.90910000 pA/um	 224.4700000 uS	 22.44700000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 236.905 uA	 -513.432 pA	 23.69050000 uA/um	 -51.34320000 pA/um	 226.8900000 uS	 22.68900000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 248.318 uA	 -509.061 pA	 24.83180000 uA/um	 -50.90610000 pA/um	 229.5700000 uS	 22.95700000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 259.862 uA	 -504.976 pA	 25.98620000 uA/um	 -50.49760000 pA/um	 232.2100000 uS	 23.22100000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 271.539 uA	 -501.227 pA	 27.15390000 uA/um	 -50.12270000 pA/um	 234.8700000 uS	 23.48700000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 283.349 uA	 -498.048 pA	 28.33490000 uA/um	 -49.80480000 pA/um	 236.8200000 uS	 23.68200000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 295.221 uA	 -495.634 pA	 29.52210000 uA/um	 -49.56340000 pA/um	 238.8900000 uS	 23.88900000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 307.238 uA	 -494.201 pA	 30.72380000 uA/um	 -49.42010000 pA/um	 240.3000000 uS	 24.03000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 319.251 uA	 -491.379 pA	 31.92510000 uA/um	 -49.13790000 pA/um	 242.2500000 uS	 24.22500000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 331.463 uA	 -491.789 pA	 33.14630000 uA/um	 -49.17890000 pA/um	 244.6900000 uS	 24.46900000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 343.720 uA	 -491.399 pA	 34.37200000 uA/um	 -49.13990000 pA/um	 246.1300000 uS	 24.61300000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 356.076 uA	 -491.527 pA	 35.60760000 uA/um	 -49.15270000 pA/um	 246.8900000 uS	 24.68900000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 368.409 uA	 -491.709 pA	 36.84090000 uA/um	 -49.17090000 pA/um	 248.0900000 uS	 24.80900000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 380.885 uA	 -491.382 pA	 38.08850000 uA/um	 -49.13820000 pA/um	 249.7500000 uS	 24.97500000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 393.384 uA	 -493.396 pA	 39.33840000 uA/um	 -49.33960000 pA/um	 250.8500000 uS	 25.08500000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 405.970 uA	 -494.958 pA	 40.59700000 uA/um	 -49.49580000 pA/um	 251.7800000 uS	 25.17800000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 418.562 uA	 -496.881 pA	 41.85620000 uA/um	 -49.68810000 pA/um	 252.7900000 uS	 25.27900000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 431.249 uA	 -498.758 pA	 43.12490000 uA/um	 -49.87580000 pA/um	 253.5100000 uS	 25.35100000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 443.913 uA	 -500.650 pA	 44.39130000 uA/um	 -50.06500000 pA/um	 253.7900000 uS	 25.37900000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 456.628 uA	 -503.036 pA	 45.66280000 uA/um	 -50.30360000 pA/um	 254.9900000 uS	 25.49900000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 469.412 uA	 -504.773 pA	 46.94120000 uA/um	 -50.47730000 pA/um	 254.6000000 uS	 25.46000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 482.088 uA	 -506.860 pA	 48.20880000 uA/um	 -50.68600000 pA/um	 254.6400000 uS	 25.46400000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 494.876 uA	 -507.187 pA	 49.48760000 uA/um	 -50.71870000 pA/um	 256.1200000 uS	 25.61200000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 507.700 uA	 -511.449 pA	 50.77000000 uA/um	 -51.14490000 pA/um	 256.7200000 uS	 25.67200000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 520.548 uA	 -514.086 pA	 52.05480000 uA/um	 -51.40860000 pA/um	 257.1300000 uS	 25.71300000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 533.413 uA	 -516.290 pA	 53.34130000 uA/um	 -51.62900000 pA/um	 257.7400000 uS	 25.77400000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 546.322 uA	 -518.736 pA	 54.63220000 uA/um	 -51.87360000 pA/um	 257.7000000 uS	 25.77000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 559.183 uA	 -521.620 pA	 55.91830000 uA/um	 -52.16200000 pA/um	 257.9300000 uS	 25.79300000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 572.115 uA	 -523.553 pA	 57.21150000 uA/um	 -52.35530000 pA/um	 258.2900000 uS	 25.82900000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 585.012 uA	 -526.882 pA	 58.50120000 uA/um	 -52.68820000 pA/um	 257.9100000 uS	 25.79100000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 597.906 uA	 -529.316 pA	 59.79060000 uA/um	 -52.93160000 pA/um	 258.1600000 uS	 25.81600000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 610.828 uA	 -531.559 pA	 61.08280000 uA/um	 -53.15590000 pA/um	 258.6600000 uS	 25.86600000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 623.772 uA	 -534.435 pA	 62.37720000 uA/um	 -53.44350000 pA/um	 258.9400000 uS	 25.89400000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 636.722 uA	 -536.735 pA	 63.67220000 uA/um	 -53.67350000 pA/um	 257.9100000 uS	 25.79100000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 649.563 uA	 -539.426 pA	 64.95630000 uA/um	 -53.94260000 pA/um	 257.2900000 uS	 25.72900000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 662.451 uA	 -543.768 pA	 66.24510000 uA/um	 -54.37680000 pA/um	 257.0400000 uS	 25.70400000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 675.267 uA	 -545.479 pA	 67.52670000 uA/um	 -54.54790000 pA/um	 257.2800000 uS	 25.72800000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 688.179 uA	 -545.744 pA	 68.81790000 uA/um	 -54.57440000 pA/um	 258.1000000 uS	 25.81000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 701.077 uA	 -550.687 pA	 70.10770000 uA/um	 -55.06870000 pA/um	 256.8400000 uS	 25.68400000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 713.863 uA	 -552.979 pA	 71.38630000 uA/um	 -55.29790000 pA/um	 256.9800000 uS	 25.69800000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 726.775 uA	 -555.335 pA	 72.67750000 uA/um	 -55.53350000 pA/um	 257.3100000 uS	 25.73100000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 739.594 uA	 -558.871 pA	 73.95940000 uA/um	 -55.88710000 pA/um	 256.3500000 uS	 25.63500000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 752.410 uA	 -559.688 pA	 75.24100000 uA/um	 -55.96880000 pA/um	 256.3000000 uS	 25.63000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 765.224 uA	 -561.767 pA	 76.52240000 uA/um	 -56.17670000 pA/um	 256.1000000 uS	 25.61000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 778.020 uA	 -564.938 pA	 77.80200000 uA/um	 -56.49380000 pA/um	 255.9200000 uS	 25.59200000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 4.49316 nA	 -4.48646 nA	 449.3160000 pA/um	 -448.6460000 pA/um	 76.40000000 pS	 7.640000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 4.49698 nA	 -4.48949 nA	 449.6980000 pA/um	 -448.9490000 pA/um	 62.20000000 pS	 6.220000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 4.49938 nA	 -4.48440 nA	 449.9380000 pA/um	 -448.4400000 pA/um	 -104.5000000 pS	 -10.45000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 4.48653 nA	 -4.47276 nA	 448.6530000 pA/um	 -447.2760000 pA/um	 -46.10000000 pS	 -4.610000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 4.49477 nA	 -4.47931 nA	 449.4770000 pA/um	 -447.9310000 pA/um	 88.90000000 pS	 8.890000000 pS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 4.49542 nA	 -4.48440 nA	 449.5420000 pA/um	 -448.4400000 pA/um	 -8.500000000 pS	 -850.0000000 fS/um
148	 -1.7000 V	 0 V	 2.0000 V	 -500.00 mV	 4.49392 nA	 -4.48318 nA	 449.3920000 pA/um	 -448.3180000 pA/um	 12.10000000 pS	 1.210000000 pS/um
