Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 5.16138 nA	 -3.44328 nA	 516.1380000 pA/um	 -344.3280000 pA/um	 3.800000000 pS	 380.0000000 fS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 5.16013 nA	 -3.45057 nA	 516.0130000 pA/um	 -345.0570000 pA/um	 155.5000000 pS	 15.55000000 pS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 5.17693 nA	 -3.45114 nA	 517.6930000 pA/um	 -345.1140000 pA/um	 120.3000000 pS	 12.03000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 5.17216 nA	 -3.45209 nA	 517.2160000 pA/um	 -345.2090000 pA/um	 -42.70000000 pS	 -4.270000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 5.17266 nA	 -3.45050 nA	 517.2660000 pA/um	 -345.0500000 pA/um	 -174.3000000 pS	 -17.43000000 pS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 5.15473 nA	 -3.43745 nA	 515.4730000 pA/um	 -343.7450000 pA/um	 -155.2000000 pS	 -15.52000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 5.15714 nA	 -3.44123 nA	 515.7140000 pA/um	 -344.1230000 pA/um	 107.2000000 pS	 10.72000000 pS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 5.16545 nA	 -3.44201 nA	 516.5450000 pA/um	 -344.2010000 pA/um	 154.5000000 pS	 15.45000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 5.17259 nA	 -3.44592 nA	 517.2590000 pA/um	 -344.5920000 pA/um	 31.90000000 pS	 3.190000000 pS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 5.16864 nA	 -3.44784 nA	 516.8640000 pA/um	 -344.7840000 pA/um	 -90.00000000 pS	 -9.000000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 5.16359 nA	 -3.44091 nA	 516.3590000 pA/um	 -344.0910000 pA/um	 -66.80000000 pS	 -6.680000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 5.16196 nA	 -3.43987 nA	 516.1960000 pA/um	 -343.9870000 pA/um	 -104.9000000 pS	 -10.49000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 5.15310 nA	 -3.43977 nA	 515.3100000 pA/um	 -343.9770000 pA/um	 -76.00000000 pS	 -7.600000000 pS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 5.15436 nA	 -3.43707 nA	 515.4360000 pA/um	 -343.7070000 pA/um	 51.60000000 pS	 5.160000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 5.15826 nA	 -3.41498 nA	 515.8260000 pA/um	 -341.4980000 pA/um	 -389.1000000 pS	 -38.91000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 5.11545 nA	 -3.41264 nA	 511.5450000 pA/um	 -341.2640000 pA/um	 -469.0000000 pS	 -46.90000000 pS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 5.11136 nA	 -3.41518 nA	 511.1360000 pA/um	 -341.5180000 pA/um	 12.50000000 pS	 1.250000000 pS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 5.11670 nA	 -3.41000 nA	 511.6700000 pA/um	 -341.0000000 pA/um	 39.70000000 pS	 3.970000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 5.11533 nA	 -3.41025 nA	 511.5330000 pA/um	 -341.0250000 pA/um	 86.20000000 pS	 8.620000000 pS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 5.12532 nA	 -3.41877 nA	 512.5320000 pA/um	 -341.8770000 pA/um	 126.7000000 pS	 12.67000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 5.12800 nA	 -3.41680 nA	 512.8000000 pA/um	 -341.6800000 pA/um	 43.30000000 pS	 4.330000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 5.12965 nA	 -3.41513 nA	 512.9650000 pA/um	 -341.5130000 pA/um	 2.981000000 nS	 298.1000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 5.42610 nA	 -3.60349 nA	 542.6100000 pA/um	 -360.3490000 pA/um	 3.262400000 nS	 326.2400000 pS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 5.45589 nA	 -3.60614 nA	 545.5890000 pA/um	 -360.6140000 pA/um	 841.5000000 pS	 84.15000000 pS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 5.51025 nA	 -3.57233 nA	 551.0250000 pA/um	 -357.2330000 pA/um	 -892.3000000 pS	 -89.23000000 pS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 5.36666 nA	 -3.40020 nA	 536.6660000 pA/um	 -340.0200000 pA/um	 2.423500000 nS	 242.3500000 pS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 5.75260 nA	 -3.39817 nA	 575.2600000 pA/um	 -339.8170000 pA/um	 13.11520000 nS	 1.311520000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 6.67818 nA	 -3.40335 nA	 667.8180000 pA/um	 -340.3350000 pA/um	 32.11340000 nS	 3.211340000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 8.96394 nA	 -3.39460 nA	 896.3940000 pA/um	 -339.4600000 pA/um	 78.76220000 nS	 7.876220000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 14.5544 nA	 -3.40484 nA	 1.455440000 nA/um	 -340.4840000 pA/um	 184.2376000 nS	 18.42376000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 27.3877 nA	 -3.40391 nA	 2.738770000 nA/um	 -340.3910000 pA/um	 397.4460000 nS	 39.74460000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 54.2990 nA	 -3.40606 nA	 5.429900000 nA/um	 -340.6060000 pA/um	 784.4830000 nS	 78.44830000 nS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 105.836 nA	 -3.40892 nA	 10.58360000 nA/um	 -340.8920000 pA/um	 1.399890000 uS	 139.9890000 nS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 194.288 nA	 -3.41286 nA	 19.42880000 nA/um	 -341.2860000 pA/um	 2.273500000 uS	 227.3500000 nS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 333.186 nA	 -3.41954 nA	 33.31860000 nA/um	 -341.9540000 pA/um	 3.400360000 uS	 340.0360000 nS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 534.324 nA	 -3.42167 nA	 53.43240000 nA/um	 -342.1670000 pA/um	 4.727600000 uS	 472.7600000 nS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 805.946 nA	 -3.42688 nA	 80.59460000 nA/um	 -342.6880000 pA/um	 6.238760000 uS	 623.8760000 nS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 1.15820 uA	 -3.42728 nA	 115.8200000 nA/um	 -342.7280000 pA/um	 7.937140000 uS	 793.7140000 nS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 1.59966 uA	 -3.43040 nA	 159.9660000 nA/um	 -343.0400000 pA/um	 9.778600000 uS	 977.8600000 nS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 2.13606 uA	 -3.44205 nA	 213.6060000 nA/um	 -344.2050000 pA/um	 11.65130000 uS	 1.165130000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 2.76479 uA	 -3.44285 nA	 276.4790000 nA/um	 -344.2850000 pA/um	 13.61140000 uS	 1.361140000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 3.49720 uA	 -3.44110 nA	 349.7200000 nA/um	 -344.1100000 pA/um	 15.64590000 uS	 1.564590000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 4.32938 uA	 -3.43312 nA	 432.9380000 nA/um	 -343.3120000 pA/um	 17.69630000 uS	 1.769630000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 5.26683 uA	 -3.42242 nA	 526.6830000 nA/um	 -342.2420000 pA/um	 19.85570000 uS	 1.985570000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 6.31495 uA	 -3.40896 nA	 631.4950000 nA/um	 -340.8960000 pA/um	 22.09360000 uS	 2.209360000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 7.47619 uA	 -3.40649 nA	 747.6190000 nA/um	 -340.6490000 pA/um	 24.25430000 uS	 2.425430000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 8.74038 uA	 -3.38520 nA	 874.0380000 nA/um	 -338.5200000 pA/um	 26.54270000 uS	 2.654270000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 10.13046 uA	 -3.38628 nA	 1.013046000 uA/um	 -338.6280000 pA/um	 28.87820000 uS	 2.887820000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 11.6282 uA	 -3.37631 nA	 1.162820000 uA/um	 -337.6310000 pA/um	 31.12640000 uS	 3.112640000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 13.2431 uA	 -3.36106 nA	 1.324310000 uA/um	 -336.1060000 pA/um	 33.41200000 uS	 3.341200000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 14.9694 uA	 -3.36107 nA	 1.496940000 uA/um	 -336.1070000 pA/um	 35.81700000 uS	 3.581700000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 16.8248 uA	 -3.36093 nA	 1.682480000 uA/um	 -336.0930000 pA/um	 38.21900000 uS	 3.821900000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 18.7913 uA	 -3.36902 nA	 1.879130000 uA/um	 -336.9020000 pA/um	 40.60100000 uS	 4.060100000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 20.8849 uA	 -3.38056 nA	 2.088490000 uA/um	 -338.0560000 pA/um	 42.90300000 uS	 4.290300000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 23.0816 uA	 -3.37964 nA	 2.308160000 uA/um	 -337.9640000 pA/um	 45.18200000 uS	 4.518200000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 25.4031 uA	 -3.38416 nA	 2.540310000 uA/um	 -338.4160000 pA/um	 47.55600000 uS	 4.755600000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 27.8372 uA	 -3.37808 nA	 2.783720000 uA/um	 -337.8080000 pA/um	 49.88100000 uS	 4.988100000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 30.3912 uA	 -3.38849 nA	 3.039120000 uA/um	 -338.8490000 pA/um	 52.17400000 uS	 5.217400000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 33.0546 uA	 -3.39058 nA	 3.305460000 uA/um	 -339.0580000 pA/um	 54.51600000 uS	 5.451600000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 35.8428 uA	 -3.40605 nA	 3.584280000 uA/um	 -340.6050000 pA/um	 56.74700000 uS	 5.674700000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 38.7293 uA	 -3.40954 nA	 3.872930000 uA/um	 -340.9540000 pA/um	 58.97400000 uS	 5.897400000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 41.7402 uA	 -3.40628 nA	 4.174020000 uA/um	 -340.6280000 pA/um	 61.37100000 uS	 6.137100000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 44.8664 uA	 -3.42046 nA	 4.486640000 uA/um	 -342.0460000 pA/um	 63.68700000 uS	 6.368700000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 48.1089 uA	 -3.42386 nA	 4.810890000 uA/um	 -342.3860000 pA/um	 65.88200000 uS	 6.588200000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 51.4546 uA	 -3.42467 nA	 5.145460000 uA/um	 -342.4670000 pA/um	 68.03900000 uS	 6.803900000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 54.9128 uA	 -3.42800 nA	 5.491280000 uA/um	 -342.8000000 pA/um	 70.12900000 uS	 7.012900000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 58.4675 uA	 -3.43201 nA	 5.846750000 uA/um	 -343.2010000 pA/um	 72.35100000 uS	 7.235100000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 62.1479 uA	 -3.44205 nA	 6.214790000 uA/um	 -344.2050000 pA/um	 74.65700000 uS	 7.465700000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 65.9332 uA	 -3.44266 nA	 6.593320000 uA/um	 -344.2660000 pA/um	 76.71000000 uS	 7.671000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 69.8189 uA	 -3.44757 nA	 6.981890000 uA/um	 -344.7570000 pA/um	 78.85400000 uS	 7.885400000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 73.8186 uA	 -3.45191 nA	 7.381860000 uA/um	 -345.1910000 pA/um	 80.86400000 uS	 8.086400000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 77.9053 uA	 -3.45566 nA	 7.790530000 uA/um	 -345.5660000 pA/um	 82.98800000 uS	 8.298800000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 82.1174 uA	 -3.46151 nA	 8.211740000 uA/um	 -346.1510000 pA/um	 84.99400000 uS	 8.499400000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 86.4047 uA	 -3.46621 nA	 8.640470000 uA/um	 -346.6210000 pA/um	 86.89400000 uS	 8.689400000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 90.8068 uA	 -3.46679 nA	 9.080680000 uA/um	 -346.6790000 pA/um	 88.99600000 uS	 8.899600000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 95.3043 uA	 -3.47227 nA	 9.530430000 uA/um	 -347.2270000 pA/um	 91.00200000 uS	 9.100200000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 99.9070 uA	 -3.47710 nA	 9.990700000 uA/um	 -347.7100000 pA/um	 92.90600000 uS	 9.290600000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 104.5949 uA	 -3.48861 nA	 10.45949000 uA/um	 -348.8610000 pA/um	 94.93500000 uS	 9.493500000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 109.4005 uA	 -3.48941 nA	 10.94005000 uA/um	 -348.9410000 pA/um	 96.33100000 uS	 9.633100000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 114.228 uA	 -3.52934 nA	 11.42280000 uA/um	 -352.9340000 pA/um	 98.07500000 uS	 9.807500000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 119.208 uA	 -3.52582 nA	 11.92080000 uA/um	 -352.5820000 pA/um	 100.3800000 uS	 10.03800000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 124.266 uA	 -3.53137 nA	 12.42660000 uA/um	 -353.1370000 pA/um	 102.1900000 uS	 10.21900000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 129.427 uA	 -3.54273 nA	 12.94270000 uA/um	 -354.2730000 pA/um	 103.8100000 uS	 10.38100000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 134.647 uA	 -3.53998 nA	 13.46470000 uA/um	 -353.9980000 pA/um	 105.6000000 uS	 10.56000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 139.987 uA	 -3.55233 nA	 13.99870000 uA/um	 -355.2330000 pA/um	 107.3100000 uS	 10.73100000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 145.378 uA	 -3.56340 nA	 14.53780000 uA/um	 -356.3400000 pA/um	 108.5800000 uS	 10.85800000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 150.845 uA	 -3.56695 nA	 15.08450000 uA/um	 -356.6950000 pA/um	 110.2900000 uS	 11.02900000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 156.407 uA	 -3.56035 nA	 15.64070000 uA/um	 -356.0350000 pA/um	 112.0800000 uS	 11.20800000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 162.053 uA	 -3.56557 nA	 16.20530000 uA/um	 -356.5570000 pA/um	 113.5500000 uS	 11.35500000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 167.762 uA	 -3.57554 nA	 16.77620000 uA/um	 -357.5540000 pA/um	 114.7800000 uS	 11.47800000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 173.531 uA	 -3.57666 nA	 17.35310000 uA/um	 -357.6660000 pA/um	 116.3500000 uS	 11.63500000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 179.397 uA	 -3.59343 nA	 17.93970000 uA/um	 -359.3430000 pA/um	 117.4400000 uS	 11.74400000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 185.275 uA	 -3.58225 nA	 18.52750000 uA/um	 -358.2250000 pA/um	 118.8200000 uS	 11.88200000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 191.279 uA	 -3.59977 nA	 19.12790000 uA/um	 -359.9770000 pA/um	 120.3800000 uS	 12.03800000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 197.313 uA	 -3.60475 nA	 19.73130000 uA/um	 -360.4750000 pA/um	 120.9100000 uS	 12.09100000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 203.370 uA	 -3.61029 nA	 20.33700000 uA/um	 -361.0290000 pA/um	 122.1400000 uS	 12.21400000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 209.527 uA	 -3.60705 nA	 20.95270000 uA/um	 -360.7050000 pA/um	 123.0900000 uS	 12.30900000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 215.679 uA	 -3.61023 nA	 21.56790000 uA/um	 -361.0230000 pA/um	 123.7100000 uS	 12.37100000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 221.898 uA	 -3.61718 nA	 22.18980000 uA/um	 -361.7180000 pA/um	 124.5300000 uS	 12.45300000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 228.132 uA	 -3.62420 nA	 22.81320000 uA/um	 -362.4200000 pA/um	 125.2100000 uS	 12.52100000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 234.419 uA	 -3.61530 nA	 23.44190000 uA/um	 -361.5300000 pA/um	 125.0500000 uS	 12.50500000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 240.637 uA	 -3.61376 nA	 24.06370000 uA/um	 -361.3760000 pA/um	 125.2900000 uS	 12.52900000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 246.948 uA	 -3.61619 nA	 24.69480000 uA/um	 -361.6190000 pA/um	 126.2200000 uS	 12.62200000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 253.259 uA	 -3.63107 nA	 25.32590000 uA/um	 -363.1070000 pA/um	 125.9900000 uS	 12.59900000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 259.547 uA	 -3.62950 nA	 25.95470000 uA/um	 -362.9500000 pA/um	 125.7900000 uS	 12.57900000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 265.838 uA	 -3.62956 nA	 26.58380000 uA/um	 -362.9560000 pA/um	 125.3700000 uS	 12.53700000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 272.084 uA	 -3.63643 nA	 27.20840000 uA/um	 -363.6430000 pA/um	 125.1600000 uS	 12.51600000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 278.354 uA	 -3.64293 nA	 27.83540000 uA/um	 -364.2930000 pA/um	 124.8800000 uS	 12.48800000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 284.572 uA	 -3.66584 nA	 28.45720000 uA/um	 -366.5840000 pA/um	 124.0600000 uS	 12.40600000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 290.760 uA	 -3.66277 nA	 29.07600000 uA/um	 -366.2770000 pA/um	 123.7600000 uS	 12.37600000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 12.3183 nA	 -12.3374 nA	 1.231830000 nA/um	 -1.233740000 nA/um	 -96.00000000 pS	 -9.600000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 12.3135 nA	 -12.3617 nA	 1.231350000 nA/um	 -1.236170000 nA/um	 170.0000000 pS	 17.00000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 12.3353 nA	 -12.3319 nA	 1.233530000 nA/um	 -1.233190000 nA/um	 243.0000000 pS	 24.30000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 12.3378 nA	 -12.3596 nA	 1.233780000 nA/um	 -1.235960000 nA/um	 -285.0000000 pS	 -28.50000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 12.3068 nA	 -12.3278 nA	 1.230680000 nA/um	 -1.232780000 nA/um	 -298.0000000 pS	 -29.80000000 pS/um
