Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 1.86104 uA	 -1.526 pA	 186.1040000 nA/um	 -152.6000000 fA/um	 600.0000000 pS	 60.00000000 pS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 1.86048 uA	 -1.526 pA	 186.0480000 nA/um	 -152.6000000 fA/um	 -1.400000000 nS	 -140.0000000 pS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 1.86090 uA	 -1.581 pA	 186.0900000 nA/um	 -158.1000000 fA/um	 3.700000000 nS	 370.0000000 pS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 1.86085 uA	 -1.255 pA	 186.0850000 nA/um	 -125.5000000 fA/um	 -2.300000000 nS	 -230.0000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 1.86067 uA	 -1.519 pA	 186.0670000 nA/um	 -151.9000000 fA/um	 -4.300000000 nS	 -430.0000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 1.86042 uA	 -1.496 pA	 186.0420000 nA/um	 -149.6000000 fA/um	 2.700000000 nS	 270.0000000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 1.86094 uA	 -1.529 pA	 186.0940000 nA/um	 -152.9000000 fA/um	 6.300000000 nS	 630.0000000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 1.86105 uA	 -1.580 pA	 186.1050000 nA/um	 -158.0000000 fA/um	 700.0000000 pS	 70.00000000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 1.86101 uA	 -1.507 pA	 186.1010000 nA/um	 -150.7000000 fA/um	 11.10000000 nS	 1.110000000 nS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 1.86216 uA	 -1.420 pA	 186.2160000 nA/um	 -142.0000000 fA/um	 17.50000000 nS	 1.750000000 nS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 1.86276 uA	 -1.576 pA	 186.2760000 nA/um	 -157.6000000 fA/um	 35.50000000 nS	 3.550000000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 1.86571 uA	 -1.533 pA	 186.5710000 nA/um	 -153.3000000 fA/um	 82.30000000 nS	 8.230000000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 1.87099 uA	 -1.447 pA	 187.0990000 nA/um	 -144.7000000 fA/um	 164.4000000 nS	 16.44000000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 1.88215 uA	 -1.515 pA	 188.2150000 nA/um	 -151.5000000 fA/um	 322.4000000 nS	 32.24000000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 1.90323 uA	 -1.611 pA	 190.3230000 nA/um	 -161.1000000 fA/um	 556.1000000 nS	 55.61000000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 1.93776 uA	 -1.514 pA	 193.7760000 nA/um	 -151.4000000 fA/um	 857.1000000 nS	 85.71000000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 1.98894 uA	 -1.361 pA	 198.8940000 nA/um	 -136.1000000 fA/um	 1.249400000 uS	 124.9400000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 2.06270 uA	 -1.613 pA	 206.2700000 nA/um	 -161.3000000 fA/um	 1.683800000 uS	 168.3800000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 2.15732 uA	 -1.516 pA	 215.7320000 nA/um	 -151.6000000 fA/um	 2.110500000 uS	 211.0500000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 2.27375 uA	 -1.456 pA	 227.3750000 nA/um	 -145.6000000 fA/um	 2.533500000 uS	 253.3500000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 2.41067 uA	 -1.658 pA	 241.0670000 nA/um	 -165.8000000 fA/um	 2.876600000 uS	 287.6600000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 2.56141 uA	 -1.275 pA	 256.1410000 nA/um	 -127.5000000 fA/um	 3.208300000 uS	 320.8300000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 2.73150 uA	 -1.485 pA	 273.1500000 nA/um	 -148.5000000 fA/um	 3.463500000 uS	 346.3500000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 2.90776 uA	 -1.543 pA	 290.7760000 nA/um	 -154.3000000 fA/um	 3.562200000 uS	 356.2200000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 3.08772 uA	 -1.555 pA	 308.7720000 nA/um	 -155.5000000 fA/um	 3.643500000 uS	 364.3500000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 3.27211 uA	 -1.577 pA	 327.2110000 nA/um	 -157.7000000 fA/um	 3.693700000 uS	 369.3700000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 3.45709 uA	 -1.492 pA	 345.7090000 nA/um	 -149.2000000 fA/um	 3.762100000 uS	 376.2100000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 3.64832 uA	 -1.447 pA	 364.8320000 nA/um	 -144.7000000 fA/um	 3.841700000 uS	 384.1700000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 3.84126 uA	 -1.628 pA	 384.1260000 nA/um	 -162.8000000 fA/um	 3.879400000 uS	 387.9400000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 4.03626 uA	 -1.377 pA	 403.6260000 nA/um	 -137.7000000 fA/um	 3.881500000 uS	 388.1500000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 4.22941 uA	 -1.632 pA	 422.9410000 nA/um	 -163.2000000 fA/um	 3.859600000 uS	 385.9600000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 4.42222 uA	 -1.553 pA	 442.2220000 nA/um	 -155.3000000 fA/um	 3.857300000 uS	 385.7300000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 4.61514 uA	 -1.608 pA	 461.5140000 nA/um	 -160.8000000 fA/um	 3.844300000 uS	 384.4300000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 4.80665 uA	 -1.675 pA	 480.6650000 nA/um	 -167.5000000 fA/um	 3.810500000 uS	 381.0500000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 4.99619 uA	 -1.557 pA	 499.6190000 nA/um	 -155.7000000 fA/um	 3.792000000 uS	 379.2000000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 5.18585 uA	 -1.608 pA	 518.5850000 nA/um	 -160.8000000 fA/um	 3.736700000 uS	 373.6700000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 5.36986 uA	 -1.649 pA	 536.9860000 nA/um	 -164.9000000 fA/um	 3.691700000 uS	 369.1700000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 5.55502 uA	 -1.534 pA	 555.5020000 nA/um	 -153.4000000 fA/um	 3.643700000 uS	 364.3700000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 5.73423 uA	 -1.516 pA	 573.4230000 nA/um	 -151.6000000 fA/um	 3.587700000 uS	 358.7700000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 5.91379 uA	 -1.529 pA	 591.3790000 nA/um	 -152.9000000 fA/um	 3.537200000 uS	 353.7200000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 6.08795 uA	 -1.526 pA	 608.7950000 nA/um	 -152.6000000 fA/um	 3.443300000 uS	 344.3300000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 6.25812 uA	 -1.345 pA	 625.8120000 nA/um	 -134.5000000 fA/um	 3.388900000 uS	 338.8900000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 6.42684 uA	 -1.454 pA	 642.6840000 nA/um	 -145.4000000 fA/um	 3.366800000 uS	 336.6800000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 6.59480 uA	 -1.493 pA	 659.4800000 nA/um	 -149.3000000 fA/um	 3.296100000 uS	 329.6100000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 6.75645 uA	 -1.764 pA	 675.6450000 nA/um	 -176.4000000 fA/um	 3.242100000 uS	 324.2100000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 6.91901 uA	 -1.523 pA	 691.9010000 nA/um	 -152.3000000 fA/um	 3.195700000 uS	 319.5700000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 7.07602 uA	 -1.722 pA	 707.6020000 nA/um	 -172.2000000 fA/um	 3.107100000 uS	 310.7100000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 7.22972 uA	 -1.560 pA	 722.9720000 nA/um	 -156.0000000 fA/um	 3.058500000 uS	 305.8500000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 7.38187 uA	 -1.530 pA	 738.1870000 nA/um	 -153.0000000 fA/um	 3.013200000 uS	 301.3200000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 7.53104 uA	 -1.627 pA	 753.1040000 nA/um	 -162.7000000 fA/um	 2.979100000 uS	 297.9100000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 7.67978 uA	 -1.600 pA	 767.9780000 nA/um	 -160.0000000 fA/um	 2.937500000 uS	 293.7500000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 7.82479 uA	 -1.480 pA	 782.4790000 nA/um	 -148.0000000 fA/um	 2.844500000 uS	 284.4500000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 7.96423 uA	 -1.646 pA	 796.4230000 nA/um	 -164.6000000 fA/um	 2.798700000 uS	 279.8700000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 8.10466 uA	 -1.622 pA	 810.4660000 nA/um	 -162.2000000 fA/um	 2.773700000 uS	 277.3700000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 8.24160 uA	 -1.523 pA	 824.1600000 nA/um	 -152.3000000 fA/um	 2.701400000 uS	 270.1400000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 8.37480 uA	 -1.588 pA	 837.4800000 nA/um	 -158.8000000 fA/um	 2.673200000 uS	 267.3200000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 8.50892 uA	 -1.631 pA	 850.8920000 nA/um	 -163.1000000 fA/um	 2.650400000 uS	 265.0400000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 8.63984 uA	 -1.608 pA	 863.9840000 nA/um	 -160.8000000 fA/um	 2.604100000 uS	 260.4100000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 8.76933 uA	 -1.443 pA	 876.9330000 nA/um	 -144.3000000 fA/um	 2.511600000 uS	 251.1600000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 8.89100 uA	 -1.699 pA	 889.1000000 nA/um	 -169.9000000 fA/um	 2.470700000 uS	 247.0700000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 9.01640 uA	 -1.703 pA	 901.6400000 nA/um	 -170.3000000 fA/um	 2.457100000 uS	 245.7100000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 9.13671 uA	 -1.494 pA	 913.6710000 nA/um	 -149.4000000 fA/um	 2.412500000 uS	 241.2500000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 9.25765 uA	 -1.529 pA	 925.7650000 nA/um	 -152.9000000 fA/um	 2.379700000 uS	 237.9700000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 9.37468 uA	 -1.573 pA	 937.4680000 nA/um	 -157.3000000 fA/um	 2.304500000 uS	 230.4500000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 9.48810 uA	 -1.522 pA	 948.8100000 nA/um	 -152.2000000 fA/um	 2.271000000 uS	 227.1000000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 9.60178 uA	 -1.715 pA	 960.1780000 nA/um	 -171.5000000 fA/um	 2.259900000 uS	 225.9900000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 9.71409 uA	 -1.639 pA	 971.4090000 nA/um	 -163.9000000 fA/um	 2.206500000 uS	 220.6500000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 9.82243 uA	 -1.545 pA	 982.2430000 nA/um	 -154.5000000 fA/um	 2.169200000 uS	 216.9200000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 9.93101 uA	 -1.606 pA	 993.1010000 nA/um	 -160.6000000 fA/um	 2.136400000 uS	 213.6400000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 10.03607 uA	 -1.763 pA	 1.003607000 uA/um	 -176.3000000 fA/um	 2.099600000 uS	 209.9600000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 10.14097 uA	 -1.713 pA	 1.014097000 uA/um	 -171.3000000 fA/um	 2.053000000 uS	 205.3000000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 10.24137 uA	 -1.552 pA	 1.024137000 uA/um	 -155.2000000 fA/um	 2.004500000 uS	 200.4500000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 10.34142 uA	 -1.576 pA	 1.034142000 uA/um	 -157.6000000 fA/um	 1.983200000 uS	 198.3200000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 10.43969 uA	 -1.635 pA	 1.043969000 uA/um	 -163.5000000 fA/um	 1.978400000 uS	 197.8400000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 10.53926 uA	 -1.625 pA	 1.053926000 uA/um	 -162.5000000 fA/um	 1.926700000 uS	 192.6700000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 10.63236 uA	 -1.793 pA	 1.063236000 uA/um	 -179.3000000 fA/um	 1.912800000 uS	 191.2800000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 10.73054 uA	 -1.552 pA	 1.073054000 uA/um	 -155.2000000 fA/um	 1.892700000 uS	 189.2700000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 10.82163 uA	 -1.504 pA	 1.082163000 uA/um	 -150.4000000 fA/um	 1.825000000 uS	 182.5000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 10.91304 uA	 -1.717 pA	 1.091304000 uA/um	 -171.7000000 fA/um	 1.829700000 uS	 182.9700000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 11.00460 uA	 -1.295 pA	 1.100460000 uA/um	 -129.5000000 fA/um	 1.775000000 uS	 177.5000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 11.09054 uA	 -1.559 pA	 1.109054000 uA/um	 -155.9000000 fA/um	 1.728600000 uS	 172.8600000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 11.17746 uA	 -1.628 pA	 1.117746000 uA/um	 -162.8000000 fA/um	 1.731700000 uS	 173.1700000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 11.26371 uA	 -1.709 pA	 1.126371000 uA/um	 -170.9000000 fA/um	 1.663400000 uS	 166.3400000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 11.3438 uA	 -1.407 pA	 1.134380000 uA/um	 -140.7000000 fA/um	 1.673900000 uS	 167.3900000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 11.4311 uA	 -1.613 pA	 1.143110000 uA/um	 -161.3000000 fA/um	 1.658000000 uS	 165.8000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 11.5096 uA	 -1.646 pA	 1.150960000 uA/um	 -164.6000000 fA/um	 1.601000000 uS	 160.1000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 11.5912 uA	 -1.679 pA	 1.159120000 uA/um	 -167.9000000 fA/um	 1.601000000 uS	 160.1000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 11.6697 uA	 -1.624 pA	 1.166970000 uA/um	 -162.4000000 fA/um	 1.587000000 uS	 158.7000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 11.7499 uA	 -1.582 pA	 1.174990000 uA/um	 -158.2000000 fA/um	 1.557000000 uS	 155.7000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 11.8254 uA	 -1.573 pA	 1.182540000 uA/um	 -157.3000000 fA/um	 1.510000000 uS	 151.0000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 1.78509 uA	 -126.601 pA	 178.5090000 nA/um	 -12.66010000 pA/um	 -47.40000000 nS	 -4.740000000 nS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 1.78272 uA	 -125.987 pA	 178.2720000 nA/um	 -12.59870000 pA/um	 -19.40000000 nS	 -1.940000000 nS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 1.78315 uA	 -126.618 pA	 178.3150000 nA/um	 -12.66180000 pA/um	 1.100000000 nS	 110.0000000 pS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 1.78283 uA	 -125.759 pA	 178.2830000 nA/um	 -12.57590000 pA/um	 600.0000000 pS	 60.00000000 pS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 1.78321 uA	 -124.591 pA	 178.3210000 nA/um	 -12.45910000 pA/um	 3.000000000 nS	 300.0000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 1.78313 uA	 -124.272 pA	 178.3130000 nA/um	 -12.42720000 pA/um	 3.500000000 nS	 350.0000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 1.78356 uA	 -125.326 pA	 178.3560000 nA/um	 -12.53260000 pA/um	 4.200000000 nS	 420.0000000 pS/um
