Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 173.470 uA	 17.34700000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 168.190 uA	 16.81900000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 158.390 uA	 15.83900000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 171.310 uA	 17.13100000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 174.580 uA	 17.45800000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 163.520 uA	 16.35200000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 166.120 uA	 16.61200000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 175.570 uA	 17.55700000 uA/um
285	 2.0000 V	 0 V	 1.4200 V	 0 V	 169.520 uA	 16.95200000 uA/um
286	 2.0000 V	 0 V	 1.4250 V	 0 V	 163.090 uA	 16.30900000 uA/um
287	 2.0000 V	 0 V	 1.4300 V	 0 V	 175.480 uA	 17.54800000 uA/um
288	 2.0000 V	 0 V	 1.4350 V	 0 V	 176.140 uA	 17.61400000 uA/um
289	 2.0000 V	 0 V	 1.4400 V	 0 V	 165.830 uA	 16.58300000 uA/um
290	 2.0000 V	 0 V	 1.4450 V	 0 V	 168.150 uA	 16.81500000 uA/um
291	 2.0000 V	 0 V	 1.4500 V	 0 V	 181.320 uA	 18.13200000 uA/um
292	 2.0000 V	 0 V	 1.4550 V	 0 V	 174.900 uA	 17.49000000 uA/um
293	 2.0000 V	 0 V	 1.4600 V	 0 V	 164.320 uA	 16.43200000 uA/um
294	 2.0000 V	 0 V	 1.4650 V	 0 V	 175.210 uA	 17.52100000 uA/um
295	 2.0000 V	 0 V	 1.4700 V	 0 V	 179.300 uA	 17.93000000 uA/um
296	 2.0000 V	 0 V	 1.4750 V	 0 V	 174.530 uA	 17.45300000 uA/um
297	 2.0000 V	 0 V	 1.4800 V	 0 V	 164.490 uA	 16.44900000 uA/um
298	 2.0000 V	 0 V	 1.4850 V	 0 V	 178.390 uA	 17.83900000 uA/um
299	 2.0000 V	 0 V	 1.4900 V	 0 V	 179.650 uA	 17.96500000 uA/um
300	 2.0000 V	 0 V	 1.4950 V	 0 V	 174.250 uA	 17.42500000 uA/um
301	 2.0000 V	 0 V	 1.5000 V	 0 V	 170.430 uA	 17.04300000 uA/um
302	 2.0000 V	 0 V	 1.5050 V	 0 V	 182.920 uA	 18.29200000 uA/um
303	 2.0000 V	 0 V	 1.5100 V	 0 V	 175.980 uA	 17.59800000 uA/um
304	 2.0000 V	 0 V	 1.5150 V	 0 V	 169.280 uA	 16.92800000 uA/um
305	 2.0000 V	 0 V	 1.5200 V	 0 V	 180.470 uA	 18.04700000 uA/um
306	 2.0000 V	 0 V	 1.5250 V	 0 V	 181.540 uA	 18.15400000 uA/um
307	 2.0000 V	 0 V	 1.5300 V	 0 V	 172.660 uA	 17.26600000 uA/um
308	 2.0000 V	 0 V	 1.5350 V	 0 V	 176.090 uA	 17.60900000 uA/um
309	 2.0000 V	 0 V	 1.5400 V	 0 V	 183.770 uA	 18.37700000 uA/um
310	 2.0000 V	 0 V	 1.5450 V	 0 V	 179.300 uA	 17.93000000 uA/um
311	 2.0000 V	 0 V	 1.5500 V	 0 V	 174.190 uA	 17.41900000 uA/um
312	 2.0000 V	 0 V	 1.5550 V	 0 V	 182.250 uA	 18.22500000 uA/um
313	 2.0000 V	 0 V	 1.5600 V	 0 V	 183.880 uA	 18.38800000 uA/um
314	 2.0000 V	 0 V	 1.5650 V	 0 V	 177.380 uA	 17.73800000 uA/um
315	 2.0000 V	 0 V	 1.5700 V	 0 V	 176.890 uA	 17.68900000 uA/um
316	 2.0000 V	 0 V	 1.5750 V	 0 V	 184.910 uA	 18.49100000 uA/um
317	 2.0000 V	 0 V	 1.5800 V	 0 V	 182.350 uA	 18.23500000 uA/um
318	 2.0000 V	 0 V	 1.5850 V	 0 V	 176.110 uA	 17.61100000 uA/um
319	 2.0000 V	 0 V	 1.5900 V	 0 V	 185.090 uA	 18.50900000 uA/um
320	 2.0000 V	 0 V	 1.5950 V	 0 V	 185.850 uA	 18.58500000 uA/um
321	 2.0000 V	 0 V	 1.6000 V	 0 V	 179.780 uA	 17.97800000 uA/um
322	 2.0000 V	 0 V	 1.6050 V	 0 V	 180.160 uA	 18.01600000 uA/um
323	 2.0000 V	 0 V	 1.6100 V	 0 V	 186.970 uA	 18.69700000 uA/um
324	 2.0000 V	 0 V	 1.6150 V	 0 V	 185.480 uA	 18.54800000 uA/um
325	 2.0000 V	 0 V	 1.6200 V	 0 V	 179.490 uA	 17.94900000 uA/um
326	 2.0000 V	 0 V	 1.6250 V	 0 V	 188.030 uA	 18.80300000 uA/um
327	 2.0000 V	 0 V	 1.6300 V	 0 V	 187.260 uA	 18.72600000 uA/um
328	 2.0000 V	 0 V	 1.6350 V	 0 V	 182.730 uA	 18.27300000 uA/um
329	 2.0000 V	 0 V	 1.6400 V	 0 V	 183.380 uA	 18.33800000 uA/um
330	 2.0000 V	 0 V	 1.6450 V	 0 V	 189.320 uA	 18.93200000 uA/um
331	 2.0000 V	 0 V	 1.6500 V	 0 V	 187.960 uA	 18.79600000 uA/um
332	 2.0000 V	 0 V	 1.6550 V	 0 V	 184.260 uA	 18.42600000 uA/um
333	 2.0000 V	 0 V	 1.6600 V	 0 V	 185.010 uA	 18.50100000 uA/um
334	 2.0000 V	 0 V	 1.6650 V	 0 V	 191.020 uA	 19.10200000 uA/um
335	 2.0000 V	 0 V	 1.6700 V	 0 V	 187.850 uA	 18.78500000 uA/um
336	 2.0000 V	 0 V	 1.6750 V	 0 V	 186.200 uA	 18.62000000 uA/um
337	 2.0000 V	 0 V	 1.6800 V	 0 V	 191.930 uA	 19.19300000 uA/um
338	 2.0000 V	 0 V	 1.6850 V	 0 V	 191.540 uA	 19.15400000 uA/um
339	 2.0000 V	 0 V	 1.6900 V	 0 V	 187.800 uA	 18.78000000 uA/um
340	 2.0000 V	 0 V	 1.6950 V	 0 V	 187.960 uA	 18.79600000 uA/um
341	 2.0000 V	 0 V	 1.7000 V	 0 V	 192.760 uA	 19.27600000 uA/um
342	 2.0000 V	 0 V	 1.7050 V	 0 V	 191.730 uA	 19.17300000 uA/um
343	 2.0000 V	 0 V	 1.7100 V	 0 V	 186.210 uA	 18.62100000 uA/um
344	 2.0000 V	 0 V	 1.7150 V	 0 V	 193.430 uA	 19.34300000 uA/um
345	 2.0000 V	 0 V	 1.7200 V	 0 V	 194.080 uA	 19.40800000 uA/um
346	 2.0000 V	 0 V	 1.7250 V	 0 V	 191.070 uA	 19.10700000 uA/um
347	 2.0000 V	 0 V	 1.7300 V	 0 V	 191.160 uA	 19.11600000 uA/um
348	 2.0000 V	 0 V	 1.7350 V	 0 V	 195.500 uA	 19.55000000 uA/um
349	 2.0000 V	 0 V	 1.7400 V	 0 V	 195.220 uA	 19.52200000 uA/um
350	 2.0000 V	 0 V	 1.7450 V	 0 V	 192.720 uA	 19.27200000 uA/um
351	 2.0000 V	 0 V	 1.7500 V	 0 V	 195.280 uA	 19.52800000 uA/um
352	 2.0000 V	 0 V	 1.7550 V	 0 V	 196.730 uA	 19.67300000 uA/um
353	 2.0000 V	 0 V	 1.7600 V	 0 V	 193.890 uA	 19.38900000 uA/um
354	 2.0000 V	 0 V	 1.7650 V	 0 V	 195.450 uA	 19.54500000 uA/um
355	 2.0000 V	 0 V	 1.7700 V	 0 V	 198.510 uA	 19.85100000 uA/um
356	 2.0000 V	 0 V	 1.7750 V	 0 V	 197.090 uA	 19.70900000 uA/um
357	 2.0000 V	 0 V	 1.7800 V	 0 V	 193.650 uA	 19.36500000 uA/um
358	 2.0000 V	 0 V	 1.7850 V	 0 V	 198.170 uA	 19.81700000 uA/um
359	 2.0000 V	 0 V	 1.7900 V	 0 V	 199.880 uA	 19.98800000 uA/um
360	 2.0000 V	 0 V	 1.7950 V	 0 V	 199.110 uA	 19.91100000 uA/um
361	 2.0000 V	 0 V	 1.8000 V	 0 V	 197.660 uA	 19.76600000 uA/um
362	 2.0000 V	 0 V	 1.8050 V	 0 V	 200.110 uA	 20.01100000 uA/um
363	 2.0000 V	 0 V	 1.8100 V	 0 V	 203.220 uA	 20.32200000 uA/um
364	 2.0000 V	 0 V	 1.8150 V	 0 V	 200.710 uA	 20.07100000 uA/um
365	 2.0000 V	 0 V	 1.8200 V	 0 V	 200.260 uA	 20.02600000 uA/um
366	 2.0000 V	 0 V	 1.8250 V	 0 V	 202.670 uA	 20.26700000 uA/um
367	 2.0000 V	 0 V	 1.8300 V	 0 V	 201.810 uA	 20.18100000 uA/um
368	 2.0000 V	 0 V	 1.8350 V	 0 V	 199.040 uA	 19.90400000 uA/um
369	 2.0000 V	 0 V	 1.8400 V	 0 V	 203.430 uA	 20.34300000 uA/um
370	 2.0000 V	 0 V	 1.8450 V	 0 V	 203.830 uA	 20.38300000 uA/um
371	 2.0000 V	 0 V	 1.8500 V	 0 V	 202.500 uA	 20.25000000 uA/um
372	 2.0000 V	 0 V	 1.8550 V	 0 V	 204.070 uA	 20.40700000 uA/um
373	 2.0000 V	 0 V	 1.8600 V	 0 V	 206.100 uA	 20.61000000 uA/um
374	 2.0000 V	 0 V	 1.8650 V	 0 V	 203.920 uA	 20.39200000 uA/um
375	 2.0000 V	 0 V	 1.8700 V	 0 V	 204.970 uA	 20.49700000 uA/um
376	 2.0000 V	 0 V	 1.8750 V	 0 V	 206.800 uA	 20.68000000 uA/um
377	 2.0000 V	 0 V	 1.8800 V	 0 V	 206.980 uA	 20.69800000 uA/um
378	 2.0000 V	 0 V	 1.8850 V	 0 V	 206.040 uA	 20.60400000 uA/um
379	 2.0000 V	 0 V	 1.8900 V	 0 V	 207.370 uA	 20.73700000 uA/um
380	 2.0000 V	 0 V	 1.8950 V	 0 V	 209.900 uA	 20.99000000 uA/um
381	 2.0000 V	 0 V	 1.9000 V	 0 V	 207.780 uA	 20.77800000 uA/um
382	 2.0000 V	 0 V	 1.9050 V	 0 V	 207.440 uA	 20.74400000 uA/um
383	 2.0000 V	 0 V	 1.9100 V	 0 V	 209.170 uA	 20.91700000 uA/um
384	 2.0000 V	 0 V	 1.9150 V	 0 V	 210.170 uA	 21.01700000 uA/um
385	 2.0000 V	 0 V	 1.9200 V	 0 V	 209.290 uA	 20.92900000 uA/um
386	 2.0000 V	 0 V	 1.9250 V	 0 V	 210.770 uA	 21.07700000 uA/um
387	 2.0000 V	 0 V	 1.9300 V	 0 V	 212.860 uA	 21.28600000 uA/um
388	 2.0000 V	 0 V	 1.9350 V	 0 V	 210.990 uA	 21.09900000 uA/um
389	 2.0000 V	 0 V	 1.9400 V	 0 V	 211.510 uA	 21.15100000 uA/um
390	 2.0000 V	 0 V	 1.9450 V	 0 V	 213.110 uA	 21.31100000 uA/um
391	 2.0000 V	 0 V	 1.9500 V	 0 V	 213.180 uA	 21.31800000 uA/um
392	 2.0000 V	 0 V	 1.9550 V	 0 V	 212.920 uA	 21.29200000 uA/um
393	 2.0000 V	 0 V	 1.9600 V	 0 V	 212.260 uA	 21.22600000 uA/um
394	 2.0000 V	 0 V	 1.9650 V	 0 V	 214.400 uA	 21.44000000 uA/um
395	 2.0000 V	 0 V	 1.9700 V	 0 V	 215.010 uA	 21.50100000 uA/um
396	 2.0000 V	 0 V	 1.9750 V	 0 V	 214.530 uA	 21.45300000 uA/um
397	 2.0000 V	 0 V	 1.9800 V	 0 V	 215.230 uA	 21.52300000 uA/um
398	 2.0000 V	 0 V	 1.9850 V	 0 V	 216.560 uA	 21.65600000 uA/um
399	 2.0000 V	 0 V	 1.9900 V	 0 V	 216.410 uA	 21.64100000 uA/um
400	 2.0000 V	 0 V	 1.9950 V	 0 V	 215.620 uA	 21.56200000 uA/um
401	 2.0000 V	 0 V	 2.0000 V	 0 V	 217.940 uA	 21.79400000 uA/um
402	 2.0000 V	 0 V	 2.0050 V	 0 V	 218.170 uA	 21.81700000 uA/um
403	 2.0000 V	 0 V	 2.0100 V	 0 V	 218.210 uA	 21.82100000 uA/um
404	 2.0000 V	 0 V	 2.0150 V	 0 V	 217.640 uA	 21.76400000 uA/um
405	 2.0000 V	 0 V	 2.0200 V	 0 V	 219.770 uA	 21.97700000 uA/um
406	 2.0000 V	 0 V	 2.0250 V	 0 V	 219.620 uA	 21.96200000 uA/um
407	 2.0000 V	 0 V	 2.0300 V	 0 V	 218.820 uA	 21.88200000 uA/um
408	 2.0000 V	 0 V	 2.0350 V	 0 V	 220.830 uA	 22.08300000 uA/um
409	 2.0000 V	 0 V	 2.0400 V	 0 V	 221.550 uA	 22.15500000 uA/um
410	 2.0000 V	 0 V	 2.0450 V	 0 V	 221.460 uA	 22.14600000 uA/um
411	 2.0000 V	 0 V	 2.0500 V	 0 V	 221.730 uA	 22.17300000 uA/um
412	 2.0000 V	 0 V	 2.0550 V	 0 V	 222.950 uA	 22.29500000 uA/um
413	 2.0000 V	 0 V	 2.0600 V	 0 V	 223.140 uA	 22.31400000 uA/um
414	 2.0000 V	 0 V	 2.0650 V	 0 V	 223.100 uA	 22.31000000 uA/um
415	 2.0000 V	 0 V	 2.0700 V	 0 V	 223.760 uA	 22.37600000 uA/um
416	 2.0000 V	 0 V	 2.0750 V	 0 V	 224.770 uA	 22.47700000 uA/um
417	 2.0000 V	 0 V	 2.0800 V	 0 V	 225.030 uA	 22.50300000 uA/um
418	 2.0000 V	 0 V	 2.0850 V	 0 V	 224.930 uA	 22.49300000 uA/um
419	 2.0000 V	 0 V	 2.0900 V	 0 V	 225.550 uA	 22.55500000 uA/um
420	 2.0000 V	 0 V	 2.0950 V	 0 V	 226.460 uA	 22.64600000 uA/um
421	 2.0000 V	 0 V	 2.1000 V	 0 V	 226.860 uA	 22.68600000 uA/um
422	 2.0000 V	 0 V	 2.1050 V	 0 V	 226.950 uA	 22.69500000 uA/um
423	 2.0000 V	 0 V	 2.1100 V	 0 V	 227.410 uA	 22.74100000 uA/um
424	 2.0000 V	 0 V	 2.1150 V	 0 V	 228.270 uA	 22.82700000 uA/um
425	 2.0000 V	 0 V	 2.1200 V	 0 V	 228.510 uA	 22.85100000 uA/um
426	 2.0000 V	 0 V	 2.1250 V	 0 V	 228.870 uA	 22.88700000 uA/um
427	 2.0000 V	 0 V	 2.1300 V	 0 V	 229.110 uA	 22.91100000 uA/um
428	 2.0000 V	 0 V	 2.1350 V	 0 V	 230.600 uA	 23.06000000 uA/um
429	 2.0000 V	 0 V	 2.1400 V	 0 V	 230.160 uA	 23.01600000 uA/um
430	 2.0000 V	 0 V	 2.1450 V	 0 V	 230.690 uA	 23.06900000 uA/um
431	 2.0000 V	 0 V	 2.1500 V	 0 V	 231.380 uA	 23.13800000 uA/um
432	 2.0000 V	 0 V	 2.1550 V	 0 V	 231.960 uA	 23.19600000 uA/um
433	 2.0000 V	 0 V	 2.1600 V	 0 V	 231.910 uA	 23.19100000 uA/um
434	 2.0000 V	 0 V	 2.1650 V	 0 V	 232.660 uA	 23.26600000 uA/um
435	 2.0000 V	 0 V	 2.1700 V	 0 V	 233.200 uA	 23.32000000 uA/um
436	 2.0000 V	 0 V	 2.1750 V	 0 V	 233.370 uA	 23.33700000 uA/um
437	 2.0000 V	 0 V	 2.1800 V	 0 V	 233.900 uA	 23.39000000 uA/um
438	 2.0000 V	 0 V	 2.1850 V	 0 V	 234.450 uA	 23.44500000 uA/um
439	 2.0000 V	 0 V	 2.1900 V	 0 V	 234.850 uA	 23.48500000 uA/um
440	 2.0000 V	 0 V	 2.1950 V	 0 V	 234.670 uA	 23.46700000 uA/um
441	 2.0000 V	 0 V	 2.2000 V	 0 V	 235.750 uA	 23.57500000 uA/um
442	 2.0000 V	 0 V	 2.2050 V	 0 V	 236.180 uA	 23.61800000 uA/um
443	 2.0000 V	 0 V	 2.2100 V	 0 V	 236.300 uA	 23.63000000 uA/um
444	 2.0000 V	 0 V	 2.2150 V	 0 V	 236.820 uA	 23.68200000 uA/um
445	 2.0000 V	 0 V	 2.2200 V	 0 V	 237.730 uA	 23.77300000 uA/um
446	 2.0000 V	 0 V	 2.2250 V	 0 V	 238.060 uA	 23.80600000 uA/um
447	 2.0000 V	 0 V	 2.2300 V	 0 V	 238.200 uA	 23.82000000 uA/um
448	 2.0000 V	 0 V	 2.2350 V	 0 V	 238.760 uA	 23.87600000 uA/um
449	 2.0000 V	 0 V	 2.2400 V	 0 V	 239.280 uA	 23.92800000 uA/um
450	 2.0000 V	 0 V	 2.2450 V	 0 V	 239.600 uA	 23.96000000 uA/um
451	 2.0000 V	 0 V	 2.2500 V	 0 V	 239.960 uA	 23.99600000 uA/um
452	 2.0000 V	 0 V	 2.2550 V	 0 V	 240.630 uA	 24.06300000 uA/um
453	 2.0000 V	 0 V	 2.2600 V	 0 V	 241.010 uA	 24.10100000 uA/um
454	 2.0000 V	 0 V	 2.2650 V	 0 V	 241.300 uA	 24.13000000 uA/um
455	 2.0000 V	 0 V	 2.2700 V	 0 V	 241.860 uA	 24.18600000 uA/um
456	 2.0000 V	 0 V	 2.2750 V	 0 V	 242.500 uA	 24.25000000 uA/um
457	 2.0000 V	 0 V	 2.2800 V	 0 V	 242.560 uA	 24.25600000 uA/um
458	 2.0000 V	 0 V	 2.2850 V	 0 V	 243.020 uA	 24.30200000 uA/um
459	 2.0000 V	 0 V	 2.2900 V	 0 V	 243.690 uA	 24.36900000 uA/um
460	 2.0000 V	 0 V	 2.2950 V	 0 V	 243.980 uA	 24.39800000 uA/um
461	 2.0000 V	 0 V	 2.3000 V	 0 V	 244.330 uA	 24.43300000 uA/um
462	 2.0000 V	 0 V	 2.3050 V	 0 V	 244.900 uA	 24.49000000 uA/um
463	 2.0000 V	 0 V	 2.3100 V	 0 V	 245.340 uA	 24.53400000 uA/um
464	 2.0000 V	 0 V	 2.3150 V	 0 V	 245.840 uA	 24.58400000 uA/um
465	 2.0000 V	 0 V	 2.3200 V	 0 V	 246.130 uA	 24.61300000 uA/um
466	 2.0000 V	 0 V	 2.3250 V	 0 V	 246.410 uA	 24.64100000 uA/um
467	 2.0000 V	 0 V	 2.3300 V	 0 V	 247.050 uA	 24.70500000 uA/um
468	 2.0000 V	 0 V	 2.3350 V	 0 V	 247.490 uA	 24.74900000 uA/um
469	 2.0000 V	 0 V	 2.3400 V	 0 V	 247.740 uA	 24.77400000 uA/um
470	 2.0000 V	 0 V	 2.3450 V	 0 V	 248.390 uA	 24.83900000 uA/um
471	 2.0000 V	 0 V	 2.3500 V	 0 V	 248.720 uA	 24.87200000 uA/um
472	 2.0000 V	 0 V	 2.3550 V	 0 V	 249.060 uA	 24.90600000 uA/um
473	 2.0000 V	 0 V	 2.3600 V	 0 V	 249.470 uA	 24.94700000 uA/um
474	 2.0000 V	 0 V	 2.3650 V	 0 V	 250.010 uA	 25.00100000 uA/um
475	 2.0000 V	 0 V	 2.3700 V	 0 V	 250.400 uA	 25.04000000 uA/um
476	 2.0000 V	 0 V	 2.3750 V	 0 V	 250.830 uA	 25.08300000 uA/um
477	 2.0000 V	 0 V	 2.3800 V	 0 V	 251.310 uA	 25.13100000 uA/um
478	 2.0000 V	 0 V	 2.3850 V	 0 V	 251.790 uA	 25.17900000 uA/um
479	 2.0000 V	 0 V	 2.3900 V	 0 V	 252.180 uA	 25.21800000 uA/um
480	 2.0000 V	 0 V	 2.3950 V	 0 V	 252.540 uA	 25.25400000 uA/um
481	 2.0000 V	 0 V	 2.4000 V	 0 V	 252.980 uA	 25.29800000 uA/um
482	 2.0000 V	 0 V	 2.4050 V	 0 V	 253.420 uA	 25.34200000 uA/um
483	 2.0000 V	 0 V	 2.4100 V	 0 V	 253.640 uA	 25.36400000 uA/um
484	 2.0000 V	 0 V	 2.4150 V	 0 V	 254.070 uA	 25.40700000 uA/um
485	 2.0000 V	 0 V	 2.4200 V	 0 V	 254.700 uA	 25.47000000 uA/um
486	 2.0000 V	 0 V	 2.4250 V	 0 V	 255.160 uA	 25.51600000 uA/um
487	 2.0000 V	 0 V	 2.4300 V	 0 V	 255.500 uA	 25.55000000 uA/um
488	 2.0000 V	 0 V	 2.4350 V	 0 V	 255.930 uA	 25.59300000 uA/um
489	 2.0000 V	 0 V	 2.4400 V	 0 V	 256.370 uA	 25.63700000 uA/um
490	 2.0000 V	 0 V	 2.4450 V	 0 V	 256.570 uA	 25.65700000 uA/um
491	 2.0000 V	 0 V	 2.4500 V	 0 V	 257.010 uA	 25.70100000 uA/um
492	 2.0000 V	 0 V	 2.4550 V	 0 V	 257.590 uA	 25.75900000 uA/um
493	 2.0000 V	 0 V	 2.4600 V	 0 V	 258.050 uA	 25.80500000 uA/um
494	 2.0000 V	 0 V	 2.4650 V	 0 V	 258.360 uA	 25.83600000 uA/um
495	 2.0000 V	 0 V	 2.4700 V	 0 V	 258.730 uA	 25.87300000 uA/um
496	 2.0000 V	 0 V	 2.4750 V	 0 V	 259.170 uA	 25.91700000 uA/um
497	 2.0000 V	 0 V	 2.4800 V	 0 V	 259.520 uA	 25.95200000 uA/um
498	 2.0000 V	 0 V	 2.4850 V	 0 V	 259.900 uA	 25.99000000 uA/um
499	 2.0000 V	 0 V	 2.4900 V	 0 V	 260.410 uA	 26.04100000 uA/um
500	 2.0000 V	 0 V	 2.4950 V	 0 V	 260.830 uA	 26.08300000 uA/um
501	 2.0000 V	 0 V	 2.5000 V	 0 V	 261.200 uA	 26.12000000 uA/um
502	 2.0000 V	 0 V	 2.5050 V	 0 V	 261.630 uA	 26.16300000 uA/um
503	 2.0000 V	 0 V	 2.5100 V	 0 V	 262.090 uA	 26.20900000 uA/um
504	 2.0000 V	 0 V	 2.5150 V	 0 V	 262.470 uA	 26.24700000 uA/um
505	 2.0000 V	 0 V	 2.5200 V	 0 V	 262.830 uA	 26.28300000 uA/um
506	 2.0000 V	 0 V	 2.5250 V	 0 V	 263.210 uA	 26.32100000 uA/um
507	 2.0000 V	 0 V	 2.5300 V	 0 V	 263.760 uA	 26.37600000 uA/um
508	 2.0000 V	 0 V	 2.5350 V	 0 V	 264.010 uA	 26.40100000 uA/um
509	 2.0000 V	 0 V	 2.5400 V	 0 V	 264.340 uA	 26.43400000 uA/um
510	 2.0000 V	 0 V	 2.5450 V	 0 V	 264.870 uA	 26.48700000 uA/um
511	 2.0000 V	 0 V	 2.5500 V	 0 V	 265.290 uA	 26.52900000 uA/um
512	 2.0000 V	 0 V	 2.5550 V	 0 V	 265.580 uA	 26.55800000 uA/um
513	 2.0000 V	 0 V	 2.5600 V	 0 V	 266.090 uA	 26.60900000 uA/um
514	 2.0000 V	 0 V	 2.5650 V	 0 V	 266.600 uA	 26.66000000 uA/um
515	 2.0000 V	 0 V	 2.5700 V	 0 V	 266.890 uA	 26.68900000 uA/um
516	 2.0000 V	 0 V	 2.5750 V	 0 V	 267.230 uA	 26.72300000 uA/um
517	 2.0000 V	 0 V	 2.5800 V	 0 V	 267.660 uA	 26.76600000 uA/um
518	 2.0000 V	 0 V	 2.5850 V	 0 V	 267.950 uA	 26.79500000 uA/um
519	 2.0000 V	 0 V	 2.5900 V	 0 V	 268.360 uA	 26.83600000 uA/um
520	 2.0000 V	 0 V	 2.5950 V	 0 V	 268.850 uA	 26.88500000 uA/um
521	 2.0000 V	 0 V	 2.6000 V	 0 V	 269.260 uA	 26.92600000 uA/um
522	 2.0000 V	 0 V	 2.6050 V	 0 V	 269.700 uA	 26.97000000 uA/um
523	 2.0000 V	 0 V	 2.6100 V	 0 V	 270.020 uA	 27.00200000 uA/um
524	 2.0000 V	 0 V	 2.6150 V	 0 V	 270.510 uA	 27.05100000 uA/um
525	 2.0000 V	 0 V	 2.6200 V	 0 V	 270.910 uA	 27.09100000 uA/um
526	 2.0000 V	 0 V	 2.6250 V	 0 V	 271.270 uA	 27.12700000 uA/um
527	 2.0000 V	 0 V	 2.6300 V	 0 V	 271.650 uA	 27.16500000 uA/um
528	 2.0000 V	 0 V	 2.6350 V	 0 V	 272.080 uA	 27.20800000 uA/um
529	 2.0000 V	 0 V	 2.6400 V	 0 V	 272.470 uA	 27.24700000 uA/um
530	 2.0000 V	 0 V	 2.6450 V	 0 V	 272.760 uA	 27.27600000 uA/um
531	 2.0000 V	 0 V	 2.6500 V	 0 V	 273.120 uA	 27.31200000 uA/um
532	 2.0000 V	 0 V	 2.6550 V	 0 V	 273.600 uA	 27.36000000 uA/um
533	 2.0000 V	 0 V	 2.6600 V	 0 V	 273.980 uA	 27.39800000 uA/um
534	 2.0000 V	 0 V	 2.6650 V	 0 V	 274.420 uA	 27.44200000 uA/um
535	 2.0000 V	 0 V	 2.6700 V	 0 V	 274.660 uA	 27.46600000 uA/um
536	 2.0000 V	 0 V	 2.6750 V	 0 V	 275.190 uA	 27.51900000 uA/um
537	 2.0000 V	 0 V	 2.6800 V	 0 V	 275.460 uA	 27.54600000 uA/um
538	 2.0000 V	 0 V	 2.6850 V	 0 V	 275.880 uA	 27.58800000 uA/um
539	 2.0000 V	 0 V	 2.6900 V	 0 V	 276.320 uA	 27.63200000 uA/um
540	 2.0000 V	 0 V	 2.6950 V	 0 V	 276.680 uA	 27.66800000 uA/um
541	 2.0000 V	 0 V	 2.7000 V	 0 V	 277.100 uA	 27.71000000 uA/um
542	 2.0000 V	 0 V	 2.7050 V	 0 V	 277.460 uA	 27.74600000 uA/um
543	 2.0000 V	 0 V	 2.7100 V	 0 V	 277.920 uA	 27.79200000 uA/um
544	 2.0000 V	 0 V	 2.7150 V	 0 V	 278.330 uA	 27.83300000 uA/um
545	 2.0000 V	 0 V	 2.7200 V	 0 V	 278.680 uA	 27.86800000 uA/um
546	 2.0000 V	 0 V	 2.7250 V	 0 V	 279.110 uA	 27.91100000 uA/um
547	 2.0000 V	 0 V	 2.7300 V	 0 V	 279.390 uA	 27.93900000 uA/um
548	 2.0000 V	 0 V	 2.7350 V	 0 V	 279.720 uA	 27.97200000 uA/um
549	 2.0000 V	 0 V	 2.7400 V	 0 V	 280.100 uA	 28.01000000 uA/um
550	 2.0000 V	 0 V	 2.7450 V	 0 V	 280.480 uA	 28.04800000 uA/um
551	 2.0000 V	 0 V	 2.7500 V	 0 V	 280.840 uA	 28.08400000 uA/um
552	 2.0000 V	 0 V	 2.7550 V	 0 V	 281.160 uA	 28.11600000 uA/um
553	 2.0000 V	 0 V	 2.7600 V	 0 V	 281.580 uA	 28.15800000 uA/um
554	 2.0000 V	 0 V	 2.7650 V	 0 V	 282.040 uA	 28.20400000 uA/um
555	 2.0000 V	 0 V	 2.7700 V	 0 V	 282.360 uA	 28.23600000 uA/um
556	 2.0000 V	 0 V	 2.7750 V	 0 V	 282.780 uA	 28.27800000 uA/um
557	 2.0000 V	 0 V	 2.7800 V	 0 V	 283.270 uA	 28.32700000 uA/um
558	 2.0000 V	 0 V	 2.7850 V	 0 V	 283.620 uA	 28.36200000 uA/um
559	 2.0000 V	 0 V	 2.7900 V	 0 V	 284.030 uA	 28.40300000 uA/um
560	 2.0000 V	 0 V	 2.7950 V	 0 V	 284.340 uA	 28.43400000 uA/um
561	 2.0000 V	 0 V	 2.8000 V	 0 V	 284.680 uA	 28.46800000 uA/um
562	 2.0000 V	 0 V	 2.8050 V	 0 V	 285.200 uA	 28.52000000 uA/um
563	 2.0000 V	 0 V	 2.8100 V	 0 V	 285.540 uA	 28.55400000 uA/um
564	 2.0000 V	 0 V	 2.8150 V	 0 V	 285.880 uA	 28.58800000 uA/um
565	 2.0000 V	 0 V	 2.8200 V	 0 V	 286.320 uA	 28.63200000 uA/um
566	 2.0000 V	 0 V	 2.8250 V	 0 V	 286.740 uA	 28.67400000 uA/um
