Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 26.7751 mA	 -2.04219 uA	 2.677510000 mA/um	 -204.2190000 nA/um	 2.929000000 mS	 292.9000000 uS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 26.9239 mA	 -2.05381 uA	 2.692390000 mA/um	 -205.3810000 nA/um	 3.024000000 mS	 302.4000000 uS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 27.0775 mA	 -2.06540 uA	 2.707750000 mA/um	 -206.5400000 nA/um	 3.103000000 mS	 310.3000000 uS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 27.2342 mA	 -2.07685 uA	 2.723420000 mA/um	 -207.6850000 nA/um	 3.187000000 mS	 318.7000000 uS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 27.3962 mA	 -2.08808 uA	 2.739620000 mA/um	 -208.8080000 nA/um	 3.282000000 mS	 328.2000000 uS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 27.5624 mA	 -2.09943 uA	 2.756240000 mA/um	 -209.9430000 nA/um	 3.386000000 mS	 338.6000000 uS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 27.7348 mA	 -2.11025 uA	 2.773480000 mA/um	 -211.0250000 nA/um	 3.502000000 mS	 350.2000000 uS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 27.9126 mA	 -2.12063 uA	 2.791260000 mA/um	 -212.0630000 nA/um	 3.592000000 mS	 359.2000000 uS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 28.0940 mA	 -2.13034 uA	 2.809400000 mA/um	 -213.0340000 nA/um	 3.702000000 mS	 370.2000000 uS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 28.2828 mA	 -2.13913 uA	 2.828280000 mA/um	 -213.9130000 nA/um	 3.839000000 mS	 383.9000000 uS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 28.4779 mA	 -2.14734 uA	 2.847790000 mA/um	 -214.7340000 nA/um	 3.953000000 mS	 395.3000000 uS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 28.6781 mA	 -2.15423 uA	 2.867810000 mA/um	 -215.4230000 nA/um	 4.054000000 mS	 405.4000000 uS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 28.8833 mA	 -2.15990 uA	 2.888330000 mA/um	 -215.9900000 nA/um	 4.174000000 mS	 417.4000000 uS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 29.0955 mA	 -2.16351 uA	 2.909550000 mA/um	 -216.3510000 nA/um	 4.314000000 mS	 431.4000000 uS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 29.3147 mA	 -2.16568 uA	 2.931470000 mA/um	 -216.5680000 nA/um	 4.444000000 mS	 444.4000000 uS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 29.5399 mA	 -2.16584 uA	 2.953990000 mA/um	 -216.5840000 nA/um	 4.542000000 mS	 454.2000000 uS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 29.7689 mA	 -2.16371 uA	 2.976890000 mA/um	 -216.3710000 nA/um	 4.661000000 mS	 466.1000000 uS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 30.0060 mA	 -2.15889 uA	 3.000600000 mA/um	 -215.8890000 nA/um	 4.776000000 mS	 477.6000000 uS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 30.2465 mA	 -2.15198 uA	 3.024650000 mA/um	 -215.1980000 nA/um	 4.881000000 mS	 488.1000000 uS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 30.4941 mA	 -2.14257 uA	 3.049410000 mA/um	 -214.2570000 nA/um	 5.003000000 mS	 500.3000000 uS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 30.7468 mA	 -2.13028 uA	 3.074680000 mA/um	 -213.0280000 nA/um	 5.109000000 mS	 510.9000000 uS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 31.0050 mA	 -2.11521 uA	 3.100500000 mA/um	 -211.5210000 nA/um	 5.229000000 mS	 522.9000000 uS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 31.2697 mA	 -2.09794 uA	 3.126970000 mA/um	 -209.7940000 nA/um	 5.330000000 mS	 533.0000000 uS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 31.5380 mA	 -2.07823 uA	 3.153800000 mA/um	 -207.8230000 nA/um	 5.422000000 mS	 542.2000000 uS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 31.8119 mA	 -2.05638 uA	 3.181190000 mA/um	 -205.6380000 nA/um	 5.550000000 mS	 555.0000000 uS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 32.0930 mA	 -2.03099 uA	 3.209300000 mA/um	 -203.0990000 nA/um	 5.652000000 mS	 565.2000000 uS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 32.3771 mA	 -2.00328 uA	 3.237710000 mA/um	 -200.3280000 nA/um	 5.766000000 mS	 576.6000000 uS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 32.6696 mA	 -1.97561 uA	 3.266960000 mA/um	 -197.5610000 nA/um	 5.898000000 mS	 589.8000000 uS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 32.9669 mA	 -1.94444 uA	 3.296690000 mA/um	 -194.4440000 nA/um	 6.001000000 mS	 600.1000000 uS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 33.2697 mA	 -1.91150 uA	 3.326970000 mA/um	 -191.1500000 nA/um	 6.118000000 mS	 611.8000000 uS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 33.5787 mA	 -1.87633 uA	 3.357870000 mA/um	 -187.6330000 nA/um	 6.246000000 mS	 624.6000000 uS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 33.8943 mA	 -1.83936 uA	 3.389430000 mA/um	 -183.9360000 nA/um	 6.352000000 mS	 635.2000000 uS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 34.2139 mA	 -1.80050 uA	 3.421390000 mA/um	 -180.0500000 nA/um	 6.430000000 mS	 643.0000000 uS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 34.5373 mA	 -1.76012 uA	 3.453730000 mA/um	 -176.0120000 nA/um	 6.533000000 mS	 653.3000000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 34.8672 mA	 -1.71791 uA	 3.486720000 mA/um	 -171.7910000 nA/um	 6.640000000 mS	 664.0000000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 35.2013 mA	 -1.67372 uA	 3.520130000 mA/um	 -167.3720000 nA/um	 6.719000000 mS	 671.9000000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 35.5391 mA	 -1.62862 uA	 3.553910000 mA/um	 -162.8620000 nA/um	 6.771000000 mS	 677.1000000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 35.8784 mA	 -1.58255 uA	 3.587840000 mA/um	 -158.2550000 nA/um	 6.835000000 mS	 683.5000000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 36.2226 mA	 -1.53561 uA	 3.622260000 mA/um	 -153.5610000 nA/um	 6.897000000 mS	 689.7000000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 36.5681 mA	 -1.48825 uA	 3.656810000 mA/um	 -148.8250000 nA/um	 6.934000000 mS	 693.4000000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 36.9160 mA	 -1.44022 uA	 3.691600000 mA/um	 -144.0220000 nA/um	 6.977000000 mS	 697.7000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 37.2658 mA	 -1.39202 uA	 3.726580000 mA/um	 -139.2020000 nA/um	 6.983000000 mS	 698.3000000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 37.6143 mA	 -1.34442 uA	 3.761430000 mA/um	 -134.4420000 nA/um	 7.002000000 mS	 700.2000000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 37.9660 mA	 -1.29679 uA	 3.796600000 mA/um	 -129.6790000 nA/um	 7.066000000 mS	 706.6000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 38.3209 mA	 -1.24939 uA	 3.832090000 mA/um	 -124.9390000 nA/um	 7.105000000 mS	 710.5000000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 38.6765 mA	 -1.20272 uA	 3.867650000 mA/um	 -120.2720000 nA/um	 7.096000000 mS	 709.6000000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 39.0305 mA	 -1.15680 uA	 3.903050000 mA/um	 -115.6800000 nA/um	 7.106000000 mS	 710.6000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 39.3871 mA	 -1.11164 uA	 3.938710000 mA/um	 -111.1640000 nA/um	 7.126000000 mS	 712.6000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 39.7431 mA	 -1.06766 uA	 3.974310000 mA/um	 -106.7660000 nA/um	 7.131000000 mS	 713.1000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 40.1002 mA	 -1.02451 uA	 4.010020000 mA/um	 -102.4510000 nA/um	 7.133000000 mS	 713.3000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 40.4564 mA	 -982.374 nA	 4.045640000 mA/um	 -98.23740000 nA/um	 7.134000000 mS	 713.4000000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 40.8136 mA	 -941.500 nA	 4.081360000 mA/um	 -94.15000000 nA/um	 7.143000000 mS	 714.3000000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 41.1707 mA	 -901.738 nA	 4.117070000 mA/um	 -90.17380000 nA/um	 7.155000000 mS	 715.5000000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 41.5291 mA	 -863.412 nA	 4.152910000 mA/um	 -86.34120000 nA/um	 7.150000000 mS	 715.0000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 41.8857 mA	 -826.613 nA	 4.188570000 mA/um	 -82.66130000 nA/um	 7.137000000 mS	 713.7000000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 42.2428 mA	 -790.802 nA	 4.224280000 mA/um	 -79.08020000 nA/um	 7.135000000 mS	 713.5000000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 42.5992 mA	 -755.887 nA	 4.259920000 mA/um	 -75.58870000 nA/um	 7.132000000 mS	 713.2000000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 42.9560 mA	 -722.294 nA	 4.295600000 mA/um	 -72.22940000 nA/um	 7.127000000 mS	 712.7000000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 43.3119 mA	 -690.171 nA	 4.331190000 mA/um	 -69.01710000 nA/um	 7.143000000 mS	 714.3000000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 43.6703 mA	 -659.479 nA	 4.367030000 mA/um	 -65.94790000 nA/um	 7.129000000 mS	 712.9000000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 44.0248 mA	 -629.919 nA	 4.402480000 mA/um	 -62.99190000 nA/um	 7.093000000 mS	 709.3000000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 44.3796 mA	 -601.483 nA	 4.437960000 mA/um	 -60.14830000 nA/um	 7.078000000 mS	 707.8000000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 44.7326 mA	 -574.443 nA	 4.473260000 mA/um	 -57.44430000 nA/um	 7.078000000 mS	 707.8000000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 45.0874 mA	 -548.396 nA	 4.508740000 mA/um	 -54.83960000 nA/um	 7.088000000 mS	 708.8000000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 45.4414 mA	 -523.376 nA	 4.544140000 mA/um	 -52.33760000 nA/um	 7.070000000 mS	 707.0000000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 45.7944 mA	 -499.579 nA	 4.579440000 mA/um	 -49.95790000 nA/um	 7.021000000 mS	 702.1000000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 46.1435 mA	 -476.864 nA	 4.614350000 mA/um	 -47.68640000 nA/um	 7.008000000 mS	 700.8000000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 46.4952 mA	 -455.050 nA	 4.649520000 mA/um	 -45.50500000 nA/um	 7.019000000 mS	 701.9000000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 46.8454 mA	 -434.278 nA	 4.684540000 mA/um	 -43.42780000 nA/um	 6.991000000 mS	 699.1000000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 47.1943 mA	 -414.428 nA	 4.719430000 mA/um	 -41.44280000 nA/um	 6.971000000 mS	 697.1000000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 47.5425 mA	 -395.512 nA	 4.754250000 mA/um	 -39.55120000 nA/um	 6.954000000 mS	 695.4000000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 47.8897 mA	 -377.525 nA	 4.788970000 mA/um	 -37.75250000 nA/um	 6.923000000 mS	 692.3000000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 48.2348 mA	 -360.407 nA	 4.823480000 mA/um	 -36.04070000 nA/um	 6.904000000 mS	 690.4000000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 48.5801 mA	 -343.878 nA	 4.858010000 mA/um	 -34.38780000 nA/um	 6.910000000 mS	 691.0000000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 48.9258 mA	 -328.274 nA	 4.892580000 mA/um	 -32.82740000 nA/um	 6.886000000 mS	 688.6000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 49.2687 mA	 -313.513 nA	 4.926870000 mA/um	 -31.35130000 nA/um	 6.862000000 mS	 686.2000000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 49.6120 mA	 -299.400 nA	 4.961200000 mA/um	 -29.94000000 nA/um	 6.812000000 mS	 681.2000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 49.9499 mA	 -285.995 nA	 4.994990000 mA/um	 -28.59950000 nA/um	 6.780000000 mS	 678.0000000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 50.2900 mA	 -273.251 nA	 5.029000000 mA/um	 -27.32510000 nA/um	 6.770000000 mS	 677.0000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 50.6269 mA	 -261.010 nA	 5.062690000 mA/um	 -26.10100000 nA/um	 6.753000000 mS	 675.3000000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 50.9653 mA	 -249.388 nA	 5.096530000 mA/um	 -24.93880000 nA/um	 6.740000000 mS	 674.0000000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 51.3009 mA	 -238.412 nA	 5.130090000 mA/um	 -23.84120000 nA/um	 6.717000000 mS	 671.7000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 51.6370 mA	 -227.904 nA	 5.163700000 mA/um	 -22.79040000 nA/um	 6.686000000 mS	 668.6000000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 51.9695 mA	 -217.909 nA	 5.196950000 mA/um	 -21.79090000 nA/um	 6.659000000 mS	 665.9000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 52.3029 mA	 -208.441 nA	 5.230290000 mA/um	 -20.84410000 nA/um	 6.616000000 mS	 661.6000000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 52.6311 mA	 -199.454 nA	 5.263110000 mA/um	 -19.94540000 nA/um	 6.584000000 mS	 658.4000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 52.9613 mA	 -190.820 nA	 5.296130000 mA/um	 -19.08200000 nA/um	 6.560000000 mS	 656.0000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 53.2871 mA	 -182.657 nA	 5.328710000 mA/um	 -18.26570000 nA/um	 6.536000000 mS	 653.6000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 53.6149 mA	 -174.892 nA	 5.361490000 mA/um	 -17.48920000 nA/um	 6.507000000 mS	 650.7000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 53.9378 mA	 -167.552 nA	 5.393780000 mA/um	 -16.75520000 nA/um	 6.465000000 mS	 646.5000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 54.2614 mA	 -160.479 nA	 5.426140000 mA/um	 -16.04790000 nA/um	 6.450000000 mS	 645.0000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 54.5828 mA	 -153.818 nA	 5.458280000 mA/um	 -15.38180000 nA/um	 6.419000000 mS	 641.9000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 54.9033 mA	 -147.479 nA	 5.490330000 mA/um	 -14.74790000 nA/um	 6.406000000 mS	 640.6000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 55.2234 mA	 -141.395 nA	 5.522340000 mA/um	 -14.13950000 nA/um	 6.367000000 mS	 636.7000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 55.5400 mA	 -135.667 nA	 5.554000000 mA/um	 -13.56670000 nA/um	 6.325000000 mS	 632.5000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 55.8559 mA	 -130.195 nA	 5.585590000 mA/um	 -13.01950000 nA/um	 6.312000000 mS	 631.2000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 56.1712 mA	 -124.934 nA	 5.617120000 mA/um	 -12.49340000 nA/um	 6.280000000 mS	 628.0000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 56.4839 mA	 -119.968 nA	 5.648390000 mA/um	 -11.99680000 nA/um	 6.240000000 mS	 624.0000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 56.7952 mA	 -115.299 nA	 5.679520000 mA/um	 -11.52990000 nA/um	 6.207000000 mS	 620.7000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 57.1046 mA	 -110.738 nA	 5.710460000 mA/um	 -11.07380000 nA/um	 6.187000000 mS	 618.7000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 57.4139 mA	 -106.520 nA	 5.741390000 mA/um	 -10.65200000 nA/um	 6.136000000 mS	 613.6000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 57.7182 mA	 -102.434 nA	 5.771820000 mA/um	 -10.24340000 nA/um	 6.107000000 mS	 610.7000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 58.0246 mA	 -98.5249 nA	 5.802460000 mA/um	 -9.852490000 nA/um	 6.098000000 mS	 609.8000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 58.3280 mA	 -94.8560 nA	 5.832800000 mA/um	 -9.485600000 nA/um	 6.044000000 mS	 604.4000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 58.6290 mA	 -91.3425 nA	 5.862900000 mA/um	 -9.134250000 nA/um	 6.020000000 mS	 602.0000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 58.9300 mA	 -88.0102 nA	 5.893000000 mA/um	 -8.801020000 nA/um	 6.027000000 mS	 602.7000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 59.2317 mA	 -84.7910 nA	 5.923170000 mA/um	 -8.479100000 nA/um	 5.981000000 mS	 598.1000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 59.5281 mA	 -81.7922 nA	 5.952810000 mA/um	 -8.179220000 nA/um	 5.928000000 mS	 592.8000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 59.8245 mA	 -78.8690 nA	 5.982450000 mA/um	 -7.886900000 nA/um	 5.928000000 mS	 592.8000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 60.1209 mA	 -76.1272 nA	 6.012090000 mA/um	 -7.612720000 nA/um	 5.868000000 mS	 586.8000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 60.4113 mA	 -73.5412 nA	 6.041130000 mA/um	 -7.354120000 nA/um	 5.828000000 mS	 582.8000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 60.7037 mA	 -71.0372 nA	 6.070370000 mA/um	 -7.103720000 nA/um	 5.830000000 mS	 583.0000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 60.9943 mA	 -68.6842 nA	 6.099430000 mA/um	 -6.868420000 nA/um	 5.812000000 mS	 581.2000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 61.2849 mA	 -66.3760 nA	 6.128490000 mA/um	 -6.637600000 nA/um	 5.787000000 mS	 578.7000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 61.5730 mA	 -64.1968 nA	 6.157300000 mA/um	 -6.419680000 nA/um	 5.741000000 mS	 574.1000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 61.8590 mA	 -62.1819 nA	 6.185900000 mA/um	 -6.218190000 nA/um	 5.720000000 mS	 572.0000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 23.3176 mA	 -2.01970 uA	 2.331760000 mA/um	 -201.9700000 nA/um	 1.602000000 mS	 160.2000000 uS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 23.3977 mA	 -2.01851 uA	 2.339770000 mA/um	 -201.8510000 nA/um	 1.613000000 mS	 161.3000000 uS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 23.4789 mA	 -2.01766 uA	 2.347890000 mA/um	 -201.7660000 nA/um	 1.626000000 mS	 162.6000000 uS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 23.5603 mA	 -2.01710 uA	 2.356030000 mA/um	 -201.7100000 nA/um	 1.652000000 mS	 165.2000000 uS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 23.6441 mA	 -2.01724 uA	 2.364410000 mA/um	 -201.7240000 nA/um	 1.698000000 mS	 169.8000000 uS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 23.7301 mA	 -2.01787 uA	 2.373010000 mA/um	 -201.7870000 nA/um	 1.721000000 mS	 172.1000000 uS/um
