Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
12	 -1.4500 V	 0 V	 2.0000 V	 0 V	 4.83005 mA	 -1.05857 nA	 483.0050000 uA/um	 -105.8570000 pA/um	 47.80000000 uS	 4.780000000 uS/um
13	 -1.4000 V	 0 V	 2.0000 V	 0 V	 4.83132 mA	 -1.05846 nA	 483.1320000 uA/um	 -105.8460000 pA/um	 71.50000000 uS	 7.150000000 uS/um
14	 -1.3500 V	 0 V	 2.0000 V	 0 V	 4.83720 mA	 -1.05621 nA	 483.7200000 uA/um	 -105.6210000 pA/um	 94.90000000 uS	 9.490000000 uS/um
15	 -1.3000 V	 0 V	 2.0000 V	 0 V	 4.84081 mA	 -1.05500 nA	 484.0810000 uA/um	 -105.5000000 pA/um	 73.50000000 uS	 7.350000000 uS/um
16	 -1.2500 V	 0 V	 2.0000 V	 0 V	 4.84455 mA	 -1.05516 nA	 484.4550000 uA/um	 -105.5160000 pA/um	 74.40000000 uS	 7.440000000 uS/um
17	 -1.2000 V	 0 V	 2.0000 V	 0 V	 4.84825 mA	 -1.06771 nA	 484.8250000 uA/um	 -106.7710000 pA/um	 76.10000000 uS	 7.610000000 uS/um
18	 -1.1500 V	 0 V	 2.0000 V	 0 V	 4.85216 mA	 -1.06881 nA	 485.2160000 uA/um	 -106.8810000 pA/um	 77.80000000 uS	 7.780000000 uS/um
19	 -1.1000 V	 0 V	 2.0000 V	 0 V	 4.85603 mA	 -1.06834 nA	 485.6030000 uA/um	 -106.8340000 pA/um	 77.20000000 uS	 7.720000000 uS/um
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 4.85988 mA	 -1.05189 nA	 485.9880000 uA/um	 -105.1890000 pA/um	 78.40000000 uS	 7.840000000 uS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 4.86387 mA	 -1.05712 nA	 486.3870000 uA/um	 -105.7120000 pA/um	 80.80000000 uS	 8.080000000 uS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 4.86796 mA	 -1.05742 nA	 486.7960000 uA/um	 -105.7420000 pA/um	 81.90000000 uS	 8.190000000 uS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 4.87206 mA	 -1.05552 nA	 487.2060000 uA/um	 -105.5520000 pA/um	 82.90000000 uS	 8.290000000 uS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 4.87625 mA	 -1.04527 nA	 487.6250000 uA/um	 -104.5270000 pA/um	 84.30000000 uS	 8.430000000 uS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 4.88049 mA	 -1.05097 nA	 488.0490000 uA/um	 -105.0970000 pA/um	 86.00000000 uS	 8.600000000 uS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 4.88485 mA	 -1.05046 nA	 488.4850000 uA/um	 -105.0460000 pA/um	 86.30000000 uS	 8.630000000 uS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 4.88912 mA	 -1.05110 nA	 488.9120000 uA/um	 -105.1100000 pA/um	 88.20000000 uS	 8.820000000 uS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 4.89367 mA	 -1.05103 nA	 489.3670000 uA/um	 -105.1030000 pA/um	 90.50000000 uS	 9.050000000 uS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 4.89817 mA	 -1.04027 nA	 489.8170000 uA/um	 -104.0270000 pA/um	 90.10000000 uS	 9.010000000 uS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 4.90268 mA	 -1.04431 nA	 490.2680000 uA/um	 -104.4310000 pA/um	 91.10000000 uS	 9.110000000 uS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 4.90728 mA	 -1.04267 nA	 490.7280000 uA/um	 -104.2670000 pA/um	 93.50000000 uS	 9.350000000 uS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 4.91203 mA	 -1.04190 nA	 491.2030000 uA/um	 -104.1900000 pA/um	 95.00000000 uS	 9.500000000 uS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 4.91678 mA	 -1.03262 nA	 491.6780000 uA/um	 -103.2620000 pA/um	 96.10000000 uS	 9.610000000 uS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 4.92164 mA	 -1.03957 nA	 492.1640000 uA/um	 -103.9570000 pA/um	 97.80000000 uS	 9.780000000 uS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 4.92656 mA	 -1.03806 nA	 492.6560000 uA/um	 -103.8060000 pA/um	 99.10000000 uS	 9.910000000 uS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 4.93155 mA	 -1.03566 nA	 493.1550000 uA/um	 -103.5660000 pA/um	 99.10000000 uS	 9.910000000 uS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 4.93647 mA	 -1.03606 nA	 493.6470000 uA/um	 -103.6060000 pA/um	 100.3000000 uS	 10.03000000 uS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 4.94158 mA	 -1.03617 nA	 494.1580000 uA/um	 -103.6170000 pA/um	 104.1000000 uS	 10.41000000 uS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 4.94688 mA	 -1.04852 nA	 494.6880000 uA/um	 -104.8520000 pA/um	 105.7000000 uS	 10.57000000 uS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 4.95215 mA	 -1.03290 nA	 495.2150000 uA/um	 -103.2900000 pA/um	 105.6000000 uS	 10.56000000 uS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 4.95744 mA	 -1.03312 nA	 495.7440000 uA/um	 -103.3120000 pA/um	 106.7000000 uS	 10.67000000 uS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 4.96282 mA	 -1.03346 nA	 496.2820000 uA/um	 -103.3460000 pA/um	 107.1000000 uS	 10.71000000 uS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 4.96815 mA	 -1.03210 nA	 496.8150000 uA/um	 -103.2100000 pA/um	 107.8000000 uS	 10.78000000 uS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 4.97360 mA	 -1.03076 nA	 497.3600000 uA/um	 -103.0760000 pA/um	 108.6000000 uS	 10.86000000 uS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 4.97901 mA	 -1.02830 nA	 497.9010000 uA/um	 -102.8300000 pA/um	 110.3000000 uS	 11.03000000 uS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 4.98463 mA	 -1.02819 nA	 498.4630000 uA/um	 -102.8190000 pA/um	 110.8000000 uS	 11.08000000 uS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 4.99009 mA	 -1.02604 nA	 499.0090000 uA/um	 -102.6040000 pA/um	 112.3000000 uS	 11.23000000 uS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 4.99586 mA	 -1.02503 nA	 499.5860000 uA/um	 -102.5030000 pA/um	 113.4000000 uS	 11.34000000 uS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 5.00143 mA	 -1.01701 nA	 500.1430000 uA/um	 -101.7010000 pA/um	 113.0000000 uS	 11.30000000 uS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 5.00716 mA	 -1.02141 nA	 500.7160000 uA/um	 -102.1410000 pA/um	 114.5000000 uS	 11.45000000 uS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 5.01288 mA	 -1.01984 nA	 501.2880000 uA/um	 -101.9840000 pA/um	 114.5000000 uS	 11.45000000 uS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 5.01861 mA	 -1.01990 nA	 501.8610000 uA/um	 -101.9900000 pA/um	 115.4000000 uS	 11.54000000 uS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 5.02442 mA	 -1.01741 nA	 502.4420000 uA/um	 -101.7410000 pA/um	 116.4000000 uS	 11.64000000 uS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 5.03025 mA	 -1.01800 nA	 503.0250000 uA/um	 -101.8000000 pA/um	 115.8000000 uS	 11.58000000 uS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 5.03600 mA	 -1.01497 nA	 503.6000000 uA/um	 -101.4970000 pA/um	 117.2000000 uS	 11.72000000 uS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 5.04197 mA	 -1.01512 nA	 504.1970000 uA/um	 -101.5120000 pA/um	 117.4000000 uS	 11.74000000 uS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 5.04774 mA	 -1.01380 nA	 504.7740000 uA/um	 -101.3800000 pA/um	 115.8000000 uS	 11.58000000 uS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 5.05355 mA	 -1.01393 nA	 505.3550000 uA/um	 -101.3930000 pA/um	 118.1000000 uS	 11.81000000 uS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 5.05955 mA	 -1.01038 nA	 505.9550000 uA/um	 -101.0380000 pA/um	 118.7000000 uS	 11.87000000 uS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 5.06542 mA	 -1.01025 nA	 506.5420000 uA/um	 -101.0250000 pA/um	 117.5000000 uS	 11.75000000 uS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 5.07130 mA	 -1.00821 nA	 507.1300000 uA/um	 -100.8210000 pA/um	 117.7000000 uS	 11.77000000 uS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 5.07719 mA	 -1.00806 nA	 507.7190000 uA/um	 -100.8060000 pA/um	 118.9000000 uS	 11.89000000 uS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 5.08319 mA	 -996.77 pA	 508.3190000 uA/um	 -99.67700000 pA/um	 119.8000000 uS	 11.98000000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 5.08917 mA	 -1.00671 nA	 508.9170000 uA/um	 -100.6710000 pA/um	 118.1000000 uS	 11.81000000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 5.09500 mA	 -998.47 pA	 509.5000000 uA/um	 -99.84700000 pA/um	 117.9000000 uS	 11.79000000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 5.10096 mA	 -997.51 pA	 510.0960000 uA/um	 -99.75100000 pA/um	 119.3000000 uS	 11.93000000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 5.10693 mA	 -997.20 pA	 510.6930000 uA/um	 -99.72000000 pA/um	 118.2000000 uS	 11.82000000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 5.11278 mA	 -996.63 pA	 511.2780000 uA/um	 -99.66300000 pA/um	 117.4000000 uS	 11.74000000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 5.11867 mA	 -995.51 pA	 511.8670000 uA/um	 -99.55100000 pA/um	 120.9000000 uS	 12.09000000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 5.12487 mA	 -999.39 pA	 512.4870000 uA/um	 -99.93900000 pA/um	 121.3000000 uS	 12.13000000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 5.13080 mA	 -999.30 pA	 513.0800000 uA/um	 -99.93000000 pA/um	 118.4000000 uS	 11.84000000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 5.13671 mA	 -997.17 pA	 513.6710000 uA/um	 -99.71700000 pA/um	 117.8000000 uS	 11.78000000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 5.14258 mA	 -991.03 pA	 514.2580000 uA/um	 -99.10300000 pA/um	 116.7000000 uS	 11.67000000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 5.14838 mA	 -993.59 pA	 514.8380000 uA/um	 -99.35900000 pA/um	 118.5000000 uS	 11.85000000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 5.15443 mA	 -994.93 pA	 515.4430000 uA/um	 -99.49300000 pA/um	 121.2000000 uS	 12.12000000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 5.16050 mA	 -993.10 pA	 516.0500000 uA/um	 -99.31000000 pA/um	 117.3000000 uS	 11.73000000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 5.16616 mA	 -992.45 pA	 516.6160000 uA/um	 -99.24500000 pA/um	 114.3000000 uS	 11.43000000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 5.17193 mA	 -991.28 pA	 517.1930000 uA/um	 -99.12800000 pA/um	 117.9000000 uS	 11.79000000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 5.17795 mA	 -990.50 pA	 517.7950000 uA/um	 -99.05000000 pA/um	 118.7000000 uS	 11.87000000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 5.18380 mA	 -989.55 pA	 518.3800000 uA/um	 -98.95500000 pA/um	 118.3000000 uS	 11.83000000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 5.18978 mA	 -991.58 pA	 518.9780000 uA/um	 -99.15800000 pA/um	 116.7000000 uS	 11.67000000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 5.19547 mA	 -989.50 pA	 519.5470000 uA/um	 -98.95000000 pA/um	 115.9000000 uS	 11.59000000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 5.20137 mA	 -979.58 pA	 520.1370000 uA/um	 -97.95800000 pA/um	 116.2000000 uS	 11.62000000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 5.20709 mA	 -981.49 pA	 520.7090000 uA/um	 -98.14900000 pA/um	 115.6000000 uS	 11.56000000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 5.21293 mA	 -990.37 pA	 521.2930000 uA/um	 -99.03700000 pA/um	 117.6000000 uS	 11.76000000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 5.21885 mA	 -983.41 pA	 521.8850000 uA/um	 -98.34100000 pA/um	 117.2000000 uS	 11.72000000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 5.22465 mA	 -1.00451 nA	 522.4650000 uA/um	 -100.4510000 pA/um	 116.5000000 uS	 11.65000000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 5.23050 mA	 -1.01019 nA	 523.0500000 uA/um	 -101.0190000 pA/um	 117.2000000 uS	 11.72000000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 5.23637 mA	 -1.01118 nA	 523.6370000 uA/um	 -101.1180000 pA/um	 115.2000000 uS	 11.52000000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 5.24202 mA	 -1.00914 nA	 524.2020000 uA/um	 -100.9140000 pA/um	 114.3000000 uS	 11.43000000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 5.24780 mA	 -1.00814 nA	 524.7800000 uA/um	 -100.8140000 pA/um	 114.2000000 uS	 11.42000000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 5.25344 mA	 -1.00783 nA	 525.3440000 uA/um	 -100.7830000 pA/um	 113.3000000 uS	 11.33000000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 5.25913 mA	 -1.00750 nA	 525.9130000 uA/um	 -100.7500000 pA/um	 114.2000000 uS	 11.42000000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 5.26486 mA	 -1.00721 nA	 526.4860000 uA/um	 -100.7210000 pA/um	 113.8000000 uS	 11.38000000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 5.27051 mA	 -1.00533 nA	 527.0510000 uA/um	 -100.5330000 pA/um	 112.8000000 uS	 11.28000000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 5.27614 mA	 -1.00549 nA	 527.6140000 uA/um	 -100.5490000 pA/um	 112.9000000 uS	 11.29000000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 5.28180 mA	 -1.00547 nA	 528.1800000 uA/um	 -100.5470000 pA/um	 112.1000000 uS	 11.21000000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 5.28735 mA	 -1.00476 nA	 528.7350000 uA/um	 -100.4760000 pA/um	 112.2000000 uS	 11.22000000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 5.29302 mA	 -1.00225 nA	 529.3020000 uA/um	 -100.2250000 pA/um	 112.0000000 uS	 11.20000000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 5.29855 mA	 -1.00475 nA	 529.8550000 uA/um	 -100.4750000 pA/um	 107.9000000 uS	 10.79000000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 5.30381 mA	 -1.00270 nA	 530.3810000 uA/um	 -100.2700000 pA/um	 109.9000000 uS	 10.99000000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 5.30954 mA	 -1.00308 nA	 530.9540000 uA/um	 -100.3080000 pA/um	 113.6000000 uS	 11.36000000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 5.31517 mA	 -1.00072 nA	 531.5170000 uA/um	 -100.0720000 pA/um	 111.1000000 uS	 11.11000000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 5.32065 mA	 -1.00260 nA	 532.0650000 uA/um	 -100.2600000 pA/um	 107.3000000 uS	 10.73000000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 5.32590 mA	 -1.00178 nA	 532.5900000 uA/um	 -100.1780000 pA/um	 109.7000000 uS	 10.97000000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 5.33162 mA	 -1.00168 nA	 533.1620000 uA/um	 -100.1680000 pA/um	 111.5000000 uS	 11.15000000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 5.33705 mA	 -999.01 pA	 533.7050000 uA/um	 -99.90100000 pA/um	 108.0000000 uS	 10.80000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 5.34242 mA	 -1.00068 nA	 534.2420000 uA/um	 -100.0680000 pA/um	 108.0000000 uS	 10.80000000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 5.34785 mA	 -998.72 pA	 534.7850000 uA/um	 -99.87200000 pA/um	 107.8000000 uS	 10.78000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 5.35320 mA	 -998.76 pA	 535.3200000 uA/um	 -99.87600000 pA/um	 107.2000000 uS	 10.72000000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 5.35857 mA	 -998.08 pA	 535.8570000 uA/um	 -99.80800000 pA/um	 108.0000000 uS	 10.80000000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 5.36400 mA	 -997.92 pA	 536.4000000 uA/um	 -99.79200000 pA/um	 107.6000000 uS	 10.76000000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 5.36933 mA	 -996.37 pA	 536.9330000 uA/um	 -99.63700000 pA/um	 106.8000000 uS	 10.68000000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 5.37468 mA	 -996.23 pA	 537.4680000 uA/um	 -99.62300000 pA/um	 106.1000000 uS	 10.61000000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 5.37994 mA	 -996.74 pA	 537.9940000 uA/um	 -99.67400000 pA/um	 106.0000000 uS	 10.60000000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 5.38528 mA	 -997.12 pA	 538.5280000 uA/um	 -99.71200000 pA/um	 104.7000000 uS	 10.47000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 5.39041 mA	 -994.92 pA	 539.0410000 uA/um	 -99.49200000 pA/um	 104.1000000 uS	 10.41000000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 5.39569 mA	 -994.10 pA	 539.5690000 uA/um	 -99.41000000 pA/um	 104.9000000 uS	 10.49000000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 5.40090 mA	 -994.15 pA	 540.0900000 uA/um	 -99.41500000 pA/um	 103.8000000 uS	 10.38000000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 5.40607 mA	 -994.74 pA	 540.6070000 uA/um	 -99.47400000 pA/um	 102.1000000 uS	 10.21000000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 5.41111 mA	 -993.80 pA	 541.1110000 uA/um	 -99.38000000 pA/um	 103.6000000 uS	 10.36000000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 5.41643 mA	 -994.11 pA	 541.6430000 uA/um	 -99.41100000 pA/um	 105.4000000 uS	 10.54000000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 5.42165 mA	 -991.06 pA	 542.1650000 uA/um	 -99.10600000 pA/um	 103.4000000 uS	 10.34000000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 5.42677 mA	 -991.51 pA	 542.6770000 uA/um	 -99.15100000 pA/um	 101.7000000 uS	 10.17000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 5.43182 mA	 -992.08 pA	 543.1820000 uA/um	 -99.20800000 pA/um	 100.7000000 uS	 10.07000000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 5.43684 mA	 -990.41 pA	 543.6840000 uA/um	 -99.04100000 pA/um	 100.0000000 uS	 10.00000000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 5.44182 mA	 -984.69 pA	 544.1820000 uA/um	 -98.46900000 pA/um	 101.4000000 uS	 10.14000000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 5.44698 mA	 -984.41 pA	 544.6980000 uA/um	 -98.44100000 pA/um	 101.0000000 uS	 10.10000000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 5.45192 mA	 -984.34 pA	 545.1920000 uA/um	 -98.43400000 pA/um	 98.10000000 uS	 9.810000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 5.45679 mA	 -982.37 pA	 545.6790000 uA/um	 -98.23700000 pA/um	 100.1000000 uS	 10.01000000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 5.46193 mA	 -981.73 pA	 546.1930000 uA/um	 -98.17300000 pA/um	 101.3000000 uS	 10.13000000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 5.46692 mA	 -981.77 pA	 546.6920000 uA/um	 -98.17700000 pA/um	 100.0000000 uS	 10.00000000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 5.47193 mA	 -986.58 pA	 547.1930000 uA/um	 -98.65800000 pA/um	 97.20000000 uS	 9.720000000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 5.47664 mA	 -971.55 pA	 547.6640000 uA/um	 -97.15500000 pA/um	 96.80000000 uS	 9.680000000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 5.48161 mA	 -983.28 pA	 548.1610000 uA/um	 -98.32800000 pA/um	 98.00000000 uS	 9.800000000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 5.48644 mA	 -981.88 pA	 548.6440000 uA/um	 -98.18800000 pA/um	 98.60000000 uS	 9.860000000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 5.49147 mA	 -983.06 pA	 549.1470000 uA/um	 -98.30600000 pA/um	 97.70000000 uS	 9.770000000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 5.49621 mA	 -983.19 pA	 549.6210000 uA/um	 -98.31900000 pA/um	 96.20000000 uS	 9.620000000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 5.50109 mA	 -981.78 pA	 550.1090000 uA/um	 -98.17800000 pA/um	 96.30000000 uS	 9.630000000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 5.50584 mA	 -977.53 pA	 550.5840000 uA/um	 -97.75300000 pA/um	 96.50000000 uS	 9.650000000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 5.51074 mA	 -981.05 pA	 551.0740000 uA/um	 -98.10500000 pA/um	 98.00000000 uS	 9.800000000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 4.76499 mA	 -3.84596 nA	 476.4990000 uA/um	 -384.5960000 pA/um	 62.20000000 uS	 6.220000000 uS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 4.76810 mA	 -3.85315 nA	 476.8100000 uA/um	 -385.3150000 pA/um	 61.60000000 uS	 6.160000000 uS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 4.77115 mA	 -3.84471 nA	 477.1150000 uA/um	 -384.4710000 pA/um	 62.00000000 uS	 6.200000000 uS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 4.77430 mA	 -3.85310 nA	 477.4300000 uA/um	 -385.3100000 pA/um	 63.30000000 uS	 6.330000000 uS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 4.77748 mA	 -3.84922 nA	 477.7480000 uA/um	 -384.9220000 pA/um	 63.90000000 uS	 6.390000000 uS/um
147	 -1.7500 V	 0 V	 2.0000 V	 -500.00 mV	 4.78069 mA	 -3.81791 nA	 478.0690000 uA/um	 -381.7910000 pA/um	 64.50000000 uS	 6.450000000 uS/um
