Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 449.181 nA	 2.484 pA	 44.91810000 nA/um	 248.4000000 fA/um	 1.550000000 nS	 155.0000000 pS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 449.010 nA	 2.345 pA	 44.90100000 nA/um	 234.5000000 fA/um	 -2.170000000 nS	 -217.0000000 pS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 448.964 nA	 2.181 pA	 44.89640000 nA/um	 218.1000000 fA/um	 310.0000000 pS	 31.00000000 pS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 449.041 nA	 2.342 pA	 44.90410000 nA/um	 234.2000000 fA/um	 2.660000000 nS	 266.0000000 pS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 449.230 nA	 1.994 pA	 44.92300000 nA/um	 199.4000000 fA/um	 2.680000000 nS	 268.0000000 pS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 449.309 nA	 2.234 pA	 44.93090000 nA/um	 223.4000000 fA/um	 -1.870000000 nS	 -187.0000000 pS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 449.043 nA	 2.540 pA	 44.90430000 nA/um	 254.0000000 fA/um	 -3.980000000 nS	 -398.0000000 pS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 448.911 nA	 2.572 pA	 44.89110000 nA/um	 257.2000000 fA/um	 -1.880000000 nS	 -188.0000000 pS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 448.855 nA	 2.762 pA	 44.88550000 nA/um	 276.2000000 fA/um	 710.0000000 pS	 71.00000000 pS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 448.982 nA	 2.601 pA	 44.89820000 nA/um	 260.1000000 fA/um	 770.0000000 pS	 77.00000000 pS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 448.932 nA	 2.924 pA	 44.89320000 nA/um	 292.4000000 fA/um	 -17.28000000 nS	 -1.728000000 nS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 447.254 nA	 -949 fA	 44.72540000 nA/um	 -94.90000000 fA/um	 -22.51000000 nS	 -2.251000000 nS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 446.681 nA	 -864 fA	 44.66810000 nA/um	 -86.40000000 fA/um	 -5.120000000 nS	 -512.0000000 pS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 446.742 nA	 -1.012 pA	 44.67420000 nA/um	 -101.2000000 fA/um	 1.430000000 nS	 143.0000000 pS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 446.824 nA	 -909 fA	 44.68240000 nA/um	 -90.90000000 fA/um	 1.510000000 nS	 151.0000000 pS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 446.893 nA	 -938 fA	 44.68930000 nA/um	 -93.80000000 fA/um	 40.00000000 pS	 4.000000000 pS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 446.828 nA	 -783 fA	 44.68280000 nA/um	 -78.30000000 fA/um	 -620.0000000 pS	 -62.00000000 pS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 446.831 nA	 -933 fA	 44.68310000 nA/um	 -93.30000000 fA/um	 290.0000000 pS	 29.00000000 pS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 446.857 nA	 -809 fA	 44.68570000 nA/um	 -80.90000000 fA/um	 3.470000000 nS	 347.0000000 pS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 447.178 nA	 -836 fA	 44.71780000 nA/um	 -83.60000000 fA/um	 690.0000000 pS	 69.00000000 pS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 446.926 nA	 -934 fA	 44.69260000 nA/um	 -93.40000000 fA/um	 -3.540000000 nS	 -354.0000000 pS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 446.824 nA	 -1.049 pA	 44.68240000 nA/um	 -104.9000000 fA/um	 -640.0000000 pS	 -64.00000000 pS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 446.862 nA	 -796 fA	 44.68620000 nA/um	 -79.60000000 fA/um	 -1.140000000 nS	 -114.0000000 pS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 446.710 nA	 -940 fA	 44.67100000 nA/um	 -94.00000000 fA/um	 -1.390000000 nS	 -139.0000000 pS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 446.723 nA	 -789 fA	 44.67230000 nA/um	 -78.90000000 fA/um	 -650.0000000 pS	 -65.00000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 446.645 nA	 -857 fA	 44.66450000 nA/um	 -85.70000000 fA/um	 -1.520000000 nS	 -152.0000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 446.571 nA	 -958 fA	 44.65710000 nA/um	 -95.80000000 fA/um	 5.130000000 nS	 513.0000000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 447.158 nA	 -1.307 pA	 44.71580000 nA/um	 -130.7000000 fA/um	 8.410000000 nS	 841.0000000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 447.412 nA	 -1.022 pA	 44.74120000 nA/um	 -102.2000000 fA/um	 19.96000000 nS	 1.996000000 nS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 449.154 nA	 -693 fA	 44.91540000 nA/um	 -69.30000000 fA/um	 62.62000000 nS	 6.262000000 nS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 453.674 nA	 -850 fA	 45.36740000 nA/um	 -85.00000000 fA/um	 148.8600000 nS	 14.88600000 nS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 464.040 nA	 -847 fA	 46.40400000 nA/um	 -84.70000000 fA/um	 324.2500000 nS	 32.42500000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 486.099 nA	 -985 fA	 48.60990000 nA/um	 -98.50000000 fA/um	 632.0300000 nS	 63.20300000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 527.243 nA	 -951 fA	 52.72430000 nA/um	 -95.10000000 fA/um	 1.097290000 uS	 109.7290000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 595.828 nA	 -911 fA	 59.58280000 nA/um	 -91.10000000 fA/um	 1.724860000 uS	 172.4860000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 699.729 nA	 -729 fA	 69.97290000 nA/um	 -72.90000000 fA/um	 2.399700000 uS	 239.9700000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 835.798 nA	 -914 fA	 83.57980000 nA/um	 -91.40000000 fA/um	 3.008910000 uS	 300.8910000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 1.00062 uA	 -522 fA	 100.0620000 nA/um	 -52.20000000 fA/um	 3.646520000 uS	 364.6520000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 1.20045 uA	 -969 fA	 120.0450000 nA/um	 -96.90000000 fA/um	 4.210800000 uS	 421.0800000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 1.42170 uA	 -1.131 pA	 142.1700000 nA/um	 -113.1000000 fA/um	 4.510300000 uS	 451.0300000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 1.65148 uA	 -929 fA	 165.1480000 nA/um	 -92.90000000 fA/um	 4.669800000 uS	 466.9800000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 1.88868 uA	 -784 fA	 188.8680000 nA/um	 -78.40000000 fA/um	 4.893900000 uS	 489.3900000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 2.14087 uA	 -1.043 pA	 214.0870000 nA/um	 -104.3000000 fA/um	 5.053200000 uS	 505.3200000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 2.39400 uA	 -852 fA	 239.4000000 nA/um	 -85.20000000 fA/um	 5.029400000 uS	 502.9400000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 2.64381 uA	 -950 fA	 264.3810000 nA/um	 -95.00000000 fA/um	 5.077500000 uS	 507.7500000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 2.90175 uA	 -932 fA	 290.1750000 nA/um	 -93.20000000 fA/um	 5.044900000 uS	 504.4900000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 3.14830 uA	 -906 fA	 314.8300000 nA/um	 -90.60000000 fA/um	 5.006400000 uS	 500.6400000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 3.40239 uA	 -880 fA	 340.2390000 nA/um	 -88.00000000 fA/um	 5.013900000 uS	 501.3900000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 3.64969 uA	 -881 fA	 364.9690000 nA/um	 -88.10000000 fA/um	 4.920100000 uS	 492.0100000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 3.89440 uA	 -867 fA	 389.4400000 nA/um	 -86.70000000 fA/um	 4.866800000 uS	 486.6800000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 4.13637 uA	 -911 fA	 413.6370000 nA/um	 -91.10000000 fA/um	 4.803900000 uS	 480.3900000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 4.37479 uA	 -847 fA	 437.4790000 nA/um	 -84.70000000 fA/um	 4.765300000 uS	 476.5300000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 4.61290 uA	 -1.031 pA	 461.2900000 nA/um	 -103.1000000 fA/um	 4.690000000 uS	 469.0000000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 4.84379 uA	 -970 fA	 484.3790000 nA/um	 -97.00000000 fA/um	 4.575800000 uS	 457.5800000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 5.07048 uA	 -940 fA	 507.0480000 nA/um	 -94.00000000 fA/um	 4.525500000 uS	 452.5500000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 5.29634 uA	 -917 fA	 529.6340000 nA/um	 -91.70000000 fA/um	 4.463400000 uS	 446.3400000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 5.51682 uA	 -824 fA	 551.6820000 nA/um	 -82.40000000 fA/um	 4.396900000 uS	 439.6900000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 5.73603 uA	 -902 fA	 573.6030000 nA/um	 -90.20000000 fA/um	 4.305700000 uS	 430.5700000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 5.94739 uA	 -817 fA	 594.7390000 nA/um	 -81.70000000 fA/um	 4.199300000 uS	 419.9300000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 6.15596 uA	 -1.077 pA	 615.5960000 nA/um	 -107.7000000 fA/um	 4.136500000 uS	 413.6500000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 6.36104 uA	 -747 fA	 636.1040000 nA/um	 -74.70000000 fA/um	 4.065900000 uS	 406.5900000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 6.56255 uA	 -978 fA	 656.2550000 nA/um	 -97.80000000 fA/um	 3.993300000 uS	 399.3300000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 6.76037 uA	 -900 fA	 676.0370000 nA/um	 -90.00000000 fA/um	 3.957000000 uS	 395.7000000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 6.95825 uA	 -980 fA	 695.8250000 nA/um	 -98.00000000 fA/um	 3.904100000 uS	 390.4100000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 7.15078 uA	 -1.051 pA	 715.0780000 nA/um	 -105.1000000 fA/um	 3.818700000 uS	 381.8700000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 7.34012 uA	 -885 fA	 734.0120000 nA/um	 -88.50000000 fA/um	 3.733100000 uS	 373.3100000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 7.52409 uA	 -773 fA	 752.4090000 nA/um	 -77.30000000 fA/um	 3.678900000 uS	 367.8900000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 7.70801 uA	 -905 fA	 770.8010000 nA/um	 -90.50000000 fA/um	 3.658400000 uS	 365.8400000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 7.88993 uA	 -885 fA	 788.9930000 nA/um	 -88.50000000 fA/um	 3.568800000 uS	 356.8800000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 8.06489 uA	 -790 fA	 806.4890000 nA/um	 -79.00000000 fA/um	 3.482500000 uS	 348.2500000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 8.23818 uA	 -1.015 pA	 823.8180000 nA/um	 -101.5000000 fA/um	 3.416800000 uS	 341.6800000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 8.40657 uA	 -996 fA	 840.6570000 nA/um	 -99.60000000 fA/um	 3.335400000 uS	 333.5400000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 8.57172 uA	 -840 fA	 857.1720000 nA/um	 -84.00000000 fA/um	 3.322600000 uS	 332.2600000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 8.73883 uA	 -817 fA	 873.8830000 nA/um	 -81.70000000 fA/um	 3.280900000 uS	 328.0900000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 8.89981 uA	 -973 fA	 889.9810000 nA/um	 -97.30000000 fA/um	 3.193500000 uS	 319.3500000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 9.05818 uA	 -874 fA	 905.8180000 nA/um	 -87.40000000 fA/um	 3.116500000 uS	 311.6500000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 9.21146 uA	 -807 fA	 921.1460000 nA/um	 -80.70000000 fA/um	 3.054700000 uS	 305.4700000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 9.36365 uA	 -1.028 pA	 936.3650000 nA/um	 -102.8000000 fA/um	 3.046200000 uS	 304.6200000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 9.51608 uA	 -1.008 pA	 951.6080000 nA/um	 -100.8000000 fA/um	 2.983800000 uS	 298.3800000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 9.66203 uA	 -921 fA	 966.2030000 nA/um	 -92.10000000 fA/um	 2.915000000 uS	 291.5000000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 9.80758 uA	 -980 fA	 980.7580000 nA/um	 -98.00000000 fA/um	 2.863000000 uS	 286.3000000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 9.94833 uA	 -1.090 pA	 994.8330000 nA/um	 -109.0000000 fA/um	 2.783300000 uS	 278.3300000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 10.08591 uA	 -957 fA	 1.008591000 uA/um	 -95.70000000 fA/um	 2.749000000 uS	 274.9000000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 10.22323 uA	 -828 fA	 1.022323000 uA/um	 -82.80000000 fA/um	 2.734700000 uS	 273.4700000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 10.35938 uA	 -960 fA	 1.035938000 uA/um	 -96.00000000 fA/um	 2.694000000 uS	 269.4000000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 10.49263 uA	 -905 fA	 1.049263000 uA/um	 -90.50000000 fA/um	 2.666200000 uS	 266.6200000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 10.62600 uA	 -995 fA	 1.062600000 uA/um	 -99.50000000 fA/um	 2.606300000 uS	 260.6300000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 10.75326 uA	 -935 fA	 1.075326000 uA/um	 -93.50000000 fA/um	 2.574800000 uS	 257.4800000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 10.88348 uA	 -948 fA	 1.088348000 uA/um	 -94.80000000 fA/um	 2.561200000 uS	 256.1200000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 11.00938 uA	 -935 fA	 1.100938000 uA/um	 -93.50000000 fA/um	 2.503800000 uS	 250.3800000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 11.13386 uA	 -1.116 pA	 1.113386000 uA/um	 -111.6000000 fA/um	 2.462400000 uS	 246.2400000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 11.25562 uA	 -774 fA	 1.125562000 uA/um	 -77.40000000 fA/um	 2.420700000 uS	 242.0700000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 11.37593 uA	 -1.012 pA	 1.137593000 uA/um	 -101.2000000 fA/um	 2.350800000 uS	 235.0800000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 11.4907 uA	 -768 fA	 1.149070000 uA/um	 -76.80000000 fA/um	 2.360700000 uS	 236.0700000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 11.6120 uA	 -892 fA	 1.161200000 uA/um	 -89.20000000 fA/um	 2.344000000 uS	 234.4000000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 11.7251 uA	 -1.006 pA	 1.172510000 uA/um	 -100.6000000 fA/um	 2.226000000 uS	 222.6000000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 11.8346 uA	 -883 fA	 1.183460000 uA/um	 -88.30000000 fA/um	 2.204000000 uS	 220.4000000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 11.9455 uA	 -979 fA	 1.194550000 uA/um	 -97.90000000 fA/um	 2.186000000 uS	 218.6000000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 12.0532 uA	 -838 fA	 1.205320000 uA/um	 -83.80000000 fA/um	 2.174000000 uS	 217.4000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 12.1629 uA	 -919 fA	 1.216290000 uA/um	 -91.90000000 fA/um	 2.141000000 uS	 214.1000000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 12.2673 uA	 -1.017 pA	 1.226730000 uA/um	 -101.7000000 fA/um	 2.103000000 uS	 210.3000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 12.3732 uA	 -903 fA	 1.237320000 uA/um	 -90.30000000 fA/um	 2.069000000 uS	 206.9000000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 12.4742 uA	 -1.041 pA	 1.247420000 uA/um	 -104.1000000 fA/um	 2.029000000 uS	 202.9000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 12.5761 uA	 -1.043 pA	 1.257610000 uA/um	 -104.3000000 fA/um	 1.995000000 uS	 199.5000000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 12.6737 uA	 -932 fA	 1.267370000 uA/um	 -93.20000000 fA/um	 1.935000000 uS	 193.5000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 12.7696 uA	 -944 fA	 1.276960000 uA/um	 -94.40000000 fA/um	 1.902000000 uS	 190.2000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 12.8639 uA	 -1.145 pA	 1.286390000 uA/um	 -114.5000000 fA/um	 1.897000000 uS	 189.7000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 12.9593 uA	 -1.009 pA	 1.295930000 uA/um	 -100.9000000 fA/um	 1.922000000 uS	 192.2000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 13.0561 uA	 -1.208 pA	 1.305610000 uA/um	 -120.8000000 fA/um	 1.897000000 uS	 189.7000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 13.1490 uA	 -938 fA	 1.314900000 uA/um	 -93.80000000 fA/um	 1.847000000 uS	 184.7000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 13.2408 uA	 -947 fA	 1.324080000 uA/um	 -94.70000000 fA/um	 1.836000000 uS	 183.6000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 344.926 nA	 -120.198 pA	 34.49260000 nA/um	 -12.01980000 pA/um	 -3.900000000 nS	 -390.0000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 344.731 nA	 -121.041 pA	 34.47310000 nA/um	 -12.10410000 pA/um	 -550.0000000 pS	 -55.00000000 pS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 344.871 nA	 -119.645 pA	 34.48710000 nA/um	 -11.96450000 pA/um	 -1.170000000 nS	 -117.0000000 pS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 344.614 nA	 -119.617 pA	 34.46140000 nA/um	 -11.96170000 pA/um	 -1.040000000 nS	 -104.0000000 pS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 344.767 nA	 -119.942 pA	 34.47670000 nA/um	 -11.99420000 pA/um	 1.520000000 nS	 152.0000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 344.766 nA	 -120.143 pA	 34.47660000 nA/um	 -12.01430000 pA/um	 1.040000000 nS	 104.0000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 344.871 nA	 -119.404 pA	 34.48710000 nA/um	 -11.94040000 pA/um	 2.590000000 nS	 259.0000000 pS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 345.025 nA	 -119.194 pA	 34.50250000 nA/um	 -11.91940000 pA/um	 -1.400000000 nS	 -140.0000000 pS/um
150	 -1.6000 V	 0 V	 10.00 mV	 -500.00 mV	 344.731 nA	 -119.269 pA	 34.47310000 nA/um	 -11.92690000 pA/um	 -2.620000000 nS	 -262.0000000 pS/um
