Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
17	 -1.2000 V	 0 V	 2.0000 V	 0 V	 18.9083 nA	 -12.5022 nA	 1.890830000 nA/um	 -1.250220000 nA/um	 522.0000000 pS	 52.20000000 pS/um
18	 -1.1500 V	 0 V	 2.0000 V	 0 V	 18.9423 nA	 -12.4894 nA	 1.894230000 nA/um	 -1.248940000 nA/um	 -212.0000000 pS	 -21.20000000 pS/um
19	 -1.1000 V	 0 V	 2.0000 V	 0 V	 18.8871 nA	 -12.4573 nA	 1.888710000 nA/um	 -1.245730000 nA/um	 -474.0000000 pS	 -47.40000000 pS/um
20	 -1.0500 V	 0 V	 2.0000 V	 0 V	 18.8949 nA	 -12.4737 nA	 1.889490000 nA/um	 -1.247370000 nA/um	 -46.00000000 pS	 -4.600000000 pS/um
21	 -1.0000 V	 0 V	 2.0000 V	 0 V	 18.8825 nA	 -12.4638 nA	 1.888250000 nA/um	 -1.246380000 nA/um	 -215.0000000 pS	 -21.50000000 pS/um
22	 -950.0 mV	 0 V	 2.0000 V	 0 V	 18.8734 nA	 -12.4575 nA	 1.887340000 nA/um	 -1.245750000 nA/um	 76.00000000 pS	 7.600000000 pS/um
23	 -900.0 mV	 0 V	 2.0000 V	 0 V	 18.8901 nA	 -12.4677 nA	 1.889010000 nA/um	 -1.246770000 nA/um	 119.0000000 pS	 11.90000000 pS/um
24	 -850.0 mV	 0 V	 2.0000 V	 0 V	 18.8853 nA	 -12.4645 nA	 1.888530000 nA/um	 -1.246450000 nA/um	 -121.0000000 pS	 -12.10000000 pS/um
25	 -800.0 mV	 0 V	 2.0000 V	 0 V	 18.8780 nA	 -12.4513 nA	 1.887800000 nA/um	 -1.245130000 nA/um	 -137.0000000 pS	 -13.70000000 pS/um
26	 -750.0 mV	 0 V	 2.0000 V	 0 V	 18.8716 nA	 -12.4593 nA	 1.887160000 nA/um	 -1.245930000 nA/um	 -2.000000000 pS	 -200.0000000 fS/um
27	 -700.0 mV	 0 V	 2.0000 V	 0 V	 18.8778 nA	 -12.4661 nA	 1.887780000 nA/um	 -1.246610000 nA/um	 159.0000000 pS	 15.90000000 pS/um
28	 -650.0 mV	 0 V	 2.0000 V	 0 V	 18.8875 nA	 -12.4576 nA	 1.888750000 nA/um	 -1.245760000 nA/um	 318.0000000 pS	 31.80000000 pS/um
29	 -600.0 mV	 0 V	 2.0000 V	 0 V	 18.9096 nA	 -12.4794 nA	 1.890960000 nA/um	 -1.247940000 nA/um	 -29.00000000 pS	 -2.900000000 pS/um
30	 -550.0 mV	 0 V	 2.0000 V	 0 V	 18.8846 nA	 -12.4729 nA	 1.888460000 nA/um	 -1.247290000 nA/um	 -211.0000000 pS	 -21.10000000 pS/um
31	 -500.0 mV	 0 V	 2.0000 V	 0 V	 18.8885 nA	 -12.4687 nA	 1.888850000 nA/um	 -1.246870000 nA/um	 -57.00000000 pS	 -5.700000000 pS/um
32	 -450.0 mV	 0 V	 2.0000 V	 0 V	 18.8789 nA	 -12.4582 nA	 1.887890000 nA/um	 -1.245820000 nA/um	 -100.0000000 pS	 -10.00000000 pS/um
33	 -400.0 mV	 0 V	 2.0000 V	 0 V	 18.8785 nA	 -12.4506 nA	 1.887850000 nA/um	 -1.245060000 nA/um	 86.00000000 pS	 8.600000000 pS/um
34	 -350.0 mV	 0 V	 2.0000 V	 0 V	 18.8875 nA	 -12.4659 nA	 1.888750000 nA/um	 -1.246590000 nA/um	 315.0000000 pS	 31.50000000 pS/um
35	 -300.0 mV	 0 V	 2.0000 V	 0 V	 18.9100 nA	 -12.4766 nA	 1.891000000 nA/um	 -1.247660000 nA/um	 291.0000000 pS	 29.10000000 pS/um
36	 -250.0 mV	 0 V	 2.0000 V	 0 V	 18.9166 nA	 -12.4779 nA	 1.891660000 nA/um	 -1.247790000 nA/um	 -4.000000000 pS	 -400.0000000 fS/um
37	 -200.0 mV	 0 V	 2.0000 V	 0 V	 18.9096 nA	 -12.4788 nA	 1.890960000 nA/um	 -1.247880000 nA/um	 -66.00000000 pS	 -6.600000000 pS/um
38	 -150.0 mV	 0 V	 2.0000 V	 0 V	 18.9100 nA	 -12.4831 nA	 1.891000000 nA/um	 -1.248310000 nA/um	 -45.00000000 pS	 -4.500000000 pS/um
39	 -100.0 mV	 0 V	 2.0000 V	 0 V	 18.9051 nA	 -12.4624 nA	 1.890510000 nA/um	 -1.246240000 nA/um	 61.00000000 pS	 6.100000000 pS/um
40	 -50.0 mV	 0 V	 2.0000 V	 0 V	 18.9161 nA	 -12.4701 nA	 1.891610000 nA/um	 -1.247010000 nA/um	 84.00000000 pS	 8.400000000 pS/um
41	 0 V	 0 V	 2.0000 V	 0 V	 18.9135 nA	 -12.4688 nA	 1.891350000 nA/um	 -1.246880000 nA/um	 -283.0000000 pS	 -28.30000000 pS/um
42	 50.0 mV	 0 V	 2.0000 V	 0 V	 18.8878 nA	 -12.4553 nA	 1.888780000 nA/um	 -1.245530000 nA/um	 -247.0000000 pS	 -24.70000000 pS/um
43	 100.0 mV	 0 V	 2.0000 V	 0 V	 18.8888 nA	 -12.4680 nA	 1.888880000 nA/um	 -1.246800000 nA/um	 34.00000000 pS	 3.400000000 pS/um
44	 150.0 mV	 0 V	 2.0000 V	 0 V	 18.8912 nA	 -12.4544 nA	 1.889120000 nA/um	 -1.245440000 nA/um	 -4.000000000 pS	 -400.0000000 fS/um
45	 200.0 mV	 0 V	 2.0000 V	 0 V	 18.8884 nA	 -12.4582 nA	 1.888840000 nA/um	 -1.245820000 nA/um	 -74.00000000 pS	 -7.400000000 pS/um
46	 250.0 mV	 0 V	 2.0000 V	 0 V	 18.8838 nA	 -12.4585 nA	 1.888380000 nA/um	 -1.245850000 nA/um	 -21.00000000 pS	 -2.100000000 pS/um
47	 300.0 mV	 0 V	 2.0000 V	 0 V	 18.8863 nA	 -12.4583 nA	 1.888630000 nA/um	 -1.245830000 nA/um	 4.000000000 pS	 400.0000000 fS/um
48	 350.0 mV	 0 V	 2.0000 V	 0 V	 18.8842 nA	 -12.4577 nA	 1.888420000 nA/um	 -1.245770000 nA/um	 -13.00000000 pS	 -1.300000000 pS/um
49	 400.0 mV	 0 V	 2.0000 V	 0 V	 18.8850 nA	 -12.4397 nA	 1.888500000 nA/um	 -1.243970000 nA/um	 19.00000000 pS	 1.900000000 pS/um
50	 450.0 mV	 0 V	 2.0000 V	 0 V	 18.8861 nA	 -12.4434 nA	 1.888610000 nA/um	 -1.244340000 nA/um	 159.0000000 pS	 15.90000000 pS/um
51	 500.0 mV	 0 V	 2.0000 V	 0 V	 18.9009 nA	 -12.4483 nA	 1.890090000 nA/um	 -1.244830000 nA/um	 436.0000000 pS	 43.60000000 pS/um
52	 550.0 mV	 0 V	 2.0000 V	 0 V	 18.9297 nA	 -12.4493 nA	 1.892970000 nA/um	 -1.244930000 nA/um	 750.0000000 pS	 75.00000000 pS/um
53	 600.0 mV	 0 V	 2.0000 V	 0 V	 18.9759 nA	 -12.4532 nA	 1.897590000 nA/um	 -1.245320000 nA/um	 1.645000000 nS	 164.5000000 pS/um
54	 650.0 mV	 0 V	 2.0000 V	 0 V	 19.0942 nA	 -12.4707 nA	 1.909420000 nA/um	 -1.247070000 nA/um	 4.590000000 nS	 459.0000000 pS/um
55	 700.0 mV	 0 V	 2.0000 V	 0 V	 19.4349 nA	 -12.4634 nA	 1.943490000 nA/um	 -1.246340000 nA/um	 10.73800000 nS	 1.073800000 nS/um
56	 750.0 mV	 0 V	 2.0000 V	 0 V	 20.1680 nA	 -12.4720 nA	 2.016800000 nA/um	 -1.247200000 nA/um	 25.53000000 nS	 2.553000000 nS/um
57	 800.0 mV	 0 V	 2.0000 V	 0 V	 21.9879 nA	 -12.4536 nA	 2.198790000 nA/um	 -1.245360000 nA/um	 63.71900000 nS	 6.371900000 nS/um
58	 850.0 mV	 0 V	 2.0000 V	 0 V	 26.5399 nA	 -12.4408 nA	 2.653990000 nA/um	 -1.244080000 nA/um	 160.6340000 nS	 16.06340000 nS/um
59	 900.0 mV	 0 V	 2.0000 V	 0 V	 38.0513 nA	 -12.4219 nA	 3.805130000 nA/um	 -1.242190000 nA/um	 408.1970000 nS	 40.81970000 nS/um
60	 950.0 mV	 0 V	 2.0000 V	 0 V	 67.3596 nA	 -12.4120 nA	 6.735960000 nA/um	 -1.241200000 nA/um	 1.030977000 uS	 103.0977000 nS/um
61	 1.0000 V	 0 V	 2.0000 V	 0 V	 141.149 nA	 -12.4557 nA	 14.11490000 nA/um	 -1.245570000 nA/um	 2.536544000 uS	 253.6544000 nS/um
62	 1.0500 V	 0 V	 2.0000 V	 0 V	 321.014 nA	 -12.4812 nA	 32.10140000 nA/um	 -1.248120000 nA/um	 5.934610000 uS	 593.4610000 nS/um
63	 1.1000 V	 0 V	 2.0000 V	 0 V	 734.610 nA	 -12.5982 nA	 73.46100000 nA/um	 -1.259820000 nA/um	 12.90786000 uS	 1.290786000 uS/um
64	 1.1500 V	 0 V	 2.0000 V	 0 V	 1.61180 uA	 -12.7714 nA	 161.1800000 nA/um	 -1.277140000 nA/um	 25.41400000 uS	 2.541400000 uS/um
65	 1.2000 V	 0 V	 2.0000 V	 0 V	 3.27601 uA	 -13.0886 nA	 327.6010000 nA/um	 -1.308860000 nA/um	 45.10490000 uS	 4.510490000 uS/um
66	 1.2500 V	 0 V	 2.0000 V	 0 V	 6.12229 uA	 -13.5032 nA	 612.2290000 nA/um	 -1.350320000 nA/um	 72.59800000 uS	 7.259800000 uS/um
67	 1.3000 V	 0 V	 2.0000 V	 0 V	 10.53581 uA	 -14.0061 nA	 1.053581000 uA/um	 -1.400610000 nA/um	 106.8651000 uS	 10.68651000 uS/um
68	 1.3500 V	 0 V	 2.0000 V	 0 V	 16.8088 uA	 -14.5024 nA	 1.680880000 uA/um	 -1.450240000 nA/um	 146.8899000 uS	 14.68899000 uS/um
69	 1.4000 V	 0 V	 2.0000 V	 0 V	 25.2248 uA	 -14.9862 nA	 2.522480000 uA/um	 -1.498620000 nA/um	 190.9550000 uS	 19.09550000 uS/um
70	 1.4500 V	 0 V	 2.0000 V	 0 V	 35.9043 uA	 -15.4086 nA	 3.590430000 uA/um	 -1.540860000 nA/um	 237.8890000 uS	 23.78890000 uS/um
71	 1.5000 V	 0 V	 2.0000 V	 0 V	 49.0137 uA	 -15.7477 nA	 4.901370000 uA/um	 -1.574770000 nA/um	 285.6120000 uS	 28.56120000 uS/um
72	 1.5500 V	 0 V	 2.0000 V	 0 V	 64.4655 uA	 -15.9185 nA	 6.446550000 uA/um	 -1.591850000 nA/um	 334.6370000 uS	 33.46370000 uS/um
73	 1.6000 V	 0 V	 2.0000 V	 0 V	 82.4774 uA	 -15.9473 nA	 8.247740000 uA/um	 -1.594730000 nA/um	 384.4710000 uS	 38.44710000 uS/um
74	 1.6500 V	 0 V	 2.0000 V	 0 V	 102.9126 uA	 -15.8672 nA	 10.29126000 uA/um	 -1.586720000 nA/um	 433.6860000 uS	 43.36860000 uS/um
75	 1.7000 V	 0 V	 2.0000 V	 0 V	 125.846 uA	 -15.7023 nA	 12.58460000 uA/um	 -1.570230000 nA/um	 484.3540000 uS	 48.43540000 uS/um
76	 1.7500 V	 0 V	 2.0000 V	 0 V	 151.348 uA	 -15.4284 nA	 15.13480000 uA/um	 -1.542840000 nA/um	 536.8500000 uS	 53.68500000 uS/um
77	 1.8000 V	 0 V	 2.0000 V	 0 V	 179.531 uA	 -15.1394 nA	 17.95310000 uA/um	 -1.513940000 nA/um	 587.8800000 uS	 58.78800000 uS/um
78	 1.8500 V	 0 V	 2.0000 V	 0 V	 210.136 uA	 -14.8123 nA	 21.01360000 uA/um	 -1.481230000 nA/um	 640.3600000 uS	 64.03600000 uS/um
79	 1.9000 V	 0 V	 2.0000 V	 0 V	 243.567 uA	 -14.5067 nA	 24.35670000 uA/um	 -1.450670000 nA/um	 694.0600000 uS	 69.40600000 uS/um
80	 1.9500 V	 0 V	 2.0000 V	 0 V	 279.542 uA	 -14.1848 nA	 27.95420000 uA/um	 -1.418480000 nA/um	 746.3900000 uS	 74.63900000 uS/um
81	 2.0000 V	 0 V	 2.0000 V	 0 V	 318.206 uA	 -13.8883 nA	 31.82060000 uA/um	 -1.388830000 nA/um	 800.0300000 uS	 80.00300000 uS/um
82	 2.0500 V	 0 V	 2.0000 V	 0 V	 359.545 uA	 -13.5981 nA	 35.95450000 uA/um	 -1.359810000 nA/um	 855.3600000 uS	 85.53600000 uS/um
83	 2.1000 V	 0 V	 2.0000 V	 0 V	 403.742 uA	 -13.3763 nA	 40.37420000 uA/um	 -1.337630000 nA/um	 909.9300000 uS	 90.99300000 uS/um
84	 2.1500 V	 0 V	 2.0000 V	 0 V	 450.538 uA	 -13.1682 nA	 45.05380000 uA/um	 -1.316820000 nA/um	 965.2700000 uS	 96.52700000 uS/um
85	 2.2000 V	 0 V	 2.0000 V	 0 V	 500.269 uA	 -13.0238 nA	 50.02690000 uA/um	 -1.302380000 nA/um	 1.019500000 mS	 101.9500000 uS/um
86	 2.2500 V	 0 V	 2.0000 V	 0 V	 552.488 uA	 -12.8975 nA	 55.24880000 uA/um	 -1.289750000 nA/um	 1.074890000 mS	 107.4890000 uS/um
87	 2.3000 V	 0 V	 2.0000 V	 0 V	 607.758 uA	 -12.7989 nA	 60.77580000 uA/um	 -1.279890000 nA/um	 1.129940000 mS	 112.9940000 uS/um
88	 2.3500 V	 0 V	 2.0000 V	 0 V	 665.482 uA	 -12.7491 nA	 66.54820000 uA/um	 -1.274910000 nA/um	 1.182520000 mS	 118.2520000 uS/um
89	 2.4000 V	 0 V	 2.0000 V	 0 V	 726.010 uA	 -12.7063 nA	 72.60100000 uA/um	 -1.270630000 nA/um	 1.237740000 mS	 123.7740000 uS/um
90	 2.4500 V	 0 V	 2.0000 V	 0 V	 789.256 uA	 -12.6674 nA	 78.92560000 uA/um	 -1.266740000 nA/um	 1.291180000 mS	 129.1180000 uS/um
91	 2.5000 V	 0 V	 2.0000 V	 0 V	 855.128 uA	 -12.6573 nA	 85.51280000 uA/um	 -1.265730000 nA/um	 1.343120000 mS	 134.3120000 uS/um
92	 2.5500 V	 0 V	 2.0000 V	 0 V	 923.568 uA	 -12.6666 nA	 92.35680000 uA/um	 -1.266660000 nA/um	 1.393770000 mS	 139.3770000 uS/um
93	 2.6000 V	 0 V	 2.0000 V	 0 V	 994.505 uA	 -12.6579 nA	 99.45050000 uA/um	 -1.265790000 nA/um	 1.445550000 mS	 144.5550000 uS/um
94	 2.6500 V	 0 V	 2.0000 V	 0 V	 1.068123 mA	 -12.6353 nA	 106.8123000 uA/um	 -1.263530000 nA/um	 1.501050000 mS	 150.1050000 uS/um
95	 2.7000 V	 0 V	 2.0000 V	 0 V	 1.14461 mA	 -12.6422 nA	 114.4610000 uA/um	 -1.264220000 nA/um	 1.549870000 mS	 154.9870000 uS/um
96	 2.7500 V	 0 V	 2.0000 V	 0 V	 1.22311 mA	 -12.6500 nA	 122.3110000 uA/um	 -1.265000000 nA/um	 1.595400000 mS	 159.5400000 uS/um
97	 2.8000 V	 0 V	 2.0000 V	 0 V	 1.30415 mA	 -12.6719 nA	 130.4150000 uA/um	 -1.267190000 nA/um	 1.642500000 mS	 164.2500000 uS/um
98	 2.8500 V	 0 V	 2.0000 V	 0 V	 1.38736 mA	 -12.6888 nA	 138.7360000 uA/um	 -1.268880000 nA/um	 1.690800000 mS	 169.0800000 uS/um
99	 2.9000 V	 0 V	 2.0000 V	 0 V	 1.47323 mA	 -12.7114 nA	 147.3230000 uA/um	 -1.271140000 nA/um	 1.741800000 mS	 174.1800000 uS/um
100	 2.9500 V	 0 V	 2.0000 V	 0 V	 1.56154 mA	 -12.7379 nA	 156.1540000 uA/um	 -1.273790000 nA/um	 1.788700000 mS	 178.8700000 uS/um
101	 3.0000 V	 0 V	 2.0000 V	 0 V	 1.65210 mA	 -12.7552 nA	 165.2100000 uA/um	 -1.275520000 nA/um	 1.834300000 mS	 183.4300000 uS/um
102	 3.0500 V	 0 V	 2.0000 V	 0 V	 1.74497 mA	 -12.7685 nA	 174.4970000 uA/um	 -1.276850000 nA/um	 1.876200000 mS	 187.6200000 uS/um
103	 3.1000 V	 0 V	 2.0000 V	 0 V	 1.83972 mA	 -12.8183 nA	 183.9720000 uA/um	 -1.281830000 nA/um	 1.922900000 mS	 192.2900000 uS/um
104	 3.1500 V	 0 V	 2.0000 V	 0 V	 1.93726 mA	 -12.8336 nA	 193.7260000 uA/um	 -1.283360000 nA/um	 1.966600000 mS	 196.6600000 uS/um
105	 3.2000 V	 0 V	 2.0000 V	 0 V	 2.03638 mA	 -12.8613 nA	 203.6380000 uA/um	 -1.286130000 nA/um	 2.008100000 mS	 200.8100000 uS/um
106	 3.2500 V	 0 V	 2.0000 V	 0 V	 2.13807 mA	 -12.8555 nA	 213.8070000 uA/um	 -1.285550000 nA/um	 2.053100000 mS	 205.3100000 uS/um
107	 3.3000 V	 0 V	 2.0000 V	 0 V	 2.24169 mA	 -12.8748 nA	 224.1690000 uA/um	 -1.287480000 nA/um	 2.093000000 mS	 209.3000000 uS/um
108	 3.3500 V	 0 V	 2.0000 V	 0 V	 2.34737 mA	 -12.9089 nA	 234.7370000 uA/um	 -1.290890000 nA/um	 2.133200000 mS	 213.3200000 uS/um
109	 3.4000 V	 0 V	 2.0000 V	 0 V	 2.45501 mA	 -12.9353 nA	 245.5010000 uA/um	 -1.293530000 nA/um	 2.176000000 mS	 217.6000000 uS/um
110	 3.4500 V	 0 V	 2.0000 V	 0 V	 2.56497 mA	 -12.9549 nA	 256.4970000 uA/um	 -1.295490000 nA/um	 2.214500000 mS	 221.4500000 uS/um
111	 3.5000 V	 0 V	 2.0000 V	 0 V	 2.67646 mA	 -12.9938 nA	 267.6460000 uA/um	 -1.299380000 nA/um	 2.252900000 mS	 225.2900000 uS/um
112	 3.5500 V	 0 V	 2.0000 V	 0 V	 2.79026 mA	 -13.0043 nA	 279.0260000 uA/um	 -1.300430000 nA/um	 2.288800000 mS	 228.8800000 uS/um
113	 3.6000 V	 0 V	 2.0000 V	 0 V	 2.90534 mA	 -13.0424 nA	 290.5340000 uA/um	 -1.304240000 nA/um	 2.327300000 mS	 232.7300000 uS/um
114	 3.6500 V	 0 V	 2.0000 V	 0 V	 3.02299 mA	 -13.0803 nA	 302.2990000 uA/um	 -1.308030000 nA/um	 2.364800000 mS	 236.4800000 uS/um
115	 3.7000 V	 0 V	 2.0000 V	 0 V	 3.14182 mA	 -13.0953 nA	 314.1820000 uA/um	 -1.309530000 nA/um	 2.397500000 mS	 239.7500000 uS/um
116	 3.7500 V	 0 V	 2.0000 V	 0 V	 3.26274 mA	 -13.1073 nA	 326.2740000 uA/um	 -1.310730000 nA/um	 2.430000000 mS	 243.0000000 uS/um
117	 3.8000 V	 0 V	 2.0000 V	 0 V	 3.38482 mA	 -13.1437 nA	 338.4820000 uA/um	 -1.314370000 nA/um	 2.459500000 mS	 245.9500000 uS/um
118	 3.8500 V	 0 V	 2.0000 V	 0 V	 3.50869 mA	 -13.1709 nA	 350.8690000 uA/um	 -1.317090000 nA/um	 2.496100000 mS	 249.6100000 uS/um
119	 3.9000 V	 0 V	 2.0000 V	 0 V	 3.63443 mA	 -13.1961 nA	 363.4430000 uA/um	 -1.319610000 nA/um	 2.528800000 mS	 252.8800000 uS/um
120	 3.9500 V	 0 V	 2.0000 V	 0 V	 3.76157 mA	 -13.2148 nA	 376.1570000 uA/um	 -1.321480000 nA/um	 2.552700000 mS	 255.2700000 uS/um
121	 4.0000 V	 0 V	 2.0000 V	 0 V	 3.88970 mA	 -13.2426 nA	 388.9700000 uA/um	 -1.324260000 nA/um	 2.582600000 mS	 258.2600000 uS/um
122	 4.0500 V	 0 V	 2.0000 V	 0 V	 4.01983 mA	 -13.2700 nA	 401.9830000 uA/um	 -1.327000000 nA/um	 2.615200000 mS	 261.5200000 uS/um
123	 4.1000 V	 0 V	 2.0000 V	 0 V	 4.15122 mA	 -13.3215 nA	 415.1220000 uA/um	 -1.332150000 nA/um	 2.634400000 mS	 263.4400000 uS/um
124	 4.1500 V	 0 V	 2.0000 V	 0 V	 4.28327 mA	 -13.3541 nA	 428.3270000 uA/um	 -1.335410000 nA/um	 2.657000000 mS	 265.7000000 uS/um
125	 4.2000 V	 0 V	 2.0000 V	 0 V	 4.41692 mA	 -13.3737 nA	 441.6920000 uA/um	 -1.337370000 nA/um	 2.683900000 mS	 268.3900000 uS/um
126	 4.2500 V	 0 V	 2.0000 V	 0 V	 4.55166 mA	 -13.3899 nA	 455.1660000 uA/um	 -1.338990000 nA/um	 2.697100000 mS	 269.7100000 uS/um
127	 4.3000 V	 0 V	 2.0000 V	 0 V	 4.68663 mA	 -13.3996 nA	 468.6630000 uA/um	 -1.339960000 nA/um	 2.717100000 mS	 271.7100000 uS/um
128	 4.3500 V	 0 V	 2.0000 V	 0 V	 4.82337 mA	 -13.4192 nA	 482.3370000 uA/um	 -1.341920000 nA/um	 2.736500000 mS	 273.6500000 uS/um
129	 4.4000 V	 0 V	 2.0000 V	 0 V	 4.96028 mA	 -13.4506 nA	 496.0280000 uA/um	 -1.345060000 nA/um	 2.741000000 mS	 274.1000000 uS/um
130	 4.4500 V	 0 V	 2.0000 V	 0 V	 5.09747 mA	 -13.4709 nA	 509.7470000 uA/um	 -1.347090000 nA/um	 2.752400000 mS	 275.2400000 uS/um
131	 4.5000 V	 0 V	 2.0000 V	 0 V	 5.23552 mA	 -13.4946 nA	 523.5520000 uA/um	 -1.349460000 nA/um	 2.762300000 mS	 276.2300000 uS/um
132	 4.5500 V	 0 V	 2.0000 V	 0 V	 5.37370 mA	 -13.5221 nA	 537.3700000 uA/um	 -1.352210000 nA/um	 2.758900000 mS	 275.8900000 uS/um
133	 4.6000 V	 0 V	 2.0000 V	 0 V	 5.51141 mA	 -13.5684 nA	 551.1410000 uA/um	 -1.356840000 nA/um	 2.755400000 mS	 275.5400000 uS/um
134	 4.6500 V	 0 V	 2.0000 V	 0 V	 5.64924 mA	 -13.5842 nA	 564.9240000 uA/um	 -1.358420000 nA/um	 2.753400000 mS	 275.3400000 uS/um
135	 4.7000 V	 0 V	 2.0000 V	 0 V	 5.78675 mA	 -13.6290 nA	 578.6750000 uA/um	 -1.362900000 nA/um	 2.738300000 mS	 273.8300000 uS/um
136	 4.7500 V	 0 V	 2.0000 V	 0 V	 5.92307 mA	 -13.6390 nA	 592.3070000 uA/um	 -1.363900000 nA/um	 2.724200000 mS	 272.4200000 uS/um
137	 4.8000 V	 0 V	 2.0000 V	 0 V	 6.05917 mA	 -13.6621 nA	 605.9170000 uA/um	 -1.366210000 nA/um	 2.708600000 mS	 270.8600000 uS/um
138	 4.8500 V	 0 V	 2.0000 V	 0 V	 6.19393 mA	 -13.6800 nA	 619.3930000 uA/um	 -1.368000000 nA/um	 2.684800000 mS	 268.4800000 uS/um
139	 4.9000 V	 0 V	 2.0000 V	 0 V	 6.32765 mA	 -13.6882 nA	 632.7650000 uA/um	 -1.368820000 nA/um	 2.660200000 mS	 266.0200000 uS/um
140	 4.9500 V	 0 V	 2.0000 V	 0 V	 6.45995 mA	 -13.7130 nA	 645.9950000 uA/um	 -1.371300000 nA/um	 2.638800000 mS	 263.8800000 uS/um
141	 5.0000 V	 0 V	 2.0000 V	 0 V	 6.59153 mA	 -13.7247 nA	 659.1530000 uA/um	 -1.372470000 nA/um	 2.631600000 mS	 263.1600000 uS/um
142	 -2.0000 V	 0 V	 2.0000 V	 -500.00 mV	 55.2331 nA	 -55.2734 nA	 5.523310000 nA/um	 -5.527340000 nA/um	 282.0000000 pS	 28.20000000 pS/um
143	 -1.9500 V	 0 V	 2.0000 V	 -500.00 mV	 55.2472 nA	 -55.2298 nA	 5.524720000 nA/um	 -5.522980000 nA/um	 -191.0000000 pS	 -19.10000000 pS/um
144	 -1.9000 V	 0 V	 2.0000 V	 -500.00 mV	 55.2140 nA	 -55.2908 nA	 5.521400000 nA/um	 -5.529080000 nA/um	 -1.678000000 nS	 -167.8000000 pS/um
145	 -1.8500 V	 0 V	 2.0000 V	 -500.00 mV	 55.0794 nA	 -55.2788 nA	 5.507940000 nA/um	 -5.527880000 nA/um	 -1.883000000 nS	 -188.3000000 pS/um
146	 -1.8000 V	 0 V	 2.0000 V	 -500.00 mV	 55.0257 nA	 -55.1201 nA	 5.502570000 nA/um	 -5.512010000 nA/um	 -18.00000000 pS	 -1.800000000 pS/um
