Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 5.481 pA	 -4.381 pA	 548.1000000 fA/um	 -438.1000000 fA/um	 890.0000000 fS	 89.00000000 fS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 5.603 pA	 -4.335 pA	 560.3000000 fA/um	 -433.5000000 fA/um	 990.0000000 fS	 99.00000000 fS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 5.580 pA	 -4.122 pA	 558.0000000 fA/um	 -412.2000000 fA/um	 -1.310000000 pS	 -131.0000000 fS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 5.472 pA	 -4.434 pA	 547.2000000 fA/um	 -443.4000000 fA/um	 -1.070000000 pS	 -107.0000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 5.473 pA	 -4.363 pA	 547.3000000 fA/um	 -436.3000000 fA/um	 2.540000000 pS	 254.0000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 5.726 pA	 -4.443 pA	 572.6000000 fA/um	 -444.3000000 fA/um	 2.970000000 pS	 297.0000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 5.770 pA	 -4.436 pA	 577.0000000 fA/um	 -443.6000000 fA/um	 -730.0000000 fS	 -73.00000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 5.653 pA	 -4.398 pA	 565.3000000 fA/um	 -439.8000000 fA/um	 -1.280000000 pS	 -128.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 5.642 pA	 -4.390 pA	 564.2000000 fA/um	 -439.0000000 fA/um	 -4.630000000 pS	 -463.0000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 5.190 pA	 -4.320 pA	 519.0000000 fA/um	 -432.0000000 fA/um	 1.180000000 pS	 118.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 5.760 pA	 -4.199 pA	 576.0000000 fA/um	 -419.9000000 fA/um	 5.130000000 pS	 513.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 5.703 pA	 -4.296 pA	 570.3000000 fA/um	 -429.6000000 fA/um	 -1.750000000 pS	 -175.0000000 fS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 5.585 pA	 -4.409 pA	 558.5000000 fA/um	 -440.9000000 fA/um	 -1.120000000 pS	 -112.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 5.591 pA	 -4.616 pA	 559.1000000 fA/um	 -461.6000000 fA/um	 170.0000000 fS	 17.00000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 5.602 pA	 -4.503 pA	 560.2000000 fA/um	 -450.3000000 fA/um	 2.930000000 pS	 293.0000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 5.884 pA	 -4.308 pA	 588.4000000 fA/um	 -430.8000000 fA/um	 770.0000000 fS	 77.00000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 5.679 pA	 -4.241 pA	 567.9000000 fA/um	 -424.1000000 fA/um	 -2.860000000 pS	 -286.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 5.598 pA	 -4.333 pA	 559.8000000 fA/um	 -433.3000000 fA/um	 -570.0000000 fS	 -57.00000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 5.622 pA	 -4.364 pA	 562.2000000 fA/um	 -436.4000000 fA/um	 600.0000000 fS	 60.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 5.658 pA	 -4.343 pA	 565.8000000 fA/um	 -434.3000000 fA/um	 480.0000000 fS	 48.00000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 5.670 pA	 -4.387 pA	 567.0000000 fA/um	 -438.7000000 fA/um	 0 S	 0 S/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 5.658 pA	 -4.121 pA	 565.8000000 fA/um	 -412.1000000 fA/um	 -2.120000000 pS	 -212.0000000 fS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 5.458 pA	 -4.399 pA	 545.8000000 fA/um	 -439.9000000 fA/um	 2.910000000 pS	 291.0000000 fS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 5.949 pA	 -4.457 pA	 594.9000000 fA/um	 -445.7000000 fA/um	 5.130000000 pS	 513.0000000 fS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 5.971 pA	 -4.393 pA	 597.1000000 fA/um	 -439.3000000 fA/um	 9.170000000 pS	 917.0000000 fS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 6.866 pA	 -4.502 pA	 686.6000000 fA/um	 -450.2000000 fA/um	 27.53000000 pS	 2.753000000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 8.724 pA	 -4.534 pA	 872.4000000 fA/um	 -453.4000000 fA/um	 66.16000000 pS	 6.616000000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 13.482 pA	 -4.374 pA	 1.348200000 pA/um	 -437.4000000 fA/um	 171.3400000 pS	 17.13400000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 25.858 pA	 -4.395 pA	 2.585800000 pA/um	 -439.5000000 fA/um	 466.8500000 pS	 46.68500000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 60.167 pA	 -4.358 pA	 6.016700000 pA/um	 -435.8000000 fA/um	 1.218680000 nS	 121.8680000 pS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 147.726 pA	 -4.237 pA	 14.77260000 pA/um	 -423.7000000 fA/um	 2.965530000 nS	 296.5530000 pS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 356.72 pA	 -4.057 pA	 35.67200000 pA/um	 -405.7000000 fA/um	 7.144440000 nS	 714.4440000 pS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 862.17 pA	 -4.204 pA	 86.21700000 pA/um	 -420.4000000 fA/um	 14.35680000 nS	 1.435680000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 1.79240 nA	 -4.007 pA	 179.2400000 pA/um	 -400.7000000 fA/um	 27.30630000 nS	 2.730630000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 3.5928 nA	 -4.329 pA	 359.2800000 pA/um	 -432.9000000 fA/um	 45.75600000 nS	 4.575600000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 6.3680 nA	 -4.327 pA	 636.8000000 pA/um	 -432.7000000 fA/um	 69.64100000 nS	 6.964100000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 10.5569 nA	 -4.531 pA	 1.055690000 nA/um	 -453.1000000 fA/um	 96.43800000 nS	 9.643800000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 16.0118 nA	 -4.322 pA	 1.601180000 nA/um	 -432.2000000 fA/um	 125.2480000 nS	 12.52480000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 23.0817 nA	 -4.673 pA	 2.308170000 nA/um	 -467.3000000 fA/um	 157.3940000 nS	 15.73940000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 31.7512 nA	 -4.403 pA	 3.175120000 nA/um	 -440.3000000 fA/um	 190.9360000 nS	 19.09360000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 42.1753 nA	 -4.627 pA	 4.217530000 nA/um	 -462.7000000 fA/um	 225.6910000 nS	 22.56910000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 54.3203 nA	 -4.474 pA	 5.432030000 nA/um	 -447.4000000 fA/um	 253.9270000 nS	 25.39270000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 67.568 nA	 -4.496 pA	 6.756800000 nA/um	 -449.6000000 fA/um	 283.7570000 nS	 28.37570000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 82.696 nA	 -4.551 pA	 8.269600000 nA/um	 -455.1000000 fA/um	 317.7200000 nS	 31.77200000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 99.340 nA	 -4.580 pA	 9.934000000 nA/um	 -458.0000000 fA/um	 329.5900000 nS	 32.95900000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 115.655 nA	 -4.406 pA	 11.56550000 nA/um	 -440.6000000 fA/um	 348.5800000 nS	 34.85800000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 134.198 nA	 -4.459 pA	 13.41980000 nA/um	 -445.9000000 fA/um	 367.5200000 nS	 36.75200000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 152.407 nA	 -4.591 pA	 15.24070000 nA/um	 -459.1000000 fA/um	 379.4500000 nS	 37.94500000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 172.143 nA	 -4.718 pA	 17.21430000 nA/um	 -471.8000000 fA/um	 393.9800000 nS	 39.39800000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 191.805 nA	 -4.634 pA	 19.18050000 nA/um	 -463.4000000 fA/um	 402.0600000 nS	 40.20600000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 212.349 nA	 -3.958 pA	 21.23490000 nA/um	 -395.8000000 fA/um	 413.0900000 nS	 41.30900000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 233.114 nA	 -4.584 pA	 23.31140000 nA/um	 -458.4000000 fA/um	 418.9800000 nS	 41.89800000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 254.247 nA	 -4.299 pA	 25.42470000 nA/um	 -429.9000000 fA/um	 425.1600000 nS	 42.51600000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 275.630 nA	 -4.270 pA	 27.56300000 nA/um	 -427.0000000 fA/um	 433.2500000 nS	 43.32500000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 297.572 nA	 -4.702 pA	 29.75720000 nA/um	 -470.2000000 fA/um	 436.8700000 nS	 43.68700000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 319.317 nA	 -4.418 pA	 31.93170000 nA/um	 -441.8000000 fA/um	 446.0800000 nS	 44.60800000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 342.180 nA	 -4.472 pA	 34.21800000 nA/um	 -447.2000000 fA/um	 452.5700000 nS	 45.25700000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 364.574 nA	 -4.574 pA	 36.45740000 nA/um	 -457.4000000 fA/um	 459.5800000 nS	 45.95800000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 388.138 nA	 -4.213 pA	 38.81380000 nA/um	 -421.3000000 fA/um	 463.5400000 nS	 46.35400000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 410.928 nA	 -4.484 pA	 41.09280000 nA/um	 -448.4000000 fA/um	 456.9400000 nS	 45.69400000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 433.832 nA	 -4.303 pA	 43.38320000 nA/um	 -430.3000000 fA/um	 465.3600000 nS	 46.53600000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 457.464 nA	 -4.327 pA	 45.74640000 nA/um	 -432.7000000 fA/um	 465.8700000 nS	 46.58700000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 480.419 nA	 -4.251 pA	 48.04190000 nA/um	 -425.1000000 fA/um	 461.4700000 nS	 46.14700000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 503.611 nA	 -4.245 pA	 50.36110000 nA/um	 -424.5000000 fA/um	 465.4800000 nS	 46.54800000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 526.967 nA	 -4.537 pA	 52.69670000 nA/um	 -453.7000000 fA/um	 462.0800000 nS	 46.20800000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 549.819 nA	 -4.144 pA	 54.98190000 nA/um	 -414.4000000 fA/um	 462.5100000 nS	 46.25100000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 573.218 nA	 -4.366 pA	 57.32180000 nA/um	 -436.6000000 fA/um	 459.8200000 nS	 45.98200000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 595.801 nA	 -4.651 pA	 59.58010000 nA/um	 -465.1000000 fA/um	 456.1200000 nS	 45.61200000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 618.830 nA	 -4.444 pA	 61.88300000 nA/um	 -444.4000000 fA/um	 462.9200000 nS	 46.29200000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 642.093 nA	 -4.615 pA	 64.20930000 nA/um	 -461.5000000 fA/um	 454.7600000 nS	 45.47600000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 664.306 nA	 -4.322 pA	 66.43060000 nA/um	 -432.2000000 fA/um	 448.9100000 nS	 44.89100000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 686.984 nA	 -4.217 pA	 68.69840000 nA/um	 -421.7000000 fA/um	 451.1100000 nS	 45.11100000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 709.417 nA	 -4.616 pA	 70.94170000 nA/um	 -461.6000000 fA/um	 446.3600000 nS	 44.63600000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 731.620 nA	 -4.606 pA	 73.16200000 nA/um	 -460.6000000 fA/um	 445.4500000 nS	 44.54500000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 753.962 nA	 -4.139 pA	 75.39620000 nA/um	 -413.9000000 fA/um	 443.6400000 nS	 44.36400000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 775.984 nA	 -4.486 pA	 77.59840000 nA/um	 -448.6000000 fA/um	 439.1100000 nS	 43.91100000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 797.873 nA	 -4.276 pA	 79.78730000 nA/um	 -427.6000000 fA/um	 433.3200000 nS	 43.33200000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 819.316 nA	 -4.395 pA	 81.93160000 nA/um	 -439.5000000 fA/um	 429.7800000 nS	 42.97800000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 840.851 nA	 -4.301 pA	 84.08510000 nA/um	 -430.1000000 fA/um	 434.8300000 nS	 43.48300000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 862.799 nA	 -4.420 pA	 86.27990000 nA/um	 -442.0000000 fA/um	 426.8700000 nS	 42.68700000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 883.538 nA	 -4.299 pA	 88.35380000 nA/um	 -429.9000000 fA/um	 420.3600000 nS	 42.03600000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 904.835 nA	 -4.369 pA	 90.48350000 nA/um	 -436.9000000 fA/um	 420.9900000 nS	 42.09900000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 925.637 nA	 -4.345 pA	 92.56370000 nA/um	 -434.5000000 fA/um	 414.8800000 nS	 41.48800000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 946.323 nA	 -4.311 pA	 94.63230000 nA/um	 -431.1000000 fA/um	 408.1100000 nS	 40.81100000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 966.448 nA	 -4.306 pA	 96.64480000 nA/um	 -430.6000000 fA/um	 405.4400000 nS	 40.54400000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 986.867 nA	 -4.282 pA	 98.68670000 nA/um	 -428.2000000 fA/um	 402.4000000 nS	 40.24000000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 1.006688 uA	 -4.286 pA	 100.6688000 nA/um	 -428.6000000 fA/um	 400.1100000 nS	 40.01100000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 1.026878 uA	 -4.592 pA	 102.6878000 nA/um	 -459.2000000 fA/um	 395.2200000 nS	 39.52200000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 1.046210 uA	 -4.379 pA	 104.6210000 nA/um	 -437.9000000 fA/um	 364.4200000 nS	 36.44200000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 1.06332 uA	 -4.419 pA	 106.3320000 nA/um	 -441.9000000 fA/um	 372.5000000 nS	 37.25000000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 1.08346 uA	 -4.590 pA	 108.3460000 nA/um	 -459.0000000 fA/um	 385.2000000 nS	 38.52000000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 1.10184 uA	 -4.439 pA	 110.1840000 nA/um	 -443.9000000 fA/um	 374.7000000 nS	 37.47000000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 1.12093 uA	 -4.501 pA	 112.0930000 nA/um	 -450.1000000 fA/um	 377.7000000 nS	 37.77000000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 1.13961 uA	 -4.474 pA	 113.9610000 nA/um	 -447.4000000 fA/um	 367.7000000 nS	 36.77000000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 1.15770 uA	 -4.343 pA	 115.7700000 nA/um	 -434.3000000 fA/um	 358.8000000 nS	 35.88000000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 1.17549 uA	 -4.452 pA	 117.5490000 nA/um	 -445.2000000 fA/um	 365.3000000 nS	 36.53000000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 1.19423 uA	 -4.440 pA	 119.4230000 nA/um	 -444.0000000 fA/um	 359.5000000 nS	 35.95000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 1.21144 uA	 -4.482 pA	 121.1440000 nA/um	 -448.2000000 fA/um	 351.0000000 nS	 35.10000000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 1.22933 uA	 -4.316 pA	 122.9330000 nA/um	 -431.6000000 fA/um	 349.1000000 nS	 34.91000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 1.24635 uA	 -4.703 pA	 124.6350000 nA/um	 -470.3000000 fA/um	 338.5000000 nS	 33.85000000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 1.26318 uA	 -4.385 pA	 126.3180000 nA/um	 -438.5000000 fA/um	 339.8000000 nS	 33.98000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 1.28033 uA	 -4.436 pA	 128.0330000 nA/um	 -443.6000000 fA/um	 334.9000000 nS	 33.49000000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 1.29667 uA	 -4.507 pA	 129.6670000 nA/um	 -450.7000000 fA/um	 329.8000000 nS	 32.98000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 1.31331 uA	 -4.353 pA	 131.3310000 nA/um	 -435.3000000 fA/um	 331.2000000 nS	 33.12000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 1.32979 uA	 -4.346 pA	 132.9790000 nA/um	 -434.6000000 fA/um	 319.6000000 nS	 31.96000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 1.34527 uA	 -4.323 pA	 134.5270000 nA/um	 -432.3000000 fA/um	 324.4000000 nS	 32.44000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 1.36223 uA	 -4.356 pA	 136.2230000 nA/um	 -435.6000000 fA/um	 323.6000000 nS	 32.36000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 1.37763 uA	 -4.486 pA	 137.7630000 nA/um	 -448.6000000 fA/um	 310.6000000 nS	 31.06000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 1.39329 uA	 -4.342 pA	 139.3290000 nA/um	 -434.2000000 fA/um	 313.2000000 nS	 31.32000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 100.906 pA	 -138.607 pA	 10.09060000 pA/um	 -13.86070000 pA/um	 8.140000000 pS	 814.0000000 fS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 101.313 pA	 -140.191 pA	 10.13130000 pA/um	 -14.01910000 pA/um	 5.370000000 pS	 537.0000000 fS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 101.443 pA	 -139.972 pA	 10.14430000 pA/um	 -13.99720000 pA/um	 640.0000000 fS	 64.00000000 fS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 101.377 pA	 -139.930 pA	 10.13770000 pA/um	 -13.99300000 pA/um	 3.620000000 pS	 362.0000000 fS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 101.805 pA	 -138.541 pA	 10.18050000 pA/um	 -13.85410000 pA/um	 -2.860000000 pS	 -286.0000000 fS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 101.091 pA	 -134.957 pA	 10.10910000 pA/um	 -13.49570000 pA/um	 -4.940000000 pS	 -494.0000000 fS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 101.311 pA	 -134.341 pA	 10.13110000 pA/um	 -13.43410000 pA/um	 -13.92000000 pS	 -1.392000000 pS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 99.699 pA	 -138.865 pA	 9.969900000 pA/um	 -13.88650000 pA/um	 200.0000000 fS	 20.00000000 fS/um
