Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	IdrainPerWg
27	 2.0000 V	 0 V	 130.0 mV	 0 V	 13.9490 uA	 1.394900000 uA/um
28	 2.0000 V	 0 V	 135.0 mV	 0 V	 22.4760 uA	 2.247600000 uA/um
29	 2.0000 V	 0 V	 140.0 mV	 0 V	 18.7640 uA	 1.876400000 uA/um
30	 2.0000 V	 0 V	 145.0 mV	 0 V	 11.5620 uA	 1.156200000 uA/um
31	 2.0000 V	 0 V	 150.0 mV	 0 V	 17.4840 uA	 1.748400000 uA/um
32	 2.0000 V	 0 V	 155.0 mV	 0 V	 24.4210 uA	 2.442100000 uA/um
33	 2.0000 V	 0 V	 160.0 mV	 0 V	 19.0380 uA	 1.903800000 uA/um
34	 2.0000 V	 0 V	 165.0 mV	 0 V	 12.1590 uA	 1.215900000 uA/um
35	 2.0000 V	 0 V	 170.0 mV	 0 V	 25.6290 uA	 2.562900000 uA/um
36	 2.0000 V	 0 V	 175.0 mV	 0 V	 21.6820 uA	 2.168200000 uA/um
37	 2.0000 V	 0 V	 180.0 mV	 0 V	 11.8240 uA	 1.182400000 uA/um
38	 2.0000 V	 0 V	 185.0 mV	 0 V	 20.9820 uA	 2.098200000 uA/um
39	 2.0000 V	 0 V	 190.0 mV	 0 V	 27.5760 uA	 2.757600000 uA/um
40	 2.0000 V	 0 V	 195.0 mV	 0 V	 20.9410 uA	 2.094100000 uA/um
41	 2.0000 V	 0 V	 200.0 mV	 0 V	 12.4940 uA	 1.249400000 uA/um
42	 2.0000 V	 0 V	 205.0 mV	 0 V	 20.2470 uA	 2.024700000 uA/um
43	 2.0000 V	 0 V	 210.0 mV	 0 V	 30.1760 uA	 3.017600000 uA/um
44	 2.0000 V	 0 V	 215.0 mV	 0 V	 22.8440 uA	 2.284400000 uA/um
45	 2.0000 V	 0 V	 220.0 mV	 0 V	 15.8790 uA	 1.587900000 uA/um
46	 2.0000 V	 0 V	 225.0 mV	 0 V	 30.8780 uA	 3.087800000 uA/um
47	 2.0000 V	 0 V	 230.0 mV	 0 V	 24.1540 uA	 2.415400000 uA/um
48	 2.0000 V	 0 V	 235.0 mV	 0 V	 13.4690 uA	 1.346900000 uA/um
49	 2.0000 V	 0 V	 240.0 mV	 0 V	 22.3780 uA	 2.237800000 uA/um
50	 2.0000 V	 0 V	 245.0 mV	 0 V	 32.6420 uA	 3.264200000 uA/um
51	 2.0000 V	 0 V	 250.0 mV	 0 V	 17.3860 uA	 1.738600000 uA/um
52	 2.0000 V	 0 V	 255.0 mV	 0 V	 18.7290 uA	 1.872900000 uA/um
53	 2.0000 V	 0 V	 260.0 mV	 0 V	 33.6250 uA	 3.362500000 uA/um
54	 2.0000 V	 0 V	 265.0 mV	 0 V	 24.2280 uA	 2.422800000 uA/um
55	 2.0000 V	 0 V	 270.0 mV	 0 V	 14.7000 uA	 1.470000000 uA/um
56	 2.0000 V	 0 V	 275.0 mV	 0 V	 31.9060 uA	 3.190600000 uA/um
57	 2.0000 V	 0 V	 280.0 mV	 0 V	 27.8600 uA	 2.786000000 uA/um
58	 2.0000 V	 0 V	 285.0 mV	 0 V	 15.6750 uA	 1.567500000 uA/um
59	 2.0000 V	 0 V	 290.0 mV	 0 V	 20.1870 uA	 2.018700000 uA/um
60	 2.0000 V	 0 V	 295.0 mV	 0 V	 34.8520 uA	 3.485200000 uA/um
61	 2.0000 V	 0 V	 300.0 mV	 0 V	 25.4900 uA	 2.549000000 uA/um
62	 2.0000 V	 0 V	 305.0 mV	 0 V	 14.5110 uA	 1.451100000 uA/um
63	 2.0000 V	 0 V	 310.0 mV	 0 V	 23.9750 uA	 2.397500000 uA/um
64	 2.0000 V	 0 V	 315.0 mV	 0 V	 32.7970 uA	 3.279700000 uA/um
65	 2.0000 V	 0 V	 320.0 mV	 0 V	 17.5070 uA	 1.750700000 uA/um
66	 2.0000 V	 0 V	 325.0 mV	 0 V	 22.1610 uA	 2.216100000 uA/um
67	 2.0000 V	 0 V	 330.0 mV	 0 V	 36.4480 uA	 3.644800000 uA/um
68	 2.0000 V	 0 V	 335.0 mV	 0 V	 27.6690 uA	 2.766900000 uA/um
69	 2.0000 V	 0 V	 340.0 mV	 0 V	 15.1870 uA	 1.518700000 uA/um
70	 2.0000 V	 0 V	 345.0 mV	 0 V	 29.0120 uA	 2.901200000 uA/um
71	 2.0000 V	 0 V	 350.0 mV	 0 V	 33.6230 uA	 3.362300000 uA/um
72	 2.0000 V	 0 V	 355.0 mV	 0 V	 18.4090 uA	 1.840900000 uA/um
73	 2.0000 V	 0 V	 360.0 mV	 0 V	 22.5820 uA	 2.258200000 uA/um
74	 2.0000 V	 0 V	 365.0 mV	 0 V	 37.0480 uA	 3.704800000 uA/um
75	 2.0000 V	 0 V	 370.0 mV	 0 V	 28.5960 uA	 2.859600000 uA/um
76	 2.0000 V	 0 V	 375.0 mV	 0 V	 17.0630 uA	 1.706300000 uA/um
77	 2.0000 V	 0 V	 380.0 mV	 0 V	 29.7920 uA	 2.979200000 uA/um
78	 2.0000 V	 0 V	 385.0 mV	 0 V	 36.1390 uA	 3.613900000 uA/um
79	 2.0000 V	 0 V	 390.0 mV	 0 V	 26.7500 uA	 2.675000000 uA/um
80	 2.0000 V	 0 V	 395.0 mV	 0 V	 16.0950 uA	 1.609500000 uA/um
81	 2.0000 V	 0 V	 400.0 mV	 0 V	 32.7280 uA	 3.272800000 uA/um
82	 2.0000 V	 0 V	 405.0 mV	 0 V	 35.5140 uA	 3.551400000 uA/um
83	 2.0000 V	 0 V	 410.0 mV	 0 V	 25.8850 uA	 2.588500000 uA/um
84	 2.0000 V	 0 V	 415.0 mV	 0 V	 17.2470 uA	 1.724700000 uA/um
85	 2.0000 V	 0 V	 420.0 mV	 0 V	 37.2130 uA	 3.721300000 uA/um
86	 2.0000 V	 0 V	 425.0 mV	 0 V	 27.4170 uA	 2.741700000 uA/um
87	 2.0000 V	 0 V	 430.0 mV	 0 V	 17.7310 uA	 1.773100000 uA/um
88	 2.0000 V	 0 V	 435.0 mV	 0 V	 37.1180 uA	 3.711800000 uA/um
89	 2.0000 V	 0 V	 440.0 mV	 0 V	 32.6360 uA	 3.263600000 uA/um
90	 2.0000 V	 0 V	 445.0 mV	 0 V	 20.1110 uA	 2.011100000 uA/um
91	 2.0000 V	 0 V	 450.0 mV	 0 V	 26.8190 uA	 2.681900000 uA/um
92	 2.0000 V	 0 V	 455.0 mV	 0 V	 37.4400 uA	 3.744000000 uA/um
93	 2.0000 V	 0 V	 460.0 mV	 0 V	 30.3450 uA	 3.034500000 uA/um
94	 2.0000 V	 0 V	 465.0 mV	 0 V	 17.9420 uA	 1.794200000 uA/um
95	 2.0000 V	 0 V	 470.0 mV	 0 V	 35.1410 uA	 3.514100000 uA/um
96	 2.0000 V	 0 V	 475.0 mV	 0 V	 34.2500 uA	 3.425000000 uA/um
97	 2.0000 V	 0 V	 480.0 mV	 0 V	 20.5880 uA	 2.058800000 uA/um
98	 2.0000 V	 0 V	 485.0 mV	 0 V	 23.7870 uA	 2.378700000 uA/um
99	 2.0000 V	 0 V	 490.0 mV	 0 V	 37.5730 uA	 3.757300000 uA/um
100	 2.0000 V	 0 V	 495.0 mV	 0 V	 28.6260 uA	 2.862600000 uA/um
101	 2.0000 V	 0 V	 500.0 mV	 0 V	 19.7630 uA	 1.976300000 uA/um
102	 2.0000 V	 0 V	 505.0 mV	 0 V	 38.0620 uA	 3.806200000 uA/um
103	 2.0000 V	 0 V	 510.0 mV	 0 V	 32.9170 uA	 3.291700000 uA/um
104	 2.0000 V	 0 V	 515.0 mV	 0 V	 19.6240 uA	 1.962400000 uA/um
105	 2.0000 V	 0 V	 520.0 mV	 0 V	 37.0320 uA	 3.703200000 uA/um
106	 2.0000 V	 0 V	 525.0 mV	 0 V	 35.7530 uA	 3.575300000 uA/um
107	 2.0000 V	 0 V	 530.0 mV	 0 V	 21.1180 uA	 2.111800000 uA/um
108	 2.0000 V	 0 V	 535.0 mV	 0 V	 25.9920 uA	 2.599200000 uA/um
109	 2.0000 V	 0 V	 540.0 mV	 0 V	 38.2100 uA	 3.821000000 uA/um
110	 2.0000 V	 0 V	 545.0 mV	 0 V	 33.0720 uA	 3.307200000 uA/um
111	 2.0000 V	 0 V	 550.0 mV	 0 V	 22.3360 uA	 2.233600000 uA/um
112	 2.0000 V	 0 V	 555.0 mV	 0 V	 24.9080 uA	 2.490800000 uA/um
113	 2.0000 V	 0 V	 560.0 mV	 0 V	 38.4460 uA	 3.844600000 uA/um
114	 2.0000 V	 0 V	 565.0 mV	 0 V	 32.2900 uA	 3.229000000 uA/um
115	 2.0000 V	 0 V	 570.0 mV	 0 V	 22.2540 uA	 2.225400000 uA/um
116	 2.0000 V	 0 V	 575.0 mV	 0 V	 27.2930 uA	 2.729300000 uA/um
117	 2.0000 V	 0 V	 580.0 mV	 0 V	 38.4130 uA	 3.841300000 uA/um
118	 2.0000 V	 0 V	 585.0 mV	 0 V	 30.9280 uA	 3.092800000 uA/um
119	 2.0000 V	 0 V	 590.0 mV	 0 V	 22.0630 uA	 2.206300000 uA/um
120	 2.0000 V	 0 V	 595.0 mV	 0 V	 36.2350 uA	 3.623500000 uA/um
121	 2.0000 V	 0 V	 600.0 mV	 0 V	 34.8170 uA	 3.481700000 uA/um
122	 2.0000 V	 0 V	 605.0 mV	 0 V	 22.9150 uA	 2.291500000 uA/um
123	 2.0000 V	 0 V	 610.0 mV	 0 V	 33.3230 uA	 3.332300000 uA/um
124	 2.0000 V	 0 V	 615.0 mV	 0 V	 38.0760 uA	 3.807600000 uA/um
125	 2.0000 V	 0 V	 620.0 mV	 0 V	 27.4420 uA	 2.744200000 uA/um
126	 2.0000 V	 0 V	 625.0 mV	 0 V	 26.6860 uA	 2.668600000 uA/um
127	 2.0000 V	 0 V	 630.0 mV	 0 V	 38.2250 uA	 3.822500000 uA/um
128	 2.0000 V	 0 V	 635.0 mV	 0 V	 30.5610 uA	 3.056100000 uA/um
129	 2.0000 V	 0 V	 640.0 mV	 0 V	 24.0370 uA	 2.403700000 uA/um
130	 2.0000 V	 0 V	 645.0 mV	 0 V	 39.2040 uA	 3.920400000 uA/um
131	 2.0000 V	 0 V	 650.0 mV	 0 V	 36.0640 uA	 3.606400000 uA/um
132	 2.0000 V	 0 V	 655.0 mV	 0 V	 26.8910 uA	 2.689100000 uA/um
133	 2.0000 V	 0 V	 660.0 mV	 0 V	 26.2380 uA	 2.623800000 uA/um
134	 2.0000 V	 0 V	 665.0 mV	 0 V	 38.8930 uA	 3.889300000 uA/um
135	 2.0000 V	 0 V	 670.0 mV	 0 V	 34.4560 uA	 3.445600000 uA/um
136	 2.0000 V	 0 V	 675.0 mV	 0 V	 25.5840 uA	 2.558400000 uA/um
137	 2.0000 V	 0 V	 680.0 mV	 0 V	 35.8810 uA	 3.588100000 uA/um
138	 2.0000 V	 0 V	 685.0 mV	 0 V	 38.7000 uA	 3.870000000 uA/um
139	 2.0000 V	 0 V	 690.0 mV	 0 V	 32.5300 uA	 3.253000000 uA/um
140	 2.0000 V	 0 V	 695.0 mV	 0 V	 25.2440 uA	 2.524400000 uA/um
141	 2.0000 V	 0 V	 700.0 mV	 0 V	 37.4070 uA	 3.740700000 uA/um
142	 2.0000 V	 0 V	 705.0 mV	 0 V	 36.7120 uA	 3.671200000 uA/um
143	 2.0000 V	 0 V	 710.0 mV	 0 V	 26.5300 uA	 2.653000000 uA/um
144	 2.0000 V	 0 V	 715.0 mV	 0 V	 34.9990 uA	 3.499900000 uA/um
145	 2.0000 V	 0 V	 720.0 mV	 0 V	 39.2220 uA	 3.922200000 uA/um
146	 2.0000 V	 0 V	 725.0 mV	 0 V	 31.6700 uA	 3.167000000 uA/um
147	 2.0000 V	 0 V	 730.0 mV	 0 V	 28.7350 uA	 2.873500000 uA/um
148	 2.0000 V	 0 V	 735.0 mV	 0 V	 38.4170 uA	 3.841700000 uA/um
149	 2.0000 V	 0 V	 740.0 mV	 0 V	 37.7240 uA	 3.772400000 uA/um
150	 2.0000 V	 0 V	 745.0 mV	 0 V	 29.5220 uA	 2.952200000 uA/um
151	 2.0000 V	 0 V	 750.0 mV	 0 V	 31.6840 uA	 3.168400000 uA/um
152	 2.0000 V	 0 V	 755.0 mV	 0 V	 39.9240 uA	 3.992400000 uA/um
153	 2.0000 V	 0 V	 760.0 mV	 0 V	 37.0720 uA	 3.707200000 uA/um
154	 2.0000 V	 0 V	 765.0 mV	 0 V	 27.6560 uA	 2.765600000 uA/um
155	 2.0000 V	 0 V	 770.0 mV	 0 V	 34.9790 uA	 3.497900000 uA/um
156	 2.0000 V	 0 V	 775.0 mV	 0 V	 39.5380 uA	 3.953800000 uA/um
157	 2.0000 V	 0 V	 780.0 mV	 0 V	 35.5590 uA	 3.555900000 uA/um
158	 2.0000 V	 0 V	 785.0 mV	 0 V	 28.3980 uA	 2.839800000 uA/um
159	 2.0000 V	 0 V	 790.0 mV	 0 V	 38.1610 uA	 3.816100000 uA/um
160	 2.0000 V	 0 V	 795.0 mV	 0 V	 37.7100 uA	 3.771000000 uA/um
161	 2.0000 V	 0 V	 800.0 mV	 0 V	 29.1540 uA	 2.915400000 uA/um
162	 2.0000 V	 0 V	 805.0 mV	 0 V	 36.8310 uA	 3.683100000 uA/um
163	 2.0000 V	 0 V	 810.0 mV	 0 V	 39.3670 uA	 3.936700000 uA/um
164	 2.0000 V	 0 V	 815.0 mV	 0 V	 34.0280 uA	 3.402800000 uA/um
165	 2.0000 V	 0 V	 820.0 mV	 0 V	 29.3240 uA	 2.932400000 uA/um
166	 2.0000 V	 0 V	 825.0 mV	 0 V	 38.0130 uA	 3.801300000 uA/um
167	 2.0000 V	 0 V	 830.0 mV	 0 V	 39.7970 uA	 3.979700000 uA/um
168	 2.0000 V	 0 V	 835.0 mV	 0 V	 31.9770 uA	 3.197700000 uA/um
169	 2.0000 V	 0 V	 840.0 mV	 0 V	 36.0160 uA	 3.601600000 uA/um
170	 2.0000 V	 0 V	 845.0 mV	 0 V	 39.8020 uA	 3.980200000 uA/um
171	 2.0000 V	 0 V	 850.0 mV	 0 V	 34.6960 uA	 3.469600000 uA/um
172	 2.0000 V	 0 V	 855.0 mV	 0 V	 32.2300 uA	 3.223000000 uA/um
173	 2.0000 V	 0 V	 860.0 mV	 0 V	 40.9060 uA	 4.090600000 uA/um
174	 2.0000 V	 0 V	 865.0 mV	 0 V	 37.0470 uA	 3.704700000 uA/um
175	 2.0000 V	 0 V	 870.0 mV	 0 V	 30.9630 uA	 3.096300000 uA/um
176	 2.0000 V	 0 V	 875.0 mV	 0 V	 37.6360 uA	 3.763600000 uA/um
177	 2.0000 V	 0 V	 880.0 mV	 0 V	 39.0720 uA	 3.907200000 uA/um
178	 2.0000 V	 0 V	 885.0 mV	 0 V	 31.6560 uA	 3.165600000 uA/um
179	 2.0000 V	 0 V	 890.0 mV	 0 V	 36.8890 uA	 3.688900000 uA/um
180	 2.0000 V	 0 V	 895.0 mV	 0 V	 40.3020 uA	 4.030200000 uA/um
181	 2.0000 V	 0 V	 900.0 mV	 0 V	 36.7340 uA	 3.673400000 uA/um
182	 2.0000 V	 0 V	 905.0 mV	 0 V	 32.0680 uA	 3.206800000 uA/um
183	 2.0000 V	 0 V	 910.0 mV	 0 V	 37.9690 uA	 3.796900000 uA/um
184	 2.0000 V	 0 V	 915.0 mV	 0 V	 40.2040 uA	 4.020400000 uA/um
185	 2.0000 V	 0 V	 920.0 mV	 0 V	 35.9320 uA	 3.593200000 uA/um
186	 2.0000 V	 0 V	 925.0 mV	 0 V	 33.7910 uA	 3.379100000 uA/um
187	 2.0000 V	 0 V	 930.0 mV	 0 V	 39.6160 uA	 3.961600000 uA/um
188	 2.0000 V	 0 V	 935.0 mV	 0 V	 39.9500 uA	 3.995000000 uA/um
189	 2.0000 V	 0 V	 940.0 mV	 0 V	 35.9650 uA	 3.596500000 uA/um
190	 2.0000 V	 0 V	 945.0 mV	 0 V	 33.8430 uA	 3.384300000 uA/um
191	 2.0000 V	 0 V	 950.0 mV	 0 V	 40.7460 uA	 4.074600000 uA/um
192	 2.0000 V	 0 V	 955.0 mV	 0 V	 36.7710 uA	 3.677100000 uA/um
193	 2.0000 V	 0 V	 960.0 mV	 0 V	 33.9980 uA	 3.399800000 uA/um
194	 2.0000 V	 0 V	 965.0 mV	 0 V	 39.9200 uA	 3.992000000 uA/um
195	 2.0000 V	 0 V	 970.0 mV	 0 V	 40.5960 uA	 4.059600000 uA/um
196	 2.0000 V	 0 V	 975.0 mV	 0 V	 36.7180 uA	 3.671800000 uA/um
197	 2.0000 V	 0 V	 980.0 mV	 0 V	 38.0520 uA	 3.805200000 uA/um
198	 2.0000 V	 0 V	 985.0 mV	 0 V	 41.0580 uA	 4.105800000 uA/um
199	 2.0000 V	 0 V	 990.0 mV	 0 V	 37.2750 uA	 3.727500000 uA/um
200	 2.0000 V	 0 V	 995.0 mV	 0 V	 34.8360 uA	 3.483600000 uA/um
201	 2.0000 V	 0 V	 1.0000 V	 0 V	 40.0080 uA	 4.000800000 uA/um
202	 2.0000 V	 0 V	 1.0050 V	 0 V	 41.2620 uA	 4.126200000 uA/um
203	 2.0000 V	 0 V	 1.0100 V	 0 V	 37.5940 uA	 3.759400000 uA/um
204	 2.0000 V	 0 V	 1.0150 V	 0 V	 35.6550 uA	 3.565500000 uA/um
205	 2.0000 V	 0 V	 1.0200 V	 0 V	 40.2330 uA	 4.023300000 uA/um
206	 2.0000 V	 0 V	 1.0250 V	 0 V	 41.5010 uA	 4.150100000 uA/um
207	 2.0000 V	 0 V	 1.0300 V	 0 V	 37.6390 uA	 3.763900000 uA/um
208	 2.0000 V	 0 V	 1.0350 V	 0 V	 38.3090 uA	 3.830900000 uA/um
209	 2.0000 V	 0 V	 1.0400 V	 0 V	 41.4870 uA	 4.148700000 uA/um
210	 2.0000 V	 0 V	 1.0450 V	 0 V	 38.2180 uA	 3.821800000 uA/um
211	 2.0000 V	 0 V	 1.0500 V	 0 V	 36.2040 uA	 3.620400000 uA/um
212	 2.0000 V	 0 V	 1.0550 V	 0 V	 40.8840 uA	 4.088400000 uA/um
213	 2.0000 V	 0 V	 1.0600 V	 0 V	 40.2380 uA	 4.023800000 uA/um
214	 2.0000 V	 0 V	 1.0650 V	 0 V	 36.2200 uA	 3.622000000 uA/um
215	 2.0000 V	 0 V	 1.0700 V	 0 V	 40.7060 uA	 4.070600000 uA/um
216	 2.0000 V	 0 V	 1.0750 V	 0 V	 41.5590 uA	 4.155900000 uA/um
217	 2.0000 V	 0 V	 1.0800 V	 0 V	 38.1990 uA	 3.819900000 uA/um
218	 2.0000 V	 0 V	 1.0850 V	 0 V	 39.0820 uA	 3.908200000 uA/um
219	 2.0000 V	 0 V	 1.0900 V	 0 V	 42.3390 uA	 4.233900000 uA/um
220	 2.0000 V	 0 V	 1.0950 V	 0 V	 40.8130 uA	 4.081300000 uA/um
221	 2.0000 V	 0 V	 1.1000 V	 0 V	 38.4080 uA	 3.840800000 uA/um
222	 2.0000 V	 0 V	 1.1050 V	 0 V	 38.6450 uA	 3.864500000 uA/um
223	 2.0000 V	 0 V	 1.1100 V	 0 V	 41.4350 uA	 4.143500000 uA/um
224	 2.0000 V	 0 V	 1.1150 V	 0 V	 39.7480 uA	 3.974800000 uA/um
225	 2.0000 V	 0 V	 1.1200 V	 0 V	 37.6940 uA	 3.769400000 uA/um
226	 2.0000 V	 0 V	 1.1250 V	 0 V	 41.6010 uA	 4.160100000 uA/um
227	 2.0000 V	 0 V	 1.1300 V	 0 V	 41.0040 uA	 4.100400000 uA/um
228	 2.0000 V	 0 V	 1.1350 V	 0 V	 37.7640 uA	 3.776400000 uA/um
229	 2.0000 V	 0 V	 1.1400 V	 0 V	 41.3450 uA	 4.134500000 uA/um
230	 2.0000 V	 0 V	 1.1450 V	 0 V	 42.4850 uA	 4.248500000 uA/um
231	 2.0000 V	 0 V	 1.1500 V	 0 V	 40.2090 uA	 4.020900000 uA/um
232	 2.0000 V	 0 V	 1.1550 V	 0 V	 38.7060 uA	 3.870600000 uA/um
233	 2.0000 V	 0 V	 1.1600 V	 0 V	 41.9210 uA	 4.192100000 uA/um
234	 2.0000 V	 0 V	 1.1650 V	 0 V	 41.5380 uA	 4.153800000 uA/um
235	 2.0000 V	 0 V	 1.1700 V	 0 V	 38.2400 uA	 3.824000000 uA/um
236	 2.0000 V	 0 V	 1.1750 V	 0 V	 41.6810 uA	 4.168100000 uA/um
237	 2.0000 V	 0 V	 1.1800 V	 0 V	 42.6430 uA	 4.264300000 uA/um
238	 2.0000 V	 0 V	 1.1850 V	 0 V	 40.3240 uA	 4.032400000 uA/um
239	 2.0000 V	 0 V	 1.1900 V	 0 V	 39.2370 uA	 3.923700000 uA/um
240	 2.0000 V	 0 V	 1.1950 V	 0 V	 42.3560 uA	 4.235600000 uA/um
241	 2.0000 V	 0 V	 1.2000 V	 0 V	 41.7900 uA	 4.179000000 uA/um
242	 2.0000 V	 0 V	 1.2050 V	 0 V	 39.3240 uA	 3.932400000 uA/um
243	 2.0000 V	 0 V	 1.2100 V	 0 V	 42.2710 uA	 4.227100000 uA/um
244	 2.0000 V	 0 V	 1.2150 V	 0 V	 43.1740 uA	 4.317400000 uA/um
245	 2.0000 V	 0 V	 1.2200 V	 0 V	 41.2390 uA	 4.123900000 uA/um
246	 2.0000 V	 0 V	 1.2250 V	 0 V	 39.7910 uA	 3.979100000 uA/um
247	 2.0000 V	 0 V	 1.2300 V	 0 V	 42.5650 uA	 4.256500000 uA/um
248	 2.0000 V	 0 V	 1.2350 V	 0 V	 42.4500 uA	 4.245000000 uA/um
249	 2.0000 V	 0 V	 1.2400 V	 0 V	 39.2540 uA	 3.925400000 uA/um
250	 2.0000 V	 0 V	 1.2450 V	 0 V	 42.3590 uA	 4.235900000 uA/um
251	 2.0000 V	 0 V	 1.2500 V	 0 V	 43.3990 uA	 4.339900000 uA/um
252	 2.0000 V	 0 V	 1.2550 V	 0 V	 41.4360 uA	 4.143600000 uA/um
253	 2.0000 V	 0 V	 1.2600 V	 0 V	 40.9420 uA	 4.094200000 uA/um
254	 2.0000 V	 0 V	 1.2650 V	 0 V	 43.0920 uA	 4.309200000 uA/um
255	 2.0000 V	 0 V	 1.2700 V	 0 V	 43.7420 uA	 4.374200000 uA/um
256	 2.0000 V	 0 V	 1.2750 V	 0 V	 41.6840 uA	 4.168400000 uA/um
257	 2.0000 V	 0 V	 1.2800 V	 0 V	 42.0420 uA	 4.204200000 uA/um
258	 2.0000 V	 0 V	 1.2850 V	 0 V	 43.9720 uA	 4.397200000 uA/um
259	 2.0000 V	 0 V	 1.2900 V	 0 V	 43.0900 uA	 4.309000000 uA/um
260	 2.0000 V	 0 V	 1.2950 V	 0 V	 41.7130 uA	 4.171300000 uA/um
261	 2.0000 V	 0 V	 1.3000 V	 0 V	 41.9870 uA	 4.198700000 uA/um
262	 2.0000 V	 0 V	 1.3050 V	 0 V	 44.1730 uA	 4.417300000 uA/um
263	 2.0000 V	 0 V	 1.3100 V	 0 V	 42.3570 uA	 4.235700000 uA/um
264	 2.0000 V	 0 V	 1.3150 V	 0 V	 41.7230 uA	 4.172300000 uA/um
265	 2.0000 V	 0 V	 1.3200 V	 0 V	 43.7830 uA	 4.378300000 uA/um
266	 2.0000 V	 0 V	 1.3250 V	 0 V	 43.5240 uA	 4.352400000 uA/um
267	 2.0000 V	 0 V	 1.3300 V	 0 V	 41.3140 uA	 4.131400000 uA/um
268	 2.0000 V	 0 V	 1.3350 V	 0 V	 43.5870 uA	 4.358700000 uA/um
269	 2.0000 V	 0 V	 1.3400 V	 0 V	 44.3780 uA	 4.437800000 uA/um
270	 2.0000 V	 0 V	 1.3450 V	 0 V	 42.5740 uA	 4.257400000 uA/um
271	 2.0000 V	 0 V	 1.3500 V	 0 V	 42.8970 uA	 4.289700000 uA/um
272	 2.0000 V	 0 V	 1.3550 V	 0 V	 44.2570 uA	 4.425700000 uA/um
273	 2.0000 V	 0 V	 1.3600 V	 0 V	 44.5720 uA	 4.457200000 uA/um
274	 2.0000 V	 0 V	 1.3650 V	 0 V	 42.9750 uA	 4.297500000 uA/um
275	 2.0000 V	 0 V	 1.3700 V	 0 V	 42.3590 uA	 4.235900000 uA/um
276	 2.0000 V	 0 V	 1.3750 V	 0 V	 44.3690 uA	 4.436900000 uA/um
277	 2.0000 V	 0 V	 1.3800 V	 0 V	 44.2490 uA	 4.424900000 uA/um
278	 2.0000 V	 0 V	 1.3850 V	 0 V	 42.7730 uA	 4.277300000 uA/um
279	 2.0000 V	 0 V	 1.3900 V	 0 V	 44.5650 uA	 4.456500000 uA/um
280	 2.0000 V	 0 V	 1.3950 V	 0 V	 45.1750 uA	 4.517500000 uA/um
281	 2.0000 V	 0 V	 1.4000 V	 0 V	 43.6520 uA	 4.365200000 uA/um
282	 2.0000 V	 0 V	 1.4050 V	 0 V	 43.7380 uA	 4.373800000 uA/um
283	 2.0000 V	 0 V	 1.4100 V	 0 V	 45.7760 uA	 4.577600000 uA/um
284	 2.0000 V	 0 V	 1.4150 V	 0 V	 44.2350 uA	 4.423500000 uA/um
