Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 21.224 pA	 -9.329 pA	 2.122400000 pA/um	 -932.9000000 fA/um	 -4.480000000 pS	 -448.0000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 21.171 pA	 -9.736 pA	 2.117100000 pA/um	 -973.6000000 fA/um	 -1.550000000 pS	 -155.0000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 21.069 pA	 -8.713 pA	 2.106900000 pA/um	 -871.3000000 fA/um	 1.250000000 pS	 125.0000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 21.296 pA	 -9.469 pA	 2.129600000 pA/um	 -946.9000000 fA/um	 3.080000000 pS	 308.0000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 21.377 pA	 -10.162 pA	 2.137700000 pA/um	 -1.016200000 pA/um	 -4.230000000 pS	 -423.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 20.873 pA	 -9.326 pA	 2.087300000 pA/um	 -932.6000000 fA/um	 -4.980000000 pS	 -498.0000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 20.879 pA	 -9.933 pA	 2.087900000 pA/um	 -993.3000000 fA/um	 4.330000000 pS	 433.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 21.306 pA	 -9.635 pA	 2.130600000 pA/um	 -963.5000000 fA/um	 3.420000000 pS	 342.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 21.221 pA	 -10.317 pA	 2.122100000 pA/um	 -1.031700000 pA/um	 -2.730000000 pS	 -273.0000000 fS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 21.033 pA	 -9.506 pA	 2.103300000 pA/um	 -950.6000000 fA/um	 4.870000000 pS	 487.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 21.708 pA	 -9.984 pA	 2.170800000 pA/um	 -998.4000000 fA/um	 2.800000000 pS	 280.0000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 21.313 pA	 -9.366 pA	 2.131300000 pA/um	 -936.6000000 fA/um	 -2.610000000 pS	 -261.0000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 21.447 pA	 -9.421 pA	 2.144700000 pA/um	 -942.1000000 fA/um	 1.710000000 pS	 171.0000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 21.484 pA	 -9.872 pA	 2.148400000 pA/um	 -987.2000000 fA/um	 -8.650000000 pS	 -865.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 20.582 pA	 -9.973 pA	 2.058200000 pA/um	 -997.3000000 fA/um	 -400.0000000 fS	 -40.00000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 21.444 pA	 -9.684 pA	 2.144400000 pA/um	 -968.4000000 fA/um	 12.70000000 pS	 1.270000000 pS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 21.852 pA	 -9.448 pA	 2.185200000 pA/um	 -944.8000000 fA/um	 6.420000000 pS	 642.0000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 22.086 pA	 -9.596 pA	 2.208600000 pA/um	 -959.6000000 fA/um	 19.58000000 pS	 1.958000000 pS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 23.810 pA	 -9.705 pA	 2.381000000 pA/um	 -970.5000000 fA/um	 53.42000000 pS	 5.342000000 pS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 27.428 pA	 -9.360 pA	 2.742800000 pA/um	 -936.0000000 fA/um	 129.4600000 pS	 12.94600000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 36.756 pA	 -9.783 pA	 3.675600000 pA/um	 -978.3000000 fA/um	 341.5800000 pS	 34.15800000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 61.586 pA	 -9.607 pA	 6.158600000 pA/um	 -960.7000000 fA/um	 860.1600000 pS	 86.01600000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 122.772 pA	 -8.736 pA	 12.27720000 pA/um	 -873.6000000 fA/um	 2.203770000 nS	 220.3770000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 281.963 pA	 -9.448 pA	 28.19630000 pA/um	 -944.8000000 fA/um	 5.628480000 nS	 562.8480000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 685.62 pA	 -8.924 pA	 68.56200000 pA/um	 -892.4000000 fA/um	 14.56347000 nS	 1.456347000 nS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 1.73831 nA	 -9.342 pA	 173.8310000 pA/um	 -934.2000000 fA/um	 38.49580000 nS	 3.849580000 nS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 4.5352 nA	 -8.834 pA	 453.5200000 pA/um	 -883.4000000 fA/um	 100.7409000 nS	 10.07409000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 11.8124 nA	 -8.807 pA	 1.181240000 nA/um	 -880.7000000 fA/um	 264.7180000 nS	 26.47180000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 31.007 nA	 -9.332 pA	 3.100700000 nA/um	 -933.2000000 fA/um	 676.6360000 nS	 67.66360000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 79.476 nA	 -8.557 pA	 7.947600000 nA/um	 -855.7000000 fA/um	 1.638380000 uS	 163.8380000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 194.845 nA	 -8.822 pA	 19.48450000 nA/um	 -882.2000000 fA/um	 3.805540000 uS	 380.5540000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 460.03 nA	 -10.370 pA	 46.00300000 nA/um	 -1.037000000 pA/um	 8.013850000 uS	 801.3850000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 996.23 nA	 -9.775 pA	 99.62300000 nA/um	 -977.5000000 fA/um	 15.09060000 uS	 1.509060000 uS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 1.96909 uA	 -9.548 pA	 196.9090000 nA/um	 -954.8000000 fA/um	 25.26820000 uS	 2.526820000 uS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 3.52305 uA	 -9.988 pA	 352.3050000 nA/um	 -998.8000000 fA/um	 38.30310000 uS	 3.830310000 uS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 5.7994 uA	 -9.622 pA	 579.9400000 nA/um	 -962.2000000 fA/um	 53.49950000 uS	 5.349950000 uS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 8.8730 uA	 -9.413 pA	 887.3000000 nA/um	 -941.3000000 fA/um	 70.09700000 uS	 7.009700000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 12.8091 uA	 -9.348 pA	 1.280910000 uA/um	 -934.8000000 fA/um	 85.87500000 uS	 8.587500000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 17.4605 uA	 -8.827 pA	 1.746050000 uA/um	 -882.7000000 fA/um	 100.8320000 uS	 10.08320000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 22.8923 uA	 -9.347 pA	 2.289230000 uA/um	 -934.7000000 fA/um	 113.2650000 uS	 11.32650000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 28.7870 uA	 -9.828 pA	 2.878700000 uA/um	 -982.8000000 fA/um	 121.4210000 uS	 12.14210000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 35.0344 uA	 -9.019 pA	 3.503440000 uA/um	 -901.9000000 fA/um	 127.1780000 uS	 12.71780000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 41.5048 uA	 -9.782 pA	 4.150480000 uA/um	 -978.2000000 fA/um	 130.3080000 uS	 13.03080000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 48.0652 uA	 -9.300 pA	 4.806520000 uA/um	 -930.0000000 fA/um	 131.2860000 uS	 13.12860000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 54.6334 uA	 -8.969 pA	 5.463340000 uA/um	 -896.9000000 fA/um	 130.2520000 uS	 13.02520000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 61.0904 uA	 -10.074 pA	 6.109040000 uA/um	 -1.007400000 pA/um	 128.0910000 uS	 12.80910000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 67.4425 uA	 -9.528 pA	 6.744250000 uA/um	 -952.8000000 fA/um	 126.7530000 uS	 12.67530000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 73.7657 uA	 -9.207 pA	 7.376570000 uA/um	 -920.7000000 fA/um	 124.5650000 uS	 12.45650000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 79.8990 uA	 -9.858 pA	 7.989900000 uA/um	 -985.8000000 fA/um	 122.4580000 uS	 12.24580000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 86.0115 uA	 -10.230 pA	 8.601150000 uA/um	 -1.023000000 pA/um	 119.2310000 uS	 11.92310000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 91.8221 uA	 -9.487 pA	 9.182210000 uA/um	 -948.7000000 fA/um	 115.4620000 uS	 11.54620000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 97.5577 uA	 -10.357 pA	 9.755770000 uA/um	 -1.035700000 pA/um	 111.8790000 uS	 11.18790000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 103.010 uA	 -10.119 pA	 10.30100000 uA/um	 -1.011900000 pA/um	 109.7230000 uS	 10.97230000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 108.530 uA	 -10.277 pA	 10.85300000 uA/um	 -1.027700000 pA/um	 107.8100000 uS	 10.78100000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 113.791 uA	 -10.697 pA	 11.37910000 uA/um	 -1.069700000 pA/um	 104.3500000 uS	 10.43500000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 118.965 uA	 -9.970 pA	 11.89650000 uA/um	 -997.0000000 fA/um	 102.1900000 uS	 10.21900000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 124.010 uA	 -9.714 pA	 12.40100000 uA/um	 -971.4000000 fA/um	 99.19000000 uS	 9.919000000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 128.884 uA	 -10.252 pA	 12.88840000 uA/um	 -1.025200000 pA/um	 97.02000000 uS	 9.702000000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 133.712 uA	 -9.917 pA	 13.37120000 uA/um	 -991.7000000 fA/um	 94.96000000 uS	 9.496000000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 138.380 uA	 -9.814 pA	 13.83800000 uA/um	 -981.4000000 fA/um	 92.07000000 uS	 9.207000000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 142.919 uA	 -9.926 pA	 14.29190000 uA/um	 -992.6000000 fA/um	 89.72000000 uS	 8.972000000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 147.352 uA	 -10.128 pA	 14.73520000 uA/um	 -1.012800000 pA/um	 87.67000000 uS	 8.767000000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 151.686 uA	 -9.717 pA	 15.16860000 uA/um	 -971.7000000 fA/um	 85.83000000 uS	 8.583000000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 155.935 uA	 -10.291 pA	 15.59350000 uA/um	 -1.029100000 pA/um	 83.09000000 uS	 8.309000000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 159.995 uA	 -10.702 pA	 15.99950000 uA/um	 -1.070200000 pA/um	 81.09000000 uS	 8.109000000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 164.044 uA	 -10.584 pA	 16.40440000 uA/um	 -1.058400000 pA/um	 79.45000000 uS	 7.945000000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 167.940 uA	 -10.541 pA	 16.79400000 uA/um	 -1.054100000 pA/um	 76.71000000 uS	 7.671000000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 171.715 uA	 -9.284 pA	 17.17150000 uA/um	 -928.4000000 fA/um	 75.71000000 uS	 7.571000000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 175.511 uA	 -11.019 pA	 17.55110000 uA/um	 -1.101900000 pA/um	 74.34000000 uS	 7.434000000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 179.149 uA	 -10.249 pA	 17.91490000 uA/um	 -1.024900000 pA/um	 71.53000000 uS	 7.153000000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 182.664 uA	 -10.318 pA	 18.26640000 uA/um	 -1.031800000 pA/um	 69.45000000 uS	 6.945000000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 186.094 uA	 -10.433 pA	 18.60940000 uA/um	 -1.043300000 pA/um	 69.03000000 uS	 6.903000000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 189.567 uA	 -10.230 pA	 18.95670000 uA/um	 -1.023000000 pA/um	 67.13000000 uS	 6.713000000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 192.807 uA	 -11.165 pA	 19.28070000 uA/um	 -1.116500000 pA/um	 64.72000000 uS	 6.472000000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 196.039 uA	 -10.359 pA	 19.60390000 uA/um	 -1.035900000 pA/um	 63.95000000 uS	 6.395000000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 199.202 uA	 -9.759 pA	 19.92020000 uA/um	 -975.9000000 fA/um	 61.85000000 uS	 6.185000000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 202.224 uA	 -10.484 pA	 20.22240000 uA/um	 -1.048400000 pA/um	 61.10000000 uS	 6.110000000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 205.312 uA	 -10.805 pA	 20.53120000 uA/um	 -1.080500000 pA/um	 59.99000000 uS	 5.999000000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 208.223 uA	 -10.084 pA	 20.82230000 uA/um	 -1.008400000 pA/um	 58.08000000 uS	 5.808000000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 211.120 uA	 -10.762 pA	 21.11200000 uA/um	 -1.076200000 pA/um	 56.55000000 uS	 5.655000000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 213.878 uA	 -10.914 pA	 21.38780000 uA/um	 -1.091400000 pA/um	 55.06000000 uS	 5.506000000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 216.626 uA	 -9.769 pA	 21.66260000 uA/um	 -976.9000000 fA/um	 54.32000000 uS	 5.432000000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 219.310 uA	 -10.556 pA	 21.93100000 uA/um	 -1.055600000 pA/um	 53.14000000 uS	 5.314000000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 221.940 uA	 -10.259 pA	 22.19400000 uA/um	 -1.025900000 pA/um	 52.27000000 uS	 5.227000000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 224.537 uA	 -10.647 pA	 22.45370000 uA/um	 -1.064700000 pA/um	 51.53000000 uS	 5.153000000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 227.093 uA	 -10.476 pA	 22.70930000 uA/um	 -1.047600000 pA/um	 49.93000000 uS	 4.993000000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 229.530 uA	 -10.256 pA	 22.95300000 uA/um	 -1.025600000 pA/um	 49.08000000 uS	 4.908000000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 232.001 uA	 -9.770 pA	 23.20010000 uA/um	 -977.0000000 fA/um	 48.00000000 uS	 4.800000000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 234.330 uA	 -10.569 pA	 23.43300000 uA/um	 -1.056900000 pA/um	 46.15000000 uS	 4.615000000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 236.616 uA	 -9.989 pA	 23.66160000 uA/um	 -998.9000000 fA/um	 45.26000000 uS	 4.526000000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 238.856 uA	 -10.708 pA	 23.88560000 uA/um	 -1.070800000 pA/um	 44.57000000 uS	 4.457000000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 241.073 uA	 -10.148 pA	 24.10730000 uA/um	 -1.014800000 pA/um	 44.06000000 uS	 4.406000000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 243.262 uA	 -10.382 pA	 24.32620000 uA/um	 -1.038200000 pA/um	 42.98000000 uS	 4.298000000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 245.371 uA	 -9.872 pA	 24.53710000 uA/um	 -987.2000000 fA/um	 41.11000000 uS	 4.111000000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 247.373 uA	 -10.339 pA	 24.73730000 uA/um	 -1.033900000 pA/um	 40.64000000 uS	 4.064000000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 249.435 uA	 -9.981 pA	 24.94350000 uA/um	 -998.1000000 fA/um	 40.36000000 uS	 4.036000000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 251.409 uA	 -8.258 pA	 25.14090000 uA/um	 -825.8000000 fA/um	 39.41000000 uS	 3.941000000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 253.376 uA	 -10.904 pA	 25.33760000 uA/um	 -1.090400000 pA/um	 38.89000000 uS	 3.889000000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 255.298 uA	 -9.957 pA	 25.52980000 uA/um	 -995.7000000 fA/um	 37.65000000 uS	 3.765000000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 257.141 uA	 -9.783 pA	 25.71410000 uA/um	 -978.3000000 fA/um	 36.88000000 uS	 3.688000000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 258.986 uA	 -10.124 pA	 25.89860000 uA/um	 -1.012400000 pA/um	 35.91000000 uS	 3.591000000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 260.732 uA	 -10.458 pA	 26.07320000 uA/um	 -1.045800000 pA/um	 35.31000000 uS	 3.531000000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 262.517 uA	 -9.707 pA	 26.25170000 uA/um	 -970.7000000 fA/um	 35.05000000 uS	 3.505000000 uS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 264.237 uA	 -10.306 pA	 26.42370000 uA/um	 -1.030600000 pA/um	 34.02000000 uS	 3.402000000 uS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 265.919 uA	 -10.290 pA	 26.59190000 uA/um	 -1.029000000 pA/um	 33.83000000 uS	 3.383000000 uS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 267.620 uA	 -10.264 pA	 26.76200000 uA/um	 -1.026400000 pA/um	 34.02000000 uS	 3.402000000 uS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 430.976 pA	 -622.28 pA	 43.09760000 pA/um	 -62.22800000 pA/um	 -38.20000000 pS	 -3.820000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 429.066 pA	 -621.66 pA	 42.90660000 pA/um	 -62.16600000 pA/um	 -13.65000000 pS	 -1.365000000 pS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 429.611 pA	 -621.81 pA	 42.96110000 pA/um	 -62.18100000 pA/um	 7.710000000 pS	 771.0000000 fS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 429.837 pA	 -621.28 pA	 42.98370000 pA/um	 -62.12800000 pA/um	 -16.02000000 pS	 -1.602000000 pS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 428.009 pA	 -622.19 pA	 42.80090000 pA/um	 -62.21900000 pA/um	 -5.300000000 pS	 -530.0000000 fS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 429.307 pA	 -621.71 pA	 42.93070000 pA/um	 -62.17100000 pA/um	 16.76000000 pS	 1.676000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 429.685 pA	 -621.87 pA	 42.96850000 pA/um	 -62.18700000 pA/um	 9.670000000 pS	 967.0000000 fS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 430.274 pA	 -622.10 pA	 43.02740000 pA/um	 -62.21000000 pA/um	 5.370000000 pS	 537.0000000 fS/um
