Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
22	 -950.0 mV	 0 V	 10.00 mV	 0 V	 356 fA	 -1.438 pA	 35.60000000 fA/um	 -143.8000000 fA/um	 -2.510000000 pS	 -251.0000000 fS/um
23	 -900.0 mV	 0 V	 10.00 mV	 0 V	 259 fA	 -1.598 pA	 25.90000000 fA/um	 -159.8000000 fA/um	 1.030000000 pS	 103.0000000 fS/um
24	 -850.0 mV	 0 V	 10.00 mV	 0 V	 459 fA	 -1.864 pA	 45.90000000 fA/um	 -186.4000000 fA/um	 -1.190000000 pS	 -119.0000000 fS/um
25	 -800.0 mV	 0 V	 10.00 mV	 0 V	 140 fA	 -1.644 pA	 14.00000000 fA/um	 -164.4000000 fA/um	 3.710000000 pS	 371.0000000 fS/um
26	 -750.0 mV	 0 V	 10.00 mV	 0 V	 830 fA	 -1.865 pA	 83.00000000 fA/um	 -186.5000000 fA/um	 -2.360000000 pS	 -236.0000000 fS/um
27	 -700.0 mV	 0 V	 10.00 mV	 0 V	 -96 fA	 -1.816 pA	 -9.600000000 fA/um	 -181.6000000 fA/um	 -7.340000000 pS	 -734.0000000 fS/um
28	 -650.0 mV	 0 V	 10.00 mV	 0 V	 96 fA	 -2.238 pA	 9.600000000 fA/um	 -223.8000000 fA/um	 3.010000000 pS	 301.0000000 fS/um
29	 -600.0 mV	 0 V	 10.00 mV	 0 V	 205 fA	 -1.782 pA	 20.50000000 fA/um	 -178.2000000 fA/um	 1.390000000 pS	 139.0000000 fS/um
30	 -550.0 mV	 0 V	 10.00 mV	 0 V	 235 fA	 -2.030 pA	 23.50000000 fA/um	 -203.0000000 fA/um	 -370.0000000 fS	 -37.00000000 fS/um
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 168 fA	 -1.959 pA	 16.80000000 fA/um	 -195.9000000 fA/um	 3.660000000 pS	 366.0000000 fS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 601 fA	 -1.872 pA	 60.10000000 fA/um	 -187.2000000 fA/um	 760.0000000 fS	 76.00000000 fS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 244 fA	 -1.869 pA	 24.40000000 fA/um	 -186.9000000 fA/um	 -2.520000000 pS	 -252.0000000 fS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 349 fA	 -1.906 pA	 34.90000000 fA/um	 -190.6000000 fA/um	 3.560000000 pS	 356.0000000 fS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 600 fA	 -1.702 pA	 60.00000000 fA/um	 -170.2000000 fA/um	 -820.0000000 fS	 -82.00000000 fS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 267 fA	 -1.049 pA	 26.70000000 fA/um	 -104.9000000 fA/um	 720.0000000 fS	 72.00000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 672 fA	 -1.526 pA	 67.20000000 fA/um	 -152.6000000 fA/um	 2.240000000 pS	 224.0000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 491 fA	 -2.268 pA	 49.10000000 fA/um	 -226.8000000 fA/um	 -2.420000000 pS	 -242.0000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 430 fA	 -2.007 pA	 43.00000000 fA/um	 -200.7000000 fA/um	 -2.040000000 pS	 -204.0000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 287 fA	 -2.207 pA	 28.70000000 fA/um	 -220.7000000 fA/um	 -1.760000000 pS	 -176.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 254 fA	 -1.555 pA	 25.40000000 fA/um	 -155.5000000 fA/um	 50.00000000 fS	 5.000000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 292 fA	 -1.800 pA	 29.20000000 fA/um	 -180.0000000 fA/um	 -2.340000000 pS	 -234.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 20 fA	 -1.649 pA	 2.000000000 fA/um	 -164.9000000 fA/um	 -100.0000000 fS	 -10.00000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 282 fA	 -1.588 pA	 28.20000000 fA/um	 -158.8000000 fA/um	 16.55000000 pS	 1.655000000 pS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 1.675 pA	 -2.686 pA	 167.5000000 fA/um	 -268.6000000 fA/um	 -2.370000000 pS	 -237.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 45 fA	 528 fA	 4.500000000 fA/um	 52.80000000 fA/um	 -2.380000000 pS	 -238.0000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 1.437 pA	 -747 fA	 143.7000000 fA/um	 -74.70000000 fA/um	 2.610000000 pS	 261.0000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 306 fA	 -223 fA	 30.60000000 fA/um	 -22.30000000 fA/um	 -13.53000000 pS	 -1.353000000 pS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 84 fA	 -1.757 pA	 8.400000000 fA/um	 -175.7000000 fA/um	 -2.360000000 pS	 -236.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 70 fA	 -3.372 pA	 7.000000000 fA/um	 -337.2000000 fA/um	 1.920000000 pS	 192.0000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 276 fA	 -1.981 pA	 27.60000000 fA/um	 -198.1000000 fA/um	 840.0000000 fS	 84.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 154 fA	 -1.782 pA	 15.40000000 fA/um	 -178.2000000 fA/um	 1.030000000 pS	 103.0000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 379 fA	 -1.562 pA	 37.90000000 fA/um	 -156.2000000 fA/um	 3.210000000 pS	 321.0000000 fS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 475 fA	 -2.009 pA	 47.50000000 fA/um	 -200.9000000 fA/um	 3.240000000 pS	 324.0000000 fS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 703 fA	 -2.000 pA	 70.30000000 fA/um	 -200.0000000 fA/um	 3.670000000 pS	 367.0000000 fS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 842 fA	 -2.039 pA	 84.20000000 fA/um	 -203.9000000 fA/um	 1.340000000 pS	 134.0000000 fS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 837 fA	 -2.048 pA	 83.70000000 fA/um	 -204.8000000 fA/um	 7.760000000 pS	 776.0000000 fS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 1.618 pA	 -1.993 pA	 161.8000000 fA/um	 -199.3000000 fA/um	 27.25000000 pS	 2.725000000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 3.562 pA	 -1.958 pA	 356.2000000 fA/um	 -195.8000000 fA/um	 67.28000000 pS	 6.728000000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 8.346 pA	 -1.967 pA	 834.6000000 fA/um	 -196.7000000 fA/um	 178.7100000 pS	 17.87100000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 21.433 pA	 -2.208 pA	 2.143300000 pA/um	 -220.8000000 fA/um	 484.5400000 pS	 48.45400000 pS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 56.800 pA	 -1.859 pA	 5.680000000 pA/um	 -185.9000000 fA/um	 1.327210000 nS	 132.7210000 pS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 154.154 pA	 -1.901 pA	 15.41540000 pA/um	 -190.1000000 fA/um	 3.387200000 nS	 338.7200000 pS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 395.52 pA	 -1.897 pA	 39.55200000 pA/um	 -189.7000000 fA/um	 8.839160000 nS	 883.9160000 pS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 1.03807 nA	 -2.077 pA	 103.8070000 pA/um	 -207.7000000 fA/um	 20.75840000 nS	 2.075840000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 2.47136 nA	 -2.127 pA	 247.1360000 pA/um	 -212.7000000 fA/um	 42.38930000 nS	 4.238930000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 5.2770 nA	 -1.982 pA	 527.7000000 pA/um	 -198.2000000 fA/um	 83.11740000 nS	 8.311740000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 10.7831 nA	 -2.173 pA	 1.078310000 nA/um	 -217.3000000 fA/um	 138.5030000 nS	 13.85030000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 19.1273 nA	 -2.323 pA	 1.912730000 nA/um	 -232.3000000 fA/um	 206.0430000 nS	 20.60430000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 31.3874 nA	 -1.809 pA	 3.138740000 nA/um	 -180.9000000 fA/um	 284.7550000 nS	 28.47550000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 47.6028 nA	 -2.094 pA	 4.760280000 nA/um	 -209.4000000 fA/um	 359.9360000 nS	 35.99360000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 67.381 nA	 -1.837 pA	 6.738100000 nA/um	 -183.7000000 fA/um	 448.7020000 nS	 44.87020000 nS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 92.473 nA	 -2.068 pA	 9.247300000 nA/um	 -206.8000000 fA/um	 526.1700000 nS	 52.61700000 nS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 119.998 nA	 -3.013 pA	 11.99980000 nA/um	 -301.3000000 fA/um	 586.5900000 nS	 58.65900000 nS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 151.132 nA	 -3.194 pA	 15.11320000 nA/um	 -319.4000000 fA/um	 630.7700000 nS	 63.07700000 nS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 183.075 nA	 -3.359 pA	 18.30750000 nA/um	 -335.9000000 fA/um	 652.8300000 nS	 65.28300000 nS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 216.415 nA	 -3.114 pA	 21.64150000 nA/um	 -311.4000000 fA/um	 696.1400000 nS	 69.61400000 nS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 252.689 nA	 -2.836 pA	 25.26890000 nA/um	 -283.6000000 fA/um	 729.0400000 nS	 72.90400000 nS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 289.319 nA	 -2.863 pA	 28.93190000 nA/um	 -286.3000000 fA/um	 735.9800000 nS	 73.59800000 nS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 326.287 nA	 -2.620 pA	 32.62870000 nA/um	 -262.0000000 fA/um	 762.8000000 nS	 76.28000000 nS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 365.599 nA	 -2.857 pA	 36.55990000 nA/um	 -285.7000000 fA/um	 778.8700000 nS	 77.88700000 nS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 404.174 nA	 -2.842 pA	 40.41740000 nA/um	 -284.2000000 fA/um	 787.4100000 nS	 78.74100000 nS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 444.340 nA	 -2.975 pA	 44.43400000 nA/um	 -297.5000000 fA/um	 799.2600000 nS	 79.92600000 nS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 484.100 nA	 -2.148 pA	 48.41000000 nA/um	 -214.8000000 fA/um	 816.1500000 nS	 81.61500000 nS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 525.955 nA	 -2.200 pA	 52.59550000 nA/um	 -220.0000000 fA/um	 857.1400000 nS	 85.71400000 nS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 569.814 nA	 -2.935 pA	 56.98140000 nA/um	 -293.5000000 fA/um	 812.7500000 nS	 81.27500000 nS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 607.230 nA	 -2.391 pA	 60.72300000 nA/um	 -239.1000000 fA/um	 793.5500000 nS	 79.35500000 nS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 649.169 nA	 -2.480 pA	 64.91690000 nA/um	 -248.0000000 fA/um	 827.4000000 nS	 82.74000000 nS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 689.970 nA	 -2.455 pA	 68.99700000 nA/um	 -245.5000000 fA/um	 826.5500000 nS	 82.65500000 nS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 731.824 nA	 -2.464 pA	 73.18240000 nA/um	 -246.4000000 fA/um	 831.3000000 nS	 83.13000000 nS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 773.100 nA	 -2.487 pA	 77.31000000 nA/um	 -248.7000000 fA/um	 824.9300000 nS	 82.49300000 nS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 814.317 nA	 -2.338 pA	 81.43170000 nA/um	 -233.8000000 fA/um	 823.1400000 nS	 82.31400000 nS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 855.414 nA	 -2.419 pA	 85.54140000 nA/um	 -241.9000000 fA/um	 832.9500000 nS	 83.29500000 nS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 897.612 nA	 -2.375 pA	 89.76120000 nA/um	 -237.5000000 fA/um	 827.3200000 nS	 82.73200000 nS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 938.146 nA	 -2.289 pA	 93.81460000 nA/um	 -228.9000000 fA/um	 812.2600000 nS	 81.22600000 nS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 978.838 nA	 -2.345 pA	 97.88380000 nA/um	 -234.5000000 fA/um	 815.0900000 nS	 81.50900000 nS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 1.019655 uA	 -1.912 pA	 101.9655000 nA/um	 -191.2000000 fA/um	 815.9800000 nS	 81.59800000 nS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 1.060436 uA	 -2.613 pA	 106.0436000 nA/um	 -261.3000000 fA/um	 769.6500000 nS	 76.96500000 nS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 1.09662 uA	 -2.324 pA	 109.6620000 nA/um	 -232.4000000 fA/um	 763.8400000 nS	 76.38400000 nS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 1.13682 uA	 -2.158 pA	 113.6820000 nA/um	 -215.8000000 fA/um	 806.0000000 nS	 80.60000000 nS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 1.17722 uA	 -2.357 pA	 117.7220000 nA/um	 -235.7000000 fA/um	 797.6000000 nS	 79.76000000 nS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 1.21658 uA	 -2.076 pA	 121.6580000 nA/um	 -207.6000000 fA/um	 781.2000000 nS	 78.12000000 nS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 1.25534 uA	 -2.310 pA	 125.5340000 nA/um	 -231.0000000 fA/um	 778.9000000 nS	 77.89000000 nS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 1.29447 uA	 -2.185 pA	 129.4470000 nA/um	 -218.5000000 fA/um	 784.9000000 nS	 78.49000000 nS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 1.33383 uA	 -2.286 pA	 133.3830000 nA/um	 -228.6000000 fA/um	 779.2000000 nS	 77.92000000 nS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 1.37239 uA	 -1.897 pA	 137.2390000 nA/um	 -189.7000000 fA/um	 767.5000000 nS	 76.75000000 nS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 1.41058 uA	 -2.143 pA	 141.0580000 nA/um	 -214.3000000 fA/um	 766.6000000 nS	 76.66000000 nS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 1.44905 uA	 -1.738 pA	 144.9050000 nA/um	 -173.8000000 fA/um	 757.6000000 nS	 75.76000000 nS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 1.48634 uA	 -2.201 pA	 148.6340000 nA/um	 -220.1000000 fA/um	 745.7000000 nS	 74.57000000 nS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 1.52362 uA	 -2.215 pA	 152.3620000 nA/um	 -221.5000000 fA/um	 731.6000000 nS	 73.16000000 nS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 1.55950 uA	 -2.020 pA	 155.9500000 nA/um	 -202.0000000 fA/um	 711.5000000 nS	 71.15000000 nS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 1.59477 uA	 -2.948 pA	 159.4770000 nA/um	 -294.8000000 fA/um	 721.5000000 nS	 72.15000000 nS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 1.63165 uA	 -2.206 pA	 163.1650000 nA/um	 -220.6000000 fA/um	 717.9000000 nS	 71.79000000 nS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 1.66656 uA	 -2.108 pA	 166.6560000 nA/um	 -210.8000000 fA/um	 695.9000000 nS	 69.59000000 nS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 1.70124 uA	 -2.133 pA	 170.1240000 nA/um	 -213.3000000 fA/um	 686.6000000 nS	 68.66000000 nS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 1.73522 uA	 -1.965 pA	 173.5220000 nA/um	 -196.5000000 fA/um	 710.7000000 nS	 71.07000000 nS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 1.77231 uA	 -1.835 pA	 177.2310000 nA/um	 -183.5000000 fA/um	 725.0000000 nS	 72.50000000 nS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 1.80772 uA	 -1.898 pA	 180.7720000 nA/um	 -189.8000000 fA/um	 687.4000000 nS	 68.74000000 nS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 1.84105 uA	 -1.887 pA	 184.1050000 nA/um	 -188.7000000 fA/um	 649.9000000 nS	 64.99000000 nS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 1.87271 uA	 -1.776 pA	 187.2710000 nA/um	 -177.6000000 fA/um	 633.0000000 nS	 63.30000000 nS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 1.90435 uA	 -1.900 pA	 190.4350000 nA/um	 -190.0000000 fA/um	 622.8000000 nS	 62.28000000 nS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 1.93499 uA	 -1.925 pA	 193.4990000 nA/um	 -192.5000000 fA/um	 631.0000000 nS	 63.10000000 nS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 1.96745 uA	 -2.214 pA	 196.7450000 nA/um	 -221.4000000 fA/um	 639.1000000 nS	 63.91000000 nS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 1.99890 uA	 -2.023 pA	 199.8900000 nA/um	 -202.3000000 fA/um	 620.7000000 nS	 62.07000000 nS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 2.02952 uA	 -1.476 pA	 202.9520000 nA/um	 -147.6000000 fA/um	 625.2000000 nS	 62.52000000 nS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 2.06142 uA	 -1.948 pA	 206.1420000 nA/um	 -194.8000000 fA/um	 620.5000000 nS	 62.05000000 nS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 2.09157 uA	 -2.417 pA	 209.1570000 nA/um	 -241.7000000 fA/um	 591.3000000 nS	 59.13000000 nS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 2.12055 uA	 -1.742 pA	 212.0550000 nA/um	 -174.2000000 fA/um	 584.1000000 nS	 58.41000000 nS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 2.14998 uA	 -2.162 pA	 214.9980000 nA/um	 -216.2000000 fA/um	 578.3000000 nS	 57.83000000 nS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 2.17838 uA	 -2.073 pA	 217.8380000 nA/um	 -207.3000000 fA/um	 576.1000000 nS	 57.61000000 nS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 2.20759 uA	 -2.102 pA	 220.7590000 nA/um	 -210.2000000 fA/um	 570.6000000 nS	 57.06000000 nS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 2.23544 uA	 -2.016 pA	 223.5440000 nA/um	 -201.6000000 fA/um	 554.4000000 nS	 55.44000000 nS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 2.26303 uA	 -2.489 pA	 226.3030000 nA/um	 -248.9000000 fA/um	 541.2000000 nS	 54.12000000 nS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 2.28956 uA	 -1.134 pA	 228.9560000 nA/um	 -113.4000000 fA/um	 561.3000000 nS	 56.13000000 nS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 2.31916 uA	 -1.629 pA	 231.9160000 nA/um	 -162.9000000 fA/um	 571.0000000 nS	 57.10000000 nS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 2.34666 uA	 -1.617 pA	 234.6660000 nA/um	 -161.7000000 fA/um	 526.7000000 nS	 52.67000000 nS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 2.37183 uA	 -2.269 pA	 237.1830000 nA/um	 -226.9000000 fA/um	 512.9000000 nS	 51.29000000 nS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 2.39795 uA	 -2.229 pA	 239.7950000 nA/um	 -222.9000000 fA/um	 544.0000000 nS	 54.40000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 2.42623 uA	 -1.461 pA	 242.6230000 nA/um	 -146.1000000 fA/um	 522.5000000 nS	 52.25000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 2.45020 uA	 -2.085 pA	 245.0200000 nA/um	 -208.5000000 fA/um	 477.0000000 nS	 47.70000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 2.47393 uA	 -2.155 pA	 247.3930000 nA/um	 -215.5000000 fA/um	 474.6000000 nS	 47.46000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 85.785 pA	 -144.411 pA	 8.578500000 pA/um	 -14.44110000 pA/um	 -14.50000000 pS	 -1.450000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 85.060 pA	 -144.162 pA	 8.506000000 pA/um	 -14.41620000 pA/um	 -16.66000000 pS	 -1.666000000 pS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 84.119 pA	 -145.279 pA	 8.411900000 pA/um	 -14.52790000 pA/um	 4.600000000 pS	 460.0000000 fS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 85.520 pA	 -145.253 pA	 8.552000000 pA/um	 -14.52530000 pA/um	 -5.730000000 pS	 -573.0000000 fS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 83.546 pA	 -143.441 pA	 8.354600000 pA/um	 -14.34410000 pA/um	 -17.49000000 pS	 -1.749000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 83.771 pA	 -144.724 pA	 8.377100000 pA/um	 -14.47240000 pA/um	 32.97000000 pS	 3.297000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 86.843 pA	 -146.430 pA	 8.684300000 pA/um	 -14.64300000 pA/um	 -310.0000000 fS	 -31.00000000 fS/um
149	 -1.6500 V	 0 V	 10.00 mV	 -500.00 mV	 83.740 pA	 -143.550 pA	 8.374000000 pA/um	 -14.35500000 pA/um	 -39.15000000 pS	 -3.915000000 pS/um
