Index	Vgate	Vsource	Vdrain	Vsubs	Idrain	Isubs	IdrainPerWg	IsubsPerWg	gm	gmPerWg
31	 -500.0 mV	 0 V	 10.00 mV	 0 V	 13.334 pA	 -6.851 pA	 1.333400000 pA/um	 -685.1000000 fA/um	 2.930000000 pS	 293.0000000 fS/um
32	 -450.0 mV	 0 V	 10.00 mV	 0 V	 13.333 pA	 -7.210 pA	 1.333300000 pA/um	 -721.0000000 fA/um	 -270.0000000 fS	 -27.00000000 fS/um
33	 -400.0 mV	 0 V	 10.00 mV	 0 V	 13.307 pA	 -7.180 pA	 1.330700000 pA/um	 -718.0000000 fA/um	 -2.280000000 pS	 -228.0000000 fS/um
34	 -350.0 mV	 0 V	 10.00 mV	 0 V	 13.105 pA	 -7.043 pA	 1.310500000 pA/um	 -704.3000000 fA/um	 -1.390000000 pS	 -139.0000000 fS/um
35	 -300.0 mV	 0 V	 10.00 mV	 0 V	 13.168 pA	 -7.218 pA	 1.316800000 pA/um	 -721.8000000 fA/um	 530.0000000 fS	 53.00000000 fS/um
36	 -250.0 mV	 0 V	 10.00 mV	 0 V	 13.158 pA	 -6.386 pA	 1.315800000 pA/um	 -638.6000000 fA/um	 -1.300000000 pS	 -130.0000000 fS/um
37	 -200.0 mV	 0 V	 10.00 mV	 0 V	 13.038 pA	 -6.816 pA	 1.303800000 pA/um	 -681.6000000 fA/um	 10.00000000 fS	 1.000000000 fS/um
38	 -150.0 mV	 0 V	 10.00 mV	 0 V	 13.159 pA	 -6.991 pA	 1.315900000 pA/um	 -699.1000000 fA/um	 -530.0000000 fS	 -53.00000000 fS/um
39	 -100.0 mV	 0 V	 10.00 mV	 0 V	 12.985 pA	 -6.460 pA	 1.298500000 pA/um	 -646.0000000 fA/um	 -1.660000000 pS	 -166.0000000 fS/um
40	 -50.0 mV	 0 V	 10.00 mV	 0 V	 12.993 pA	 -6.929 pA	 1.299300000 pA/um	 -692.9000000 fA/um	 5.860000000 pS	 586.0000000 fS/um
41	 0 V	 0 V	 10.00 mV	 0 V	 13.571 pA	 -6.706 pA	 1.357100000 pA/um	 -670.6000000 fA/um	 4.990000000 pS	 499.0000000 fS/um
42	 50.0 mV	 0 V	 10.00 mV	 0 V	 13.492 pA	 -6.820 pA	 1.349200000 pA/um	 -682.0000000 fA/um	 -1.500000000 pS	 -150.0000000 fS/um
43	 100.0 mV	 0 V	 10.00 mV	 0 V	 13.421 pA	 -6.892 pA	 1.342100000 pA/um	 -689.2000000 fA/um	 2.920000000 pS	 292.0000000 fS/um
44	 150.0 mV	 0 V	 10.00 mV	 0 V	 13.784 pA	 -7.001 pA	 1.378400000 pA/um	 -700.1000000 fA/um	 -690.0000000 fS	 -69.00000000 fS/um
45	 200.0 mV	 0 V	 10.00 mV	 0 V	 13.352 pA	 -7.070 pA	 1.335200000 pA/um	 -707.0000000 fA/um	 -2.290000000 pS	 -229.0000000 fS/um
46	 250.0 mV	 0 V	 10.00 mV	 0 V	 13.555 pA	 -7.062 pA	 1.355500000 pA/um	 -706.2000000 fA/um	 4.810000000 pS	 481.0000000 fS/um
47	 300.0 mV	 0 V	 10.00 mV	 0 V	 13.833 pA	 -7.096 pA	 1.383300000 pA/um	 -709.6000000 fA/um	 440.0000000 fS	 44.00000000 fS/um
48	 350.0 mV	 0 V	 10.00 mV	 0 V	 13.599 pA	 -7.147 pA	 1.359900000 pA/um	 -714.7000000 fA/um	 -40.00000000 fS	 -4.000000000 fS/um
49	 400.0 mV	 0 V	 10.00 mV	 0 V	 13.829 pA	 -6.873 pA	 1.382900000 pA/um	 -687.3000000 fA/um	 -1.710000000 pS	 -171.0000000 fS/um
50	 450.0 mV	 0 V	 10.00 mV	 0 V	 13.428 pA	 -7.065 pA	 1.342800000 pA/um	 -706.5000000 fA/um	 -3.770000000 pS	 -377.0000000 fS/um
51	 500.0 mV	 0 V	 10.00 mV	 0 V	 13.452 pA	 -6.705 pA	 1.345200000 pA/um	 -670.5000000 fA/um	 320.0000000 fS	 32.00000000 fS/um
52	 550.0 mV	 0 V	 10.00 mV	 0 V	 13.460 pA	 -7.446 pA	 1.346000000 pA/um	 -744.6000000 fA/um	 1.500000000 pS	 150.0000000 fS/um
53	 600.0 mV	 0 V	 10.00 mV	 0 V	 13.602 pA	 -7.006 pA	 1.360200000 pA/um	 -700.6000000 fA/um	 7.640000000 pS	 764.0000000 fS/um
54	 650.0 mV	 0 V	 10.00 mV	 0 V	 14.224 pA	 -6.917 pA	 1.422400000 pA/um	 -691.7000000 fA/um	 14.22000000 pS	 1.422000000 pS/um
55	 700.0 mV	 0 V	 10.00 mV	 0 V	 15.024 pA	 -6.949 pA	 1.502400000 pA/um	 -694.9000000 fA/um	 31.10000000 pS	 3.110000000 pS/um
56	 750.0 mV	 0 V	 10.00 mV	 0 V	 17.334 pA	 -6.823 pA	 1.733400000 pA/um	 -682.3000000 fA/um	 84.43000000 pS	 8.443000000 pS/um
57	 800.0 mV	 0 V	 10.00 mV	 0 V	 23.467 pA	 -7.251 pA	 2.346700000 pA/um	 -725.1000000 fA/um	 219.0000000 pS	 21.90000000 pS/um
58	 850.0 mV	 0 V	 10.00 mV	 0 V	 39.234 pA	 -7.000 pA	 3.923400000 pA/um	 -700.0000000 fA/um	 572.2800000 pS	 57.22800000 pS/um
59	 900.0 mV	 0 V	 10.00 mV	 0 V	 80.695 pA	 -7.142 pA	 8.069500000 pA/um	 -714.2000000 fA/um	 1.537590000 nS	 153.7590000 pS/um
60	 950.0 mV	 0 V	 10.00 mV	 0 V	 192.993 pA	 -7.123 pA	 19.29930000 pA/um	 -712.3000000 fA/um	 4.048050000 nS	 404.8050000 pS/um
61	 1.0000 V	 0 V	 10.00 mV	 0 V	 485.50 pA	 -6.971 pA	 48.55000000 pA/um	 -697.1000000 fA/um	 10.84297000 nS	 1.084297000 nS/um
62	 1.0500 V	 0 V	 10.00 mV	 0 V	 1.27729 nA	 -6.638 pA	 127.7290000 pA/um	 -663.8000000 fA/um	 29.58400000 nS	 2.958400000 nS/um
63	 1.1000 V	 0 V	 10.00 mV	 0 V	 3.4439 nA	 -7.168 pA	 344.3900000 pA/um	 -716.8000000 fA/um	 79.66910000 nS	 7.966910000 nS/um
64	 1.1500 V	 0 V	 10.00 mV	 0 V	 9.2442 nA	 -6.950 pA	 924.4200000 pA/um	 -695.0000000 fA/um	 206.2660000 nS	 20.62660000 nS/um
65	 1.2000 V	 0 V	 10.00 mV	 0 V	 24.0705 nA	 -7.235 pA	 2.407050000 nA/um	 -723.5000000 fA/um	 486.0980000 nS	 48.60980000 nS/um
66	 1.2500 V	 0 V	 10.00 mV	 0 V	 57.854 nA	 -7.605 pA	 5.785400000 nA/um	 -760.5000000 fA/um	 1.039885000 uS	 103.9885000 nS/um
67	 1.3000 V	 0 V	 10.00 mV	 0 V	 128.059 nA	 -7.676 pA	 12.80590000 nA/um	 -767.6000000 fA/um	 1.989170000 uS	 198.9170000 nS/um
68	 1.3500 V	 0 V	 10.00 mV	 0 V	 256.771 nA	 -7.049 pA	 25.67710000 nA/um	 -704.9000000 fA/um	 3.364810000 uS	 336.4810000 nS/um
69	 1.4000 V	 0 V	 10.00 mV	 0 V	 464.54 nA	 -7.430 pA	 46.45400000 nA/um	 -743.0000000 fA/um	 5.158190000 uS	 515.8190000 nS/um
70	 1.4500 V	 0 V	 10.00 mV	 0 V	 772.59 nA	 -7.134 pA	 77.25900000 nA/um	 -713.4000000 fA/um	 7.282900000 uS	 728.2900000 nS/um
71	 1.5000 V	 0 V	 10.00 mV	 0 V	 1.19283 uA	 -6.890 pA	 119.2830000 nA/um	 -689.0000000 fA/um	 9.424100000 uS	 942.4100000 nS/um
72	 1.5500 V	 0 V	 10.00 mV	 0 V	 1.71500 uA	 -7.292 pA	 171.5000000 nA/um	 -729.2000000 fA/um	 11.66450000 uS	 1.166450000 uS/um
73	 1.6000 V	 0 V	 10.00 mV	 0 V	 2.35928 uA	 -6.835 pA	 235.9280000 nA/um	 -683.5000000 fA/um	 13.62520000 uS	 1.362520000 uS/um
74	 1.6500 V	 0 V	 10.00 mV	 0 V	 3.07752 uA	 -6.820 pA	 307.7520000 nA/um	 -682.0000000 fA/um	 15.11160000 uS	 1.511160000 uS/um
75	 1.7000 V	 0 V	 10.00 mV	 0 V	 3.87044 uA	 -6.653 pA	 387.0440000 nA/um	 -665.3000000 fA/um	 16.48160000 uS	 1.648160000 uS/um
76	 1.7500 V	 0 V	 10.00 mV	 0 V	 4.72568 uA	 -6.671 pA	 472.5680000 nA/um	 -667.1000000 fA/um	 17.35170000 uS	 1.735170000 uS/um
77	 1.8000 V	 0 V	 10.00 mV	 0 V	 5.60561 uA	 -6.749 pA	 560.5610000 nA/um	 -674.9000000 fA/um	 18.06430000 uS	 1.806430000 uS/um
78	 1.8500 V	 0 V	 10.00 mV	 0 V	 6.53211 uA	 -6.615 pA	 653.2110000 nA/um	 -661.5000000 fA/um	 18.50880000 uS	 1.850880000 uS/um
79	 1.9000 V	 0 V	 10.00 mV	 0 V	 7.45649 uA	 -6.812 pA	 745.6490000 nA/um	 -681.2000000 fA/um	 18.68730000 uS	 1.868730000 uS/um
80	 1.9500 V	 0 V	 10.00 mV	 0 V	 8.40084 uA	 -6.806 pA	 840.0840000 nA/um	 -680.6000000 fA/um	 19.03010000 uS	 1.903010000 uS/um
81	 2.0000 V	 0 V	 10.00 mV	 0 V	 9.3595 uA	 -6.590 pA	 935.9500000 nA/um	 -659.0000000 fA/um	 19.12160000 uS	 1.912160000 uS/um
82	 2.0500 V	 0 V	 10.00 mV	 0 V	 10.3130 uA	 -6.996 pA	 1.031300000 uA/um	 -699.6000000 fA/um	 19.22300000 uS	 1.922300000 uS/um
83	 2.1000 V	 0 V	 10.00 mV	 0 V	 11.2818 uA	 -6.656 pA	 1.128180000 uA/um	 -665.6000000 fA/um	 19.29000000 uS	 1.929000000 uS/um
84	 2.1500 V	 0 V	 10.00 mV	 0 V	 12.2420 uA	 -6.553 pA	 1.224200000 uA/um	 -655.3000000 fA/um	 19.26700000 uS	 1.926700000 uS/um
85	 2.2000 V	 0 V	 10.00 mV	 0 V	 13.2085 uA	 -6.285 pA	 1.320850000 uA/um	 -628.5000000 fA/um	 19.16200000 uS	 1.916200000 uS/um
86	 2.2500 V	 0 V	 10.00 mV	 0 V	 14.1582 uA	 -6.669 pA	 1.415820000 uA/um	 -666.9000000 fA/um	 19.28300000 uS	 1.928300000 uS/um
87	 2.3000 V	 0 V	 10.00 mV	 0 V	 15.1368 uA	 -4.694 pA	 1.513680000 uA/um	 -469.4000000 fA/um	 19.33700000 uS	 1.933700000 uS/um
88	 2.3500 V	 0 V	 10.00 mV	 0 V	 16.0919 uA	 -8.956 pA	 1.609190000 uA/um	 -895.6000000 fA/um	 18.91500000 uS	 1.891500000 uS/um
89	 2.4000 V	 0 V	 10.00 mV	 0 V	 17.0283 uA	 -6.369 pA	 1.702830000 uA/um	 -636.9000000 fA/um	 18.67200000 uS	 1.867200000 uS/um
90	 2.4500 V	 0 V	 10.00 mV	 0 V	 17.9591 uA	 -6.106 pA	 1.795910000 uA/um	 -610.6000000 fA/um	 18.64000000 uS	 1.864000000 uS/um
91	 2.5000 V	 0 V	 10.00 mV	 0 V	 18.8923 uA	 -6.642 pA	 1.889230000 uA/um	 -664.2000000 fA/um	 18.70700000 uS	 1.870700000 uS/um
92	 2.5500 V	 0 V	 10.00 mV	 0 V	 19.8298 uA	 -7.123 pA	 1.982980000 uA/um	 -712.3000000 fA/um	 18.58500000 uS	 1.858500000 uS/um
93	 2.6000 V	 0 V	 10.00 mV	 0 V	 20.7508 uA	 -7.065 pA	 2.075080000 uA/um	 -706.5000000 fA/um	 18.29400000 uS	 1.829400000 uS/um
94	 2.6500 V	 0 V	 10.00 mV	 0 V	 21.6592 uA	 -6.847 pA	 2.165920000 uA/um	 -684.7000000 fA/um	 18.24900000 uS	 1.824900000 uS/um
95	 2.7000 V	 0 V	 10.00 mV	 0 V	 22.5757 uA	 -7.480 pA	 2.257570000 uA/um	 -748.0000000 fA/um	 18.02400000 uS	 1.802400000 uS/um
96	 2.7500 V	 0 V	 10.00 mV	 0 V	 23.4616 uA	 -7.326 pA	 2.346160000 uA/um	 -732.6000000 fA/um	 17.77000000 uS	 1.777000000 uS/um
97	 2.8000 V	 0 V	 10.00 mV	 0 V	 24.3527 uA	 -7.328 pA	 2.435270000 uA/um	 -732.8000000 fA/um	 17.67200000 uS	 1.767200000 uS/um
98	 2.8500 V	 0 V	 10.00 mV	 0 V	 25.2288 uA	 -7.181 pA	 2.522880000 uA/um	 -718.1000000 fA/um	 17.45200000 uS	 1.745200000 uS/um
99	 2.9000 V	 0 V	 10.00 mV	 0 V	 26.0979 uA	 -7.295 pA	 2.609790000 uA/um	 -729.5000000 fA/um	 17.40300000 uS	 1.740300000 uS/um
100	 2.9500 V	 0 V	 10.00 mV	 0 V	 26.9691 uA	 -7.051 pA	 2.696910000 uA/um	 -705.1000000 fA/um	 17.31100000 uS	 1.731100000 uS/um
101	 3.0000 V	 0 V	 10.00 mV	 0 V	 27.8290 uA	 -7.314 pA	 2.782900000 uA/um	 -731.4000000 fA/um	 16.90200000 uS	 1.690200000 uS/um
102	 3.0500 V	 0 V	 10.00 mV	 0 V	 28.6593 uA	 -7.515 pA	 2.865930000 uA/um	 -751.5000000 fA/um	 16.77000000 uS	 1.677000000 uS/um
103	 3.1000 V	 0 V	 10.00 mV	 0 V	 29.5060 uA	 -7.371 pA	 2.950600000 uA/um	 -737.1000000 fA/um	 16.61800000 uS	 1.661800000 uS/um
104	 3.1500 V	 0 V	 10.00 mV	 0 V	 30.3211 uA	 -7.184 pA	 3.032110000 uA/um	 -718.4000000 fA/um	 16.29000000 uS	 1.629000000 uS/um
105	 3.2000 V	 0 V	 10.00 mV	 0 V	 31.1350 uA	 -7.754 pA	 3.113500000 uA/um	 -775.4000000 fA/um	 16.22400000 uS	 1.622400000 uS/um
106	 3.2500 V	 0 V	 10.00 mV	 0 V	 31.9435 uA	 -7.611 pA	 3.194350000 uA/um	 -761.1000000 fA/um	 16.03300000 uS	 1.603300000 uS/um
107	 3.3000 V	 0 V	 10.00 mV	 0 V	 32.7383 uA	 -7.382 pA	 3.273830000 uA/um	 -738.2000000 fA/um	 15.96400000 uS	 1.596400000 uS/um
108	 3.3500 V	 0 V	 10.00 mV	 0 V	 33.5399 uA	 -7.443 pA	 3.353990000 uA/um	 -744.3000000 fA/um	 15.77800000 uS	 1.577800000 uS/um
109	 3.4000 V	 0 V	 10.00 mV	 0 V	 34.3161 uA	 -7.592 pA	 3.431610000 uA/um	 -759.2000000 fA/um	 15.38400000 uS	 1.538400000 uS/um
110	 3.4500 V	 0 V	 10.00 mV	 0 V	 35.0783 uA	 -7.924 pA	 3.507830000 uA/um	 -792.4000000 fA/um	 15.27900000 uS	 1.527900000 uS/um
111	 3.5000 V	 0 V	 10.00 mV	 0 V	 35.8440 uA	 -7.457 pA	 3.584400000 uA/um	 -745.7000000 fA/um	 15.11400000 uS	 1.511400000 uS/um
112	 3.5500 V	 0 V	 10.00 mV	 0 V	 36.5897 uA	 -7.498 pA	 3.658970000 uA/um	 -749.8000000 fA/um	 14.81100000 uS	 1.481100000 uS/um
113	 3.6000 V	 0 V	 10.00 mV	 0 V	 37.3251 uA	 -7.870 pA	 3.732510000 uA/um	 -787.0000000 fA/um	 14.70800000 uS	 1.470800000 uS/um
114	 3.6500 V	 0 V	 10.00 mV	 0 V	 38.0605 uA	 -7.545 pA	 3.806050000 uA/um	 -754.5000000 fA/um	 14.42100000 uS	 1.442100000 uS/um
115	 3.7000 V	 0 V	 10.00 mV	 0 V	 38.7672 uA	 -7.768 pA	 3.876720000 uA/um	 -776.8000000 fA/um	 14.29600000 uS	 1.429600000 uS/um
116	 3.7500 V	 0 V	 10.00 mV	 0 V	 39.4901 uA	 -7.793 pA	 3.949010000 uA/um	 -779.3000000 fA/um	 14.05800000 uS	 1.405800000 uS/um
117	 3.8000 V	 0 V	 10.00 mV	 0 V	 40.1730 uA	 -7.518 pA	 4.017300000 uA/um	 -751.8000000 fA/um	 13.73600000 uS	 1.373600000 uS/um
118	 3.8500 V	 0 V	 10.00 mV	 0 V	 40.8637 uA	 -7.667 pA	 4.086370000 uA/um	 -766.7000000 fA/um	 13.62600000 uS	 1.362600000 uS/um
119	 3.9000 V	 0 V	 10.00 mV	 0 V	 41.5356 uA	 -7.622 pA	 4.153560000 uA/um	 -762.2000000 fA/um	 13.42900000 uS	 1.342900000 uS/um
120	 3.9500 V	 0 V	 10.00 mV	 0 V	 42.2066 uA	 -8.652 pA	 4.220660000 uA/um	 -865.2000000 fA/um	 13.38800000 uS	 1.338800000 uS/um
121	 4.0000 V	 0 V	 10.00 mV	 0 V	 42.8744 uA	 -7.410 pA	 4.287440000 uA/um	 -741.0000000 fA/um	 13.14800000 uS	 1.314800000 uS/um
122	 4.0500 V	 0 V	 10.00 mV	 0 V	 43.5214 uA	 -7.232 pA	 4.352140000 uA/um	 -723.2000000 fA/um	 12.77200000 uS	 1.277200000 uS/um
123	 4.1000 V	 0 V	 10.00 mV	 0 V	 44.1516 uA	 -7.034 pA	 4.415160000 uA/um	 -703.4000000 fA/um	 12.71700000 uS	 1.271700000 uS/um
124	 4.1500 V	 0 V	 10.00 mV	 0 V	 44.7931 uA	 -8.042 pA	 4.479310000 uA/um	 -804.2000000 fA/um	 12.52600000 uS	 1.252600000 uS/um
125	 4.2000 V	 0 V	 10.00 mV	 0 V	 45.4042 uA	 -8.072 pA	 4.540420000 uA/um	 -807.2000000 fA/um	 12.19000000 uS	 1.219000000 uS/um
126	 4.2500 V	 0 V	 10.00 mV	 0 V	 46.0121 uA	 -7.549 pA	 4.601210000 uA/um	 -754.9000000 fA/um	 12.13800000 uS	 1.213800000 uS/um
127	 4.3000 V	 0 V	 10.00 mV	 0 V	 46.6180 uA	 -7.817 pA	 4.661800000 uA/um	 -781.7000000 fA/um	 11.97200000 uS	 1.197200000 uS/um
128	 4.3500 V	 0 V	 10.00 mV	 0 V	 47.2093 uA	 -8.001 pA	 4.720930000 uA/um	 -800.1000000 fA/um	 11.78500000 uS	 1.178500000 uS/um
129	 4.4000 V	 0 V	 10.00 mV	 0 V	 47.7965 uA	 -7.871 pA	 4.779650000 uA/um	 -787.1000000 fA/um	 11.53400000 uS	 1.153400000 uS/um
130	 4.4500 V	 0 V	 10.00 mV	 0 V	 48.3627 uA	 -7.962 pA	 4.836270000 uA/um	 -796.2000000 fA/um	 11.21400000 uS	 1.121400000 uS/um
131	 4.5000 V	 0 V	 10.00 mV	 0 V	 48.9179 uA	 -8.214 pA	 4.891790000 uA/um	 -821.4000000 fA/um	 11.11500000 uS	 1.111500000 uS/um
132	 4.5500 V	 0 V	 10.00 mV	 0 V	 49.4742 uA	 -7.991 pA	 4.947420000 uA/um	 -799.1000000 fA/um	 10.95600000 uS	 1.095600000 uS/um
133	 4.6000 V	 0 V	 10.00 mV	 0 V	 50.0135 uA	 -7.995 pA	 5.001350000 uA/um	 -799.5000000 fA/um	 10.87900000 uS	 1.087900000 uS/um
134	 4.6500 V	 0 V	 10.00 mV	 0 V	 50.5621 uA	 -7.872 pA	 5.056210000 uA/um	 -787.2000000 fA/um	 10.71800000 uS	 1.071800000 uS/um
135	 4.7000 V	 0 V	 10.00 mV	 0 V	 51.0853 uA	 -7.661 pA	 5.108530000 uA/um	 -766.1000000 fA/um	 10.32600000 uS	 1.032600000 uS/um
136	 4.7500 V	 0 V	 10.00 mV	 0 V	 51.5947 uA	 -8.011 pA	 5.159470000 uA/um	 -801.1000000 fA/um	 10.25400000 uS	 1.025400000 uS/um
137	 4.8000 V	 0 V	 10.00 mV	 0 V	 52.1107 uA	 -7.936 pA	 5.211070000 uA/um	 -793.6000000 fA/um	 10.01800000 uS	 1.001800000 uS/um
138	 4.8500 V	 0 V	 10.00 mV	 0 V	 52.5965 uA	 -7.926 pA	 5.259650000 uA/um	 -792.6000000 fA/um	 9.799000000 uS	 979.9000000 nS/um
139	 4.9000 V	 0 V	 10.00 mV	 0 V	 53.0906 uA	 -8.730 pA	 5.309060000 uA/um	 -873.0000000 fA/um	 9.835000000 uS	 983.5000000 nS/um
140	 4.9500 V	 0 V	 10.00 mV	 0 V	 53.5800 uA	 -8.200 pA	 5.358000000 uA/um	 -820.0000000 fA/um	 9.661000000 uS	 966.1000000 nS/um
141	 5.0000 V	 0 V	 10.00 mV	 0 V	 54.0567 uA	 -7.788 pA	 5.405670000 uA/um	 -778.8000000 fA/um	 9.534000000 uS	 953.4000000 nS/um
142	 -2.0000 V	 0 V	 10.00 mV	 -500.00 mV	 309.918 pA	 -547.45 pA	 30.99180000 pA/um	 -54.74500000 pA/um	 13.16000000 pS	 1.316000000 pS/um
143	 -1.9500 V	 0 V	 10.00 mV	 -500.00 mV	 310.576 pA	 -546.56 pA	 31.05760000 pA/um	 -54.65600000 pA/um	 -9.330000000 pS	 -933.0000000 fS/um
144	 -1.9000 V	 0 V	 10.00 mV	 -500.00 mV	 308.985 pA	 -548.07 pA	 30.89850000 pA/um	 -54.80700000 pA/um	 -9.290000000 pS	 -929.0000000 fS/um
145	 -1.8500 V	 0 V	 10.00 mV	 -500.00 mV	 309.647 pA	 -547.11 pA	 30.96470000 pA/um	 -54.71100000 pA/um	 -3.610000000 pS	 -361.0000000 fS/um
146	 -1.8000 V	 0 V	 10.00 mV	 -500.00 mV	 308.624 pA	 -544.19 pA	 30.86240000 pA/um	 -54.41900000 pA/um	 -23.62000000 pS	 -2.362000000 pS/um
147	 -1.7500 V	 0 V	 10.00 mV	 -500.00 mV	 307.285 pA	 -544.75 pA	 30.72850000 pA/um	 -54.47500000 pA/um	 11.11000000 pS	 1.111000000 pS/um
148	 -1.7000 V	 0 V	 10.00 mV	 -500.00 mV	 309.735 pA	 -548.08 pA	 30.97350000 pA/um	 -54.80800000 pA/um	 36.40000000 pS	 3.640000000 pS/um
